lineno,time,accurate,i,j,k,r,aX,aY,aZ,gX,gY,gZ,rx,ry,rz
0,952148,3,-0.07452,0.08832,0.02020,0.99310,-0.48047,0.62109,2.92188,1.01562,0.25195,-0.71289,0.02741,0.17939,-0.14734
1,9766,3,-0.07050,0.08936,0.01654,0.99335,-0.81641,0.47266,3.29688,1.19336,0.28906,-0.70312,0.02060,0.18084,-0.13983
2,9765,3,-0.06519,0.09058,0.01233,0.99365,-1.26172,0.03516,3.09766,1.34375,0.32812,-0.62109,0.01291,0.18263,-0.12983
3,10743,3,-0.05920,0.09198,0.00830,0.99396,-1.27734,0.00391,3.19531,1.53906,0.31445,-0.57617,0.00571,0.18489,-0.11846
4,9765,3,-0.05231,0.09344,0.00458,0.99426,-1.25391,-0.12109,3.25781,1.62695,0.25391,-0.50586,-0.00068,0.18738,-0.10519
5,9766,3,-0.04462,0.09479,0.00104,0.99451,-1.68750,-0.14844,2.40625,1.70312,0.23242,-0.46289,-0.00651,0.18976,-0.09029
6,10742,3,-0.03674,0.09583,-0.00214,0.99469,-1.78906,-0.21875,2.31641,1.86133,0.18359,-0.46484,-0.01150,0.19166,-0.07495
7,9766,3,-0.02795,0.09680,-0.00537,0.99487,-1.83984,-0.41406,2.42188,2.03906,0.04688,-0.43750,-0.01641,0.19353,-0.05777
8,9765,3,-0.01849,0.09723,-0.00861,0.99506,-1.94922,-0.78516,1.98438,2.08008,-0.04883,-0.33398,-0.02112,0.19440,-0.03923
9,9766,3,-0.00842,0.09711,-0.01154,0.99518,-2.56250,-1.25000,1.02734,2.01758,-0.16016,-0.16211,-0.02507,0.19430,-0.01937
10,10742,3,0.00171,0.09644,-0.01373,0.99524,-2.72266,-1.40625,0.28516,1.91211,-0.41797,0.05078,-0.02752,0.19320,0.00077
11,11719,3,0.01135,0.09485,-0.01495,0.99530,-2.79297,-1.50781,-0.55859,1.75000,-0.65625,0.30273,-0.02813,0.19030,0.02013
12,7812,3,0.02020,0.09210,-0.01495,0.99542,-3.05859,-1.48828,-0.84375,1.66016,-0.72656,0.54688,-0.02650,0.18502,0.03813
13,9766,3,0.02911,0.08838,-0.01367,0.99554,-3.16797,-1.50781,-0.99609,1.60156,-0.82031,0.80859,-0.02243,0.17771,0.05647
14,10742,3,0.03760,0.08423,-0.01105,0.99567,-3.35547,-1.67969,-1.53125,1.42969,-0.99023,1.10156,-0.01589,0.16937,0.07414
15,9766,3,0.04541,0.07947,-0.00714,0.99579,-3.33203,-1.72266,-2.42188,1.11914,-1.15820,1.41406,-0.00709,0.15959,0.09057
16,9765,3,0.05237,0.07373,-0.00153,0.99591,-3.06641,-1.32422,-3.76953,0.85352,-1.28516,1.67969,0.00473,0.14755,0.10542
17,9766,3,0.05774,0.06732,0.00543,0.99603,-2.83984,-1.28906,-3.73828,0.67773,-1.34766,1.94531,0.01876,0.13388,0.11707
18,9766,3,0.06219,0.06018,0.01392,0.99615,-2.83594,-1.52734,-3.63281,0.59570,-1.41602,2.20898,0.03547,0.11844,0.12681
19,10742,3,0.06616,0.05261,0.02374,0.99615,-1.95703,-1.64453,-4.09766,0.42773,-1.53320,2.42383,0.05457,0.10185,0.13542
