lineno,time,accurate,i,j,k,r,aX,aY,aZ,gX,gY,gZ,rx,ry,rz
0,1393555,3,-0.30536,0.01636,-0.27063,0.91284,0.60156,0.22656,1.59375,0.12305,0.21875,-0.46289,-0.53373,-0.13583,-0.60844
1,10742,3,-0.30475,0.01654,-0.27277,0.91241,0.66406,0.17578,1.89062,0.25781,0.25781,-0.55078,-0.53818,-0.13648,-0.60701
2,9766,3,-0.30359,0.01660,-0.27545,0.91199,0.76953,0.15234,2.52734,0.61328,0.30273,-0.66992,-0.54376,-0.13739,-0.60434
3,9765,3,-0.30127,0.01636,-0.27869,0.91174,0.76172,0.11328,3.23047,0.96680,0.37500,-0.83984,-0.55044,-0.13854,-0.59910
4,9766,3,-0.29742,0.01562,-0.28247,0.91187,0.66406,-0.57812,4.09766,1.31445,0.44922,-0.97852,-0.55816,-0.13999,-0.59041
5,10742,3,-0.29150,0.01453,-0.28748,0.91223,1.03906,-0.42188,4.89844,1.88477,0.60938,-1.18359,-0.56847,-0.14157,-0.57717
6,9766,3,-0.28345,0.01300,-0.29327,0.91296,1.40625,-0.49219,5.49609,2.41992,0.82812,-1.44336,-0.58051,-0.14300,-0.55929
7,9765,3,-0.27258,0.01123,-0.30042,0.91394,1.58984,-0.87891,5.45312,2.85742,0.95508,-1.69141,-0.59566,-0.14375,-0.53551
8,9766,3,-0.25922,0.00922,-0.30890,0.91504,1.24609,-0.55469,4.76172,3.19922,1.01562,-1.93359,-0.61387,-0.14377,-0.50646
9,12695,3,-0.24377,0.00665,-0.31860,0.91595,0.73828,-0.62109,4.23047,3.34961,1.11328,-2.09570,-0.63482,-0.14365,-0.47296
10,7813,3,-0.22791,0.00397,-0.32861,0.91656,0.28516,-0.87891,3.56641,3.36133,1.33984,-2.12305,-0.65658,-0.14299,-0.43864
11,9765,3,-0.21045,0.00165,-0.33966,0.91669,-0.14062,-0.87109,3.64062,3.45508,1.75000,-2.04102,-0.68108,-0.14041,-0.40151
12,10743,3,-0.19135,0.00073,-0.35132,0.91650,-0.46094,-1.34375,3.67578,3.74414,2.11523,-1.89062,-0.70761,-0.13350,-0.36227
13,9765,3,-0.17120,0.00134,-0.36218,0.91626,-0.77344,-1.58984,3.28906,4.16602,2.23633,-1.81250,-0.73302,-0.12185,-0.32262
14,9766,3,-0.14905,0.00256,-0.37244,0.91602,-1.11719,-1.87500,2.54688,4.34961,2.17383,-1.71875,-0.75730,-0.10653,-0.28018
15,12695,3,-0.12561,0.00342,-0.38196,0.91559,-2.02344,-2.29688,-0.73828,4.02734,1.84570,-1.51758,-0.77980,-0.08982,-0.23575
