lineno,aX,aY,aZ,gX,gY,gZ
0,-2.5900,1.0900,-6.5400,-0.4145,1.5130,0.3338
1,-2.3700,1.8100,-6.8500,-0.4145,1.5130,0.3338
2,-2.0000,2.4800,-7.2500,-0.5400,2.2897,0.7418
3,-1.3500,2.0900,-7.6800,-0.8127,2.8383,1.0047
4,-1.9500,1.5200,-7.2500,-0.8596,3.5190,1.4039
5,-2.0300,1.6300,-6.9500,-0.8596,3.5190,1.4039
6,-2.6800,0.7500,-5.7600,-0.6610,4.0252,1.8599
7,-2.8200,0.7700,-5.3800,-0.4298,4.3764,2.2427
8,-2.7200,0.8000,-5.1200,0.0644,4.6862,2.8449
9,-2.8100,0.6500,-4.8800,0.1069,4.8269,2.9965
10,-2.7900,0.6800,-4.9100,0.1069,4.8269,2.9965
11,-2.7900,1.6200,-5.3000,0.1800,4.9938,3.0991
12,-2.8900,2.2600,-5.4200,0.2978,5.1640,3.1940
13,-4.0900,2.1000,-4.6500,0.1200,5.4476,3.3009
14,-4.2500,2.5900,-4.4400,0.1418,5.6527,3.4830
15,-4.6500,2.7000,-3.7100,0.3927,5.6821,3.7230
16,-5.6900,3.4400,-2.4200,0.5716,5.6091,3.9150
17,-5.3000,3.6600,-2.2100,0.7330,5.4247,4.0677
18,-5.2600,3.0400,-1.8300,0.5345,5.1738,4.2881
19,-5.5800,2.7700,-1.2500,0.5814,4.9960,4.4495
20,-4.8800,2.3200,-1.2800,0.5814,4.9960,4.4495
21,-4.3400,1.7300,-1.4800,0.5149,4.9044,4.5651
22,-3.9400,2.0600,-1.9500,0.2913,4.9371,4.5499
23,-7.5700,0.2300,-1.0900,-0.0120,5.7334,4.4637
24,-3.3500,0.3200,-1.6100,0.3763,5.2960,4.4964
25,-3.7700,1.0800,-1.2100,0.6600,5.4116,4.3786
26,-4.7600,0.6400,-0.8400,0.6054,5.3407,4.4102
27,-3.6600,-0.0100,-1.3400,0.3883,5.0538,4.2924
28,-3.3700,-0.9400,-1.0300,0.3883,5.0538,4.2924
29,-4.8000,0.0100,-0.1000,0.3262,5.1749,4.2346
30,-4.6700,0.3400,-0.0700,0.9414,5.1564,4.1593
31,-4.5800,0.2700,-0.0900,0.7112,5.0484,4.0012
32,-5.1600,-1.3300,0.7200,0.5869,4.9807,3.8746
33,-6.3800,-1.1500,2.3300,0.5869,4.9807,3.8746
34,-6.6400,-2.1900,3.3200,1.0657,4.7080,3.9575
35,-6.9800,-2.2900,4.2800,1.1541,4.3906,3.9172
36,-6.5600,-1.6600,3.6300,1.1879,3.9052,3.7339
37,-5.9400,-2.2800,3.1900,0.6163,2.8951,3.1721
38,-5.6600,-2.0300,3.0500,0.6163,2.8951,3.1721
39,-5.1700,-1.5700,2.1400,0.1974,2.4904,2.7511
40,-5.5600,-2.6300,2.3800,0.1974,2.4904,2.7511
41,-5.6400,-3.0900,2.3700,-0.2934,2.3235,2.4391
42,-6.3500,-4.3600,3.0300,-0.4134,2.0802,2.1773
43,-6.5500,-4.6800,3.3000,0.0164,1.3723,1.7595
44,-6.5300,-4.6400,3.5100,0.2880,0.9174,1.4901
45,-6.4700,-4.6300,3.4800,0.2880,0.9174,1.4901
46,-5.8700,-3.7100,2.7100,0.4920,0.4112,1.1421
47,-5.4300,-3.3700,2.5300,0.5792,-0.0578,0.7789
48,-5.4700,-3.0500,2.2500,0.2433,-0.7756,0.0851
49,-5.3000,-3.2500,2.1000,-0.0742,-1.0003,-0.2313
50,-5.2600,-2.9600,2.0500,-0.2683,-1.2501,-0.4571
51,-5.0000,-2.6200,1.8100,-0.4636,-1.5512,-0.6458
52,-4.2500,-2.9800,1.2600,-0.6578,-1.8533,-0.8345
53,-4.1400,-2.9600,1.2700,-0.7287,-2.0988,-1.0276
54,-4.1300,-3.1300,1.3400,-0.6829,-2.3442,-1.2359
55,-4.3400,-3.2200,1.6500,-0.5411,-2.6660,-1.4344
56,-4.6400,-3.1200,2.1200,-0.3480,-3.1209,-1.6962
57,-4.6200,-3.0900,1.8800,-0.2803,-3.6248,-2.0857
58,-4.6200,-3.1000,1.5400,-0.3218,-4.0372,-2.5100
59,-4.5600,-2.5400,1.0300,-0.3611,-4.3470,-2.8962
60,-4.7200,-2.3500,0.7400,-0.4516,-4.5706,-3.2376
61,-4.9800,-1.9900,0.2500,-0.6163,-4.7309,-3.5027
62,-4.1600,-2.0100,-0.8800,-0.8563,-4.8084,-3.7001
63,-3.8900,-1.6000,-1.8000,-1.1606,-4.7277,-3.7917
64,-3.4900,-1.1500,-2.5400,-1.3864,-4.5062,-3.8823
65,-3.4600,-0.9800,-2.8500,-1.3864,-4.5062,-3.8823
66,-2.9800,-0.8000,-2.4200,-1.4377,-4.1975,-3.9663
67,-3.1900,-0.3500,-2.2000,-1.2108,-3.9892,-4.0001
68,-3.7200,0.2000,-1.6800,-0.8007,-3.8692,-4.0186
69,-3.8400,-0.1000,-0.7200,-0.3556,-3.8866,-4.0393
70,-4.0500,-0.0700,-0.8300,0.0502,-4.3502,-3.9804
71,-4.2900,-0.0900,-1.1900,0.0502,-4.3502,-3.9804
72,-3.4100,0.7500,-1.9800,0.0894,-4.6131,-4.0579
73,-2.7800,0.8000,-2.5100,0.2869,-4.7735,-4.0721
74,-2.7900,1.1200,-2.7600,0.4342,-4.7538,-4.0273
75,-1.2400,1.3300,-3.3300,0.4483,-4.6240,-3.8714
76,-1.0400,0.8800,-3.5100,0.3905,-4.5226,-3.7383
77,-1.3800,-0.0800,-3.2700,0.3905,-4.5226,-3.7383
78,-1.7400,-0.1600,-3.1500,0.2083,-4.2193,-3.6161
79,-0.5800,0.4800,-3.8100,0.1724,-4.0655,-3.5528
80,-0.4000,0.1000,-4.0600,0.0589,-3.7186,-3.6052
81,-0.3100,-0.3500,-4.1000,0.0676,-3.4350,-3.5005
82,-0.0600,-0.4600,-3.8700,0.2825,-3.1329,-3.3107
83,-0.7100,-0.7800,-3.3900,0.2825,-3.1329,-3.3107
84,-0.9500,-1.0700,-3.0000,0.5051,-2.8002,-3.0881
85,-1.4100,-1.6000,-2.7900,0.7570,-2.5493,-2.8023
86,-1.0000,-1.6700,-3.2900,0.6523,-2.5765,-2.8962
87,-0.6800,-1.5600,-3.8100,0.5607,-2.5569,-3.0980
88,-0.4400,-1.3800,-3.9600,0.5607,-2.5569,-3.0980
89,-0.3300,-0.8900,-3.6900,0.6600,-2.1195,-3.1187
90,-0.4200,-0.8700,-3.5300,0.6556,-1.8697,-2.9812
91,-0.2800,-0.9000,-3.5200,0.6927,-1.6919,-2.8307
92,-0.5400,-1.5900,-3.1200,0.7025,-1.5043,-2.6704
93,-0.6500,-1.8900,-2.8500,0.7789,-1.3395,-2.5056
94,-0.8700,-2.1000,-2.6200,0.8454,-1.2010,-2.4435
95,-1.1600,-1.3300,-2.2700,0.8454,-1.2010,-2.4435
96,-1.0500,-0.6400,-2.3500,0.9228,-1.0897,-2.4936
97,-0.9100,0.1800,-2.3800,1.2512,-0.9305,-2.4369
98,-0.6900,0.9700,-2.3300,1.3035,-0.8127,-2.2646
99,-0.1200,1.9200,-2.3200,1.3035,-0.8127,-2.2646
100,0.2000,1.7500,-2.3500,0.9556,-0.6163,-1.9635
101,0.3900,1.3300,-2.3500,0.7832,-0.4996,-1.7835
102,0.5400,0.8000,-2.0600,0.6632,-0.3414,-1.6286
103,0.5200,0.9600,-1.8300,0.5912,-0.1876,-1.5403
104,0.4000,1.2500,-1.4600,0.5672,-0.0578,-1.4606
105,0.0500,1.2200,-1.0300,0.4636,0.0262,-1.3766
106,-0.1400,0.8400,-0.8300,0.3534,0.0600,-1.2599
107,-0.3500,0.7300,-0.6600,0.4047,0.0971,-1.0592
108,-0.3700,0.9400,-0.5200,0.5421,0.1233,-0.8672
109,-0.5700,1.2300,-0.1400,0.6196,0.1484,-0.7243
110,-0.6000,1.4500,0.0000,0.6196,0.1484,-0.7243
111,-0.7900,1.4900,0.2700,0.6294,0.1342,-0.5760
112,-0.3400,0.8800,0.2500,0.5781,0.0807,-0.4178
113,-0.5600,0.6800,0.4300,0.2585,-0.1582,-0.2913
114,0.9600,-0.0700,0.1200,0.2585,-0.2280,-0.3316
115,-1.4000,0.0500,1.3000,0.1898,-0.3043,-0.8498
116,-1.2000,0.5500,1.0500,0.1276,-0.2596,-0.6992
117,-1.5000,1.3400,0.9800,0.4189,-0.3316,-0.4080
118,-1.3300,0.8700,0.8900,0.3698,-0.4789,-0.3000
119,-1.0200,0.8600,0.4900,0.3065,-0.6676,-0.2902
120,-0.6500,1.1600,0.0100,0.3065,-0.6676,-0.2902
