lineno,aX,aY,aZ,gX,gY,gZ
0,-0.4200,-0.4500,-5.5500,0.3240,1.4235,0.0720
1,-0.2600,-0.5300,-6.0800,0.4756,1.5948,0.0862
2,-0.1200,-0.5400,-6.6100,0.6632,1.7977,0.0698
3,0.0000,-0.4600,-7.3200,0.8214,2.0431,0.0022
4,-0.0400,-0.3300,-7.5400,0.9447,2.3322,-0.0894
5,-0.2600,-0.0500,-7.7000,1.0941,2.6158,-0.1887
6,-0.5500,0.7500,-8.2600,1.0941,2.6158,-0.1887
7,-0.6800,0.9500,-8.4800,1.4224,3.0827,-0.2520
8,-0.7900,1.0400,-8.5800,1.5043,3.3499,-0.2203
9,-1.5300,-0.5400,-8.1100,1.5610,3.6499,-0.1658
10,-1.6000,-0.1600,-8.1300,1.5610,3.6499,-0.1658
11,-1.6400,1.5900,-8.2200,2.1948,4.2226,-0.1538
12,-1.3600,1.4200,-8.1000,2.2591,4.4135,-0.3065
13,-1.8300,2.6300,-7.7100,2.2242,4.5389,-0.3774
14,-1.9600,2.6500,-7.3300,2.1838,4.6262,-0.2913
15,-2.2200,2.6100,-6.9400,2.1838,4.6262,-0.2913
16,-2.9500,2.1700,-5.9200,2.0660,4.6720,-0.1593
17,-3.1700,1.8000,-5.3100,1.9319,4.6840,0.0153
18,-3.3200,1.5100,-4.7100,1.6602,4.6186,0.1549
19,-3.6700,1.8100,-3.5500,1.5806,4.5422,0.0589
20,-3.6500,2.0400,-2.9600,1.5817,4.4048,-0.0458
21,-3.8600,2.3800,-2.3300,1.5817,4.4048,-0.0458
22,-3.7600,2.7000,-1.7200,1.5326,4.2499,-0.1014
23,-3.6200,2.7200,-0.9200,1.4999,4.0721,-0.1167
24,-3.4800,2.6600,-0.4500,1.4454,3.8943,-0.0774
25,-2.9900,2.6500,-0.2100,1.4246,3.7219,-0.0207
26,-2.6500,2.8600,0.0900,1.4039,3.5441,0.0131
27,-2.8300,3.0000,0.9100,1.3548,3.4372,0.0469
28,-3.2700,2.7200,1.7100,1.3635,3.4939,0.2400
29,-3.5200,3.3000,2.9300,1.4312,3.3696,0.3480
30,-3.3600,3.4100,3.4800,1.4312,3.3696,0.3480
31,-3.1000,3.4100,3.9200,1.4726,3.1558,0.3960
32,-2.6100,3.4300,4.1400,1.3145,2.6344,0.4560
33,-1.5400,3.5100,4.2600,1.2381,2.3616,0.4931
