lineno,aX,aY,aZ,gX,gY,gZ
0,-1.9900,2.0100,-5.9600,0.0240,1.8228,1.4693
1,-2.0100,2.6400,-5.9700,0.1320,2.3267,1.6722
2,-2.0500,1.9300,-5.6900,0.1745,2.8612,2.0028
3,-2.1600,-0.0300,-5.2700,0.5236,3.2889,2.4140
4,-2.3500,1.5800,-5.1400,0.8268,3.5659,2.4216
5,-2.5700,1.0600,-4.4700,0.7472,3.6903,2.2318
6,-2.5100,2.2400,-4.3400,0.7843,3.6794,2.3006
7,-2.7000,2.5600,-3.7800,0.6720,3.6172,2.4500
8,-2.4300,2.7500,-3.9500,0.7679,3.5517,2.5547
9,-2.3100,3.2700,-4.2600,0.9228,3.5877,2.6780
10,-2.3000,3.7600,-4.4500,0.9218,3.7590,2.8143
11,-2.6300,6.1100,-4.5800,0.7243,4.0557,2.9452
12,-2.5900,6.2800,-4.1100,0.1963,4.3873,3.0892
13,-2.4800,6.6100,-3.6300,0.1963,4.3873,3.0892
14,-3.0200,6.7600,-3.5600,-0.1669,4.5160,3.1809
15,-2.7200,6.1400,-4.0600,-0.4167,4.4757,3.2572
16,-2.0700,4.6200,-4.3300,-1.2621,4.5695,3.4165
17,-2.5100,3.5300,-4.6100,-1.1868,4.8607,3.6794
18,-2.7900,2.3600,-4.3200,-1.0003,5.2545,3.9368
19,-4.3300,2.1300,-3.6100,-1.0003,5.2545,3.9368
20,-3.6300,2.4100,-3.3700,-0.5923,5.4192,4.1233
21,-5.2800,1.6500,-2.5900,-0.5454,5.5501,4.2553
22,-5.1000,1.1500,-2.0300,-0.5683,5.6778,4.1484
23,-4.8100,0.8700,-1.6300,-0.5149,5.8207,4.0710
24,-5.5200,-0.4700,-0.0900,-0.5149,5.8207,4.0710
25,-4.8600,-0.7100,0.5500,-0.2563,5.8807,3.9826
26,-3.8200,-1.1800,0.7500,0.1953,5.7487,3.8801
27,-6.2700,-1.5800,3.2500,0.5672,5.8196,3.6488
28,-4.7600,-0.7000,3.4000,1.1770,5.2971,3.4143
29,-6.5400,-0.3200,4.7900,1.7682,4.1713,2.9594
30,-6.7500,0.1000,5.6100,1.4475,3.5725,2.5209
31,-5.7200,-0.6800,5.7700,0.7363,3.0674,2.0399
32,-6.2000,-0.8000,6.2700,0.7363,3.0674,2.0399
33,-5.9100,-0.3600,5.8500,0.2160,2.7685,1.6232
34,-5.6000,-0.2900,5.2700,-0.0600,2.3573,1.2239
35,-5.5000,-0.2700,5.0000,-0.2116,2.0355,0.9381
36,-5.2500,-0.4400,4.8200,-0.1833,1.7061,0.8574
37,-5.2800,-1.1300,4.7400,-0.1091,1.3810,0.8552
38,-5.2800,-1.5700,4.7800,0.0284,1.0537,0.9163
39,-5.4100,-2.1600,5.0600,0.4265,0.3916,1.0276
40,-4.9000,-2.1800,4.2800,0.5247,0.0251,0.9447
41,-4.4500,-2.3000,3.6900,0.5247,0.0251,0.9447
42,-4.1200,-2.3200,3.3300,0.3752,-0.1920,0.7396
43,-4.3000,-2.8100,3.3100,0.1789,-0.2149,0.5138
44,-4.8500,-2.9300,3.7200,0.0556,-0.1593,0.3087
45,-5.3100,-3.2900,4.0900,0.0033,-0.1636,0.0502
46,-5.4900,-3.8700,4.2200,-0.1134,-0.2869,-0.2029
47,-5.7100,-4.6600,4.2600,-0.2149,-0.5400,-0.4571
48,-5.8200,-4.5200,4.1300,-0.2334,-0.8552,-0.7210
49,-5.9100,-4.5400,4.0000,-0.2443,-1.2141,-1.0548
50,-5.8900,-5.0900,3.5500,-0.3927,-2.0628,-1.9253
51,-6.0700,-5.2400,3.3500,-0.3033,-2.4904,-2.3682
52,-6.1900,-5.2600,3.1400,-0.3033,-2.4904,-2.3682
53,-6.3300,-4.6300,2.5800,-0.1069,-2.9092,-2.8143
54,-5.9000,-3.4000,1.1000,0.0742,-3.3249,-3.3259
55,-5.7900,-2.6800,0.3000,0.1004,-3.6826,-3.8408
56,-5.7000,-1.8000,-0.4400,0.1691,-3.9324,-4.2575
57,-5.3100,-0.9700,-1.2200,0.4647,-4.1812,-4.6775
58,-5.7200,-0.3300,-1.3500,0.6436,-4.2619,-4.7571
59,-5.6600,0.2400,-1.4700,0.6436,-4.2619,-4.7571
60,-4.6500,1.2600,-2.3100,0.8181,-4.4102,-4.8444
61,-4.4900,1.8000,-2.6300,0.9643,-4.5651,-4.9109
62,-4.3000,2.3400,-2.9900,0.9850,-4.4920,-4.8804
63,-3.6200,2.9800,-3.5500,1.0712,-4.4168,-4.7866
64,-2.8300,3.2100,-3.7700,1.0712,-4.4168,-4.7866
65,-2.1400,3.1900,-4.4800,1.1781,-4.2411,-4.6273
66,-2.0700,3.4300,-4.7000,1.3079,-4.1233,-4.3982
67,-1.3700,3.5700,-4.5200,1.3494,-3.6270,-4.0906
68,-1.2600,3.1000,-4.4400,1.1301,-3.3761,-4.1462
69,-1.2000,3.1300,-4.5200,1.1301,-3.3761,-4.1462
70,-1.0900,3.3700,-4.0900,1.0647,-3.0958,-4.1419
71,-1.1900,3.3900,-3.9500,1.1116,-2.8253,-4.0175
72,-1.0700,3.6600,-3.9600,1.1977,-2.3835,-3.6456
73,-0.8300,3.7300,-4.1100,1.1966,-2.1904,-3.4263
74,0.0400,4.3200,-4.4100,1.1519,-1.9766,-3.1940
75,0.2400,4.6100,-4.4600,1.0843,-1.6941,-2.9812
76,0.2000,4.8100,-4.3500,0.9752,-1.3723,-2.7434
77,0.4800,5.1000,-4.0700,0.8170,-1.0865,-2.5045
78,0.4900,4.9400,-4.0600,0.6130,-0.8138,-2.2667
79,0.3700,4.5100,-3.8500,0.4429,-0.5487,-2.0508
80,0.0900,4.1300,-3.3700,0.3305,-0.2880,-1.8533
81,0.0600,3.9800,-3.3300,0.2400,-0.0589,-1.6962
82,0.1600,3.9200,-3.3200,0.2400,-0.0589,-1.6962
83,0.2500,3.9400,-3.2800,0.1865,0.1604,-1.5457
84,0.1400,3.9400,-3.0100,0.0753,0.6349,-1.2337
85,0.0900,3.8800,-2.9300,0.0764,0.8519,-0.9992
86,0.1200,3.7500,-2.9900,0.1036,1.0559,-0.7429
87,0.0000,3.7100,-2.9800,0.0687,1.2621,-0.5541
88,0.0000,3.5900,-3.0300,-0.0284,1.4715,-0.4396
89,-0.2500,3.2100,-3.0000,-0.0284,1.4715,-0.4396
90,-0.6000,2.9400,-2.9200,-0.1004,1.6842,-0.3174
91,-0.6300,2.8000,-2.8200,0.0175,1.8904,-0.0971
