lineno,aX,aY,aZ,gX,gY,gZ
0,-3.2400,4.1200,-5.3400,0.0840,3.5659,2.1304
1,-3.7200,4.9400,-5.4100,0.3818,3.7874,2.4151
2,-3.7100,5.0500,-5.4500,0.4407,3.9074,2.6114
3,-4.2900,5.4600,-5.1800,-0.1680,4.5291,2.9965
4,-5.1700,4.8300,-4.1700,-0.1680,4.5291,2.9965
5,-6.7100,4.4200,-2.3300,-0.1680,4.5291,2.9965
6,-6.7000,4.2800,-1.7800,-0.1233,4.7168,3.2518
7,-7.1200,3.6000,-0.9000,0.1549,4.7015,3.5354
8,-7.4300,1.0100,0.5900,-0.3502,4.3306,3.6106
9,-7.2900,0.0600,1.3200,-0.3502,4.3306,3.6106
10,-7.4000,-0.5500,2.0000,-0.3349,3.8277,3.2016
11,-7.7000,-1.8900,3.2500,-0.3349,3.8277,3.2016
12,-7.8600,-2.8600,3.9900,-0.4451,3.4787,2.9311
13,-8.1000,-4.3400,4.7800,-0.8236,2.6922,2.5242
14,-8.4900,-7.9300,6.4000,-0.7974,2.2351,2.3627
15,-8.5600,-9.6100,7.3100,-0.7974,2.2351,2.3627
16,-8.7500,-10.9200,8.1500,-0.6589,1.7781,2.1413
17,-8.5400,-11.8000,8.3500,-0.5203,1.2654,1.7421
18,-8.5200,-12.0200,8.4900,-0.1974,0.3065,0.5836
19,-8.6400,-11.8800,8.5800,-0.0709,-0.1833,-0.0338
20,-8.6000,-11.4300,8.3200,0.0284,-0.6970,-0.6632
21,-7.9200,-9.6100,6.8600,0.0284,-0.6970,-0.6632
22,-7.6900,-8.5200,6.0600,0.1254,-1.1672,-1.2883
23,-7.3400,-7.5500,5.2100,0.2007,-1.5577,-1.8261
24,-6.3700,-5.4000,3.1700,0.3371,-1.8860,-2.2144
25,-6.0100,-4.4900,2.0400,0.5312,-2.1566,-2.4391
26,-5.5300,-3.5600,0.8900,0.6709,-2.3660,-2.6267
27,-5.1700,-3.0800,0.0000,0.7429,-2.4816,-2.8242
28,-4.7300,-1.9200,-1.2000,0.8149,-2.5024,-2.9518
29,-4.7200,-1.4600,-1.7600,0.9447,-2.4805,-3.0227
30,-4.6200,-1.0400,-2.3800,1.0625,-2.4544,-3.0696
31,-4.1300,0.2000,-3.5800,1.1606,-2.4096,-3.1132
32,-3.6700,0.6500,-4.1900,1.2326,-2.3704,-3.1492
33,-3.5700,0.9500,-4.7300,1.3984,-2.0868,-3.0914
34,-3.0200,2.0300,-5.6600,1.5206,-1.9035,-3.0129
35,-2.8100,2.5700,-6.0700,1.5206,-1.9035,-3.0129
36,-2.6800,3.1600,-6.3900,1.5861,-1.6919,-2.9594
37,-2.4400,3.7900,-6.7700,1.5970,-1.4519,-2.8874
38,-1.6400,5.2700,-7.4000,1.4573,-0.8628,-2.6594
39,-1.3700,5.7000,-7.6500,1.2457,-0.4832,-2.4915
40,-1.1300,5.9100,-7.8400,1.2457,-0.4832,-2.4915
41,-0.7900,6.2100,-8.0700,0.9828,-0.0458,-2.2820
42,-0.8500,5.9400,-7.9000,0.6927,0.4418,-2.0071
43,-1.1300,5.6900,-7.6100,0.5018,1.3766,-1.2174
44,-1.7200,5.3900,-7.1000,0.4920,1.7311,-0.8334
45,-1.7300,5.3400,-7.0100,0.4494,1.9897,-0.5454
46,-1.7100,5.3800,-6.9300,0.4080,2.2198,-0.3065
47,-1.5000,5.8500,-6.9400,0.2825,2.4915,-0.0851
48,-1.2800,5.5500,-6.4300,0.1254,2.7925,0.1604
49,-1.1500,5.7300,-6.1400,0.1865,3.0576,0.4789
50,-1.1600,6.0700,-5.8500,0.1974,3.3325,0.7767
51,-2.0100,5.8500,-4.5500,0.1974,3.3325,0.7767
52,-2.2000,5.6900,-3.8600,0.0316,3.6423,1.0385
53,-2.1600,4.9100,-3.1100,-0.3447,4.2226,1.6242
54,-4.2100,2.0000,-0.2800,-0.4265,4.4560,1.8980
55,-5.1900,1.1900,1.5100,-0.1025,4.4757,2.1849
56,-6.1000,0.4700,3.2100,0.2193,4.3448,2.3049
57,-8.3500,-1.5600,6.9200,0.2378,4.1048,2.1642
58,-9.1000,-2.7200,8.7800,0.2378,4.1048,2.1642
59,-9.5400,-3.5900,10.1900,-0.2422,2.8874,1.6166
60,-9.7000,-4.7100,10.9500,-0.6261,2.0028,1.2959
61,-9.2400,-7.5600,11.1600,-0.6261,2.0028,1.2959
62,-8.5000,-8.8700,10.4700,-0.9185,1.0003,0.9512
63,-7.9600,-9.4900,9.8300,-0.9959,0.1604,0.5978
64,-7.5600,-9.8400,9.0900,-0.8138,-0.3818,0.2422
65,-7.4600,-9.1800,8.5600,-0.5367,-0.7461,-0.0796
66,-7.2900,-8.5200,7.8300,-0.2411,-1.0974,-0.3960
67,-6.5900,-7.4100,6.0500,-0.0807,-1.4912,-0.6861
68,-6.4100,-7.0900,4.9900,-0.0404,-1.9144,-0.9697
69,-6.1700,-6.3400,3.7900,-0.0251,-2.3126,-1.2315
70,-5.9800,-5.6100,2.6900,0.2356,-2.8525,-1.7530
