lineno,aX,aY,aZ,gX,gY,gZ
0,-3.3600,-2.0000,-4.7800,-1.1137,-0.0840,0.4505
1,-3.5200,-3.5100,-4.5600,-1.1039,0.0447,0.4232
2,-3.3400,-5.9000,-4.4800,-1.1039,0.0447,0.4232
3,-3.8700,-4.0900,-4.2500,-0.8149,0.1822,0.4320
4,-3.7900,-5.9000,-4.1100,-0.5629,0.2902,0.0764
5,-3.9200,-6.2400,-4.2200,-0.7919,0.2956,-0.3425
6,-3.5400,-6.8100,-4.4500,-0.6829,0.3262,-0.5400
7,-3.2100,-6.8500,-4.5700,-0.4898,0.3927,-0.7298
8,-2.9400,-6.1100,-4.7300,-0.2171,0.5214,-1.0537
9,-2.6100,-5.8800,-4.8800,0.0447,0.5858,-1.3177
10,-2.2900,-5.8100,-5.0300,0.1985,0.6447,-1.4530
11,-2.3200,-5.3500,-5.0400,0.3938,0.7199,-1.5283
12,-2.4000,-4.7100,-4.9000,0.6174,0.8432,-1.6493
13,-1.9800,-3.6100,-4.6000,0.7810,0.9676,-1.8097
14,-1.6800,-3.2800,-4.4300,0.8759,1.0657,-1.9537
15,-1.4400,-2.4200,-4.2800,0.9338,1.1912,-2.0998
16,-0.9500,-1.0500,-3.6200,0.9185,1.4584,-2.4195
17,-1.0700,-0.3600,-3.0200,0.9185,1.4584,-2.4195
18,-1.2300,0.3900,-2.2100,0.8748,1.6133,-2.4947
19,-1.5900,1.2600,-1.2400,0.8454,1.7911,-2.5405
20,-2.7000,2.6200,1.2900,0.8879,1.9613,-2.5362
21,-3.4400,3.4500,2.4400,0.9381,2.0344,-2.4326
22,-3.6500,3.7100,3.2700,1.0145,2.0148,-2.3027
23,-3.8800,5.0000,4.5500,1.0668,1.8686,-2.1653
24,-3.5600,5.5900,4.5000,1.0919,1.6559,-2.0519
25,-2.9900,5.4100,4.2100,0.9981,1.3614,-1.9373
26,-2.1900,5.4800,3.6300,0.8323,1.0647,-1.8162
27,-1.8500,5.2600,3.3600,0.6981,0.8530,-1.7137
28,-1.3800,5.1100,3.0100,0.5912,0.6905,-1.5653
29,-0.8400,4.8600,2.5000,0.3611,0.4112,-1.3515
30,-0.0100,4.4700,1.6700,0.3611,0.4112,-1.3515
31,0.1300,4.4200,1.3900,0.2945,0.3294,-1.2643
32,0.1300,4.3800,1.1500,0.3109,0.2891,-1.1399
33,-0.0400,4.5200,0.8300,0.3752,0.2727,-0.9927
34,-0.0700,4.7000,0.5300,0.4614,0.2618,-0.8378
35,-0.1500,5.1000,0.2000,0.5214,0.2313,-0.7123
36,-0.2300,6.0000,-0.5300,0.5258,0.2062,-0.6163
37,-0.2200,6.2300,-0.8300,0.4691,0.1833,-0.5225
38,-0.1700,6.2100,-1.1000,0.3578,0.1756,-0.3949
39,-0.1000,6.1100,-1.3600,0.0884,0.1942,-0.0884
40,-0.0100,5.8300,-1.7300,0.0884,0.1942,-0.0884
41,-0.0200,5.7000,-1.7900,-0.0393,0.2214,0.0524
42,-0.0900,5.5200,-1.7700,-0.1276,0.2694,0.2127
43,-0.3600,5.1400,-1.6100,-0.1909,0.3807,0.5672
44,-0.6000,5.0300,-1.3800,-0.2029,0.4396,0.7210
45,-0.9100,5.0400,-1.2500,-0.2029,0.4396,0.7210
46,-1.6900,5.4000,-0.9100,-0.1134,0.5203,1.0025
47,-2.4200,5.5100,-0.3600,-0.0447,0.5378,1.1628
48,-2.4100,6.0100,-0.5500,-0.0131,0.5007,1.3057
49,-2.3500,6.2900,-0.5700,-0.0404,0.4407,1.4508
50,-2.3200,6.9200,-0.8600,-0.1124,0.3840,1.6046
51,-2.1500,7.2600,-1.1200,-0.2542,0.3371,1.7508
52,-2.0800,7.3000,-1.3700,-0.4385,0.3316,1.9002
53,-2.4700,6.7800,-1.3800,-0.5847,0.3523,2.0846
54,-2.4300,6.4700,-1.5200,-0.6774,0.3665,2.2918
55,-2.4600,5.9100,-1.7500,-0.7396,0.3600,2.4925
56,-2.6800,5.0700,-1.8600,-0.7363,0.3796,2.6802
57,-2.6600,4.7500,-1.6500,-0.6752,0.4320,2.8416
58,-2.4700,4.0500,-1.4800,-0.6567,0.4843,2.9954
59,-2.6900,2.7100,-1.1500,-0.6250,0.5127,3.1569
60,-2.4800,2.0200,-1.0000,-0.6065,0.5280,3.2703
61,-2.7000,1.4100,-0.8100,-0.5858,0.5498,3.3369
62,-2.3800,0.9300,-0.8500,-0.5618,0.5203,3.3750
63,-2.3200,-0.5500,-0.7300,-0.5541,0.5094,3.3838
64,-2.1000,-1.3000,-0.5800,-0.5531,0.5334,3.3739
65,-1.8500,-1.7200,-0.3300,-0.5531,0.5334,3.3739
66,-1.7000,-3.6300,0.0400,-0.4811,0.5301,3.3379
67,-2.2300,-4.8900,0.4100,-0.4396,0.5443,3.3030
68,-1.8400,-4.9400,0.6800,-0.3982,0.6000,3.2561
