lineno,aX,aY,aZ,gX,gY,gZ
0,-1.8000,0.6900,-4.5500,-0.3883,-0.8203,-0.5705
1,-1.6700,0.5900,-5.0600,-0.3818,-0.6469,-0.4865
2,-1.6800,0.5900,-5.2100,-0.3818,-0.6469,-0.4865
3,-1.7900,0.5100,-5.3000,-0.3349,-0.4472,-0.4232
4,-2.2400,1.1800,-5.3300,-0.2400,-0.2280,-0.3578
5,-2.6400,1.2700,-5.3200,-0.0884,0.0055,-0.2683
6,-2.9400,1.2000,-5.3300,0.0055,0.2171,-0.1680
7,-3.1700,1.1200,-5.6700,0.0327,0.3894,-0.0676
8,-3.1400,0.9300,-5.7100,0.1167,0.5520,0.0764
9,-2.9200,0.7300,-5.7700,0.2378,0.7418,0.2498
10,-2.4000,0.6000,-6.0600,0.4222,0.9447,0.4429
11,-1.3100,0.7000,-6.9300,0.6458,1.1890,0.6316
12,-0.8300,1.3200,-7.4200,0.9730,1.9035,0.7963
13,-0.2000,1.6600,-7.7100,0.9174,2.3540,0.7854
14,0.5400,1.7500,-8.2600,0.8356,2.8438,0.8039
15,0.5800,1.3900,-8.2700,0.6752,3.3707,0.7865
16,-0.0500,0.6500,-7.8000,0.6021,3.8899,0.7396
17,-1.4500,1.4000,-7.2200,0.6021,3.8899,0.7396
18,-1.7700,0.9800,-7.0400,0.8574,4.2913,0.8116
19,-1.8200,0.8200,-7.1100,0.9228,4.5793,0.8999
20,-1.5000,0.9300,-7.3400,0.9599,4.9491,0.9392
21,-1.2200,1.3700,-7.0600,1.0363,5.2294,0.9305
22,-1.0600,2.1400,-6.6900,1.0363,5.2294,0.9305
23,-0.5500,3.1700,-6.5700,1.1748,5.5687,0.9741
24,-1.7800,4.3100,-5.3300,1.2741,5.8381,1.0199
25,-2.2100,4.8300,-5.0600,1.0439,6.2254,1.0745
26,-2.3100,4.5700,-4.8200,0.7407,6.3705,1.2108
27,-3.9300,3.7600,-3.4700,0.4200,6.5395,1.2926
28,-3.5800,3.8100,-3.2200,0.3294,6.6257,1.4257
29,-2.7500,3.7600,-3.1800,0.0425,6.8548,1.4148
30,-4.0400,4.0100,-2.5500,0.0425,6.8548,1.4148
31,-4.4900,4.5400,-2.2100,-0.2749,7.2300,1.3341
32,-6.6800,5.3500,-0.9100,-0.5040,7.2813,1.4573
33,-6.4300,4.9800,0.1400,-0.5563,7.3358,1.9602
34,-8.2300,1.4500,1.9600,-0.8454,7.1755,1.9875
35,-8.6500,0.2300,3.7300,-0.8356,7.0348,2.0377
36,-9.6300,-0.9700,5.7300,-0.4440,6.5995,1.9319
37,-12.9600,-1.3800,9.5600,-0.0535,6.2308,1.7006
38,-13.9500,-0.9900,11.2000,-0.0535,6.2308,1.7006
39,-13.9800,-0.3700,11.9000,0.0633,4.8029,1.1857
40,-14.1600,-1.4700,12.2000,0.0633,4.8029,1.1857
41,-13.6800,-1.9500,11.6900,-0.7123,2.5176,0.4974
