lineno,aX,aY,aZ,gX,gY,gZ
0,-2.3700,0.5600,-2.9800,-0.1134,0.0185,-0.0916
1,-2.4800,0.5800,-3.1200,-0.1134,0.0185,-0.0916
2,-2.6200,0.5700,-3.2600,-0.0044,0.3371,-0.0076
3,-2.8900,-0.2100,-3.3400,0.1189,0.6349,0.0807
4,-3.0400,-0.1300,-3.4400,0.3174,0.9108,0.1527
5,-3.1700,0.0900,-3.5400,0.5421,1.1661,0.1080
6,-3.7200,0.8300,-3.6300,0.7527,1.3854,0.0164
7,-3.9200,1.0600,-3.6100,0.9098,1.5839,-0.0065
8,-4.0100,1.4600,-3.6100,1.0537,1.7715,0.0491
9,-4.1900,1.8200,-3.4200,1.2250,1.9711,0.1462
10,-4.2500,1.7100,-3.4500,1.3439,2.1937,0.2683
11,-4.3700,1.5400,-3.4500,1.4901,2.5875,0.4287
12,-4.4700,1.1700,-3.3400,1.4901,2.5875,0.4287
13,-5.0400,1.5300,-3.0200,1.6177,2.7347,0.4549
14,-5.1800,1.4100,-2.9500,1.7726,2.8340,0.4800
15,-5.2300,1.4500,-2.9500,2.1478,2.8351,0.5727
16,-5.0600,1.6700,-2.9100,2.1478,2.8351,0.5727
17,-4.8900,1.7400,-2.9100,2.3202,2.8263,0.5945
18,-4.5600,1.9600,-3.0400,2.4773,2.8263,0.5760
19,-4.5800,2.6700,-2.9900,2.5733,2.8165,0.5400
20,-4.2700,3.0600,-3.0600,2.6354,2.8514,0.4963
21,-4.1200,3.1200,-3.0300,2.6714,2.9234,0.4843
22,-4.1200,3.4700,-2.7400,2.6256,3.0391,0.4789
23,-4.7700,3.4700,-2.3700,2.6398,3.1841,0.4418
24,-4.2300,3.6600,-2.2600,2.7173,3.4143,0.3992
25,-4.0000,3.8800,-2.2200,2.5940,3.7219,0.1767
26,-3.8700,4.5200,-2.5400,2.2646,3.9335,0.0644
27,-3.8200,3.8700,-2.5200,1.9231,4.2281,0.0120
28,-4.1100,3.4500,-2.1400,1.9231,4.2281,0.0120
29,-5.3000,4.6000,-1.1000,2.0279,4.5477,0.0633
30,-5.5900,4.1700,-0.6100,2.3137,4.7757,0.1811
31,-4.0200,4.4400,-0.6700,2.2940,4.8542,0.2378
32,-7.9500,4.4100,1.2300,2.0933,4.9764,0.2236
33,-5.6300,3.7400,1.4400,1.8991,4.6328,0.0829
34,-6.6200,3.7900,2.1200,1.8991,4.6328,0.0829
35,-6.1700,3.6300,2.3800,1.4944,4.1713,0.2073
36,-5.3700,2.7400,1.9700,1.4028,3.8605,0.1854
37,-4.7100,2.9400,1.5100,1.2937,3.7557,0.1265
38,-4.9900,2.6600,1.5200,1.0472,3.8463,0.0796
39,-5.6700,1.7000,2.9200,0.9730,3.8474,0.1025
40,-6.0000,1.8200,3.5500,0.9730,3.8474,0.1025
41,-5.9700,1.4400,3.8700,1.2043,3.6652,0.2814
42,-6.1600,1.0800,4.0700,1.2643,3.2736,0.3818
43,-5.7900,0.9300,3.8400,1.1650,2.7587,0.3491
44,-5.2800,0.6500,3.6400,1.0505,2.2144,0.2389
45,-4.9800,0.7700,3.4400,0.9545,1.7115,0.1233
46,-4.2800,1.2200,2.7200,0.9436,1.2883,0.0622
47,-3.8000,0.8700,2.2600,0.8661,0.9283,0.0262
48,-3.2600,0.6100,1.8700,0.6567,0.6643,-0.0109
49,-2.7700,0.4800,1.4700,0.5040,0.5389,-0.0295
50,-2.6400,0.5100,1.3900,0.4058,0.4963,-0.0295
51,-2.3700,0.6200,1.1500,0.3982,0.4298,-0.0131
52,-1.8700,0.4100,0.7400,0.4047,0.3043,0.0185
53,-1.8300,0.3700,0.5500,0.3611,0.1745,0.0262
54,-1.6700,0.4100,0.3800,0.4854,-0.0709,-0.0327
55,-1.5700,0.5700,0.2100,0.4854,-0.0709,-0.0327
56,-1.5400,0.6400,0.1300,0.5541,-0.1920,-0.0796
57,-1.3800,0.7000,-0.0200,0.5421,-0.2793,-0.1254
58,-1.3500,0.6100,-0.2400,0.4592,-0.3360,-0.1702
59,-1.2400,0.7400,-0.6500,0.3316,-0.3349,-0.2236
60,-1.2700,0.7400,-0.8300,0.2160,-0.2858,-0.2727
