lineno,aX,aY,aZ,gX,gY,gZ
0,-2.6300,-0.7900,-7.5700,-0.1647,2.0977,0.9970
1,-2.3400,-2.1100,-7.0000,-0.2749,2.3169,1.2272
2,-1.8100,-2.5400,-7.0300,-0.3142,2.4958,1.4181
3,-1.1400,-2.6200,-7.0700,-0.2029,2.6409,1.4584
4,-1.1800,-2.7300,-7.0700,-0.0469,2.8122,1.3963
5,-0.9500,-1.6000,-7.2300,0.2509,3.0881,1.4104
6,-1.1900,-1.2900,-6.9600,0.3436,3.4154,1.3908
7,-1.8400,-1.5400,-6.4400,0.2149,3.7863,1.3155
8,-4.1200,-0.6500,-5.3900,0.2149,3.7863,1.3155
9,-4.7200,-0.3200,-4.8900,0.6970,4.2062,1.6330
10,-5.0000,-0.1200,-4.3400,0.8563,4.2717,1.8119
11,-5.2500,0.7200,-3.5000,0.8563,4.2717,1.8119
12,-5.1500,0.0800,-3.0500,0.8225,4.2739,2.2297
13,-5.0900,-0.7100,-2.5500,0.8225,4.2739,2.2297
14,-5.6200,-0.9200,-2.2600,0.5869,4.2455,2.4620
15,-5.5000,-0.8200,-2.0400,0.4952,4.1626,2.5907
16,-6.1800,-0.7400,-1.3700,0.3283,4.1070,2.5656
17,-6.7700,-1.6100,-0.6800,0.3283,4.1070,2.5656
18,-7.3500,-3.0000,0.0700,-0.1156,4.3011,2.6213
19,-7.7500,-3.5200,0.7800,-0.1156,4.3011,2.6213
20,-8.0000,-4.5000,1.6900,-0.2400,4.3513,2.4795
21,-8.9300,-8.2700,3.7600,-0.2400,4.3513,2.4795
22,-10.1400,-10.3600,5.4900,-0.3174,4.3382,2.3257
23,-11.4900,-10.3400,6.8700,-0.3327,4.2215,2.1609
24,-12.3300,-9.6700,7.2300,0.4287,3.7535,1.5239
25,-11.9600,-9.7500,6.9000,0.3992,3.1143,0.8029
26,-11.7700,-9.8800,6.7300,0.1953,2.3027,0.1189
27,-11.6200,-9.6000,6.7600,0.1527,1.1465,-0.7189
28,-11.1100,-9.1400,6.0000,0.1527,1.1465,-0.7189
29,-10.6800,-9.1700,5.7000,0.2585,0.7145,-0.9654
30,-10.2400,-8.9600,5.3800,0.3840,0.3218,-1.1432
31,-9.1300,-8.0200,4.5000,0.7963,-0.4265,-1.4312
32,-8.4400,-7.5200,3.8100,0.9283,-0.7919,-1.6297
33,-7.8700,-6.8500,3.0700,0.9283,-0.7919,-1.6297
34,-7.0800,-6.0700,2.0800,0.9959,-1.3810,-2.1206
35,-6.7600,-5.8300,1.7100,1.0047,-1.5937,-2.3584
36,-6.6400,-5.9100,1.5700,1.0177,-1.7639,-2.5755
37,-6.9400,-6.0000,1.5500,1.0690,-1.9689,-2.7893
38,-6.7600,-5.4100,0.8000,1.0690,-1.9689,-2.7893
39,-6.5400,-5.0600,0.3700,1.1225,-2.1828,-3.0216
40,-6.2400,-4.5500,0.0400,1.1945,-2.3453,-3.2114
41,-5.7600,-3.1200,-0.4400,1.5141,-2.6224,-3.3063
