lineno,aX,aY,aZ,gX,gY,gZ
0,-4.4200,-1.9500,-5.3600,-1.3057,0.1233,0.0687
1,-4.6400,-3.7900,-5.1600,-1.3057,0.1233,0.0687
2,-4.9000,-4.6000,-5.6800,-1.2697,0.2476,0.1254
3,-5.5100,-3.5400,-5.1100,-0.8901,0.4134,0.1254
4,-5.1500,-4.3700,-4.9700,-0.6469,0.6556,-0.3131
5,-4.6200,-2.6900,-5.6400,-0.3600,0.7112,-0.6469
6,-4.1200,-3.3400,-5.8700,-0.4505,0.6850,-0.6490
7,-3.7000,-3.6700,-6.1300,-0.4505,0.6850,-0.6490
8,-3.3200,-3.9000,-6.2800,-0.5225,0.7396,-0.7210
9,-2.8600,-4.6300,-6.1000,-0.5301,0.8683,-0.8138
10,-2.4900,-5.2500,-6.0500,-0.5029,1.1323,-1.0570
11,-2.2200,-5.1900,-6.0900,-0.3949,1.2785,-1.2174
12,-1.7000,-4.3900,-5.9200,-0.2989,1.4410,-1.4039
13,-1.3700,-4.0200,-5.7700,-0.2182,1.6057,-1.5730
14,-1.1600,-3.6300,-5.4700,-0.1702,1.7584,-1.7224
15,-0.8600,-3.1200,-4.4800,-0.0676,1.9079,-1.8239
16,-1.0000,-2.5000,-3.8400,0.1429,2.0660,-1.8686
17,-1.2600,-1.9700,-2.9400,0.3512,2.2471,-1.9057
18,-1.4300,-0.9600,-1.9200,0.6000,2.3987,-1.9188
19,-1.7000,1.3200,0.2600,0.7974,2.5089,-1.9024
20,-2.1300,1.9500,1.6100,0.7974,2.5089,-1.9024
21,-2.4400,2.7300,2.8500,0.9054,2.5667,-1.8490
22,-2.9100,4.9900,4.8600,1.0265,2.5875,-1.7715
23,-2.9600,5.7200,5.5900,0.8607,2.3344,-1.6952
24,-3.1500,6.0700,6.2700,0.6447,2.0835,-1.6112
25,-2.8500,6.3500,6.6200,0.4069,1.7628,-1.4846
26,-2.5800,5.9000,6.5100,0.2334,1.4497,-1.3504
27,-2.2400,5.7100,6.1400,0.1342,1.1432,-1.2130
28,-1.4700,5.9700,5.0400,0.1342,1.1432,-1.2130
29,-1.2200,6.1000,4.4100,0.1462,0.6643,-0.9458
30,-0.8800,6.4700,3.7600,0.2116,0.4843,-0.7734
31,-0.5700,6.6200,3.0800,0.2116,0.4843,-0.7734
32,-0.0700,6.6700,1.8300,0.2138,0.3327,-0.6043
33,0.0400,6.6600,1.2600,0.1614,0.2116,-0.4385
34,0.1800,6.3600,0.7800,0.0731,0.1298,-0.2694
35,0.2000,5.6300,0.1000,-0.0415,0.0840,-0.1189
36,0.1000,5.3800,-0.1900,-0.1374,0.0687,0.0316
37,0.0300,5.2100,-0.4300,-0.2138,0.1025,0.3185
38,-0.4100,4.7500,-0.6800,-0.2138,0.1025,0.3185
39,-0.7500,4.7500,-0.7900,-0.2258,0.1200,0.4505
40,-1.1300,4.7200,-0.8700,-0.1713,0.1484,0.6894
41,-1.2900,4.9000,-1.0300,-0.1124,0.1298,0.7919
42,-1.4000,5.8000,-1.6600,-0.0447,0.0884,0.9021
43,-1.3500,6.1500,-1.9600,-0.0447,0.0884,0.9021
44,-1.4600,6.3500,-2.2400,-0.0240,0.0578,1.0112
45,-1.7700,6.9500,-2.5100,-0.0131,0.0873,1.3570
46,-1.8900,6.6800,-2.6000,-0.0131,0.0873,1.3570
47,-2.1500,6.3600,-2.7200,0.0109,0.1113,1.6068
48,-2.7100,5.7600,-2.5900,-0.0491,0.1320,1.8424
49,-2.6600,5.4300,-2.7200,-0.0709,0.1636,2.0584
50,-2.5000,5.0900,-2.9300,-0.1156,0.1614,2.3551
51,-2.1000,5.0700,-3.2600,-0.1156,0.1614,2.3551
52,-1.4600,4.9000,-3.2900,-0.1724,0.1854,2.5209
53,-1.0000,4.8200,-3.2800,-0.1244,0.2443,2.6933
54,-0.7500,4.4500,-3.3300,-0.1069,0.3076,2.9049
55,-1.1200,2.8600,-2.7800,-0.1876,0.4254,3.0947
56,-1.3100,1.9600,-2.4800,-0.2236,0.5520,3.2594
57,-1.5800,0.6800,-2.0600,-0.2967,0.6785,3.3456
58,-2.6000,-0.5200,-0.7500,-0.2607,0.7767,3.3848
59,-2.7000,-1.2400,-0.1900,-0.1254,0.8258,3.3827
60,-2.6500,-1.5600,0.1900,0.0567,0.8039,3.3739
61,-2.3700,-1.8500,0.4800,0.2443,0.7472,3.3554
62,-1.8800,-2.9700,0.6300,0.3425,0.6960,3.3249
63,-1.4200,-3.2600,0.6800,0.4047,0.6523,3.2474
64,-1.2700,-3.6900,0.8100,0.4156,0.6600,3.1492
65,-1.1200,-4.6800,1.0600,0.3992,0.6720,3.0183
66,-1.0400,-4.8100,1.2500,0.4123,0.7145,2.8711
67,-1.2900,-5.2000,1.7700,0.4701,0.7963,2.7216
68,-1.6200,-5.5100,2.6600,0.6010,0.8127,2.6344
69,-1.6900,-6.3900,2.8800,0.6730,0.8105,2.5689
70,-1.2400,-5.9500,3.2600,0.6730,0.8105,2.5689
71,-2.5800,-6.7800,3.4100,0.7101,0.7494,2.4500
72,-1.0100,-6.4100,2.8900,0.7996,0.6709,2.4326
73,-1.8500,-6.0800,2.8300,0.7821,0.5203,1.8402
74,-2.1700,-6.6500,2.9200,0.5945,0.6130,1.6122
75,-1.2700,-6.1200,2.4500,0.5945,0.6130,1.6122
76,-2.0200,-6.6100,2.5700,0.5727,0.4189,1.4672
77,-2.0300,-6.9300,2.4900,0.3916,0.5007,1.3821
78,-2.0400,-6.9700,2.1100,0.1604,0.4145,1.1410
79,-2.0100,-7.1400,1.8800,0.1604,0.2411,0.9741
80,-1.8700,-7.4100,1.4000,0.1604,0.2411,0.9741
81,-1.3300,-7.7500,0.3100,0.1560,0.0993,0.8988
82,-1.1500,-7.8100,-0.0700,0.1211,-0.0273,0.7603
83,-1.0100,-7.8900,-0.3700,-0.0098,-0.0545,0.3054
84,-0.8900,-7.8100,-0.7200,-0.0098,-0.0545,0.3054
85,-0.7500,-7.3500,-1.2400,-0.0218,0.0175,-0.1244
86,-0.6400,-6.8800,-1.4000,0.0611,0.0393,-0.3131
87,-0.7800,-6.5100,-1.5300,0.1593,0.0884,-0.4658
88,-0.8400,-5.4000,-1.8500,0.1593,0.0884,-0.4658
89,-0.8800,-4.8600,-1.9200,0.2574,0.1353,-0.5760
90,-0.9300,-4.4500,-1.9200,0.3163,0.1669,-0.7101
91,-1.0400,-3.8300,-2.0100,0.3153,0.1996,-0.8618
92,-1.1400,-3.5900,-2.0700,0.2814,0.2378,-1.0167
93,-1.2300,-3.3700,-2.1300,0.2596,0.2913,-1.1345
94,-1.3000,-3.1400,-2.1800,0.2542,0.3392,-1.2545
95,-1.1500,-2.9600,-2.5800,0.2825,0.3818,-1.3472
96,-1.0500,-3.0200,-2.8300,0.3425,0.4080,-1.4039
97,-1.1100,-2.9700,-3.1200,0.3905,0.4287,-1.4693
98,-0.9900,-2.7600,-3.5000,0.4581,0.4723,-1.5446
99,-0.9300,-2.8900,-3.6900,0.5432,0.5345,-1.6341
100,-0.7600,-2.6900,-4.0300,0.8018,0.6480,-1.7421
101,-0.4100,-2.2700,-4.6100,0.9534,0.7199,-1.8108
102,-0.3800,-2.2700,-4.7800,1.0472,0.8192,-1.8773
103,-0.4800,-2.2500,-4.7800,1.0472,0.8192,-1.8773
104,-0.6300,-1.9900,-4.7500,1.1476,0.9490,-1.9166
105,-0.8600,-1.6400,-4.2500,1.2425,1.0810,-1.9711
106,-0.9000,-0.6700,-3.9500,1.2992,1.2010,-2.0704
107,-0.8800,0.1600,-3.5600,1.3188,1.3199,-2.1402
108,-1.8100,0.1400,-1.7400,1.3243,1.4312,-2.2220
109,-2.1800,0.6000,-0.7900,1.0799,1.7050,-2.3562
110,-2.5700,0.5600,0.1100,1.1476,1.8097,-2.3082
111,-2.9900,1.3200,1.2800,1.1476,1.8097,-2.3082
112,-2.6800,2.2000,1.6000,1.3744,1.7551,-2.1991
113,-2.4200,2.9900,1.8600,1.5195,1.6057,-2.1588
114,-2.5400,3.4300,2.6400,1.6221,1.3897,-1.9439
115,-2.2100,4.3600,2.6100,1.6548,1.2643,-1.7846
116,-2.1300,4.6900,2.6300,1.4497,1.1497,-1.7148
117,-2.0500,4.2800,2.7600,1.2435,1.0297,-1.6221
118,-1.7100,3.8700,2.7700,1.1345,0.8999,-1.5043
119,-1.6300,3.3300,2.7900,1.0439,0.7832,-1.4126
120,-1.4800,2.9200,2.7600,1.0603,0.6610,-1.3057
121,-1.0100,2.4500,2.3500,1.0701,0.5476,-1.2272
122,-0.7800,2.2300,2.1100,1.0854,0.4396,-1.1617
123,-0.6500,2.0500,1.9100,1.0854,0.4396,-1.1617
124,-0.5000,1.9100,1.5900,1.1301,0.3512,-1.1105
125,-0.4800,2.0300,1.4600,1.2632,0.1669,-1.0057
126,-0.3500,2.0300,1.2600,1.2959,0.0491,-0.9228
127,-0.0800,2.0000,0.8600,1.2959,0.0491,-0.9228
128,0.4500,2.3900,0.2800,1.2370,-0.0502,-0.8748
129,0.4300,2.5000,0.2800,1.0941,-0.0774,-0.8803
130,0.2500,2.5000,0.4200,0.9665,-0.0447,-0.8574
131,0.3300,2.1500,0.4200,0.8563,-0.0240,-0.7658
132,0.3900,2.2100,0.3900,0.7385,-0.0436,-0.6556
133,0.4300,2.4400,0.4700,0.6741,-0.0622,-0.5520
134,0.4500,3.5500,0.8400,0.6665,-0.0545,-0.3054
135,0.4800,3.7700,1.1000,0.6665,-0.0545,-0.3054
136,0.2700,3.8700,1.5700,0.5541,-0.0524,-0.1669
137,-0.0800,4.2300,2.1100,0.4025,-0.0469,-0.0415
