lineno,aX,aY,aZ,gX,gY,gZ
0,-0.3000,2.6100,-0.9100,1.0407,-0.9959,0.3185
1,-0.9600,3.2300,-0.7800,0.9959,-0.8443,0.4287
2,-1.3400,3.5900,-0.7400,0.8890,-0.6992,0.5367
3,-1.7000,4.0000,-0.6300,0.6490,-0.5280,0.7570
4,-2.2900,4.6200,-0.7000,0.5476,-0.5007,0.8683
5,-2.7200,5.5600,-0.9200,0.4996,-0.5051,1.0036
6,-2.9300,5.7700,-1.2200,0.3905,-0.5280,1.1508
7,-3.0100,5.0100,-1.8700,0.0535,-0.5596,1.3134
8,-3.1700,5.0200,-2.1900,0.0535,-0.5596,1.3134
9,-3.3100,5.1700,-2.3800,-0.2225,-0.5574,1.5010
10,-3.3000,4.8800,-2.6500,-0.4156,-0.4952,1.6548
11,-3.6500,4.2200,-3.0200,-0.7276,-0.2825,1.9820
12,-3.6000,4.2000,-3.2100,-0.7276,-0.2825,1.9820
13,-3.5900,4.0100,-3.4900,-1.0057,-0.0818,2.4075
14,-3.4300,3.4300,-4.1800,-1.1486,-0.0327,2.5296
15,-3.4400,3.2500,-4.4800,-1.1486,-0.0327,2.5296
16,-3.4800,3.0200,-4.7100,-1.2795,0.0818,2.6354
17,-3.8700,2.8000,-4.8300,-1.3799,0.2531,2.7074
18,-4.1900,3.0400,-4.9200,-1.4497,0.4298,2.7653
19,-4.3500,3.1300,-5.0600,-1.7693,0.7134,2.8743
20,-4.5000,3.0200,-5.1000,-1.9559,0.8356,2.9529
21,-4.9600,2.4700,-5.1900,-2.0955,0.9632,3.0489
22,-5.1000,2.4200,-5.1800,-2.2438,1.1039,3.1296
23,-5.2700,2.3200,-5.1200,-2.2438,1.1039,3.1296
24,-5.7500,1.8000,-5.0400,-2.4958,1.3843,3.2998
25,-5.8000,1.9800,-5.1700,-2.6420,1.5326,3.3925
26,-5.8400,1.8500,-5.1600,-2.8165,1.6842,3.4896
27,-6.5200,1.2800,-5.1300,-2.8722,1.8151,3.6303
