lineno,aX,aY,aZ,gX,gY,gZ
0,0.7100,3.6100,3.0500,-0.6621,-1.0886,-0.9370
1,0.4600,3.8900,3.1200,-0.5760,-1.1650,-0.8530
2,0.1200,4.1900,3.0300,-0.5760,-1.1650,-0.8530
3,0.1900,3.4300,2.3500,-0.4647,-1.2566,-0.7189
4,-0.4200,4.4100,1.6900,-0.3098,-1.3559,-0.5716
5,-0.8300,5.7700,0.9900,-0.0436,-1.4050,-0.5400
6,-1.3600,6.2300,-0.5100,0.2182,-1.3384,-0.3076
7,-1.8400,6.7700,-1.0400,0.2389,-1.2414,-0.1200
8,-2.3000,6.9400,-1.5500,0.1822,-1.1410,0.0698
9,-2.7800,7.2000,-2.0400,0.1822,-1.1410,0.0698
10,-3.4000,7.4000,-3.0400,0.1254,-1.0712,0.2803
11,-3.7000,7.2300,-3.4500,-0.2182,-1.0276,0.6403
12,-3.9400,6.9200,-3.8400,-0.3643,-0.9796,0.7865
13,-4.4100,6.6200,-4.6000,-0.4538,-0.8945,0.9414
14,-4.6700,6.4700,-4.8600,-0.5225,-0.7799,1.1432
15,-4.8300,6.1800,-5.1500,-0.5825,-0.6589,1.3810
16,-4.6400,5.3600,-5.9500,-0.6752,-0.5411,1.5784
17,-4.5000,4.9500,-6.3400,-0.7909,-0.4156,1.7311
18,-4.3700,4.4800,-6.6500,-0.7909,-0.4156,1.7311
19,-4.2300,4.1300,-6.9500,-0.8738,-0.2651,1.8664
20,-4.0600,3.3000,-7.4000,-0.9218,-0.0829,1.9897
21,-4.0500,3.1600,-7.5600,-0.9588,0.1014,2.0988
22,-4.0000,2.9900,-7.6500,-0.9916,0.3043,2.2100
23,-4.0200,2.3300,-7.6200,-1.0647,0.7690,2.4238
24,-3.9800,2.2000,-7.5300,-1.1083,1.0297,2.5318
25,-3.8200,2.0500,-7.4300,-1.1901,1.2861,2.6114
26,-3.6600,1.4900,-6.9900,-1.3199,1.5446,2.6660
27,-3.4800,1.1900,-6.7200,-1.4792,1.8053,2.6791
28,-3.4100,0.6000,-6.3800,-1.7137,2.0540,2.6256
29,-3.4800,0.0300,-5.9200,-1.7137,2.0540,2.6256
30,-4.1400,-1.1800,-4.8500,-2.1566,2.4871,2.3137
31,-4.2200,-1.5200,-4.2300,-2.3071,2.5624,2.1195
32,-4.1100,-1.8900,-3.7600,-2.4751,2.5515,1.9395
33,-3.7300,-3.4400,-3.2600,-2.4751,2.5515,1.9395
34,-3.2500,-3.8700,-3.1400,-2.6169,2.5220,1.7933
35,-2.8300,-4.1200,-3.0000,-2.4860,2.6038,1.8206
36,-2.8000,-5.1000,-2.4000,-2.2351,2.7325,1.9079
37,-2.6800,-5.8900,-1.7200,-2.2351,2.7325,1.9079
38,-2.5500,-7.0000,-0.9900,-1.9090,2.8700,1.9951
39,-2.7900,-9.1900,0.5300,-1.0788,3.0478,1.8871
40,-2.7900,-9.3100,1.1100,-0.5814,3.0532,1.5577
41,-2.8300,-9.0000,1.7000,-0.1407,3.0292,1.1410
42,-2.9800,-8.4600,2.1700,0.1145,2.9332,0.6752
43,-3.0500,-7.3400,2.8200,0.1811,2.7827,0.2149
44,-2.6000,-7.3100,3.0600,0.1789,2.6431,-0.1604
45,-2.5900,-6.8700,3.3300,0.1953,2.5907,-0.4920
46,-2.2700,-6.4400,4.2800,0.1287,2.5438,-0.9468
47,-2.5000,-6.2500,5.1300,0.1124,2.4729,-1.2948
48,-2.6100,-6.0000,6.0700,0.1200,2.3387,-1.6352
49,-2.8000,-5.6100,7.8200,0.1462,2.1293,-1.9144
50,-2.6600,-5.4200,8.4200,0.2411,1.8184,-2.1206
51,-2.4800,-4.6700,8.6500,0.4003,1.4846,-2.3224
