lineno,aX,aY,aZ,gX,gY,gZ
0,4.5100,0.2300,-7.4900,-0.1756,-0.0796,-0.1058
1,4.6700,0.6200,-7.6100,0.0905,0.1636,0.0011
2,4.8200,1.4300,-7.8400,0.3960,0.4691,0.0185
3,5.0400,1.8100,-8.5700,0.3960,0.4691,0.0185
4,4.9100,0.9300,-8.4900,0.5116,0.7559,0.0545
5,4.4600,0.4100,-7.7800,0.3043,1.0734,0.1462
6,3.9800,0.6300,-7.5200,-0.0556,1.4955,0.0654
7,3.1000,1.4800,-6.9600,0.0338,1.8893,0.0196
8,3.0400,1.2800,-6.6900,0.1604,2.2144,0.0371
9,3.1100,0.7200,-6.8600,0.0873,2.4555,0.0720
10,2.9200,1.1800,-7.0000,0.1898,2.9311,0.3698
11,3.1800,1.5800,-7.3200,0.3087,3.3205,0.5083
12,2.8000,1.6000,-7.2500,0.3982,3.8539,0.6610
13,2.0200,1.6500,-7.0000,0.3982,3.8539,0.6610
14,1.5200,1.8900,-6.4000,0.3840,4.4517,0.8236
15,1.3500,2.5600,-5.9500,0.5989,4.9676,0.9807
16,1.5200,2.6600,-5.7000,1.0483,5.3113,1.2741
17,1.5000,3.2100,-6.1500,1.6417,5.5403,1.7246
18,2.0700,3.5100,-6.8200,1.6417,5.5403,1.7246
19,2.2600,3.3300,-7.3600,1.6275,5.6658,1.8577
20,-0.1800,2.9700,-5.9800,1.4781,5.9756,1.9373
21,-1.3400,2.2600,-4.8500,1.3766,6.5319,2.0431
22,-2.3000,2.3000,-3.7500,1.8130,7.2551,2.5144
23,-3.2600,2.8400,-2.6200,1.8130,7.2551,2.5144
24,-3.5700,2.6600,-1.8500,1.9046,7.3489,2.7118
25,-3.5800,2.1600,-1.1000,1.6166,7.3369,2.6714
26,-4.3200,1.2200,-0.4300,1.5904,7.1635,2.6485
27,-4.0500,1.5300,0.2000,1.7399,6.9911,2.7260
28,-4.1100,2.2000,0.7800,1.8882,6.8384,2.7653
29,-4.5100,2.4400,1.5300,1.9231,6.6203,2.6704
30,-4.5100,2.5100,1.8400,1.7017,6.4610,2.4631
31,-4.4500,2.3200,2.3700,1.3832,6.2188,2.2187
32,-4.7200,1.8500,2.6000,1.1563,5.9385,2.0497
33,-5.8800,1.5100,2.0300,1.0014,5.7050,1.8773
34,-4.9500,3.1100,2.6900,0.7963,5.5621,1.6090
35,-5.5900,2.6100,3.0400,0.4996,5.6494,1.4366
36,-8.7100,0.3600,6.0500,-0.2945,5.5316,0.6589
37,-9.9200,-0.1500,7.9000,-0.2945,5.5316,0.6589
38,-9.9600,-1.1900,8.8800,-0.1276,4.8717,0.8923
39,-10.5100,-1.9700,9.8100,0.0556,4.1222,1.1028
40,-10.0700,-2.1600,10.5400,0.2269,3.3478,1.2566
41,-8.7800,-1.3600,9.7700,0.2269,3.3478,1.2566
42,-8.7300,-0.6600,9.8800,0.4429,2.5558,1.3734
43,-7.2100,-1.1100,8.7600,0.4363,1.2174,1.4519
44,-6.5300,-1.6300,8.2300,0.3131,0.9512,1.0254
45,-5.6500,-0.4300,8.0000,0.1025,0.7036,0.6861
46,-4.3600,-1.0600,7.5200,-0.0840,0.5574,0.3720
47,-5.3500,-0.8700,8.1300,-0.3862,0.4625,0.4025
48,-5.3900,-0.4400,8.3900,-0.4789,0.4145,0.4102
49,-6.2000,-0.3500,8.8800,-0.4767,0.0894,0.3469
50,-8.1000,-1.9800,9.9900,-0.4767,0.0894,0.3469
51,-8.5000,-2.5400,10.3300,-0.7614,-0.6981,-0.0164
52,-8.1300,-2.5300,10.4100,-0.7363,-1.3723,-0.3392
