lineno,aX,aY,aZ,gX,gY,gZ
0,-0.6900,-2.5900,-0.7500,0.2051,-1.0036,-0.3665
1,-0.7700,-2.1300,-0.5700,0.2367,-0.8738,-0.3174
2,-0.9100,-2.2300,-0.5400,0.2782,-0.7527,-0.2116
3,-1.2100,-2.1600,-0.4400,0.2978,-0.6403,-0.0720
4,-2.1000,-1.7900,-0.2000,0.3185,-0.5432,0.0436
5,-2.5600,-1.7400,0.0400,0.3185,-0.5432,0.0436
6,-2.9400,-1.4900,0.1300,0.2771,-0.3927,0.2171
7,-3.2000,-1.1300,-0.0100,0.2051,-0.3982,0.3163
8,-3.1100,-0.8900,-0.5900,0.0524,-0.4483,0.3938
9,-3.0500,-0.5800,-0.9600,-0.0807,-0.4767,0.4800
10,-3.0000,-0.2100,-1.2900,-0.1756,-0.4461,0.6032
11,-3.1200,0.1300,-1.7100,-0.2836,-0.3534,0.7527
12,-3.3600,-0.0500,-1.8800,-0.4254,-0.2214,0.9567
13,-3.5400,-0.4000,-2.1000,-0.4254,-0.2214,0.9567
14,-3.8500,-1.2600,-2.5800,-0.5901,-0.1025,1.1846
15,-3.9900,-1.3700,-2.8700,-0.9261,0.0654,1.4737
16,-4.0500,-1.5400,-3.1700,-1.0603,0.1538,1.5468
17,-4.1500,-1.7100,-3.5300,-1.2010,0.2411,1.6308
18,-4.2500,-2.5200,-3.9600,-1.3395,0.3436,1.7257
19,-4.3700,-2.8400,-4.0800,-1.4388,0.4865,1.8086
20,-4.5700,-2.9500,-4.0600,-1.4824,0.6621,1.8828
21,-4.6800,-3.0200,-3.9100,-1.4824,0.6621,1.8828
22,-4.7600,-2.8400,-3.8800,-1.4792,0.9719,2.0169
23,-4.6800,-2.8400,-3.8700,-1.5501,1.0854,2.0988
24,-4.9000,-3.5100,-3.6700,-1.7148,1.1705,2.1838
25,-4.9900,-4.5900,-3.7600,-1.9090,1.2272,2.2798
26,-5.9600,-4.6300,-3.3000,-1.9090,1.2272,2.2798
27,-5.6400,-5.1000,-3.3200,-2.1566,1.3330,2.5122
28,-5.9700,-5.5000,-3.2600,-2.1838,1.3035,2.4991
29,-5.6900,-5.5100,-3.5000,-2.1686,1.3341,2.4958
30,-5.4400,-5.5400,-3.8300,-2.1555,1.3155,2.5133
31,-5.5600,-6.3500,-4.0700,-2.1555,1.3155,2.5133
32,-5.2900,-6.6300,-4.2200,-2.1391,1.3886,2.5765
33,-5.4600,-7.0000,-4.1000,-2.1249,1.5501,2.6431
34,-5.5100,-8.1200,-3.6400,-2.0769,1.6232,2.6442
35,-4.9900,-8.3200,-3.6000,-2.0497,1.7268,2.5733
36,-4.5100,-8.5500,-3.6300,-1.8653,1.7421,2.3311
37,-4.2100,-9.1100,-3.6400,-1.8653,1.7421,2.3311
38,-4.6000,-11.1600,-2.8600,-1.8588,1.7944,2.1598
39,-4.4600,-11.8200,-2.3600,-1.9166,1.9002,1.9635
40,-4.4400,-12.5300,-1.8600,-1.7050,2.0606,1.6035
41,-4.0800,-14.9800,-1.0000,-1.5184,2.0737,1.3941
42,-3.7600,-16.2100,-0.5100,-1.0123,2.0017,0.8312
43,-3.4700,-17.0300,0.1100,-0.6141,1.9886,0.4516
44,-3.2100,-17.8000,1.8000,-0.1200,1.9809,0.0218
45,-3.1600,-17.4700,2.6100,0.3512,1.9406,-0.3643
46,-3.2800,-16.9800,3.3900,0.6949,1.8479,-0.7167
47,-3.4600,-16.5800,4.1200,0.6949,1.8479,-0.7167
48,-4.4200,-15.8100,5.6800,0.9338,1.7290,-1.0592
49,-5.0300,-15.0700,6.4000,1.1770,1.5795,-1.4181
50,-5.6800,-14.1800,6.9900,1.5130,1.3875,-1.7377
51,-6.5300,-11.1900,7.4500,1.8653,1.1312,-2.0475
52,-6.6200,-9.7600,7.2200,2.5067,0.3927,-2.5362
53,-6.5900,-8.5400,6.8400,2.7129,-0.0044,-2.6976
54,-6.4300,-5.0600,5.6700,2.8885,-0.3742,-2.7783
55,-6.1800,-3.3900,5.0000,2.8754,-0.7058,-2.8427
56,-5.9800,-2.3900,4.2900,2.6998,-0.9894,-2.9005
57,-5.8700,-1.4200,3.5800,2.4991,-1.2850,-2.8896
58,-5.0200,0.2800,2.3400,2.4991,-1.2850,-2.8896
59,-4.6400,0.3700,1.7100,1.9537,-1.6013,-2.6485
60,-4.4100,0.1500,1.1700,1.6984,-1.6810,-2.4762
61,-4.1500,0.1500,0.0300,1.5064,-1.7028,-2.3311
62,-3.9600,0.1200,-0.3900,1.3788,-1.6919,-2.2078
63,-3.7500,0.1700,-0.7500,1.3199,-1.6624,-2.0606
64,-3.3400,0.2800,-1.6100,1.2708,-1.6079,-1.8795
65,-3.2600,0.2100,-1.9700,1.2435,-1.5403,-1.6624
66,-3.1200,0.0800,-2.2800,1.2261,-1.4792,-1.4421
67,-2.8700,0.0200,-3.1000,1.1868,-1.4235,-1.2566
68,-2.8900,0.0200,-3.4000,1.1454,-1.3592,-1.0941
69,-2.8100,0.2700,-3.7100,1.1028,-1.2948,-0.9359
70,-2.8000,0.1000,-3.9600,1.0079,-1.2414,-0.7396
71,-2.5900,-0.0500,-4.6000,0.8978,-1.1836,-0.5498
72,-2.4100,-0.2600,-4.9600,0.7821,-1.1105,-0.3949
73,-2.2500,-0.3300,-5.2600,0.6905,-0.9905,-0.2585
