lineno,aX,aY,aZ,gX,gY,gZ
0,-1.1300,1.4300,2.3500,-0.3632,-1.8457,-1.1705
1,-0.9900,1.3200,1.7400,-0.4342,-1.9286,-1.1792
2,-0.9100,0.8500,1.3000,-0.3185,-1.9689,-1.1465
3,-0.6400,2.2900,0.0700,-0.3185,-1.9689,-1.1465
4,-0.5400,1.9600,-0.3400,-0.1560,-1.9951,-1.1443
5,-0.3100,1.4900,-0.7800,-0.2225,-1.9820,-1.1803
6,-0.1600,2.0400,-1.2200,-0.2345,-1.9493,-1.1705
7,0.3000,2.2700,-1.8000,-0.1484,-1.8795,-1.1508
8,0.3000,2.1300,-2.0400,-0.1756,-1.8053,-1.1857
9,0.1900,2.1000,-2.1900,-0.1593,-1.7104,-1.1934
10,0.1500,2.5500,-2.6700,-0.0884,-1.6144,-1.1803
11,0.0700,2.6900,-2.7300,-0.0480,-1.5348,-1.2152
12,0.0100,3.0300,-2.9300,-0.0469,-1.4257,-1.2195
13,0.1700,3.2900,-3.3900,-0.1134,-1.3646,-1.1628
14,0.1900,3.3800,-3.7300,-0.1865,-1.2828,-1.1006
15,0.3600,3.4600,-4.0600,-0.1953,-1.1781,-1.0145
16,0.5500,3.5200,-4.3800,-0.1625,-1.0417,-0.9381
17,0.8000,3.2000,-5.0000,-0.1014,-0.9108,-0.8639
18,0.9800,3.4000,-5.4800,0.0153,-0.7701,-0.8072
19,1.1900,3.6900,-5.9300,0.0949,-0.5563,-0.7887
20,1.7300,4.2100,-6.7300,0.2040,-0.3065,-0.7189
21,1.9300,4.6400,-7.0300,0.3403,-0.0098,-0.5814
22,2.0300,5.1500,-7.2600,0.3589,0.3458,-0.4211
23,2.1100,5.6400,-7.5300,0.2476,0.7450,-0.2411
24,2.1800,5.7300,-7.6600,0.1724,1.1345,-0.0175
25,2.0400,5.5400,-7.8400,0.1156,1.5424,0.2454
26,1.5800,4.7500,-7.7800,0.0469,2.0180,0.4898
27,1.0600,4.5900,-7.4400,0.0469,2.0180,0.4898
28,0.3500,4.6600,-7.0900,0.0578,3.0740,0.8738
29,-0.1900,4.5600,-6.8800,0.1473,3.4219,1.0843
30,-1.5500,4.1700,-6.0700,0.2902,3.6881,1.3079
31,-2.0400,4.0000,-5.5600,0.3905,3.8757,1.4737
32,-2.2400,4.1500,-5.4400,0.4952,3.9739,1.5948
33,-2.8800,3.5200,-4.7000,0.5520,4.0928,1.7497
34,-3.1600,3.6900,-4.3600,0.5520,4.0928,1.7497
35,-3.1600,4.1900,-4.3000,0.7483,4.2106,1.9166
36,-2.8100,5.5200,-4.5900,0.9828,4.2913,2.0344
37,-2.7200,5.6900,-4.5800,0.8203,4.6851,2.2046
38,-3.1800,5.7000,-3.9600,0.7123,5.0909,2.3867
39,-4.2800,5.8800,-2.9000,0.7559,5.4138,2.6136
40,-7.6000,4.9200,0.8600,0.8858,5.4574,2.8373
41,-8.0600,4.4600,1.9100,1.0516,5.1607,3.0161
42,-7.7400,4.5600,2.3800,1.1137,4.6928,2.9398
43,-6.3200,5.5500,1.7000,0.9479,4.2891,2.7009
44,-5.6400,5.8800,1.2000,0.6120,4.0939,2.4609
45,-4.8100,5.8900,1.1900,0.6120,4.0939,2.4609
46,-5.1300,5.9200,1.6700,0.2858,4.0743,2.3682
47,-5.1600,5.1100,2.1100,0.1549,4.1201,2.4685
48,-5.3600,4.8200,2.2300,0.0731,4.1528,2.5962
49,-5.1200,4.3700,2.4600,-0.0022,4.0775,2.7184
50,-5.7700,3.9600,2.9300,-0.2487,3.9106,2.8951
51,-5.5100,3.6900,3.2300,-0.2498,3.8255,3.0325
52,-5.0400,3.6500,3.4400,-0.2498,3.8255,3.0325
53,-6.1400,4.0800,4.3300,-0.3872,3.4623,3.0685
54,-6.0600,2.8700,4.5100,-0.6196,3.1372,2.9463
55,-5.9800,1.0800,4.4200,-0.9228,2.7980,2.8962
56,-4.6100,-0.5500,4.6600,-1.0276,2.5176,2.8318
57,-7.1100,-2.1100,5.5300,-1.0276,2.5176,2.8318
58,-5.2500,-1.1700,5.8500,-0.7647,2.1708,2.4947
59,-5.0900,-0.9200,5.7700,-0.7134,1.7628,2.2897
60,-5.5500,-0.5300,6.2800,-0.7930,1.4464,2.1762
61,-5.7400,-0.6600,6.4700,-0.8978,1.0363,2.1129
62,-6.1400,-2.2100,6.6700,-0.8978,1.0363,2.1129
63,-6.8500,-4.4900,7.0200,-1.1399,0.7756,1.9820
64,-7.5200,-4.9000,7.6000,-1.2446,0.5214,1.8097
65,-8.0300,-6.0900,7.9800,-1.2566,0.1440,1.2610
66,-8.3700,-6.7100,8.4200,-1.1497,-0.1669,0.9665
67,-8.4400,-6.4300,8.5200,-1.0472,-0.5312,0.6545
68,-8.3100,-6.4300,8.3400,-1.0210,-1.0188,0.2465
69,-8.2200,-5.7800,7.7400,-0.9599,-1.5490,-0.1473
70,-8.1800,-4.4200,7.5600,-0.8127,-2.0464,-0.5607
71,-8.0600,-3.3500,7.1500,-0.8759,-2.5242,-1.1017
72,-7.1000,-2.9800,6.1400,-1.0886,-2.9932,-1.4988
73,-6.4200,-2.6200,4.9500,-1.1683,-3.3161,-1.7617
74,-6.4500,-2.3200,4.4200,-1.0319,-3.6139,-1.9559
75,-5.8300,-2.2100,3.4800,-0.8639,-3.8626,-2.1238
76,-4.4900,-0.6300,1.9300,-0.6381,-4.1059,-2.2853
77,-4.2300,0.2500,1.3500,-0.6381,-4.1059,-2.2853
78,-4.1300,1.0700,0.9300,-0.5334,-4.4430,-2.7674
79,-3.5500,2.0000,0.4600,-0.5334,-4.4430,-2.7674
80,-3.6300,2.3700,0.2300,-0.8868,-4.6666,-3.2539
81,-3.6300,2.5200,-0.1100,-0.9447,-4.7506,-3.3336
82,-3.5700,2.9900,-0.4900,-0.9447,-4.7506,-3.3336
83,-2.6200,2.9300,-1.1700,-0.9643,-4.8127,-3.3499
84,-2.1200,3.4300,-1.8400,-0.9916,-4.8095,-3.3096
85,-1.8300,4.1300,-2.2800,-0.9239,-4.6589,-3.0925
86,-0.9800,4.3700,-2.6900,-0.9981,-4.5008,-2.9791
87,-0.7600,4.1300,-2.8400,-0.9981,-4.5008,-2.9791
88,-0.8700,4.5300,-2.8500,-1.0723,-4.3928,-2.8383
89,-1.2000,4.0100,-2.2600,-1.1465,-4.3099,-2.7336
90,-1.4000,3.3000,-2.0900,-1.3559,-4.1353,-2.6431
91,-1.3400,2.8900,-2.1800,-1.3614,-4.1342,-2.6093
92,-0.9600,3.0700,-2.3700,-1.3614,-4.1342,-2.6093
93,0.0800,3.1000,-3.0700,-1.2392,-4.1266,-2.6005
94,0.4100,3.7400,-3.2000,-1.1039,-4.0077,-2.6038
95,0.5500,4.5400,-3.1000,-0.9076,-3.7568,-2.5405
96,0.2400,4.2000,-2.5700,-0.9228,-2.9638,-2.2417
97,0.2000,4.0400,-2.5600,-0.9228,-2.9638,-2.2417
98,0.3500,3.9100,-2.6600,-0.9927,-2.7162,-2.0159
99,0.6300,3.0200,-2.7500,-1.1028,-2.5711,-1.8620
100,0.3400,2.5700,-2.4800,-1.3068,-2.4140,-1.8271
101,0.1300,2.7800,-2.2400,-1.4126,-2.2275,-1.8162
102,0.0000,3.2000,-1.9600,-1.0996,-1.9319,-1.7355
103,-0.0900,2.8100,-1.7200,-0.9741,-1.8653,-1.6897
104,-0.2800,2.1700,-1.7500,-0.8814,-1.8162,-1.6002
105,-0.1900,2.2200,-1.7200,-0.8814,-1.8162,-1.6002
106,-0.0100,2.4800,-1.6600,-0.6709,-1.7606,-1.5228
107,0.1200,2.4500,-1.7900,-0.2629,-1.6712,-1.4672
108,0.2600,2.4400,-2.0600,-0.1789,-1.6570,-1.4334
109,0.8000,2.7700,-2.5700,-0.1429,-1.6155,-1.4203
110,0.8400,2.7700,-2.6200,-0.1342,-1.5173,-1.4235
111,0.9600,3.0600,-2.7500,-0.2040,-1.3712,-1.4224
112,1.2500,3.4400,-2.7000,-0.2040,-1.3712,-1.4224
113,1.7500,3.3000,-2.9900,-0.2487,-1.2043,-1.3559
114,1.9300,3.1800,-3.0100,-0.2945,-1.0363,-1.2326
115,2.1500,3.2700,-2.9600,-0.2880,-0.8596,-1.0592
116,2.0800,2.9000,-2.8800,-0.2945,-0.6490,-0.9152
117,1.9900,2.6900,-2.8100,-0.2378,-0.2073,-0.5901
118,1.9100,2.3800,-2.8200,-0.2378,-0.2073,-0.5901
119,1.6400,2.2400,-2.7000,-0.1702,-0.0011,-0.4407
120,1.4700,2.2000,-2.6500,-0.0578,0.3752,-0.3000
121,1.5700,2.2100,-2.6700,-0.0240,0.4931,-0.2531
122,1.9200,2.0000,-3.2000,-0.0207,0.5727,-0.2138
123,2.3200,1.9000,-3.6900,-0.0207,0.5727,-0.2138
124,2.7100,1.7800,-4.0000,-0.0022,0.6316,-0.1680
125,2.9200,1.7600,-4.3000,0.0382,0.7439,-0.1309
126,3.5300,1.5700,-4.8400,0.1080,0.9272,-0.0742
127,3.7000,1.8500,-4.9700,0.2378,1.3603,-0.0033
128,3.8100,1.8700,-5.0400,0.2934,1.6232,0.0087
129,3.9800,2.0100,-5.1800,0.2934,1.6232,0.0087
130,4.0100,1.9700,-5.2600,0.2749,2.1358,0.0622
131,3.9500,1.9100,-5.2900,0.2487,2.3998,0.1091
132,3.5700,2.1600,-5.0900,0.2487,2.3998,0.1091
133,3.3700,1.7100,-4.8300,0.2465,2.6780,0.1833
134,2.9700,1.5100,-4.8200,0.2062,2.9387,0.2607
135,2.4500,1.4200,-4.5400,0.2978,3.4285,0.4821
136,0.7900,1.0900,-3.6500,0.4581,3.6794,0.6370
137,-0.3700,0.7900,-2.9400,0.4581,3.6794,0.6370
138,-1.7000,1.2700,-2.1400,0.5465,3.8583,0.7385
139,-5.6700,1.5600,0.2900,0.7189,3.9652,0.8050
140,-7.7000,1.0800,2.1000,0.8836,3.9575,0.7919
141,-9.1900,0.6900,3.9500,0.8967,3.8910,0.7079
142,-10.4300,-0.1000,5.9700,0.8552,3.4405,0.5520
143,-9.6100,-0.1600,5.6500,0.8149,2.8972,0.3567
144,-8.6000,-0.1500,4.8000,0.7527,2.2646,0.0818
145,-7.8100,0.5800,4.0500,0.7527,2.2646,0.0818
146,-6.8100,2.3400,3.0900,0.7363,1.7770,-0.2334
147,-6.6400,2.3900,2.9500,0.7374,1.5239,-0.4789
148,-6.6900,2.6200,3.1700,0.6458,1.4432,-0.6054
149,-7.5800,2.7000,4.4900,0.5138,1.4137,-0.5978
