lineno,aX,aY,aZ,gX,gY,gZ
0,1.1800,2.6500,-0.3800,-0.3392,-1.7311,1.5413
1,1.1600,2.8400,-0.7300,-0.3392,-1.7311,1.5413
2,1.4100,2.4600,-1.5400,-0.3054,-1.6941,1.6177
3,1.3900,2.5300,-1.9800,-0.2967,-1.6155,1.6712
4,1.3800,2.9100,-2.2200,-0.3153,-1.3843,1.6068
5,1.1300,2.5800,-2.6200,-0.2956,-1.1792,1.7399
6,1.0000,2.5500,-2.9000,-0.2956,-1.1792,1.7399
7,0.7300,2.3600,-2.9900,-0.3534,-0.9807,1.8119
8,0.2600,2.3300,-3.1200,-0.4025,-0.7963,1.8991
9,0.2400,1.9500,-3.6700,-0.5716,-0.5094,2.0595
10,0.4000,1.5700,-4.1300,-0.5716,-0.5094,2.0595
11,0.4500,1.6900,-4.6500,-0.7636,-0.3425,2.1620
12,0.3100,1.3100,-4.6300,-1.1399,0.1756,2.2417
13,0.0900,1.2100,-4.6200,-1.1999,0.4363,2.2373
14,-0.0900,0.9400,-4.7700,-1.3395,0.6010,2.1838
15,-0.0600,0.5100,-5.1700,-1.4999,0.7243,2.1140
16,-0.0700,0.0700,-5.4300,-1.6602,0.9119,2.0769
17,-0.0400,-0.5000,-5.7700,-1.8991,1.1552,2.0464
18,-0.1100,-1.6100,-5.9200,-2.0366,1.4486,2.0049
19,-0.3200,-1.7100,-6.0600,-1.9613,1.7617,1.9635
20,-0.4700,-1.8200,-6.1800,-1.8937,2.0573,1.9002
21,-0.5900,-1.7600,-6.2700,-1.8817,2.3267,1.8380
22,-0.9100,-2.0400,-6.4500,-1.9330,2.5842,1.8370
23,-1.0100,-2.2200,-6.5800,-2.0780,2.8187,1.8293
24,-1.1900,-2.5500,-6.6300,-2.2100,3.0096,1.8119
25,-1.1900,-3.3000,-6.7500,-2.2100,3.0096,1.8119
26,-1.0600,-3.7500,-6.7800,-2.3267,3.1536,1.7551
27,-1.1100,-3.8400,-6.7600,-2.4576,3.2921,1.6439
28,-1.6800,-4.0500,-6.4700,-2.4696,3.7121,1.3788
29,-2.0200,-3.9800,-6.3500,-2.4184,3.9226,1.2915
30,-2.0800,-3.9700,-6.2100,-2.4184,3.9226,1.2915
31,-2.4000,-3.9900,-5.8000,-2.4435,4.0961,1.2261
32,-3.5400,-4.6100,-5.1700,-2.4380,4.2095,1.2075
33,-3.5800,-4.8500,-5.0400,-2.4140,4.2575,1.2577
34,-3.5900,-4.8600,-4.7300,-2.2766,4.1092,1.1836
35,-3.8000,-5.1700,-4.2500,-2.2766,4.1092,1.1836
36,-3.5300,-4.9300,-3.8400,-2.1980,4.0459,1.0712
37,-3.3200,-4.6500,-3.5400,-2.1740,3.9804,0.9316
38,-3.0300,-4.7000,-2.9500,-1.8479,3.7568,0.7647
39,-2.9200,-4.4200,-2.7400,-1.6570,3.6412,0.7418
40,-2.7900,-4.1500,-2.5300,-1.6570,3.6412,0.7418
41,-2.6500,-4.0600,-2.3000,-1.4606,3.5234,0.7221
42,-2.8800,-4.4300,-1.4500,-1.1345,3.2681,0.6567
43,-3.0300,-4.3800,-0.9800,-0.8738,3.1121,0.6360
44,-2.9400,-4.1400,-0.6600,-0.8738,3.1121,0.6360
45,-2.7600,-3.9900,-0.6300,-0.6120,2.9027,0.5738
46,-2.3100,-3.7300,-0.9100,-0.3916,2.6594,0.4451
47,-1.9600,-3.0900,-1.0400,-0.1833,2.4336,0.3120
48,-1.8800,-1.9600,-1.0200,0.0360,2.3017,0.1800
49,-1.7700,-1.7100,-1.0200,0.2258,2.2613,0.1036
50,-1.7700,-1.6700,-0.8700,0.4232,2.1664,0.1571
51,-1.9200,-1.5500,-0.6400,0.4232,2.1664,0.1571
52,-2.2400,-1.5100,-0.5200,0.6425,2.0998,0.2978
53,-2.4100,-1.3800,-0.2600,0.7625,2.0497,0.3294
54,-2.5800,-1.2300,-0.0100,0.9054,1.9908,0.3611
55,-2.4300,-1.2400,-0.0500,0.9817,1.8806,0.3665
56,-2.3000,-1.3700,-0.0800,1.0123,1.7704,0.3469
57,-2.1700,-1.4200,-0.1200,1.0668,1.7028,0.3283
58,-2.0300,-1.5000,-0.1600,1.1170,1.6646,0.2760
59,-1.9700,-1.7100,-0.1100,1.1476,1.6177,0.2214
60,-2.0200,-1.9500,-0.0600,1.1879,1.5730,0.1887
61,-1.8300,-2.1000,-0.0400,1.2621,1.4966,0.1462
62,-1.7400,-2.1000,0.1100,1.3668,1.4246,0.1124
63,-1.7500,-1.9200,0.3000,1.5021,1.3537,0.1047
64,-1.7100,-1.6200,0.3900,1.6177,1.2774,0.1025
65,-1.6700,-0.9700,0.1400,1.6646,1.1868,0.1069
66,-1.5900,-0.9000,0.0500,1.6701,1.1028,0.1145
67,-1.5900,-1.0700,0.0400,1.6701,1.1028,0.1145
68,-1.7100,-1.1300,0.0300,1.6439,1.0472,0.1014
69,-1.5700,-1.0200,-0.0700,1.6035,1.0068,0.0502
70,-1.6200,-1.1800,0.0200,1.5926,0.9752,-0.0284
71,-1.6800,-1.4200,0.2200,1.5697,0.9632,-0.0862
72,-1.6700,-1.3500,0.1900,1.6330,0.9218,-0.1233
73,-1.6200,-1.2300,0.2600,1.6330,0.9218,-0.1233
74,-1.5900,-1.1000,0.4100,1.8479,0.8138,-0.2367
75,-1.4500,-0.6000,0.3900,1.9700,0.8039,-0.2727
76,-2.0500,-0.6200,0.5000,2.0279,0.8388,-0.2793
77,-1.0900,-0.2400,0.6100,2.0246,0.7385,-0.3545
78,-1.5400,-0.0200,0.5800,1.9613,0.6687,-0.3851
79,-1.5200,-0.2000,0.6900,1.8500,0.6109,-0.3862
80,-1.6700,-0.4200,0.8100,1.7355,0.5836,-0.4069
81,-2.0000,-0.7600,0.8800,1.6646,0.5618,-0.4243
82,-2.0900,-0.7500,1.0400,1.6221,0.5323,-0.4963
83,-2.1800,-0.7700,1.2800,1.6242,0.4527,-0.5770
84,-2.4300,-0.8200,1.4800,1.6537,0.3829,-0.6120
85,-2.7100,-0.7100,1.6200,1.6995,0.2803,-0.6141
86,-2.6200,-0.7300,1.6600,1.7519,0.1440,-0.6032
87,-2.4700,-0.7000,1.6400,1.8086,0.0109,-0.5836
88,-2.1800,-0.5700,1.3200,1.8511,-0.1080,-0.5640
89,-2.0600,-0.4500,1.2200,1.8850,-0.2083,-0.5585
90,-1.9500,-0.3600,1.1600,1.9024,-0.2803,-0.5651
91,-1.7800,-0.4000,1.0200,1.8904,-0.3458,-0.5792
92,-1.6300,-0.5800,1.0000,1.8500,-0.4167,-0.6076
93,-1.5400,-0.7400,1.0300,1.8053,-0.4920,-0.6567
94,-1.4900,-0.7400,1.0400,1.8042,-0.5607,-0.7232
95,-1.7300,-0.5500,1.1900,1.8042,-0.5607,-0.7232
96,-1.8100,-0.4000,1.2500,1.8446,-0.6207,-0.7821
97,-1.8300,-0.3300,1.3300,1.8926,-0.6850,-0.8345
98,-1.8800,-0.7500,1.4900,1.9351,-0.7734,-0.8650
99,-1.8100,-0.6200,1.4800,2.0279,-1.0134,-0.9141
100,-1.7500,-0.6800,1.5000,2.1489,-1.1596,-0.9687
101,-1.8200,-0.5200,1.4100,2.2275,-1.2883,-1.0287
102,-1.8100,-0.0800,1.2100,2.3017,-1.4203,-1.1006
103,-1.8200,0.2900,1.0000,2.3202,-1.5588,-1.1759
104,-1.9900,0.6500,1.2400,2.2951,-1.6733,-1.2250
105,-2.1700,0.5900,1.4400,2.2253,-1.7661,-1.2075
106,-2.2300,0.5600,1.5300,2.1369,-1.8795,-1.1574
107,-2.1200,0.6900,1.4000,2.0889,-2.0289,-1.1072
108,-2.0300,1.4600,1.3200,2.0889,-2.0289,-1.1072
109,-1.7500,2.0900,1.0400,2.1064,-2.1751,-1.0276
110,-1.4400,2.1800,0.5500,2.1075,-2.3791,-0.6065
111,-0.6500,1.8100,0.0600,2.1075,-2.3791,-0.6065
112,-0.3900,1.5500,-0.0300,1.9580,-2.4467,-0.3960
113,0.1600,-2.1300,1.5400,1.8642,-2.4642,-0.2367
114,0.0400,3.2300,-0.8600,1.8271,-2.4456,-0.1484
115,0.1700,3.0300,-1.2800,2.4009,-2.4129,-0.1385
116,0.5300,2.6900,-1.3500,2.5656,-2.7380,-0.3883
117,0.9000,2.8000,-1.3100,2.5656,-2.7380,-0.3883
118,0.8600,2.3400,-0.9600,1.9875,-2.5613,-0.3894
