lineno,aX,aY,aZ,gX,gY,gZ
0,-1.2600,-0.7400,-3.1400,-0.2040,-0.8781,-0.1745
1,-1.5200,-0.1700,-3.2800,-0.1494,-0.6065,-0.0731
2,-1.7500,-0.0200,-3.3200,-0.0207,-0.3338,0.0862
3,-2.1900,-0.4200,-3.1700,0.0491,-0.0785,0.2171
4,-2.4000,-0.2600,-3.1200,-0.0120,0.3109,0.3698
5,-2.6500,-0.2300,-2.9900,0.0611,0.4832,0.4418
6,-2.9800,-0.1200,-2.7700,0.0884,0.6229,0.4549
7,-3.2700,0.0800,-2.7900,0.0884,0.6229,0.4549
8,-3.0900,0.3800,-3.1000,0.1004,0.7036,0.4614
9,-2.9700,0.6000,-3.4500,0.1342,0.7701,0.4898
10,-2.7500,0.8000,-3.9100,0.1080,0.8716,0.5312
11,-2.9100,0.8000,-4.1600,0.0469,1.0734,0.6294
12,-3.3100,0.6200,-4.1100,-0.0327,1.4072,0.7658
13,-3.6300,0.5000,-4.0200,-0.0873,1.8042,0.8672
14,-3.8000,0.5500,-4.1100,0.0764,2.1555,1.0145
15,-3.8400,0.3600,-4.0600,0.3338,2.4915,1.2075
16,-3.8800,0.1000,-4.0800,0.6774,3.1045,1.4344
17,-4.1100,0.2200,-4.0600,0.6774,3.1045,1.4344
18,-4.2300,0.5700,-4.0100,0.8923,3.3718,1.4923
19,-4.2100,1.0400,-3.9300,1.0701,3.6194,1.5283
20,-4.5400,1.5200,-3.6400,1.0941,3.8746,1.6275
21,-4.5600,1.3800,-3.5100,1.0941,3.8746,1.6275
22,-4.6600,1.4900,-3.6000,0.9872,3.8397,1.7453
23,-4.6300,1.3800,-3.8000,1.0527,3.7634,1.9580
24,-4.6200,1.3100,-3.7600,1.1541,3.7088,2.1315
25,-4.4800,1.6700,-3.6500,1.3908,3.7590,2.2886
26,-4.2700,2.2500,-3.7800,1.3908,3.7590,2.2886
27,-4.5100,1.8700,-3.3800,1.5523,3.8190,2.3704
28,-4.2900,1.9200,-3.2800,1.4541,3.9194,2.4020
29,-3.9800,2.0100,-3.1700,1.3406,3.9870,2.3889
30,-4.6500,1.7000,-2.0700,1.2643,4.0437,2.3289
31,-4.7900,1.7900,-1.6000,1.0963,4.1997,2.2787
32,-4.5300,1.6200,-1.3200,1.0330,4.2313,2.3649
33,-4.7100,1.2500,-0.6400,0.9392,4.2139,2.4031
34,-4.6100,1.6300,-0.5400,0.9392,4.2139,2.4031
35,-4.3800,2.0300,-0.6000,1.0472,4.0110,2.4958
36,-4.1600,2.0700,-0.6600,1.0472,4.0110,2.4958
37,-4.2900,2.2900,-1.0900,1.0090,3.9346,2.5700
38,-4.2600,2.1100,-0.9000,1.0068,3.8779,2.7249
39,-3.7700,1.3500,-0.5200,0.8378,3.9204,3.1252
40,-3.8300,-0.1600,-0.5700,0.8312,3.9881,3.4121
41,-4.1900,-0.6100,-0.6400,0.8312,3.9881,3.4121
42,-4.3700,-1.6100,-0.2200,0.7145,4.2248,3.5485
43,-5.4300,-1.2600,0.1700,0.6480,4.5433,3.4994
44,-5.8800,-1.0000,0.6900,0.6338,5.2458,3.1438
45,-5.8900,-1.1700,0.8900,0.6480,5.4182,2.9082
46,-6.0800,-1.5800,1.0400,0.6480,5.4182,2.9082
47,-6.8900,-3.9500,2.1800,0.5007,5.4563,2.6747
48,-6.8600,-4.8800,2.7600,0.2694,5.5501,2.5362
49,-7.3400,-5.3000,3.0200,0.3382,5.5360,2.4195
50,-7.8700,-5.1000,3.5500,0.6621,5.4258,2.2471
51,-5.7300,-4.4200,3.0400,0.8388,5.1727,1.9024
52,-9.1100,-5.2900,4.0000,0.9599,4.8477,1.4508
53,-7.6600,-4.8800,3.9800,0.8432,4.7637,1.0832
54,-7.9500,-4.6800,4.7600,0.8628,4.2990,0.5890
55,-7.7100,-4.7700,5.2900,0.8465,3.7917,0.2356
56,-7.9900,-4.0000,5.6100,0.7701,3.4056,-0.1440
57,-7.8000,-3.1500,5.8200,0.6109,2.9801,-0.5487
58,-7.6300,-2.5800,5.8300,0.4505,2.5449,-0.8661
59,-7.3900,-2.7200,5.8100,0.3687,2.0955,-1.0767
60,-7.0900,-2.4900,5.6700,0.2749,1.6297,-1.2195
61,-7.0600,-2.0500,5.8100,0.3022,0.7374,-1.5457
62,-6.9000,-1.6400,5.8000,0.3022,0.7374,-1.5457
63,-6.3200,-1.9700,5.7400,0.3807,0.2214,-1.8457
64,-6.6500,-2.0000,6.1900,0.3731,-0.3883,-2.2187
65,-7.2000,-1.6000,6.6100,0.2203,-0.8825,-2.6398
66,-8.3100,0.0200,7.0300,0.2607,-1.9929,-3.4623
67,-8.3700,0.5800,6.5400,0.2476,-2.8373,-3.7721
68,-8.4600,0.7000,5.7400,0.0742,-3.7437,-3.9608
69,-8.0600,1.0100,4.6800,0.0644,-4.5128,-3.9281
70,-6.2900,2.0200,2.9600,0.1985,-5.1084,-3.7241
71,-5.6600,2.5600,2.0300,0.1985,-5.1084,-3.7241
72,-5.0500,2.8900,1.1500,0.2269,-5.4782,-3.4961
73,-3.9800,3.4300,0.5800,0.1113,-5.7029,-3.3728
74,-3.7500,3.5700,0.0800,0.0949,-5.9079,-3.0925
75,-3.3600,3.2400,-0.4500,0.0960,-5.8981,-2.9572
76,-2.5500,3.0500,-0.6600,0.1527,-5.7421,-2.8100
77,-2.5800,3.4600,-0.7300,0.4374,-5.5731,-2.5384
78,-2.7400,3.6900,-0.8400,0.7679,-5.4662,-2.2078
79,-2.6200,3.9600,-1.0500,0.9119,-5.4389,-1.8784
80,-1.1400,3.2900,-2.1900,0.7265,-5.4858,-1.6701
81,-0.7600,3.1300,-2.7900,0.4091,-5.4771,-1.6406
82,0.4100,3.1700,-3.3700,0.2302,-5.3287,-1.6112
83,0.5800,3.0700,-3.7400,0.1494,-4.9818,-1.3974
84,0.7800,3.3000,-3.7100,0.1298,-4.5575,-1.2054
85,0.2100,3.3400,-3.4800,0.0796,-4.1833,-1.0385
86,-0.4000,2.9200,-2.7700,0.0796,-4.1833,-1.0385
87,-0.7600,2.4700,-2.6800,-0.0393,-3.5147,-0.4996
88,-1.0100,2.1400,-2.5800,-0.0633,-3.3118,-0.1549
89,-1.1600,1.6500,-2.5000,-0.0633,-3.3118,-0.1549
90,-0.9800,1.1000,-2.5000,-0.1091,-3.1678,0.1047
91,-0.9000,0.9300,-2.5900,-0.2454,-2.9867,0.3163
92,-0.9600,0.7800,-2.6200,-0.3458,-2.8798,0.3022
93,-0.7700,0.2900,-2.5900,-0.3785,-2.7369,0.3392
94,-0.8300,-0.0300,-2.5400,-0.4222,-2.5929,0.3938
95,-0.9700,-0.1200,-2.3800,-0.4211,-2.4511,0.4396
96,-0.9800,-0.1200,-2.0300,-0.3872,-2.3311,0.4865
97,-1.1000,-0.2200,-1.9300,-0.4538,-2.2700,0.4581
98,-1.2300,-0.3500,-2.0900,-0.5541,-2.2482,0.4232
99,-1.2400,-0.2000,-2.1800,-0.5541,-2.2482,0.4232
100,-1.2900,-0.1700,-2.4900,-0.5094,-2.2111,0.4821
101,-1.5900,-0.3300,-2.4500,-0.3840,-2.0028,0.6916
102,-1.8400,-0.3700,-2.5300,-0.4069,-1.8915,0.7778
103,-2.0400,-1.0400,-2.9200,-0.4549,-1.7955,0.8279
104,-1.9900,-1.1100,-3.1500,-0.4418,-1.6941,0.8825
105,-1.9500,-1.2900,-3.4100,-0.4080,-1.5719,0.9174
106,-1.7500,-1.3800,-4.0300,-0.4080,-1.5719,0.9174
107,-1.6700,-1.2600,-4.2500,-0.3883,-1.1890,0.8628
108,-1.6800,-1.3100,-4.3000,-0.3883,-1.1890,0.8628
109,-2.0600,-1.3700,-4.1900,-0.3785,-0.9468,0.8323
110,-2.4400,-1.6600,-4.0000,-0.3578,-0.6752,0.8607
111,-2.8800,-1.9500,-3.7100,-0.3218,-0.0404,0.9752
112,-3.1000,-1.8700,-3.5800,-0.2662,0.0742,1.0461
113,-3.1300,-2.4500,-3.8000,-0.2662,0.0742,1.0461
114,-3.0900,-2.6500,-3.9900,-0.3120,0.2891,1.1039
115,-3.0200,-2.8900,-4.0700,-0.3174,0.4461,1.0788
116,-3.2100,-3.9200,-3.9500,-0.3174,0.4461,1.0788
117,-3.3300,-4.5600,-3.7800,-0.3698,0.6141,0.9916
118,-3.3200,-4.9100,-3.7500,-0.4309,0.7527,0.8236
119,-3.1800,-5.5100,-3.7700,-0.3992,0.8476,0.6109
120,-2.8000,-5.7500,-3.9800,-0.3556,0.9338,0.4014
121,-3.0400,-6.5400,-3.8400,-0.3207,1.2272,0.0436
122,-3.0500,-7.3400,-3.8200,-0.0774,1.2588,-0.1702
123,-2.5900,-7.5900,-3.9900,0.1440,1.3384,-0.4374
124,-2.5300,-7.9200,-4.0200,0.3447,1.4192,-0.7243
125,-2.4400,-7.9100,-4.0300,0.6087,1.5293,-1.0123
126,-2.3400,-7.2000,-3.8400,0.6087,1.5293,-1.0123
127,-2.4300,-6.8400,-3.5700,0.8705,1.6733,-1.2948
128,-2.6200,-6.3800,-3.1600,1.1246,1.8370,-1.5664
129,-3.0600,-5.0100,-2.1500,1.5479,2.0824,-2.0933
130,-3.1600,-4.1800,-1.7500,1.5479,2.0824,-2.0933
131,-3.3300,-3.2300,-1.2900,1.6908,2.1238,-2.5395
132,-3.3800,-2.2100,-0.9500,1.6286,2.0933,-2.6714
133,-3.4800,-0.4900,-0.1600,1.4803,2.0584,-2.7260
134,-3.4200,-0.0200,0.0800,1.4803,2.0584,-2.7260
135,-3.1500,0.2500,0.2600,1.2665,2.0126,-2.7936
136,-3.1300,0.9900,0.6600,0.8203,2.0104,-2.9431
137,-3.4400,0.8600,1.3000,0.7472,2.1086,-2.8820
138,-3.5000,1.0700,1.9000,0.7472,2.1086,-2.8820
139,-3.8900,2.2500,2.8100,0.9512,2.1391,-2.6213
140,-4.0100,2.8300,3.2400,1.3014,1.9537,-2.1697
141,-4.0000,3.5700,3.5300,1.3014,1.9537,-2.1697
142,-3.9600,4.3200,3.7300,1.3810,1.7835,-1.9875
143,-3.5400,5.7400,3.8200,1.1825,1.3515,-1.6046
144,-3.1400,5.9700,3.7300,0.8661,1.1312,-1.4421
145,-2.8400,5.9700,3.6500,0.5269,0.9512,-1.2915
146,-2.3800,5.7600,3.5000,0.2411,0.8007,-1.1083
147,-2.2600,5.4400,3.5200,0.0185,0.6763,-0.8978
148,-2.0700,4.9500,3.4600,-0.0927,0.5487,-0.6414
149,-1.6900,4.4800,3.1300,-0.0927,0.5487,-0.6414
150,-1.6500,4.7700,2.9000,-0.1004,0.4058,-0.3807
151,-1.8000,4.9400,2.9200,-0.0938,0.2683,-0.1418
152,-1.5200,4.9700,2.4100,-0.1091,0.1091,0.1647
153,-1.2100,4.1000,2.0700,-0.1974,-0.1374,0.5454
154,-0.8200,3.1900,1.6400,-0.5029,-0.4440,0.8345
155,-0.5500,1.9200,1.2800,-1.1028,-1.0101,0.8825
156,0.1000,-0.5000,0.1700,-1.1028,-1.0101,0.8825
157,-0.5400,1.6500,0.0900,-0.8127,-1.1585,0.4898
158,0.0400,1.7700,-0.3900,-0.1625,-0.9970,0.2116
159,-0.4700,1.3700,-0.1100,-0.2563,-0.8868,0.0415
160,-0.6800,1.1300,-0.1200,-0.3567,-0.6087,0.4669
161,-0.7700,0.5500,-0.1900,-0.4614,-0.5672,0.7134
