lineno,aX,aY,aZ,gX,gY,gZ
0,-3.2300,8.2800,4.5300,0.0687,-0.3545,2.5362
1,-3.5100,8.0900,4.7000,0.0949,-0.4996,2.9365
2,-3.7100,7.2200,4.2900,-0.0273,-0.6480,3.8714
3,-3.5900,6.2400,3.9000,-0.0273,-0.6480,3.8714
4,-3.3300,5.4900,3.4800,-0.0709,-0.7887,4.3775
5,-3.1500,4.9000,2.9200,0.2367,-1.1519,5.2098
6,-3.2000,3.7600,1.7600,0.6240,-1.2261,5.6429
7,-3.2500,3.8000,1.7200,1.0003,-1.2294,6.0988
8,-3.3200,3.1200,1.7800,1.1759,-1.2599,6.6279
9,-4.5000,0.6400,1.4400,1.0297,-1.2817,7.1133
10,-4.7800,-0.5400,1.5200,0.8868,-1.3537,7.5213
11,-5.2000,-0.8100,1.7400,1.1116,-1.4214,7.7700
12,-6.5900,-2.0800,2.2300,1.1203,-1.4726,7.9467
13,-6.5900,-2.8000,1.7100,0.8181,-1.5032,7.7754
14,-6.8400,-3.9000,1.5100,0.4625,-1.5163,7.5660
15,-6.9700,-6.5200,0.9300,0.3872,-1.4563,7.4362
16,-7.5300,-13.6200,-0.7000,0.3872,-1.4563,7.4362
17,-7.7500,-15.9000,-1.0000,0.6621,-1.4355,7.1853
18,-7.6700,-18.0800,-1.2700,1.2708,-0.9752,5.5665
19,-7.4200,-21.5900,-2.1000,0.7898,-0.7210,3.9761
20,-7.0000,-20.8600,-2.6700,0.4974,-0.5072,2.2558
21,-6.3600,-19.0200,-3.0500,0.4974,-0.5072,2.2558
22,-5.3400,-15.1800,-2.8700,0.3382,-0.1756,0.7079
23,-4.8000,-12.5700,-2.5600,0.3742,0.1985,-0.4712
24,-4.5400,-11.0300,-1.8000,0.5531,0.5672,-1.3297
25,-4.3500,-9.5600,-1.0000,0.5018,0.9981,-1.9570
26,-2.8300,-6.8100,-0.1200,0.1004,1.7781,-2.9212
27,-2.6100,-5.5900,0.3400,-0.0807,2.1522,-3.2856
28,-2.6200,-4.6000,1.0400,-0.0807,2.1522,-3.2856
29,-2.9500,-4.0200,2.1200,-0.3589,2.5275,-3.6597
30,-3.5600,-3.7200,2.7300,-0.6927,2.8820,-4.0273
31,-4.0100,-3.0600,3.1400,-0.8105,3.1372,-4.3197
32,-4.1400,-2.5500,3.6300,-0.6207,3.2190,-4.4811
33,-4.0700,-2.0500,3.7400,-0.3643,3.1340,-4.5117
34,-3.9200,-1.3200,3.6200,0.3534,2.6682,-4.4724
35,-3.0100,0.0000,3.0600,0.5323,2.4740,-4.4135
36,-3.0300,0.5800,2.9800,0.4985,2.4336,-4.4833
37,-3.1600,1.1400,3.1300,0.3512,2.5100,-4.5771
38,-3.5600,1.5400,3.5200,0.2956,2.5940,-4.6219
39,-3.7100,2.0400,4.2000,0.3382,2.6213,-4.5891
40,-4.0700,2.4300,4.5600,0.4200,2.5722,-4.5346
41,-4.2800,2.9700,4.8500,0.4898,2.4762,-4.4844
42,-4.0700,3.3600,5.2500,0.4189,2.3257,-4.4157
43,-4.1100,3.3800,5.3000,0.2793,2.1282,-4.2979
44,-4.2000,3.6700,5.4900,0.2793,2.1282,-4.2979
45,-3.5000,5.5700,5.9600,0.4178,1.6712,-3.8954
46,-3.1500,6.2400,5.8200,0.4178,1.6712,-3.8954
47,-2.7900,6.8100,5.6500,0.4592,1.4246,-3.6139
48,-2.5700,7.1700,5.6100,0.1985,1.0777,-2.8591
49,-2.4800,7.4600,5.6700,0.1734,1.0123,-2.3158
50,-2.8800,6.8700,5.7300,0.1484,0.9436,-1.7257
51,-3.1500,6.3800,5.7700,0.1484,0.9436,-1.7257
52,-3.4000,6.6100,5.9200,0.1505,0.8061,-1.1901
53,-3.3600,7.1200,6.0000,0.1734,0.5127,-0.5083
54,-3.2100,7.5700,6.2400,0.0916,0.3752,-0.2269
55,-2.9900,8.6700,6.3800,0.0218,0.2193,0.0851
56,-2.9200,8.9600,6.3300,-0.1069,0.0371,0.4232
57,-2.9700,8.7800,6.0900,-0.1069,0.0371,0.4232
58,-3.0200,8.2800,5.7000,-0.5552,-0.3338,1.1083
59,-3.3500,7.2200,4.4400,-0.6850,-0.4669,1.4464
60,-3.5300,6.9700,4.2900,-0.6163,-0.5116,1.7857
61,-3.8800,7.0800,4.3100,-0.5247,-0.5061,2.1511
62,-4.5000,5.8500,4.1500,-0.5247,-0.5061,2.1511
63,-4.4200,5.8600,3.8800,-0.7919,-0.7156,2.7696
64,-4.4300,5.9800,3.5600,-0.6163,-0.8716,3.1230
65,-4.7200,5.3800,3.6800,-0.4058,-0.9425,3.5245
66,-4.8600,5.4000,4.0600,-0.4058,-0.9425,3.5245
67,-4.7800,5.0200,4.1200,-0.1124,-0.9697,3.9794
68,-4.6500,5.1800,3.4500,0.1756,-1.0723,4.4299
69,-4.8300,5.5900,3.4400,0.4309,-1.2108,4.8357
70,-5.2600,5.1600,4.0500,0.6305,-1.2741,5.1564
71,-5.5700,4.3900,4.3100,0.3109,-1.1105,5.6538
72,-6.2900,3.2500,3.9500,0.0873,-1.2152,5.8359
73,-6.4800,2.4200,3.9600,0.0873,-1.2152,5.8359
74,-6.5000,1.3500,4.2200,-0.1374,-1.3199,5.9483
75,-6.7800,0.2400,4.4000,-0.2182,-1.3395,5.9941
76,-6.5000,-0.3200,3.9800,-0.0851,-1.4072,5.9996
77,-5.9900,-0.9700,3.4800,0.1996,-1.5206,5.9614
78,-5.5900,-1.9200,2.4900,0.3731,-1.6810,5.7607
