lineno,aX,aY,aZ,gX,gY,gZ
0,-1.3700,2.3300,1.0600,-1.4683,-2.4511,-0.3872
1,-2.0400,-0.3300,1.0400,-1.6570,-2.4347,-0.3872
2,-2.3800,1.5200,0.6400,-1.5643,-2.4238,-0.3000
3,-2.3800,1.6300,0.5300,-1.2577,-2.4860,-0.3807
4,-2.2700,0.5200,-0.7200,-1.2577,-2.4860,-0.3807
5,-2.1800,0.4600,-1.1000,-1.3341,-2.5907,-0.5214
6,-2.3500,0.1400,-1.5500,-0.9316,-2.6507,-0.6425
7,-2.3400,1.2000,-2.5500,-0.9316,-2.6507,-0.6425
8,-2.4500,0.9400,-3.0200,-0.8574,-2.5776,-0.6774
9,-2.4200,0.6900,-3.6100,-0.8574,-2.5776,-0.6774
10,-2.4300,0.6000,-4.0600,-0.9196,-2.5460,-0.6316
11,-2.2500,0.0700,-4.9000,-0.8988,-2.3758,-0.5432
12,-2.3900,0.1100,-5.2200,-0.8508,-2.2340,-0.5127
13,-2.5000,0.3000,-5.5200,-0.6490,-1.9308,-0.5007
14,-2.5000,0.6700,-6.1800,-0.6490,-1.9308,-0.5007
15,-2.4000,0.9300,-6.5900,-0.4680,-1.7061,-0.5247
16,-2.2800,1.2500,-6.8900,-0.4680,-1.7061,-0.5247
17,-2.0100,1.6700,-7.5000,-0.4232,-1.5719,-0.5312
18,-1.8600,1.5700,-7.8900,-0.4243,-1.4475,-0.5280
19,-1.8000,1.3800,-8.2400,-0.5312,-1.1148,-0.4920
20,-1.7300,1.0700,-8.5400,-0.5705,-0.8727,-0.4811
21,-1.5900,0.8100,-9.3100,-0.5705,-0.8727,-0.4811
22,-1.5100,0.6700,-9.6500,-0.6403,-0.6294,-0.5171
23,-1.0300,0.4500,-10.0500,-0.7330,-0.1571,-0.4429
24,-1.1200,0.3500,-10.7700,-0.7330,-0.1571,-0.4429
25,-0.8000,0.3400,-11.1400,-0.6883,0.1920,-0.4385
26,-0.6700,0.0900,-11.5300,-0.4178,0.9392,-0.3643
27,-1.1900,0.1200,-11.3700,-0.1756,1.4334,-0.2989
