lineno,aX,aY,aZ,gX,gY,gZ
0,1.5600,-0.9500,1.9200,-0.1429,-1.6864,-0.0589
1,2.0200,-0.7400,1.4500,-0.1724,-1.7072,-0.0218
2,2.0500,2.8500,1.8700,-0.0131,-1.5904,-0.1636
3,1.2400,2.3600,2.5200,-0.1309,-1.3875,-0.2029
4,0.9400,3.5000,2.9600,-0.1309,-1.3875,-0.2029
5,0.1000,3.7100,3.1200,-0.1811,-1.2512,0.0175
6,-0.3800,4.0000,3.0600,-0.3392,-1.2752,0.1145
7,-1.1300,4.4800,3.0700,-0.4920,-1.3614,0.1353
8,-1.9900,4.9300,3.1000,-0.6109,-1.4454,0.0927
9,-2.8900,5.3600,2.9400,-0.7658,-1.6373,0.2869
10,-3.2100,5.0100,2.6100,-0.8454,-1.7966,0.5181
11,-3.1700,4.5800,1.9500,-0.8934,-2.0039,0.7570
12,-2.2200,3.6600,0.3700,-0.9185,-2.2122,0.9163
13,-1.9900,3.3200,-0.4500,-0.8890,-2.3224,1.0483
14,-1.7000,3.1200,-1.3000,-0.7832,-2.3616,1.1737
15,-1.1700,2.4000,-2.8600,-0.7832,-2.3616,1.1737
16,-1.1400,2.1000,-3.5400,-0.7210,-2.3464,1.2719
17,-1.1800,1.8200,-4.1300,-0.6894,-2.2929,1.3450
18,-1.2500,1.5800,-4.7900,-0.5531,-2.0715,1.5043
19,-0.9100,1.0000,-5.8500,-0.5356,-1.9384,1.5544
20,-0.6400,0.8300,-6.5000,-0.5356,-1.9384,1.5544
21,-0.5700,0.7800,-7.0700,-0.5345,-1.7922,1.5937
22,-0.2600,0.6300,-7.8800,-0.5476,-1.6068,1.6166
23,-0.1600,0.4800,-8.2500,-0.5683,-1.3515,1.6395
24,-0.2600,0.1800,-8.4800,-0.6076,-1.0548,1.6962
25,-0.3900,-0.2500,-8.7800,-0.6523,-0.7483,1.7802
26,-0.4400,-0.4600,-8.9300,-0.6840,-0.4265,1.8522
27,-0.4100,-0.7100,-9.0300,-0.7210,-0.1167,1.8850
28,-0.0600,-0.9900,-9.4800,-0.7789,0.1822,1.8991
29,0.0300,-1.0400,-9.6500,-0.8159,0.7352,1.9111
30,0.0800,-1.2400,-9.6300,-0.8498,1.0570,1.9188
31,0.1300,-1.3500,-9.6100,-0.8803,1.4334,1.9384
32,-0.1300,-1.7700,-9.2000,-0.9218,1.8250,1.9384
33,-0.1700,-2.1100,-9.0000,-0.9567,2.2002,1.9308
34,-0.0500,-2.5000,-8.7400,-0.9567,2.2002,1.9308
35,-0.3400,-3.1900,-8.2100,-1.0188,2.5351,1.9275
36,-0.4000,-3.6200,-7.8500,-1.0559,2.8438,1.9275
37,-0.3700,-3.9500,-7.5000,-1.0668,3.1700,1.9177
38,-0.9400,-4.8400,-6.7200,-1.0799,3.4950,1.8730
39,-1.1500,-5.1100,-6.1200,-1.0963,3.7819,1.7835
40,-1.5100,-5.4500,-5.3400,-1.1170,4.0590,1.6592
41,-1.9200,-5.9700,-4.3700,-0.9381,4.5346,1.3701
42,-2.8200,-6.7400,-2.8500,-0.7778,4.6448,1.1781
43,-2.7600,-6.8700,-2.2700,-0.6229,4.6578,0.9479
44,-2.8700,-6.8200,-1.7000,-0.6229,4.6578,0.9479
45,-3.4500,-7.3500,-0.6500,-0.5072,4.6219,0.6567
46,-3.7300,-7.3200,0.1600,-0.3851,4.5629,0.3458
47,-4.0500,-7.3900,1.0600,0.0240,4.4670,-0.1844
48,-5.2900,-6.6400,2.6300,0.3502,4.4288,-0.3589
49,-5.4100,-5.8900,3.2400,0.3502,4.4288,-0.3589
50,-5.3200,-5.3600,3.5400,0.9796,4.1375,-0.6152
51,-4.8600,-5.1900,3.6500,1.0276,3.8877,-0.7898
52,-5.0700,-5.2500,3.9400,0.9981,3.6892,-0.9523
53,-5.1200,-5.1600,4.4000,1.1006,3.3936,-1.3701
54,-5.3500,-4.8400,4.8800,1.1006,3.3936,-1.3701
55,-6.5900,-4.1500,6.3400,1.1203,3.2529,-1.7104
56,-6.8400,-3.8200,7.4300,1.0494,3.0609,-2.1293
57,-7.1700,-3.2700,8.3500,1.0723,2.2711,-2.6453
58,-8.0400,-2.1600,9.3300,1.0548,1.6646,-2.7903
59,-8.4400,-1.1800,9.7000,1.1028,0.9741,-2.8263
60,-8.7300,-0.3200,9.8600,1.1028,0.9741,-2.8263
61,-8.5500,0.0100,9.8000,1.0832,-0.4996,-2.7238
62,-8.8600,0.0800,9.8100,1.1028,-1.1716,-2.6202
63,-9.1900,0.4300,10.0600,1.2359,-1.8162,-2.5362
64,-9.5000,0.7500,10.3000,1.4257,-2.5449,-2.4555
65,-10.4800,1.4100,10.6900,1.4257,-2.5449,-2.4555
66,-10.7600,1.9400,9.7300,1.6068,-3.4067,-2.3311
67,-10.0800,2.3200,8.1700,1.7726,-4.4288,-2.1937
68,-8.1100,1.7200,5.3200,1.9395,-5.3058,-2.0399
69,-7.4200,2.3900,3.8400,2.0911,-5.7923,-1.9286
70,-7.0800,3.2300,2.7700,2.3976,-5.9952,-1.8042
