lineno,aX,aY,aZ,gX,gY,gZ
0,-0.9100,-2.2600,-8.0600,-1.2872,1.8435,0.2367
1,-0.6600,-2.1600,-8.0600,-1.0134,2.0420,0.1844
2,-0.0200,-2.2700,-8.1600,-1.0134,2.0420,0.1844
3,0.1200,-2.1300,-8.0700,-0.8705,2.3300,0.0371
4,0.1100,-1.5700,-7.9900,-0.6654,2.7423,-0.1047
5,1.6700,-0.8600,-9.4100,-0.5356,3.1678,-0.2247
6,2.0400,-1.3200,-10.0300,-0.5160,3.5332,-0.3262
7,1.7200,-1.3000,-10.3700,-0.6360,4.0383,-0.4461
8,0.0400,-0.8500,-10.4700,-0.6720,4.8695,-0.5127
9,-1.3700,-0.2300,-9.8200,-0.3622,5.7509,-0.4025
10,-1.9800,0.3400,-9.9000,0.0404,6.6955,-0.1985
11,-1.6000,0.9100,-10.7200,0.9937,7.8791,0.5127
12,-4.4700,0.1400,-9.2600,1.2926,8.4288,0.7810
13,-5.7300,1.9900,-8.2100,2.0093,8.9274,1.2632
14,-2.9800,5.2500,-9.6100,2.7805,9.1608,1.6362
15,-4.0600,4.1800,-9.1700,2.2700,9.6986,1.5555
16,-3.8700,6.9900,-9.9700,1.8075,9.4499,1.6035
17,-5.4700,7.8500,-8.9800,1.8075,9.4499,1.6035
18,-3.9500,8.6000,-11.1100,1.1650,9.7215,2.1958
19,-4.8800,6.2800,-10.3000,0.8345,9.6604,2.3431
20,-7.3500,5.1800,-8.2800,0.7712,10.1349,2.6507
21,-7.5700,4.4100,-5.1500,0.7712,10.1349,2.6507
22,-8.0900,4.7800,-3.1100,1.2141,10.0858,2.9322
23,-8.2500,3.3000,-2.1300,2.1653,9.5590,2.8122
24,-8.6200,1.0400,-0.7500,1.7879,9.0703,2.2951
25,-9.5600,-0.8200,1.3600,1.2861,8.5772,1.9013
26,-8.6000,-0.9700,1.7400,1.2861,8.5772,1.9013
27,-8.7100,-1.0600,2.3500,0.9676,7.8900,1.6537
28,-8.7400,-1.5900,2.9600,0.8476,6.6083,1.2195
29,-9.1700,-2.8400,3.9400,0.7439,6.0399,0.9850
30,-10.1000,-4.0200,5.2700,0.6283,5.5763,0.6589
31,-11.5900,-4.3400,7.3500,0.7963,4.9262,0.2782
32,-11.8700,-3.7400,8.0400,1.0177,4.1637,-0.1527
33,-11.8800,-3.5700,8.4100,1.2392,3.2332,-0.5323
34,-12.2100,-3.9900,8.9400,1.5424,2.2537,-0.7287
35,-10.9900,-1.6400,7.0000,2.1762,1.2359,-0.7385
36,-10.2900,-0.3800,6.0600,2.1762,1.2359,-0.7385
37,-8.8200,0.3300,4.4600,2.5656,0.3283,-0.7527
38,-7.0300,1.1100,3.0000,2.5624,-0.3774,-0.8236
39,-6.8400,1.5800,2.8100,2.2046,-1.0592,-0.7799
40,-6.7600,1.6500,3.1400,2.2046,-1.0592,-0.7799
41,-7.4200,1.9700,4.6600,2.0388,-1.1803,-0.7429
42,-8.0200,1.2500,5.6100,1.7573,-1.2675,-0.8127
43,-8.8400,0.4700,6.5400,0.9785,-2.0508,-0.8530
44,-9.7000,0.2200,7.3900,1.0788,-2.6398,-0.6458
45,-10.8600,-1.2500,8.6100,1.0788,-2.6398,-0.6458
46,-11.5600,-1.9900,8.7600,1.6788,-4.3284,-0.3316
47,-11.7000,-2.8900,8.1500,1.9722,-5.3593,-0.3414
48,-11.4000,-3.8200,6.1200,1.9722,-5.3593,-0.3414
49,-10.6000,-2.8300,3.8000,2.1544,-6.4195,-0.5181
50,-9.8900,-0.8600,1.2100,2.0966,-8.1834,-1.4312
51,-7.6400,3.2700,-2.1900,2.0966,-8.1834,-1.4312
52,-6.9400,4.5800,-3.2300,1.4923,-8.7616,-2.0900
53,-6.3500,4.6900,-3.6800,0.6861,-9.0975,-2.6736
54,-5.7600,4.6500,-4.0800,0.0458,-9.2448,-2.8885
55,-3.5300,3.0500,-4.4500,-0.3262,-9.2273,-2.6507
56,-3.0200,2.8500,-4.5300,-0.4342,-9.1172,-2.1795
57,-3.4200,2.4100,-3.8500,0.1844,-8.3481,-1.1923
58,-3.9800,0.4700,-2.6300,0.1844,-8.3481,-1.1923
59,-3.4800,-0.4600,-3.6900,0.5105,-8.1769,-0.8159
60,-2.7800,-0.9900,-4.7900,0.7690,-8.2194,-0.6730
61,-1.7700,-1.1400,-5.2000,0.8901,-7.9336,-1.3155
62,-1.2700,0.0400,-5.8300,0.7352,-7.6642,-1.9046
63,-0.4000,0.5400,-6.4100,0.7352,-7.6642,-1.9046
64,0.6200,0.6200,-6.8900,0.4352,-7.3031,-2.3409
65,3.1500,1.1200,-7.7900,0.6665,-6.3497,-2.2177
66,3.7700,0.9200,-7.9400,0.6665,-6.3497,-2.2177
67,3.7000,0.2100,-7.8000,0.7101,-5.7574,-1.9831
68,4.4900,1.7300,-8.4100,0.6916,-4.7058,-1.7966
69,4.7100,1.1300,-8.5300,0.6370,-4.1659,-1.6919
70,4.3400,1.9300,-8.4300,0.8192,-3.5561,-1.4824
71,4.7800,3.2400,-8.8300,0.6709,-2.9856,-1.3788
72,4.7600,3.3900,-9.0700,0.4996,-2.4064,-1.2174
73,4.6600,3.4700,-9.2300,0.5258,-1.8173,-0.9447
74,4.4500,4.3200,-9.4800,0.5640,-1.2250,-0.6741
75,4.4400,4.6500,-9.7100,0.4352,-0.6261,-0.5007
76,4.6300,4.8600,-10.0100,0.4352,-0.6261,-0.5007
77,4.4700,4.6800,-10.2400,0.2945,-0.0327,-0.2902
78,2.9800,5.1300,-9.5400,0.3491,0.6305,0.0851
79,2.8000,5.4000,-9.6400,0.5323,1.2654,0.4712
80,2.9500,5.8200,-10.0700,0.5574,1.7879,0.7265
81,3.1500,6.6100,-10.8000,0.4385,2.9616,1.1606
82,2.6800,6.7600,-10.7200,0.6392,3.7154,1.6297
83,2.3600,8.5100,-11.0600,0.6392,3.7154,1.6297
84,0.7700,10.2200,-11.2400,0.7407,5.5731,2.9191
85,-0.5300,10.6400,-10.7600,0.4309,6.5483,3.5757
86,-1.0200,11.7400,-11.0500,0.4309,6.5483,3.5757
87,-2.0500,12.2400,-11.2800,0.3283,7.2715,4.3579
88,-5.3400,12.0800,-10.4500,-0.5411,8.6012,5.7454
89,-7.5000,11.2700,-9.5200,-0.8694,8.8772,6.4108
90,-9.2000,11.0000,-8.6000,-1.1563,8.7626,7.0446
91,-13.1600,7.9100,-5.4200,-1.4923,8.3198,7.5115
