lineno,aX,aY,aZ,gX,gY,gZ
0,-2.3100,4.1400,0.3900,-0.0480,-0.8029,-0.4625
1,-2.1300,3.6300,-0.1200,-0.0382,-0.7232,-0.3916
2,-2.2500,3.0400,-0.0900,-0.0524,-0.6327,-0.2978
3,-1.8500,3.7300,-0.5000,-0.0578,-0.5269,-0.2203
4,-1.7300,3.9900,-1.0800,0.0949,-0.4342,-0.1494
5,-1.4400,3.5500,-1.3700,0.2596,-0.3142,-0.1025
6,-1.0100,3.5600,-1.7900,0.2323,-0.1822,-0.0207
7,-0.9200,3.5000,-2.0200,0.2705,-0.0175,0.1396
8,-1.1000,3.3800,-1.8400,0.2705,0.2302,0.2400
9,-1.4000,3.4400,-1.8400,0.2269,0.7963,0.1287
10,-1.6900,3.5200,-1.7700,0.3131,1.0854,0.1767
11,-2.3400,3.9000,-1.4000,0.3611,1.3275,0.2225
12,-2.5800,4.3100,-1.4300,0.4560,1.5195,0.2847
13,-2.6700,4.6500,-1.5900,0.5367,1.6624,0.4211
14,-2.8500,5.1400,-2.1000,0.5367,1.6624,0.4211
15,-2.7700,5.6000,-2.3600,0.5552,1.8075,0.5847
16,-2.9000,5.9200,-2.5100,0.5411,1.9897,0.6894
17,-3.3200,5.8800,-2.3400,0.4538,2.2427,0.7898
18,-5.0500,5.5000,-1.4800,0.2869,2.5438,0.9174
19,-6.0500,4.9200,-0.9300,0.1484,2.8493,1.1006
20,-6.8800,4.5500,-0.4200,0.0840,3.0816,1.3101
21,-7.7100,4.1900,0.2200,0.2171,3.2910,1.6493
22,-7.9400,4.0800,0.3500,0.2563,3.2932,1.7290
23,-8.1300,4.0800,0.5800,0.3065,3.3150,1.7846
24,-8.6700,4.5500,1.3000,0.3065,3.3150,1.7846
25,-8.8800,4.3800,1.5400,0.4243,3.3412,1.8511
26,-9.0200,4.5600,1.7400,0.5770,3.3358,1.9820
27,-9.2200,4.9500,1.9900,0.6730,3.3390,2.0431
28,-9.5100,4.5700,2.6100,0.7461,3.3336,2.1206
29,-9.4700,4.3100,2.7100,0.7898,3.3041,2.2231
30,-9.5300,3.9500,3.0400,0.6894,3.2889,2.2526
31,-10.2400,3.3000,4.1700,0.5629,3.2779,2.2111
32,-10.5400,3.0700,4.6500,0.5716,3.2507,2.1620
33,-10.4600,3.4500,5.1200,0.7123,3.1754,2.1958
34,-10.5900,4.2300,5.8000,0.7123,3.1754,2.1958
35,-10.3300,4.5000,5.8100,0.8018,3.0434,2.1708
36,-9.9000,4.2200,5.7000,0.8268,2.8852,2.1271
37,-8.1600,4.5000,5.3700,0.7723,2.6867,2.1140
38,-8.7600,3.6700,5.9800,0.6240,2.4402,2.1118
39,-9.1400,2.9500,6.1100,0.4472,2.4925,2.1795
40,-9.3400,2.3100,6.4400,0.3262,2.4500,1.9264
41,-9.2200,1.8800,7.2700,0.1865,2.3584,1.9962
42,-8.9500,2.1200,7.5600,0.1353,2.1315,1.9973
43,-8.4600,2.5700,7.5600,0.2443,1.7661,2.0573
44,-7.5300,3.5700,7.3500,0.3862,1.5173,2.0519
45,-7.0600,3.6300,7.2100,0.4821,1.3439,2.0289
46,-6.5300,3.3300,7.0400,0.1767,1.0897,1.9940
47,-6.3000,1.8400,6.8400,-0.1385,0.9708,1.9504
48,-6.2400,1.0900,6.9200,-0.1385,0.9708,1.9504
49,-6.5200,0.3000,7.2500,-0.5901,0.6523,1.8064
50,-6.7600,-0.7100,7.5500,-0.6883,0.4941,1.6930
51,-6.9100,-1.7000,7.8200,-0.6861,-0.0753,1.4377
52,-6.8700,-2.2300,7.7800,-0.6730,-0.3883,1.2981
53,-6.6800,-3.2000,7.6000,-0.6054,-0.6567,1.1399
54,-7.4800,-3.5900,8.1400,-0.4636,-0.8781,0.9174
55,-7.6400,-3.3600,8.1500,-0.4123,-1.1770,0.5847
56,-7.6900,-3.3300,8.0800,-0.4123,-1.1770,0.5847
57,-7.0700,-2.6800,7.1500,-0.4080,-1.5163,0.2127
58,-6.8900,-2.0100,6.5100,-0.3992,-1.8653,-0.1276
59,-6.6700,-1.3000,6.0400,-0.4156,-2.1544,-0.4538
60,-6.7000,-0.9800,5.6100,-0.4472,-2.3595,-0.8279
61,-6.7900,0.2600,4.7100,-0.4396,-2.5438,-1.0974
62,-6.2800,0.7800,4.2700,-0.4603,-2.6464,-1.1432
63,-5.9400,1.2600,3.6300,-0.4625,-2.8263,-1.3188
64,-5.7500,2.6000,2.9700,-0.4145,-2.9125,-1.4094
65,-6.0000,3.1500,2.7700,-0.4134,-3.0347,-1.5533
66,-6.3800,3.1000,2.7600,-0.4778,-3.1285,-1.6570
67,-5.7500,3.4300,1.8100,-0.5269,-3.1907,-1.7126
68,-5.4900,3.6400,1.3300,-0.5552,-3.3270,-1.7770
69,-5.2900,3.8300,0.9000,-0.7047,-3.4339,-1.9875
70,-4.9800,3.9900,0.4000,-0.7701,-3.3838,-2.0333
71,-4.0400,4.1100,-0.3200,-0.7701,-3.3838,-2.0333
72,-3.7900,4.4000,-0.3400,-0.8628,-3.2474,-2.0955
73,-3.8000,4.7900,-0.2800,-0.9119,-3.0707,-2.1566
74,-3.8900,4.6100,0.1600,-1.0341,-2.7478,-2.0911
75,-4.0000,4.2300,0.3100,-1.0341,-2.7478,-2.0911
76,-4.2400,3.9300,0.6200,-1.0407,-2.6136,-2.0017
77,-4.2100,4.3000,0.7400,-0.9676,-2.5951,-2.0573
78,-4.2400,4.2800,0.8900,-0.9098,-2.5744,-2.0813
79,-4.1600,4.4000,0.8900,-0.8290,-2.5656,-2.0540
80,-4.0800,4.6100,0.8500,-0.7767,-2.5438,-2.0202
81,-3.2400,4.6500,0.5400,-0.8301,-2.4631,-1.9908
82,-3.0300,4.6600,0.4400,-0.8443,-2.3507,-1.9668
83,-2.9500,4.6300,0.5200,-0.8388,-2.2024,-1.9144
84,-2.6500,4.5000,0.7700,-0.8247,-2.0606,-1.8435
