lineno,aX,aY,aZ,gX,gY,gZ
0,1.2200,0.3400,-5.3500,0.0698,1.7246,0.5094
1,1.1400,0.3600,-5.0700,0.1178,1.8740,0.5203
2,0.7000,0.6300,-4.2100,0.1789,2.0235,0.4756
3,0.5800,0.9500,-4.0100,0.2662,2.1293,0.4571
4,0.8700,0.9900,-3.9100,0.3480,2.2002,0.4265
5,1.0600,1.3900,-3.5200,0.4232,2.2122,0.4287
6,1.1200,1.3300,-3.5200,0.4941,2.2417,0.4745
7,1.1500,1.1900,-3.4500,0.5094,2.2929,0.5280
8,1.1400,0.9100,-3.5200,0.5356,2.3758,0.5923
9,0.8300,1.1800,-3.5700,0.6447,2.6049,0.6120
10,0.6000,1.3700,-3.4000,0.6774,2.7151,0.6414
11,0.5400,1.6100,-3.2600,0.7559,2.7751,0.7036
12,0.4500,1.3500,-3.2100,0.7483,2.7903,0.7614
13,0.5600,0.9100,-3.2000,0.7418,2.8002,0.8039
14,0.7000,0.6600,-3.2700,0.8268,2.8329,0.8388
15,0.6400,0.4000,-3.5000,0.9403,2.8896,0.8508
16,0.8200,0.6100,-3.5200,0.9403,2.8896,0.8508
17,1.0300,0.7700,-3.6500,1.1126,2.9801,0.8607
18,1.0800,1.8500,-3.8000,1.5261,3.2299,0.9207
19,1.1800,2.2600,-3.8100,1.5261,3.2299,0.9207
20,1.3700,2.8500,-3.6700,1.6712,3.3859,0.9861
21,1.2800,3.1300,-3.4000,1.7530,3.5299,1.0537
22,0.6200,2.3500,-3.2400,1.7421,3.6477,1.1541
23,0.2300,1.8000,-3.0000,1.5675,3.7503,1.2217
24,0.0500,1.0000,-2.8400,1.3799,3.8714,1.2359
25,-0.7300,0.1100,-2.4700,1.2425,3.9684,1.1966
26,-0.5300,0.0600,-2.4800,1.1356,4.0393,1.1083
27,-0.1800,0.5800,-2.2100,1.3199,4.0677,1.0679
28,0.3000,2.3900,-2.1600,1.4715,4.0786,1.0548
29,0.7400,2.7200,-2.2800,1.4846,4.1135,1.1050
30,0.8700,2.4600,-2.2000,1.3755,4.2662,1.2065
31,0.4300,1.9100,-1.9500,1.2414,4.4844,1.3068
32,0.1400,1.5300,-2.3400,1.2414,4.4844,1.3068
33,-0.3600,1.1300,-2.2100,1.1203,4.9720,1.4061
34,-1.3400,0.8800,-1.4700,1.1912,5.2185,1.4857
35,-3.4200,1.6900,0.2800,1.1912,5.2185,1.4857
36,-4.4500,0.9400,1.0300,1.3788,5.3385,1.5806
37,-3.8000,1.3600,1.6500,1.1639,5.3080,1.3297
38,-3.8900,0.4800,1.7100,1.1639,5.3080,1.3297
39,-3.8700,0.8000,2.4300,0.8847,5.2414,1.1934
40,-4.7100,0.3900,3.2100,0.8203,5.1280,1.3112
