lineno,aX,aY,aZ,gX,gY,gZ
0,-0.2900,-0.4200,-5.1200,-0.5705,-0.4898,-0.3687
1,-0.2300,-0.6500,-5.2700,-0.5705,-0.4898,-0.3687
2,-0.0700,-0.1700,-5.4000,-0.3512,-0.3142,-0.3109
3,0.0500,0.3700,-6.3300,-0.0491,-0.0022,-0.3229
4,0.1700,0.6700,-6.6600,-0.0491,-0.0022,-0.3229
5,-0.1400,0.9100,-6.6600,-0.1865,0.2193,-0.4091
6,-0.4900,0.9200,-6.6400,-0.2203,0.8388,-0.2978
7,-1.1800,1.0300,-6.6300,-0.2149,1.0843,-0.2367
8,-1.3600,1.3900,-6.8600,-0.2214,1.2861,-0.1920
9,-1.5300,1.1400,-6.8400,-0.2214,1.4977,-0.1167
10,-1.7800,1.3200,-7.0800,-0.1058,1.6864,-0.0349
11,-1.6200,1.5800,-7.2200,-0.1058,1.6864,-0.0349
12,-1.5100,1.8400,-7.2500,0.0185,1.9002,0.0491
13,-1.3200,2.3800,-7.1200,0.0960,2.1642,0.1582
14,-1.1200,2.5500,-7.0800,0.1407,2.4446,0.2771
15,-0.8900,2.3400,-6.9600,0.1560,2.7271,0.4254
16,-1.0100,2.8100,-6.8900,0.1625,3.2681,0.6883
17,-1.2000,2.8800,-6.8200,0.1331,3.5703,0.8061
18,-1.2000,2.8200,-6.7900,0.0535,3.9128,0.9272
19,-1.4900,2.8600,-6.6200,-0.1189,4.2859,1.0385
20,-2.8200,1.5800,-5.4800,-0.2727,4.5989,1.1377
21,-3.2600,0.9600,-4.7400,-0.2727,4.5989,1.1377
22,-3.0700,0.9300,-4.1900,-0.1953,4.8171,1.2730
23,-3.4700,1.2700,-3.1100,-0.0055,4.9415,1.4137
24,-3.5000,1.6900,-2.4300,0.2389,5.1029,1.5533
25,-3.8800,2.3700,-1.6200,0.2389,5.1029,1.5533
26,-5.2900,1.9900,0.1100,0.1996,5.1215,1.5653
27,-5.3900,0.8700,0.8900,0.0404,4.9655,1.5512
28,-5.6800,0.2600,1.9700,0.0044,4.7877,1.5250
29,-6.0100,0.2600,2.6900,0.0087,4.5499,1.4617
30,-5.6000,0.0100,3.2400,-0.1407,4.3186,1.3919
31,-5.2800,-0.1200,3.9900,-0.1407,4.3186,1.3919
32,-4.4700,-0.0400,4.3200,-0.1309,4.1397,1.3755
