lineno,aX,aY,aZ,gX,gY,gZ
0,-6.6500,0.3400,-2.1800,0.7330,5.2731,3.6521
1,-7.2600,1.1000,-1.5100,0.7330,5.2731,3.6521
2,-7.4600,1.2700,-1.6300,0.7330,5.2731,3.6521
3,-8.7300,2.7500,-2.2800,0.7516,5.5032,3.5245
4,-8.5700,3.2400,-2.6500,0.5836,5.4662,3.5703
5,-8.9900,3.6200,-2.7600,0.4472,5.9352,4.4713
6,-9.4600,4.1300,-3.0200,0.4483,6.1305,4.7855
7,-11.1200,3.2600,-3.2300,0.3196,6.1861,4.9349
8,-11.2900,3.4800,-3.5700,0.2596,6.2177,4.8913
9,-10.5500,4.2800,-4.4000,0.1058,6.5930,4.6993
10,-13.5500,3.8300,-2.1700,-0.0273,6.7042,4.5280
11,-13.9100,3.4900,-1.3000,0.0731,6.5068,4.5291
12,-14.0200,3.1300,-0.9100,0.0731,6.5068,4.5291
13,-13.5100,2.4900,-0.3100,-0.1069,5.9647,4.1637
14,-13.2100,2.3400,-0.3400,-0.1931,5.6680,3.8321
15,-12.8400,2.0100,-0.5600,-0.2007,5.3865,3.5703
16,-12.2100,2.0900,-0.6900,-0.1767,5.2022,3.3750
17,-11.5300,2.7700,-1.7700,-0.2171,5.2174,3.2190
18,-11.7100,2.7700,-1.7200,-0.2171,5.2174,3.2190
19,-11.7800,2.5800,-1.2400,-0.2923,5.2829,3.0794
20,-12.0500,2.5300,-0.8900,-0.1178,5.0091,3.0009
21,-11.8100,2.1400,-0.6200,0.1309,4.6120,2.9136
22,-11.7200,1.9800,-0.3500,0.3360,4.1233,2.7500
23,-12.0900,1.7400,0.2100,0.5443,3.6379,2.5525
24,-12.1300,1.9300,0.2900,0.6687,3.1994,2.3442
25,-11.8600,1.7500,0.2200,0.4920,2.3606,1.7944
26,-11.4500,1.7200,-0.0700,0.3109,1.9417,1.5119
27,-10.6600,2.0500,-1.0400,0.1614,1.5882,1.2294
28,-10.1700,1.9700,-1.5500,-0.0709,1.3297,0.9534
29,-10.1200,1.5000,-1.5600,-0.2596,1.1672,0.7265
30,-10.2200,1.0000,-1.3600,-0.2989,0.9981,0.5509
31,-10.4300,0.8500,-1.2900,-0.2913,0.7789,0.4134
32,-10.3600,0.8100,-1.2300,-0.2422,0.4363,0.2465
33,-10.4500,0.3700,-0.9900,-0.1484,0.0600,0.0916
34,-10.4400,0.4000,-0.9500,0.0436,-0.3894,-0.0447
35,-10.4500,-0.0200,-0.7400,0.2051,-0.8716,-0.2465
36,-10.2200,0.1400,-0.9800,0.3033,-1.3504,-0.5269
37,-9.7300,-0.5400,-1.3000,0.3392,-1.7911,-0.8858
38,-9.8000,-0.2500,-1.5400,0.3392,-1.7911,-0.8858
39,-9.5600,-0.3900,-1.9800,0.4254,-2.1991,-1.3101
40,-9.4100,-0.2300,-2.7800,0.3840,-2.5318,-1.7639
41,-9.5600,-0.1300,-3.0600,0.2607,-2.7391,-2.1718
42,-9.7500,-0.5100,-3.2700,0.0349,-2.8798,-2.5111
43,-10.1300,-0.2400,-3.3100,-0.2193,-3.0303,-3.1165
44,-10.6000,0.0600,-3.3300,-0.2814,-3.0849,-3.3074
45,-11.0800,0.0000,-3.2000,-0.2509,-3.1874,-3.4012
46,-11.6900,-0.3900,-2.8500,0.0251,-3.3478,-3.2943
47,-12.5500,-0.8800,-2.2200,0.4494,-3.6063,-3.1394
48,-13.0100,-0.6600,-2.0700,0.8050,-3.9597,-3.1089
49,-13.3400,-0.7100,-2.2300,0.8050,-3.9597,-3.1089
50,-12.6400,-0.4700,-3.5200,1.0079,-4.3699,-3.2125
51,-12.3900,0.0600,-4.2200,1.2621,-5.0560,-3.6794
52,-12.1700,0.8300,-4.7100,1.3166,-5.2218,-3.9150
53,-11.1700,0.7400,-5.1100,1.2425,-5.2720,-4.1364
54,-11.4400,0.5800,-4.9500,1.2195,-5.2382,-4.2913
55,-11.3300,1.0700,-5.0800,1.2195,-5.2382,-4.2913
56,-10.6800,1.5500,-5.4800,1.2523,-5.1793,-4.3851
57,-9.5500,1.3200,-5.2200,1.1617,-5.0124,-4.4168
58,-9.5400,0.7800,-4.7500,1.3079,-4.4179,-4.1146
59,-9.8200,0.6400,-4.2400,1.5293,-4.1953,-3.9554
60,-9.3700,1.1300,-4.2600,1.5293,-4.1953,-3.9554
61,-8.8400,1.8600,-4.2900,1.7246,-4.0666,-3.8910
62,-8.2400,2.3400,-4.4700,1.9264,-3.9215,-3.8790
63,-6.3200,3.4300,-5.1900,1.9635,-3.3641,-3.5103
64,-5.5000,3.5300,-5.2200,1.7693,-2.8623,-3.2790
65,-4.8700,3.5300,-5.0700,1.5861,-2.2951,-3.0205
66,-4.1800,3.5500,-4.5600,1.4224,-1.7148,-2.7009
67,-3.7200,3.2500,-4.4800,1.2217,-1.1945,-2.3933
68,-3.0800,3.0100,-4.5800,0.9752,-0.6763,-2.1468
69,-2.8200,2.7800,-4.6100,0.7516,-0.1036,-1.9188
70,-2.6300,2.8300,-4.6300,0.7516,-0.1036,-1.9188
71,-2.4400,2.8400,-4.8400,0.5105,1.0930,-1.2872
72,-2.3900,2.5300,-4.9200,0.3502,1.7388,-0.9370
73,-2.9600,1.8300,-4.8100,0.2596,2.3409,-0.6305
74,-3.3900,1.5800,-4.6300,0.2858,2.8831,-0.3382
75,-3.7500,1.6400,-4.6000,0.4451,3.3292,0.0240
76,-4.5700,0.9100,-4.8500,0.5574,3.6685,0.3840
77,-4.4700,0.9900,-5.5900,0.5967,3.9390,0.6174
78,-4.1800,1.5900,-6.3400,0.5967,3.9390,0.6174
79,-4.0900,1.6700,-7.0300,0.5258,4.2979,0.7363
80,-4.9600,1.5500,-7.3000,0.1680,5.3614,1.0516
81,-5.2500,2.3600,-7.8600,0.2007,5.8425,1.3101
82,-5.4600,1.4800,-7.7200,-0.0807,6.2592,1.4573
83,-7.0300,-0.0700,-7.9600,-0.0807,6.2592,1.4573
84,-7.3300,2.8200,-8.4900,0.0207,6.4937,1.3406
85,-8.6200,4.3300,-8.0900,0.6632,6.7162,1.3330
86,-11.2700,0.5500,-5.0100,0.4636,6.9802,1.3821
87,-12.1400,1.4300,-4.6400,-0.0033,7.0359,1.6341
88,-12.3700,1.2600,-4.5400,0.2247,6.8733,1.7781
89,-12.3700,0.7800,-4.4200,0.0185,6.5679,1.6373
90,-12.8700,0.4100,-4.0000,-0.4712,6.1566,1.2872
91,-12.6100,0.0200,-3.8300,-0.7287,5.7585,1.0079
92,-12.3000,-0.4200,-3.6800,-0.9087,5.4465,0.8967
93,-12.3200,-0.6700,-3.2600,-1.0407,5.1727,0.8508
94,-11.9700,-1.0200,-2.9800,-1.0156,4.8902,0.8792
95,-11.6700,-1.5800,-2.7100,-1.1094,4.2979,1.1006
96,-12.0600,-2.2300,-2.2000,-1.1094,4.2979,1.1006
97,-11.7900,-2.3400,-1.9700,-0.9916,3.9226,1.1421
98,-11.1400,-2.6400,-2.0700,-0.6523,3.0696,1.2752
99,-11.2300,-2.8100,-1.9500,-0.5498,2.6813,1.1748
100,-11.0000,-2.8200,-1.6600,-0.4363,2.3246,1.0821
101,-11.5600,-3.0900,-1.3200,-0.3742,2.0420,1.0559
102,-12.0300,-3.1900,-0.8700,-0.3153,1.6406,1.0483
103,-11.5700,-3.3900,-0.8900,-0.3153,1.6406,1.0483
104,-11.3000,-3.2100,-1.3400,-0.2738,1.0745,1.0701
105,-10.8600,-2.0400,-2.1700,-0.2465,0.4483,1.0723
106,-9.3000,-4.0200,-2.7800,-0.5738,-0.6829,1.0472
107,-9.1800,-2.4300,-3.0800,-0.3240,-0.9817,0.8901
108,-8.8500,-2.7300,-2.9500,-0.3240,-0.9817,0.8901
109,-8.1800,-2.3700,-3.1400,-0.1527,-1.1596,0.7254
110,-7.7700,-2.1300,-3.2600,-0.0600,-1.3308,0.5411
111,-7.3800,-2.0100,-3.4000,0.0644,-1.4639,0.3862
112,-7.1000,-1.7400,-3.6500,0.1451,-1.6221,0.2203
113,-6.5400,-0.8800,-4.0800,0.2869,-1.8075,-0.1429
114,-6.2500,-0.4700,-4.5100,0.2869,-1.8075,-0.1429
