lineno,aX,aY,aZ,gX,gY,gZ
0,-1.4600,-4.1800,-2.8500,-0.2618,-0.0676,0.7243
1,-1.6200,-3.7700,-2.8700,-0.2618,-0.0676,0.7243
2,-1.5300,-4.4500,-2.8300,-0.1996,0.0949,0.3883
3,-1.5000,-4.3900,-3.1100,-0.1473,0.1800,0.3098
4,-1.4600,-4.4500,-3.1200,-0.1571,0.2738,0.1756
5,-1.5600,-4.9200,-2.8200,-0.1571,0.2738,0.1756
6,-1.5400,-5.2800,-2.6200,-0.2520,0.3742,-0.0404
7,-1.6400,-5.5800,-2.4500,-0.1898,0.4832,-0.1713
8,-1.4300,-5.8000,-2.3800,-0.0480,0.5901,-0.2749
9,-1.3000,-6.0100,-2.2300,0.1582,0.6763,-0.3272
10,-1.2200,-5.9200,-2.1200,0.3643,0.7625,-0.4123
11,-1.1600,-6.0700,-1.9300,0.9108,0.9807,-0.6141
12,-1.4100,-5.3200,-1.6300,1.2108,1.0974,-0.6938
13,-1.4400,-4.9200,-1.2600,1.4704,1.1868,-0.8127
14,-1.7400,-4.5300,-0.8900,1.6253,1.2828,-0.9937
15,-2.7200,-2.7300,0.2100,1.7551,1.3897,-1.1574
16,-3.2000,-1.9000,0.9300,1.7551,1.3897,-1.1574
17,-3.6500,-1.2500,1.6000,1.8250,1.4693,-1.3494
18,-3.8500,-0.4300,2.2700,1.7748,1.4432,-1.6188
19,-4.1000,1.1800,2.8100,1.6962,1.3384,-1.6297
20,-3.9200,1.4400,2.9200,1.6962,1.3384,-1.6297
21,-3.7300,1.7300,3.0000,1.4781,1.1334,-1.6646
22,-3.1500,2.1200,2.9600,1.2283,0.8956,-1.7213
23,-2.7600,2.0700,2.7900,1.0428,0.6654,-1.7530
24,-2.3700,1.7600,2.5600,0.8923,0.4712,-1.6919
25,-1.8200,1.4500,2.1700,0.7865,0.3425,-1.5664
26,-1.0100,0.9400,1.9400,0.7396,0.2509,-1.4181
27,-1.5400,0.7200,1.7400,0.7429,0.1865,-1.2741
28,-0.7700,0.7700,1.5100,0.7614,0.1582,-1.0919
29,-0.6700,0.1400,1.3300,0.8454,0.1756,-0.9305
30,-0.5000,-0.2700,1.4200,0.8476,0.1734,-0.8563
31,-0.5000,-0.7600,1.6700,0.9043,0.1811,-0.8170
32,-0.4600,-0.8600,1.9500,0.9152,0.1538,-0.8792
33,-0.5300,-1.3600,2.1400,0.9174,0.0731,-0.9774
34,-0.5100,-1.3900,2.2300,0.8999,0.0262,-1.0537
35,-0.5000,-1.3800,2.4100,0.9577,-0.0240,-1.1246
36,-1.0300,-1.2900,2.8900,1.0527,-0.0622,-1.1737
37,-1.5800,-0.8900,3.5000,1.1705,-0.0753,-1.2250
38,-1.8400,-0.7100,4.0200,1.3177,-0.1505,-1.2632
39,-2.2000,0.3700,4.5800,1.4563,-0.2891,-1.2850
40,-2.2000,0.9500,4.7500,1.5173,-0.5083,-1.3308
41,-2.2000,1.6700,4.8100,1.5173,-0.5083,-1.3308
42,-2.3000,3.2600,4.9400,1.4770,-0.7494,-1.4137
43,-2.4600,4.0100,5.0500,1.4083,-0.9621,-1.4552
44,-2.5900,4.4900,5.1700,1.2785,-1.1825,-1.4519
45,-2.9200,5.4100,5.2400,1.0865,-1.4094,-1.4170
46,-3.1000,5.3400,5.1700,0.8781,-1.6602,-1.3330
47,-3.0400,5.2500,4.8600,0.6490,-1.9319,-1.2315
48,-2.9100,5.3000,4.4000,0.3742,-2.2395,-1.1246
49,-2.3600,5.3600,3.2400,0.1931,-2.5351,-0.9828
50,-2.1400,5.4300,2.6200,0.0687,-2.7903,-0.8105
51,-1.9900,5.3900,2.0200,-0.0567,-2.9801,-0.6261
52,-1.6800,4.7200,1.2000,-0.2007,-3.1230,-0.1320
53,-2.0400,4.3400,1.0500,-0.2007,-3.1230,-0.1320
54,-2.3900,4.4700,0.8000,-0.2934,-3.1252,0.0785
55,-2.5800,5.0800,0.0600,-0.3709,-3.1405,0.2476
56,-2.5700,4.9700,-0.2400,-0.5116,-3.2169,0.3425
57,-2.9600,4.8800,-0.5000,-1.0832,-3.4078,0.4505
58,-2.8100,4.8100,-1.2600,-1.0832,-3.4078,0.4505
59,-2.8700,3.9900,-1.6000,-1.2490,-3.5245,0.4494
60,-2.9800,3.3400,-1.9200,-1.6515,-3.6303,0.5214
61,-3.2400,2.7200,-2.0100,-1.9809,-3.6794,0.6785
62,-3.0700,1.9300,-2.3200,-2.1184,-3.5725,1.0483
63,-3.1900,1.8000,-2.6700,-2.1184,-3.5725,1.0483
64,-3.2800,1.5900,-2.8900,-2.0377,-3.5048,1.1726
65,-3.0200,1.1800,-3.6000,-1.9962,-3.4459,1.3101
66,-3.0200,1.4700,-3.9400,-1.9537,-3.3848,1.4595
67,-3.0400,1.0600,-4.0000,-1.9155,-3.3009,1.6068
68,-3.7400,2.0600,-4.4200,-2.0311,-3.0478,1.7453
69,-3.0500,1.3900,-4.5000,-2.0737,-2.8918,1.7606
70,-3.3400,0.2500,-4.5100,-2.0737,-2.8918,1.7606
71,-3.1300,-0.1800,-4.6400,-2.6889,-2.7151,1.9351
72,-2.8400,-1.0500,-4.9300,-2.6889,-2.7151,1.9351
73,-2.8100,-1.0300,-5.1000,-2.4336,-2.1173,2.1544
74,-2.9800,-1.4400,-4.9000,-2.4336,-2.1173,2.1544
75,-3.5900,-1.6800,-4.6500,-2.3213,-1.8479,2.2438
76,-3.7200,-1.5600,-4.5700,-2.0824,-1.5130,2.3671
77,-3.8400,-1.5000,-4.5700,-2.0246,-1.4039,2.4271
78,-3.8100,-1.0200,-4.7800,-1.9679,-1.2839,2.5285
79,-3.8600,-0.8500,-4.8700,-1.9842,-1.1432,2.6278
80,-3.9600,-1.0600,-4.8800,-1.9744,-0.9861,2.7783
81,-4.0400,-0.9700,-4.9000,-1.9744,-0.9861,2.7783
82,-4.0500,-1.2600,-5.2000,-1.8664,-0.8083,2.9638
83,-4.1100,-1.3800,-5.1200,-1.6297,-0.3894,3.2441
84,-4.0600,-1.1000,-5.1600,-1.4857,-0.2040,3.3456
85,-3.8100,-1.1600,-5.5500,-1.4399,-0.0153,3.4230
86,-3.7400,-1.1600,-5.5600,-1.4399,-0.0153,3.4230
87,-3.6100,-0.8900,-5.5700,-1.3755,0.1996,3.5299
88,-3.5500,-0.9500,-5.7900,-1.2501,0.6665,3.6881
89,-3.5200,-1.1000,-5.8000,-1.2217,0.9076,3.7383
90,-3.4800,-1.1200,-5.7900,-1.1497,1.1606,3.8048
91,-3.5600,-1.1500,-5.6200,-1.0636,1.4006,3.8441
92,-4.0300,-1.7400,-4.8900,-0.9621,1.6101,3.8528
93,-4.1600,-1.8300,-4.6500,-0.9621,1.6101,3.8528
94,-4.3000,-2.2400,-4.1400,-0.7876,1.8119,3.7786
95,-4.4000,-2.8800,-3.5400,-0.7309,1.8108,3.6401
96,-4.1600,-3.1000,-3.3800,-0.6523,1.7857,3.4208
97,-3.9000,-3.1300,-3.3400,-0.5280,1.7584,3.1656
98,-3.7900,-3.1300,-3.2200,-0.4036,1.7802,2.9038
99,-3.5800,-2.7000,-3.2800,-0.2356,1.8217,2.6540
100,-3.3500,-2.3800,-3.3600,-0.1222,1.8773,2.4456
101,-3.2400,-2.1400,-3.4500,-0.0338,1.9460,2.2787
102,-3.0800,-1.4400,-3.5500,0.0469,2.0311,2.1653
103,-2.7700,-1.4500,-3.6500,0.0796,2.1435,2.1326
104,-2.3400,-1.3900,-3.7700,0.1080,2.3224,2.1566
105,-2.4600,-1.9600,-3.5900,0.1898,2.5831,2.2046
106,-2.9400,-2.7600,-3.0800,0.3109,2.8994,2.1784
107,-3.3600,-3.0200,-2.3300,0.4712,3.1307,2.1108
108,-4.4300,-3.6600,-0.9100,0.5901,3.3009,1.9439
109,-4.5300,-3.8600,-0.3900,0.6883,3.2932,1.6581
110,-4.4000,-4.2100,0.0900,0.7625,3.1263,1.4563
111,-4.1600,-4.3800,0.3800,0.7625,3.1263,1.4563
112,-3.3200,-4.6900,0.2700,0.8258,2.8820,1.2545
113,-3.1200,-4.8100,0.0100,0.8770,2.6431,1.0636
114,-2.3800,-4.8900,-0.3800,0.9665,2.5155,0.8792
115,-1.8900,-4.8600,-0.9300,1.0625,2.4435,0.6698
116,-1.6500,-4.7400,-1.1100,1.1519,2.4555,0.4767
117,-1.4800,-4.8500,-1.2400,1.2337,2.5198,0.2902
118,-1.5700,-4.7500,-1.3600,1.2861,2.6278,0.1025
119,-1.8800,-4.6200,-1.1800,1.3374,2.7336,-0.0927
120,-2.3700,-4.6800,-0.6500,1.3406,2.8634,-0.3567
121,-3.0800,-4.4800,0.0000,1.3603,2.9638,-0.8705
122,-4.7200,-4.0200,1.1200,1.3603,2.9638,-0.8705
123,-3.7900,-4.4000,1.6300,1.4977,2.9900,-0.9687
124,-4.1800,-4.2400,2.2600,1.5773,2.8482,-1.3614
125,-4.2000,-2.9100,2.5800,1.7464,2.5951,-1.5173
126,-4.0800,-2.1800,2.5500,1.8610,2.2995,-1.6832
127,-4.0600,-1.4500,2.4600,1.7366,1.6362,-1.8119
128,-4.1600,-0.5400,2.8200,1.7366,1.6362,-1.8119
129,-4.3200,-0.6000,3.2400,1.6952,1.4083,-1.7901
130,-4.3200,-0.5000,3.4000,1.7050,0.9774,-1.8021
131,-4.3000,-0.6700,3.5500,1.7311,0.7003,-1.8490
132,-4.2000,-1.2700,3.6100,1.9766,0.4254,-1.7781
133,-3.6300,-0.8300,2.8900,2.3246,0.1058,-1.7333
134,-3.0500,-0.5800,2.3900,2.5264,-0.1047,-1.7661
135,-2.5900,0.1400,1.7400,2.5264,-0.1047,-1.7661
136,-2.3700,0.6700,1.5400,2.7227,-0.1876,-1.7781
137,-2.1200,0.9800,1.3000,2.9998,-0.3327,-1.6166
