lineno,aX,aY,aZ,gX,gY,gZ
0,-0.9800,1.8800,-1.7300,-0.1473,-1.1585,-0.0109
1,-0.7400,2.4900,-2.1100,-0.1473,-1.1585,-0.0109
2,-0.4800,2.7700,-2.3500,-0.0567,-0.6087,0.3556
3,-0.4100,3.1000,-2.5500,-0.1418,-0.2422,0.5541
4,-0.7500,3.2900,-2.7300,-0.3054,0.1091,0.7778
5,-0.9000,3.1200,-2.8400,-0.5214,0.3949,0.9665
6,-0.8800,2.9700,-2.9700,-0.6709,0.6850,1.1683
7,-0.7200,2.0500,-3.2400,-0.7101,1.0319,1.3777
8,-1.4500,2.6100,-2.9200,-0.5989,1.4704,1.5479
9,-1.8900,3.2500,-2.6000,-0.3545,1.9635,1.8653
10,-2.6000,3.7900,-2.2300,-0.2640,2.3049,2.3180
11,-2.6600,4.3000,-2.2700,-0.2640,2.3049,2.3180
12,-2.3400,4.3600,-2.5500,-0.1996,2.5318,2.7205
13,-2.2200,4.1600,-3.6100,-0.2607,2.6638,3.1230
14,-1.9800,3.4000,-3.8200,-0.4265,2.7816,3.4481
15,-1.7200,3.3000,-4.2900,-0.6938,2.9540,3.7470
16,-1.8500,3.0200,-4.2900,-0.8072,3.2201,3.9837
17,-2.9000,2.5500,-3.6000,-0.7243,3.5812,4.1768
18,-2.8300,2.0200,-3.3800,-0.5258,3.9597,4.3066
19,-2.9800,1.1600,-3.1200,-0.3033,4.5215,4.2302
20,-4.3800,0.3900,-2.1000,-0.2214,4.6949,3.9684
21,-4.7400,0.3200,-1.3300,-0.0371,4.8269,3.7514
22,-5.1400,0.1300,-0.3700,0.1920,4.8531,3.6063
23,-6.3600,-0.3900,1.3000,0.4472,4.7986,3.5234
24,-6.7900,-1.0600,2.4000,0.6927,4.5728,3.3925
25,-6.9900,-1.8100,3.2900,0.8203,4.2030,3.1263
26,-7.2300,-2.1400,4.0700,0.8203,4.2030,3.1263
27,-7.7100,-3.1200,5.4500,0.9087,3.7306,2.7031
28,-7.8200,-3.0600,5.9000,0.8399,2.5275,1.7759
29,-7.8100,-2.5400,5.9900,0.7189,1.7824,1.2981
30,-7.1400,-2.5100,5.4900,0.3742,0.9534,0.7199
31,-6.9000,-3.2400,5.2000,0.3742,0.9534,0.7199
32,-6.6900,-4.3500,5.0900,-0.0676,0.1407,0.1145
33,-6.7900,-5.9700,5.0100,-0.3960,-0.5192,-0.4091
34,-6.5700,-5.5000,4.3200,-0.4985,-1.0199,-0.8214
35,-5.9600,-4.9400,3.4000,-0.3229,-1.4584,-1.1912
36,-5.6600,-4.7200,2.6100,-0.0338,-2.1806,-2.0388
37,-4.4000,-3.5800,1.6500,0.2149,-2.3278,-2.2886
38,-4.3700,-2.7300,1.6700,0.6512,-2.3660,-2.3257
39,-4.5300,-2.1200,1.6500,0.6512,-2.3660,-2.3257
40,-4.1200,-1.5600,1.2100,0.9588,-2.4238,-2.3169
41,-3.7900,-1.0700,0.5100,1.1683,-2.8667,-2.5264
42,-3.1200,-0.8700,-0.3300,1.2959,-3.0860,-2.6834
43,-2.3400,-0.5000,-1.4000,1.4563,-3.1350,-2.8394
44,-2.3300,-0.0200,-1.7800,1.4563,-3.1350,-2.8394
45,-2.2200,0.8300,-2.1300,1.8250,-2.8645,-3.0783
46,-2.0400,1.2600,-2.5300,1.8250,-2.8645,-3.0783
47,-1.6300,1.2200,-2.7500,1.8719,-2.6714,-3.2299
48,-1.8000,1.8300,-2.9700,1.8326,-2.4511,-3.3227
49,-1.7500,2.6400,-3.2600,1.8239,-1.9090,-3.2889
50,-1.0600,3.3200,-3.8000,1.6712,-1.6919,-3.2998
51,-0.7500,3.7300,-4.1100,1.6712,-1.6919,-3.2998
52,-0.4300,3.8900,-4.3300,1.5599,-1.1585,-2.9725
53,0.2900,4.0900,-4.7600,1.5599,-1.1585,-2.9725
54,0.3800,4.3100,-4.8900,1.4792,-0.8018,-2.7314
55,0.5300,4.5300,-5.1300,1.3461,-0.3632,-2.4805
56,0.7900,5.3200,-5.1900,1.0745,0.4821,-2.0279
57,0.6100,5.5500,-5.0800,0.9621,0.9392,-1.7835
58,0.2900,5.4800,-4.8500,0.8018,1.3854,-1.5086
59,0.1000,5.7700,-4.6700,0.8018,1.3854,-1.5086
60,-0.8700,5.5800,-3.7700,0.6643,1.7682,-1.1966
61,-0.8500,6.2600,-3.7200,0.4080,2.3976,-0.5465
62,-1.1200,6.7700,-3.4900,0.3578,2.6496,-0.1505
63,-1.7800,7.8200,-2.8200,0.1549,2.9234,0.2236
64,-1.5900,8.0300,-2.8700,0.1549,2.9234,0.2236
65,-1.8200,7.5600,-2.5100,0.0393,3.0685,0.6250
66,-2.2800,7.8400,-2.2900,-0.2934,3.2180,1.0319
67,-2.0500,7.7400,-2.5000,-0.5476,3.3369,1.4137
68,-2.0300,6.4400,-2.3200,-0.6927,3.3794,1.7955
69,-2.0000,5.5700,-2.2700,-1.0516,3.4765,2.0824
70,-3.0600,3.1100,-1.5000,-1.3810,3.5888,2.2842
71,-3.6600,2.3300,-0.7700,-1.4508,3.7045,2.4336
72,-4.2200,1.8000,0.1500,-1.4704,3.8321,2.4642
73,-5.5000,0.9900,1.5000,-1.3919,3.8921,2.4369
74,-5.7100,0.2400,2.0400,-1.2741,3.6521,2.2897
75,-5.9400,-0.4900,2.5200,-1.2414,3.3783,2.2122
76,-6.4300,-2.4500,3.6300,-1.2414,3.3783,2.2122
77,-6.6400,-3.9400,4.6000,-0.9392,2.7620,2.0933
78,-7.1400,-5.0100,5.6400,-0.6752,2.4369,1.9657
79,-7.8100,-5.3200,6.6400,-0.6752,2.4369,1.9657
80,-7.5600,-4.8600,6.6300,-0.3087,2.0344,1.8042
81,-7.2000,-4.7400,6.0300,0.0065,1.4748,1.4923
82,-6.8200,-4.3900,5.4700,-0.0774,0.0033,0.3371
83,-6.1500,-3.8500,4.7200,-0.0774,0.0033,0.3371
84,-6.0900,-3.8700,4.5300,-0.0862,-0.6229,-0.1702
85,-6.0600,-3.6700,4.2800,-0.0796,-1.1181,-0.5749
86,-5.7500,-3.9000,3.9300,0.1549,-2.4369,-1.4355
87,-5.7800,-3.4700,3.3900,0.1549,-2.4369,-1.4355
88,-5.7900,-3.1500,2.7700,0.4254,-2.8743,-1.6908
89,-5.6700,-2.4900,1.9400,0.6763,-3.2998,-1.9297
90,-4.8700,-1.4900,0.8800,0.8487,-3.7077,-2.2297
91,-4.7300,-1.1500,0.1200,0.9501,-3.9455,-2.4958
