lineno,aX,aY,aZ,gX,gY,gZ
0,-1.6500,1.5200,0.1600,0.6316,-2.2198,-0.1516
1,-1.1100,3.5300,-1.2300,0.9228,-2.2046,-0.2051
2,-1.2400,4.1200,-1.8000,0.9163,-2.1958,-0.3447
3,-1.3700,4.9900,-1.7400,0.9163,-2.1958,-0.3447
4,-1.8500,4.9600,-1.8500,0.8247,-2.0573,-0.2858
5,-2.2500,5.2300,-2.3900,0.6207,-1.8937,-0.0567
6,-2.4000,5.0000,-2.7000,0.4014,-1.7726,0.2334
7,-2.5100,4.8500,-2.9800,0.1505,-1.6646,0.5498
8,-2.4600,4.5600,-3.8800,-0.2553,-1.3494,1.1421
9,-2.4600,4.2900,-4.2900,-0.4461,-1.1585,1.3624
10,-2.5000,4.1600,-4.7800,-0.6360,-0.9490,1.5392
11,-2.4100,3.7300,-5.5300,-0.9076,-0.7167,1.6384
12,-2.5100,3.7400,-5.8500,-1.1606,-0.4745,1.7126
13,-2.6300,3.7200,-6.0800,-1.4148,-0.2389,1.7813
14,-2.8000,3.5700,-6.2700,-1.6712,-0.0175,1.8850
15,-3.0100,2.6700,-6.5100,-1.8893,0.2127,2.0235
16,-3.2600,2.3100,-6.7100,-2.0606,0.4352,2.1609
17,-2.6300,1.8600,-7.1000,-2.0606,0.4352,2.1609
18,-3.2600,0.6500,-7.1500,-2.2504,0.6687,2.2449
19,-3.1800,0.5800,-7.1900,-2.3638,1.0417,2.2777
20,-3.6400,0.2700,-7.2100,-2.3082,1.3548,2.2613
21,-3.8800,-0.6200,-7.1400,-2.2875,1.6995,2.2722
22,-4.0900,-0.8900,-7.0300,-2.2657,2.2166,2.2144
23,-4.1100,-0.9800,-6.8700,-2.1784,2.4151,2.1489
24,-4.0500,-1.7600,-6.4400,-2.1784,2.4151,2.1489
25,-4.0000,-2.0700,-6.1700,-2.1293,2.5667,2.0431
26,-3.8700,-2.0200,-5.8400,-2.1162,2.6998,1.9384
27,-3.7400,-2.2100,-5.6800,-2.0464,2.8318,1.8195
28,-3.8600,-2.8700,-4.8700,-2.0562,3.0980,1.4813
29,-3.9500,-3.3400,-4.3100,-2.0562,3.0980,1.4813
30,-3.8800,-4.1200,-3.6200,-2.0377,3.2278,1.2763
31,-4.0300,-6.0400,-1.9400,-1.9548,3.3227,1.0734
32,-4.0700,-6.7400,-1.0300,-1.5283,3.3761,0.5661
33,-4.2800,-7.0300,-0.1500,-1.1530,3.3238,0.3196
34,-4.6200,-6.8700,1.4600,-1.1530,3.3238,0.3196
35,-4.3900,-6.8700,2.1600,-0.6720,3.2365,0.1418
36,-4.2100,-6.7200,2.7700,-0.1865,3.1067,0.0316
37,-4.0700,-6.1000,3.2400,0.3098,2.9376,-0.0284
38,-3.6200,-4.6500,3.8500,0.9654,2.5547,-0.4843
39,-3.6900,-3.9300,4.3700,1.0014,2.4140,-0.8476
40,-3.9200,-3.0500,5.1300,0.9708,2.3344,-1.1923
41,-4.8800,-1.7500,7.0600,0.9043,2.2406,-1.4726
42,-5.3100,-1.0800,7.9700,0.8159,2.0442,-1.6962
43,-5.6600,-0.6500,8.8700,0.6894,1.7333,-1.8697
44,-6.1800,0.1000,10.2500,0.6894,1.7333,-1.8697
45,-6.4200,0.5900,10.6000,0.6207,1.3155,-1.9482
46,-6.5600,1.3100,10.6500,0.6523,0.8487,-1.9428
47,-6.6700,2.0000,10.4000,0.7439,0.3600,-1.8980
48,-6.7200,3.6400,9.5700,0.8356,-0.1287,-1.8359
49,-6.7400,4.4200,8.9800,0.9261,-1.0156,-1.6810
50,-6.6500,5.1300,8.3100,0.9272,-1.4301,-1.5708
51,-6.3300,5.9200,6.8300,0.8781,-1.8250,-1.4410
52,-5.8300,5.8400,5.8500,0.7669,-2.2253,-1.3123
53,-5.5500,5.6500,4.8200,0.7669,-2.2253,-1.3123
