lineno,aX,aY,aZ,gX,gY,gZ
0,-3.5600,2.7500,1.6400,-2.0759,-0.0207,-1.3068
1,-3.5500,3.4400,1.1000,-2.1206,-0.0742,-1.2894
2,-3.1700,4.0200,0.3400,-2.1631,-0.1102,-1.2588
3,-3.5500,4.5400,0.2700,-2.0933,0.1505,-1.2708
4,-3.8000,5.8100,0.4600,-1.8413,0.2465,-1.0908
5,-4.1100,6.7200,0.8200,-1.6930,0.2454,-0.7941
6,-4.4200,7.5300,0.9400,-1.5381,0.1494,-0.4963
7,-4.4200,8.1000,0.9000,-1.5381,0.1494,-0.4963
8,-4.2800,8.3900,0.4600,-1.3210,0.0665,-0.2193
9,-4.3500,10.1200,0.9300,-1.0374,0.0960,0.0862
10,-4.5700,11.0000,1.2500,-0.5694,0.1887,0.5312
11,-4.1300,11.1200,1.2400,-0.4560,-0.0033,1.6406
12,-4.3900,10.9800,1.0400,-0.6501,-0.0142,2.1708
13,-4.0300,10.9400,0.7600,-0.8836,-0.0578,2.6824
14,-3.9300,10.2700,0.6200,-1.1126,-0.0131,3.1623
15,-4.2400,9.2900,0.3900,-1.0428,0.0175,3.7023
16,-4.0600,8.8900,0.2900,-1.0428,0.0175,3.7023
17,-3.9000,8.0600,0.4000,-0.9065,0.0262,4.2913
18,-4.0100,7.9700,0.6000,-0.8018,0.0884,4.8520
19,-4.8200,7.0200,1.3200,-0.5640,0.1069,5.9352
20,-5.0200,6.8700,1.7800,-0.4538,0.0873,6.4795
21,-5.7000,6.7500,2.6000,-0.5356,-0.0044,7.0599
22,-7.0600,5.1900,2.8300,-0.7287,-0.2683,7.4820
23,-7.3400,4.5300,2.5800,-0.7374,-0.5574,7.7874
24,-7.5300,4.0200,2.2100,-0.7374,-0.5574,7.7874
25,-9.8800,0.0100,3.0100,-0.5585,-0.7341,8.1845
26,-9.7300,-1.2900,2.3200,0.0131,-0.8301,8.8063
27,-9.6500,-4.4400,2.1700,-0.2574,-0.7407,8.6012
28,-9.8100,-7.7500,1.8800,-0.3349,-0.5727,8.1594
29,-11.1000,-11.0900,1.9100,-0.3349,-0.5727,8.1594
30,-10.9200,-13.8800,2.4800,-0.4363,-0.4134,7.5507
31,-10.6800,-17.8800,1.9000,-1.2828,-0.2825,5.5283
32,-10.1900,-23.2500,0.3700,-1.3134,-0.1124,4.1266
33,-10.6500,-23.9500,0.5500,-1.0668,0.1724,2.5056
34,-10.8700,-23.6000,0.5800,-0.9807,0.4374,0.7527
35,-10.5900,-21.0200,-0.3400,-1.1246,0.6578,-0.8934
36,-9.8800,-18.9900,-0.5400,-1.2523,0.8672,-2.2678
37,-9.1200,-16.3300,-0.5200,-1.2523,0.8672,-2.2678
38,-8.7100,-14.2300,-0.1400,-1.1857,1.4094,-4.1244
