lineno,aX,aY,aZ,gX,gY,gZ
0,-0.6300,0.0400,-2.8300,0.0316,-0.5018,-0.8803
1,-0.8400,0.2100,-2.9000,0.0316,-0.5018,-0.8803
2,-0.9800,0.4400,-2.8800,-0.0033,-0.3938,-0.8683
3,-1.0900,0.7800,-3.0800,-0.0098,-0.2629,-0.7734
4,-1.0500,1.1600,-3.3300,-0.0458,-0.1571,-0.7309
5,-1.0000,1.4100,-3.6900,-0.1036,-0.0589,-0.7025
6,-0.8700,1.5700,-4.0700,-0.0916,0.0229,-0.5345
7,-0.6900,1.9900,-4.6000,-0.1200,0.1320,-0.3905
8,-0.6900,1.9600,-4.6700,-0.3523,0.5203,-0.2291
9,-0.8000,1.6900,-4.6300,-0.3523,0.5203,-0.2291
10,-0.8300,1.6800,-5.0900,-0.5301,0.7254,-0.1713
11,-0.6900,1.5100,-5.1800,-0.6120,0.8923,-0.1113
12,-0.6500,1.5900,-5.3400,-0.7669,1.1748,-0.0916
13,-0.4600,1.8400,-5.6700,-0.7898,1.3395,-0.0164
14,-0.3400,1.3400,-5.6500,-0.8061,1.5206,0.0862
15,-0.2600,1.5000,-5.7500,-0.7843,1.7355,0.2116
16,-0.1300,1.6400,-5.8700,-0.5934,1.9777,0.3829
17,-0.3500,2.0000,-5.9000,-0.5934,1.9777,0.3829
18,-0.2300,1.9700,-5.8200,-0.3818,2.2460,0.5869
19,-0.3400,2.6000,-5.9400,-0.1233,2.5362,0.8334
20,-0.8200,3.6000,-5.4300,0.2236,2.8143,1.1203
21,-1.3500,4.0700,-5.0100,0.5291,3.4056,1.5697
22,-1.3700,4.8000,-4.7400,0.5934,3.6477,1.7737
23,-1.6500,5.0100,-4.2200,0.4200,3.8223,1.9417
24,-1.0800,5.1200,-4.4400,0.4200,3.8223,1.9417
25,-1.5200,4.6400,-4.0300,-0.0087,4.1572,2.4838
26,-0.8500,4.1000,-3.6500,-0.2520,4.4320,2.6998
27,-1.3400,4.1000,-2.9700,-0.2673,4.6895,2.8558
28,-1.7800,4.0500,-2.8800,-0.2683,4.6088,3.0227
29,-0.4700,3.4900,-3.1300,-0.2683,4.6088,3.0227
30,-3.9300,2.5000,-1.2500,-0.3305,4.9164,3.1983
31,-3.9900,1.8500,-0.1200,-0.2454,5.5065,3.3816
32,-4.0600,1.8900,0.5900,0.3556,5.4956,3.3456
33,-5.3900,0.1200,2.0900,0.3131,5.5829,3.2518
