lineno,aX,aY,aZ,gX,gY,gZ
0,-2.6900,1.9900,-1.7900,-0.7025,-2.0857,-0.3960
1,-2.7000,2.0200,-1.9000,-0.6109,-1.8784,-0.3109
2,-2.7100,1.8300,-2.1400,-0.5367,-1.6777,-0.2149
3,-2.0200,2.1600,-3.0200,-0.4396,-1.4595,-0.1124
4,-2.0400,2.4400,-3.3400,-0.2967,-1.1628,-0.0360
5,-1.7300,2.8500,-3.5900,-0.1560,-0.8050,0.0916
6,-1.8500,3.2700,-4.0500,-0.0131,-0.4036,0.3011
7,-2.0100,2.8500,-4.0200,-0.0131,-0.4036,0.3011
8,-2.3800,2.8700,-3.9300,-0.0524,0.0131,0.5269
9,-2.8200,2.7800,-3.7700,-0.1396,0.4167,0.7079
10,-3.3400,2.5300,-3.4200,-0.1724,0.7789,0.8159
11,-3.1900,2.4800,-3.4900,-0.1593,1.0930,0.9076
12,-2.8200,2.7700,-3.8800,0.2542,1.7475,1.3897
13,-2.5300,3.2400,-4.1400,0.2542,1.7475,1.3897
14,-2.1800,3.2800,-4.4800,0.3763,2.1806,1.6264
15,-2.1100,3.7100,-4.6000,0.3272,2.6791,1.7519
16,-2.6200,4.7200,-4.2900,0.4123,3.1874,1.9471
17,-2.8700,4.8300,-4.3700,0.6087,4.5695,2.6213
18,-2.8000,4.9400,-4.5400,0.6087,4.5695,2.6213
19,-2.7300,4.4000,-4.6300,0.3971,4.9066,2.8133
20,-2.7500,2.7600,-5.2500,0.3142,5.2011,3.0347
21,-2.8900,1.6600,-5.3200,0.3382,5.5861,3.1340
22,-2.7900,2.1900,-5.7600,0.3382,5.5861,3.1340
23,-4.7800,2.3900,-4.9100,0.4276,6.5384,2.8547
24,-5.6000,3.6200,-3.8800,0.2542,7.0304,2.7162
25,-6.7500,5.0300,-3.2800,1.0854,7.3042,3.2430
26,-8.1500,4.7100,-2.0900,0.9458,7.2300,3.3390
27,-8.6400,4.2200,-0.8800,0.8836,7.2649,3.3118
28,-9.5900,3.6500,0.3700,0.8159,7.1449,3.2594
29,-9.9900,2.8600,2.7200,0.5705,6.6344,3.1689
30,-9.6600,3.1200,3.2800,0.4821,5.9101,3.1612
31,-8.5700,3.3600,2.6500,0.2051,5.2665,3.0674
32,-7.7700,2.6400,2.4800,-0.0687,4.9458,2.8482
33,-6.9600,2.9900,2.1000,-0.0229,4.7288,2.7238
34,-7.1000,2.9100,2.5100,-0.0055,4.7146,2.6780
35,-7.7900,2.6500,3.3300,0.0753,4.5368,2.7042
36,-7.1400,0.8200,3.7900,0.1593,4.2172,2.6267
37,-7.1400,0.3400,4.1300,0.1593,4.2172,2.6267
38,-10.5500,-0.9800,6.4300,0.2913,4.2008,2.3791
39,-8.9400,-0.0300,6.5700,0.5171,3.7099,1.9875
40,-9.8600,-0.3300,7.2000,0.6349,2.9038,1.5435
41,-9.8300,-0.6500,7.5800,0.3829,2.5133,1.0963
42,-10.3000,-1.0600,7.8600,-0.0687,1.4944,0.2989
43,-11.5100,-1.8000,8.7400,-0.0687,1.4944,0.2989
44,-11.7000,-2.4200,9.0400,-0.1604,0.8956,0.0240
45,-11.5900,-2.9400,9.0100,-0.1963,0.1287,-0.2574
46,-10.6800,-3.2100,7.6700,-0.0949,-1.5326,-0.9490
47,-10.0400,-3.0900,6.6700,-0.0949,-1.5326,-0.9490
48,-9.8700,-2.9600,6.0200,-0.1636,-2.2264,-1.3417
49,-9.1200,-2.5300,4.4900,-0.1996,-2.8242,-1.7639
50,-8.8700,-2.1800,3.5300,-0.2203,-3.3641,-2.1871
51,-8.7600,-1.4900,2.6700,-0.2683,-3.8430,-2.6038
52,-8.8000,-0.9300,1.9800,-0.0993,-4.5499,-3.2485
53,-8.0700,0.8500,0.5200,-0.1113,-4.8106,-3.4274
54,-8.0500,1.0000,-0.1700,-0.3894,-4.9775,-3.5987
55,-7.8000,1.0300,-0.8700,-0.3894,-4.9775,-3.5987
56,-7.5700,-0.0400,-1.5800,-0.3534,-5.1193,-3.6728
57,-7.4300,0.3100,-2.0400,0.0480,-5.2676,-3.6532
58,-7.6800,0.7100,-2.3900,0.6818,-5.4018,-3.6881
59,-6.4900,2.6700,-3.8000,1.2075,-5.4596,-3.7590
60,-5.9900,3.4100,-4.6000,1.6973,-5.5720,-3.8561
61,-5.5900,3.6300,-5.0000,1.6973,-5.5720,-3.8561
62,-4.6900,3.5200,-5.3600,1.5348,-5.1411,-3.7623
63,-4.3700,3.8900,-5.8100,1.5283,-4.8237,-3.6576
64,-3.8800,4.1100,-6.4200,1.4104,-4.4310,-3.5747
65,-3.2900,4.1600,-6.8200,1.4104,-4.4310,-3.5747
66,-2.3000,5.0700,-6.9200,1.1956,-3.2474,-3.2125
67,-2.2500,5.0200,-6.7100,1.1956,-3.2474,-3.2125
68,-2.0300,4.8000,-6.6700,1.1268,-2.6682,-2.9234
69,-0.6800,5.3300,-7.3300,1.0265,-2.1915,-2.6562
70,-0.1000,5.4400,-7.5600,0.8923,-1.7791,-2.4620
71,0.4300,5.5300,-7.8800,0.6992,-1.3035,-2.3420
72,0.8100,4.4300,-7.9500,0.1418,-0.0676,-2.0169
73,0.8500,4.2600,-7.7300,0.1418,-0.0676,-2.0169
