lineno,aX,aY,aZ,gX,gY,gZ
0,-1.5500,0.4900,2.7500,-1.6668,-1.1803,0.0142
1,-1.6600,-0.1500,2.7300,-1.6668,-1.1803,0.0142
2,-1.7800,0.1500,2.6300,-1.6646,-1.2326,0.0000
3,-1.8600,0.7600,2.4200,-1.3919,-1.3668,-0.1156
4,-2.0700,1.1100,2.0000,-1.2926,-1.4257,-0.1898
5,-2.2300,1.2700,1.8000,-1.2697,-1.4661,-0.2313
6,-2.3100,1.3600,1.5300,-1.2381,-1.5043,-0.2367
7,-2.4500,1.2200,1.2500,-1.2370,-1.5381,-0.2531
8,-2.7100,0.8300,0.7400,-1.2370,-1.5381,-0.2531
9,-2.8900,0.9700,0.4900,-1.2326,-1.5566,-0.2902
10,-2.9900,1.2800,0.1200,-1.1868,-1.5763,-0.3796
11,-2.9000,1.8700,-0.7600,-1.0756,-1.6035,-0.4985
12,-2.9300,2.0800,-1.1000,-0.9239,-1.6199,-0.5651
13,-3.0900,2.2200,-1.3700,-0.7494,-1.5435,-0.6327
14,-2.7800,2.5800,-2.3200,-0.6381,-1.4628,-0.6207
15,-3.1500,2.8200,-2.6000,-0.5061,-1.3886,-0.6130
16,-2.9400,3.1500,-2.9500,-0.4342,-1.2272,-0.5956
17,-2.7900,3.4500,-3.4300,-0.3578,-1.1159,-0.5716
18,-2.6000,3.4500,-4.4100,-0.3491,-0.8912,-0.4909
19,-2.3500,3.4600,-4.8100,-0.3491,-0.8912,-0.4909
20,-2.6600,3.3500,-5.0200,-0.3720,-0.6643,-0.3927
21,-2.8800,3.5300,-5.1500,-0.3392,-0.3218,-0.2880
22,-3.1500,3.9100,-5.1300,-0.2007,0.0633,-0.1451
23,-3.3700,4.4000,-5.1300,-0.0360,0.4418,-0.0229
24,-3.4700,4.3500,-5.6000,0.2291,1.1192,0.1996
25,-3.2800,4.2000,-5.8300,0.2356,1.4388,0.3840
26,-3.3700,4.3600,-5.9100,0.5061,2.1151,0.7952
27,-3.2900,4.4700,-6.0700,0.5989,2.4347,0.9872
28,-3.2300,4.2900,-6.3500,0.5989,2.4347,0.9872
29,-2.9700,3.6400,-6.5000,0.6730,2.7336,1.1628
30,-2.9300,3.4200,-6.6200,0.7330,2.9878,1.3450
31,-3.3700,2.8900,-6.4600,0.8967,3.2365,1.4999
32,-3.4700,2.4600,-6.2200,1.0428,3.5168,1.6068
33,-3.6500,2.7000,-6.0500,1.1912,3.7983,1.6504
34,-4.0300,3.5700,-5.4900,1.3690,4.0295,1.6744
35,-4.3700,3.4100,-4.9000,1.3101,4.3011,1.7268
36,-4.0800,4.1800,-4.8100,1.3810,4.5237,1.9013
37,-3.8100,4.5900,-4.7100,1.6973,4.8804,2.2155
38,-4.5600,5.2400,-4.1300,1.6973,4.8804,2.2155
39,-3.5800,5.4400,-4.3800,1.6690,5.1662,2.2537
40,-3.6900,5.4100,-4.3200,1.5686,5.3680,2.3126
41,-5.8200,5.6600,-2.9500,1.3974,5.7923,2.4151
42,-6.7400,5.7600,-1.7700,1.2915,6.1207,2.4980
43,-7.4300,5.4600,-0.4100,1.0177,6.4621,2.8362
44,-7.8300,4.4200,0.8500,0.7865,6.4152,3.0107
45,-6.9500,3.5700,0.8700,0.4036,6.3846,3.0336
46,-8.1500,2.6900,1.8100,0.4036,6.3846,3.0336
47,-8.0000,2.7900,2.9600,0.1876,6.3323,3.1209
48,-7.7600,2.8000,2.7500,0.5541,5.5818,3.4219
49,-7.3600,2.3400,2.4400,0.3567,5.4116,3.4274
50,-6.8600,2.3600,2.3100,0.2356,5.3811,3.3139
51,-6.0800,2.3500,2.0100,0.2356,5.3811,3.3139
52,-10.1600,-0.0200,3.5000,0.2574,5.3593,3.1918
53,-7.9700,0.0300,4.3100,0.3523,5.1760,2.5351
54,-9.9000,-0.6200,6.0900,0.3523,5.1760,2.5351
55,-9.2200,-0.9500,6.4600,0.4494,4.9458,2.2657
56,-9.3600,-1.1100,6.8900,0.3469,4.4670,1.8915
57,-9.3700,-0.8400,7.1800,0.1167,4.0906,1.5577
58,-9.2400,-1.3300,7.2100,-0.0567,3.5823,1.1901
59,-9.0100,-1.5700,7.0200,-0.2607,3.0140,0.9043
60,-8.5200,-1.7700,6.8100,-0.3818,2.4326,0.6807
61,-7.7000,-1.6400,6.3600,-0.3392,1.1617,0.2902
62,-7.2800,-1.7000,5.9800,-0.3392,1.1617,0.2902
63,-6.8200,-1.7900,5.6200,-0.3491,0.5411,0.1473
64,-5.9500,-1.2500,5.0100,-0.3327,-0.0589,-0.0545
65,-5.7400,-0.9900,4.9400,-0.1604,-0.6698,-0.3000
66,-5.6100,-0.9900,4.7400,-0.0785,-1.2272,-0.5978
67,-4.2300,-0.2000,3.6700,-0.1342,-1.7748,-0.9196
68,-4.5200,0.4600,3.3700,-0.2553,-2.2864,-1.2534
69,-4.6800,0.3600,3.2000,-0.8192,-2.6322,-1.7966
70,-4.1200,1.1600,2.7200,-1.0745,-2.7413,-2.1217
71,-4.7400,1.1200,3.1800,-1.0745,-2.7413,-2.1217
72,-5.1900,0.8800,3.3700,-1.5970,-2.9376,-2.6627
73,-5.6400,0.8600,3.4500,-1.6952,-3.1776,-2.7914
74,-6.2600,0.6700,3.5400,-1.7344,-3.4961,-2.8765
75,-6.3500,1.1900,3.0900,-1.6755,-3.8441,-2.9442
76,-6.6700,1.6400,2.7600,-1.6755,-3.8441,-2.9442
77,-6.2100,2.4300,2.3200,-1.5653,-4.1702,-2.9725
78,-6.2000,2.7400,2.0600,-1.3734,-4.7364,-2.8743
79,-6.2500,2.6100,1.5700,-1.5304,-4.9240,-2.8154
80,-5.9600,2.6300,0.9100,-1.5795,-5.0495,-2.7860
81,-5.3100,2.5200,-0.0200,-1.5370,-5.1029,-2.8165
82,-5.0500,2.9400,-0.6800,-1.4552,-5.0582,-2.9092
83,-4.8700,3.4700,-1.1200,-1.4552,-5.0582,-2.9092
84,-4.6600,2.7700,-1.2900,-1.3777,-4.8836,-2.9376
85,-4.7400,2.8800,-1.5000,-1.3363,-4.6382,-2.8918
86,-4.6300,3.2600,-1.7600,-1.0799,-4.3251,-2.8198
87,-4.6400,2.8100,-1.6400,-1.1148,-4.2531,-2.8612
88,-4.6500,2.7000,-2.0300,-1.1017,-4.2586,-2.9071
89,-4.7300,2.4000,-2.1900,-0.9414,-4.2488,-2.9092
90,-4.5200,1.8800,-2.7100,-0.7712,-4.2455,-2.8754
91,-4.5000,1.6400,-3.0300,-0.6501,-4.2052,-2.8951
92,-4.3700,2.0100,-3.7000,-0.5007,-4.0993,-2.9322
93,-3.8000,2.4100,-4.5800,-0.5007,-4.0993,-2.9322
94,-3.4900,2.0000,-4.5300,-0.4734,-3.8212,-2.9267
95,-3.8200,1.7200,-4.2700,-0.4222,-3.3805,-2.8100
96,-4.1800,1.6700,-4.0700,-0.2771,-2.9998,-2.6725
97,-3.6300,1.5800,-4.4600,-0.1549,-2.7554,-2.6169
98,-3.6000,1.3800,-4.6800,-0.0654,-2.4500,-2.7074
99,-3.5500,1.2800,-4.9400,-0.0654,-2.4500,-2.7074
100,-3.1200,2.0900,-5.0100,0.0589,-2.2002,-2.7184
101,-3.3300,2.2900,-4.8400,0.2487,-1.9002,-2.6867
102,-3.4200,2.4900,-4.6700,0.3556,-1.6079,-2.6398
103,-3.1700,2.4600,-4.8100,0.3796,-1.2305,-2.4969
104,-2.9100,2.1600,-4.9600,0.3600,-0.9959,-2.3878
105,-2.9700,2.0400,-4.8100,0.3578,-0.7210,-2.3006
106,-3.1300,1.8500,-4.5700,0.3578,-0.7210,-2.3006
107,-2.9300,1.8400,-4.5500,0.3120,-0.1898,-2.1915
108,-3.1000,1.7100,-4.2900,0.3392,0.1004,-2.1260
109,-3.2300,1.8400,-4.0100,0.4102,0.3829,-2.0529
110,-3.1500,2.4100,-3.7000,0.4658,0.6414,-1.9755
111,-3.0800,2.5800,-3.5700,0.5127,0.8988,-1.8566
112,-2.9100,2.5800,-3.4700,0.5541,1.1596,-1.6821
113,-2.7900,2.5600,-3.4900,0.5541,1.1596,-1.6821
114,-3.1200,2.6300,-2.8900,0.6436,1.4181,-1.4748
115,-3.2200,2.3600,-2.5600,0.7472,1.6930,-1.2741
116,-3.5300,2.5400,-2.1700,0.8356,1.9177,-1.1323
117,-3.9500,3.1600,-1.5500,0.8356,2.0900,-1.0810
118,-3.6800,3.3100,-1.5000,0.8116,2.2046,-1.0461
119,-3.5900,4.0900,-1.4900,0.8094,2.2787,-0.9828
120,-3.2900,4.1100,-1.5900,0.6949,2.5187,-0.7647
121,-3.3300,4.3300,-1.5600,0.6130,2.7260,-0.6087
122,-3.1600,4.8600,-1.8200,0.6130,2.7260,-0.6087
123,-3.7800,4.2400,-1.3400,0.6338,3.2398,-0.1756
124,-3.9600,4.4800,-1.0800,0.6338,3.2398,-0.1756
125,-4.1300,4.7600,-0.9200,0.8203,3.4579,0.0894
126,-4.2000,4.6400,-0.5400,1.2381,3.5430,0.5291
127,-4.5400,4.7100,0.1900,1.2381,3.5430,0.5291
128,-4.3200,4.6900,0.3200,1.1388,3.2409,0.6141
129,-4.0400,4.7800,0.3300,1.0472,3.0881,0.6589
130,-3.0400,5.7000,0.1500,1.0505,2.9921,0.7450
131,-3.3000,5.6300,0.4700,1.0505,2.9921,0.7450
132,-3.2000,5.4400,0.7100,0.9872,3.0783,0.8465
133,-3.3100,5.6900,0.7600,0.8258,3.1918,1.1181
134,-3.3600,6.0200,0.8300,0.7658,3.2354,1.2141
135,-3.5600,6.2900,1.1200,0.7658,3.2354,1.2141
136,-3.7000,6.5700,1.7500,0.6567,3.3019,1.2850
137,-4.0900,6.9200,2.7600,0.5869,3.3314,1.4203
138,-4.1200,6.7100,3.4200,0.4222,3.0641,1.9308
139,-3.9300,6.1300,3.8200,0.3240,2.7903,2.2537
140,-4.1100,4.1800,4.3600,0.1604,2.4980,2.5089
141,-4.3200,3.6100,5.0800,-0.0033,2.2624,2.6125
142,-4.7000,3.4600,5.7600,-0.1963,1.9886,2.6114
143,-5.2700,3.7700,6.3200,-0.1963,1.9886,2.6114
144,-5.3900,3.4900,6.3000,-0.4811,1.5839,2.4925
145,-5.4000,2.9300,6.2200,-0.9119,1.0843,2.3322
146,-5.5500,1.8100,6.3700,-1.8555,0.1374,2.1478
147,-6.1900,-1.0900,6.8700,-2.2417,-0.2487,2.0813
148,-6.6800,-2.3200,7.2900,-2.4849,-0.6621,1.9886
149,-7.0200,-3.7300,7.3100,-2.7249,-1.1705,1.8271
150,-6.9900,-5.8200,6.4300,-2.8503,-1.7039,1.5599
151,-6.9000,-6.4100,5.7600,-2.8503,-1.7039,1.5599
152,-6.6900,-7.0500,5.2100,-2.7849,-2.1937,1.2195
153,-5.8200,-7.4300,4.2800,-2.4893,-2.5820,0.9065
154,-5.7700,-5.9600,3.5500,-1.9264,-2.8678,0.6469
155,-5.0100,-3.2600,2.2000,-1.1312,-2.9791,0.4669
156,-4.8100,-3.4500,1.9300,-0.3131,-3.0391,0.3676
157,-5.1600,-2.7600,1.0400,-0.4603,-3.0718,0.0011
158,-3.9400,-1.7100,-0.0700,-0.5487,-3.0358,-0.2793
159,-3.7600,-0.9000,-0.9000,-0.2694,-3.1765,-0.3174
160,-2.6900,0.2700,-2.3600,-0.1200,-3.1820,-0.3294
161,-2.5000,0.9200,-2.8100,-0.1091,-3.0271,-0.3589
162,-2.4300,1.4300,-3.1200,-0.0371,-2.8231,-0.3120
