lineno,aX,aY,aZ,gX,gY,gZ
0,1.4700,4.8500,0.3600,1.5370,-0.1342,-1.1050
1,1.1200,5.4100,0.5200,1.5370,-0.1342,-1.1050
2,0.6100,6.5800,0.7400,1.2370,-0.1549,-1.0188
3,0.2000,7.1400,0.8000,0.9708,-0.1658,-0.8650
4,-0.2500,7.4800,0.9300,0.7298,-0.1833,-0.6741
5,-1.2000,7.7400,0.8800,0.4734,-0.2225,-0.4658
6,-1.5000,7.8900,0.6300,0.2225,-0.3622,0.1254
7,-1.8800,8.3100,0.3300,0.1680,-0.4505,0.4625
8,-1.9700,8.9900,-0.1700,0.1254,-0.5531,0.8018
9,-1.8600,10.4200,-1.5800,-0.0556,-0.6196,1.2032
10,-1.6600,10.2200,-2.2400,-0.4145,-0.6458,1.6646
11,-1.6200,10.2700,-3.0400,-0.7221,-0.6174,2.1108
12,-2.0400,8.7700,-4.3500,-1.1050,-0.5171,2.5689
13,-2.1500,8.3800,-5.0400,-1.4181,-0.4047,2.9649
14,-2.3200,7.8500,-5.6900,-1.7028,-0.2782,3.3467
15,-2.5500,5.9000,-6.7400,-1.7028,-0.2782,3.3467
16,-2.5700,5.2900,-7.1100,-1.9602,-0.1222,3.6946
17,-2.5700,4.6300,-7.5900,-2.0660,0.0545,4.0306
18,-2.7300,3.6000,-7.8500,-2.1980,0.2629,4.3131
19,-3.3000,2.0600,-8.0000,-2.4304,0.4974,4.4866
20,-3.1500,1.1500,-8.2400,-2.6180,0.7123,4.5673
21,-2.9600,-0.0800,-8.4200,-2.8951,0.9054,4.5444
22,-2.8900,-2.7100,-8.6700,-3.2856,1.1083,4.4113
23,-2.7800,-4.4100,-8.3000,-3.5768,1.3384,4.2477
24,-2.6300,-6.5300,-7.8700,-3.4743,1.8206,3.9084
25,-2.4100,-10.5000,-7.1800,-3.4743,1.8206,3.9084
26,-2.4500,-11.5900,-6.2500,-2.3802,2.1228,3.3063
27,-2.2000,-12.0500,-5.2100,-1.6013,2.1806,2.8929
28,-1.9000,-12.4900,-4.3900,-1.0068,2.0933,2.4064
29,-0.4300,-14.1200,-3.8100,-1.0068,2.0933,2.4064
30,0.6500,-14.8200,-3.3700,-0.1473,1.7039,1.4475
31,1.1500,-14.9000,-2.6200,0.3196,1.6842,1.0330
32,1.9700,-14.4200,-1.4400,0.3196,1.6842,1.0330
33,2.0400,-14.1600,-0.7200,0.6458,1.6515,0.5596
34,1.6700,-13.5300,0.4600,0.8258,1.6286,0.0862
35,0.4300,-11.7600,3.0800,0.9665,1.6712,-0.3567
36,-0.3900,-11.3100,4.4900,0.9599,1.7159,-0.8149
37,-1.4200,-10.8600,5.9000,0.7210,1.6973,-1.3134
38,-3.0900,-9.3800,7.9200,0.4549,1.6286,-1.8282
39,-3.6300,-8.3800,8.3500,0.3654,1.4541,-2.2831
40,-3.8000,-7.0100,8.3600,0.4363,1.1857,-2.6616
41,-3.9400,-5.3200,8.1800,0.8268,0.5367,-3.3674
42,-3.4000,-2.3900,6.8600,1.0657,0.2313,-3.5507
43,-3.2700,-1.2100,6.1100,1.2741,-0.0425,-3.6750
44,-3.1400,0.0000,5.3100,1.4410,-0.2683,-3.7492
45,-2.4700,2.4500,3.6600,1.5184,-0.4811,-3.8179
46,-2.1300,3.7400,2.7100,1.5184,-0.4811,-3.8179
47,-1.7300,4.7600,1.7000,1.4181,-0.7625,-3.6892
48,-0.6700,6.0700,-0.0500,1.3188,-0.8159,-3.4787
49,-0.5400,6.4600,-0.7900,1.2534,-0.7930,-3.1940
50,-0.4300,6.8800,-1.5000,1.1956,-0.7254,-2.8885
51,-0.3100,7.4000,-2.1500,1.1956,-0.7254,-2.8885
52,0.1200,7.8000,-3.2400,1.0897,-0.6381,-2.5951
53,0.2300,8.0600,-3.7400,0.9283,-0.5432,-2.2897
54,0.4700,8.2900,-4.2600,0.8901,-0.3840,-1.6013
55,0.9000,8.6700,-5.1700,0.8847,-0.2727,-1.2697
56,1.0500,8.9700,-5.4300,0.8770,-0.1178,-0.9490
57,0.9100,9.3000,-5.5600,0.8378,0.0665,-0.6229
58,1.1000,9.9000,-5.7000,0.7210,0.2389,-0.3109
59,1.2100,9.9600,-5.8000,0.6043,0.3632,0.0044
60,1.3200,9.6800,-5.9200,0.4396,0.4658,0.3360
61,1.4600,9.3800,-6.0100,0.4396,0.4658,0.3360
62,1.3700,8.5500,-5.8900,0.2585,0.5945,0.6654
63,1.2900,8.0700,-5.7300,-0.0698,0.8923,1.2359
64,1.2400,7.5800,-5.5100,-0.1996,1.0374,1.4890
65,0.7100,6.0700,-4.8500,-0.3327,1.1683,1.6984
66,0.5600,5.4900,-4.4700,-0.3796,1.2839,1.8719
67,0.6000,5.1100,-4.0300,-0.3447,1.3712,1.9940
68,0.1300,4.3900,-3.1600,-0.3207,1.4443,2.0813
69,0.3300,4.0300,-2.9500,-0.3000,1.4715,2.1489
70,0.5400,3.6000,-2.8400,-0.2705,1.4944,2.2155
71,0.3600,2.5900,-2.4600,-0.2705,1.4944,2.2155
72,0.0800,2.1200,-2.0000,-0.2520,1.5708,2.2875
73,-0.1300,1.6400,-1.4600,-0.2302,1.6919,2.3322
74,-0.2100,1.4600,-1.0800,-0.1625,1.7944,2.3606
75,-0.3000,1.5200,-0.5400,-0.0327,1.8239,2.3813
