lineno,aX,aY,aZ,gX,gY,gZ
0,-3.5800,2.9500,-2.0600,-0.1800,-0.2182,-0.1593
1,-3.5300,3.7400,-2.4100,0.0175,-0.2160,-0.0840
2,-3.5900,3.5300,-2.6800,-0.0185,-0.2018,-0.0862
3,-3.3400,3.5900,-3.4500,-0.0447,-0.1778,-0.0120
4,-3.5600,3.4500,-3.6100,0.0022,-0.1233,0.0862
5,-3.0700,2.9600,-3.7500,-0.0087,-0.0851,0.2007
6,-2.7800,2.7400,-4.3300,-0.0087,-0.0851,0.2007
7,-2.6300,2.7100,-4.5700,0.0185,-0.0262,0.2629
8,-2.2000,2.7300,-5.0200,0.0360,0.0415,0.2869
9,-2.7800,2.0200,-5.0100,0.0153,0.1385,0.3054
10,-2.1900,1.4700,-5.8000,-0.0589,0.3043,0.3316
11,-2.1700,0.6000,-6.0200,-0.0993,0.3927,0.3829
12,-1.8100,0.1400,-6.1100,-0.2411,0.5781,0.3469
13,-2.1400,-0.5500,-6.5800,-0.2803,0.6916,0.3731
14,-1.9400,-0.4300,-6.7800,-0.2182,0.9370,0.3120
15,-2.2100,-1.1000,-6.8800,-0.0469,1.0559,0.3218
16,-2.1600,-1.6800,-6.9200,0.0709,1.3014,0.2760
17,-2.4000,-1.8200,-6.7700,0.2836,1.4399,0.2902
18,-1.6500,-1.5200,-6.7900,0.5356,1.6515,0.2105
19,-1.7800,-0.7900,-6.8200,0.7712,1.7857,0.1396
20,-1.3900,-0.2200,-6.5300,0.9872,1.9689,0.0491
21,-1.8000,-0.4700,-6.2600,1.0156,2.3715,0.0098
22,-1.8300,-0.4000,-6.0400,0.9850,2.5929,-0.0153
23,-2.2300,-1.1200,-5.1100,0.9807,2.7882,-0.0545
24,-2.4500,-1.4000,-4.4900,1.0636,2.9769,-0.0884
25,-2.5300,-1.3300,-3.8100,1.1999,3.1143,-0.1571
26,-2.5000,-0.4900,-1.9600,1.3210,3.2299,-0.2509
27,-2.6700,0.4300,-0.8000,1.3210,3.2299,-0.2509
28,-2.7400,1.2500,0.4800,1.4399,3.3478,-0.3120
29,-2.8100,1.9000,1.7000,1.4846,3.4503,-0.3272
30,-3.1700,2.0900,4.2100,1.2872,3.5005,-0.3327
31,-3.4200,1.2700,5.4900,0.9076,3.5179,-0.3163
32,-3.7500,0.7300,6.7500,0.1887,3.3925,-0.1963
33,-4.2400,-0.6300,8.7900,0.0022,3.1972,-0.1724
34,-4.2100,-1.0500,9.3900,-0.0415,2.9016,-0.1876
35,-4.0000,-1.2000,9.7600,0.0742,2.5395,-0.2105
36,-3.5600,-0.1900,10.0600,0.2705,2.1555,-0.2280
37,-3.2600,0.3500,9.9500,0.2705,2.1555,-0.2280
38,-2.7900,0.4800,9.4900,0.4396,1.7944,-0.2574
39,-2.3700,0.8300,8.8400,0.4385,1.4366,-0.2716
40,-1.3000,1.4900,7.1200,0.3862,1.0963,-0.2793
41,-0.9200,1.9100,6.3900,0.2923,0.7996,-0.3022
42,-0.6000,2.2700,5.7100,0.1342,0.5760,-0.3632
43,-0.3700,2.7500,4.4800,0.0142,0.4091,-0.3982
44,-0.3200,3.2600,3.9200,-0.0687,0.2629,-0.3785
45,-0.1100,3.2700,3.2100,-0.0513,0.1200,-0.3174
46,0.0100,3.6700,2.0100,-0.0425,-0.0295,-0.2302
47,-0.0700,3.7600,1.5800,-0.0316,-0.1440,-0.1309
48,-0.0900,3.8700,1.1900,-0.0393,-0.2029,-0.0338
49,-0.4200,3.8800,0.7600,-0.1134,-0.2345,0.1156
50,-0.6000,3.9500,0.6300,-0.1134,-0.2345,0.1156
51,-0.8100,4.3400,0.5500,-0.1374,-0.2334,0.2073
52,-1.0300,4.5500,0.6000,-0.0807,-0.2520,0.3033
53,-1.4800,5.4900,0.9100,0.0044,-0.2531,0.4614
54,-1.8800,6.0100,1.2700,0.0044,-0.2531,0.4614
55,-2.1900,6.6300,1.6500,0.0884,-0.2356,0.5770
56,-2.8600,7.2200,2.5700,0.1320,-0.2356,0.7167
57,-3.0500,7.7600,2.8200,-0.0044,-0.3556,0.9839
58,-3.0800,7.8900,2.9100,-0.0491,-0.4974,1.1377
59,-3.0100,7.5700,2.6600,-0.1320,-0.6709,1.3319
60,-2.6900,7.0000,2.2400,-0.2356,-0.8508,1.5359
61,-2.4200,6.9300,1.9300,-0.2989,-1.0047,1.7290
62,-2.3100,7.1000,2.0700,-0.2574,-1.0876,1.9035
63,-2.2100,6.5700,2.1400,-0.2498,-1.1432,2.1020
64,-2.1100,6.2400,2.0200,-0.2498,-1.1432,2.1020
65,-2.1900,5.2600,1.9500,-0.2651,-1.2294,2.3431
66,-3.0200,3.1200,1.9900,-0.3033,-1.2970,2.5929
67,-2.9400,1.9600,1.4900,-0.4265,-1.4148,2.9703
68,-2.9200,0.7900,1.1400,-0.5061,-1.5337,3.0587
69,-3.2200,-0.9800,0.6900,-0.5061,-1.5337,3.0587
70,-3.0800,-1.5200,0.3800,-0.4331,-1.6810,3.1100
71,-2.6700,-1.9000,-0.0600,-0.3382,-1.7388,3.0772
72,-2.7500,-2.7800,-0.4400,-0.3338,-1.7595,3.0576
73,-2.8700,-3.9900,-0.9800,-0.3272,-1.7246,3.0096
74,-2.9100,-4.4800,-1.2200,-0.3262,-1.6941,2.9027
75,-2.9500,-4.9400,-1.3300,-0.3731,-1.6526,2.7445
76,-3.1900,-6.0100,-1.9000,-0.4494,-1.6253,2.5613
77,-3.0100,-5.9800,-2.1800,-0.4527,-1.6112,2.3638
78,-2.7400,-6.1100,-2.6500,-0.3840,-1.6112,2.1926
79,-1.9300,-6.4400,-3.7500,-0.3414,-1.6024,2.0715
80,-1.9800,-6.2600,-3.8500,-0.3000,-1.4977,2.0279
81,-2.3000,-6.9300,-4.3600,-0.3065,-1.2130,1.9308
82,-1.8300,-6.9400,-4.8800,-0.3338,-1.0734,1.7857
83,-2.0800,-7.8400,-5.8000,-0.3611,-0.9556,1.5664
84,-1.1100,-7.3900,-6.4000,-0.2520,-1.0505,1.2948
85,-1.2600,-7.5900,-6.8800,-0.1974,-0.9937,1.0516
86,-1.2400,-7.4100,-7.1300,-0.2193,-0.7385,0.8552
87,-1.0500,-7.3100,-7.4600,-0.2193,-0.7385,0.8552
88,-0.9900,-7.0800,-7.7300,-0.2313,-0.4811,0.6610
89,-0.8200,-6.5100,-8.1700,-0.2193,-0.2411,0.4843
90,-0.7400,-6.1000,-8.3800,-0.0960,-0.0371,0.3578
91,-0.6500,-5.7300,-8.5500,0.0556,0.1124,0.2247
92,-0.6100,-5.3600,-8.5200,0.1887,0.2683,0.0589
