lineno,aX,aY,aZ,gX,gY,gZ
0,-2.2300,3.1800,-3.3500,-1.4650,-0.1833,0.2542
1,-2.3500,3.3000,-3.5700,-1.4094,-0.0633,0.6403
2,-3.0100,3.8300,-3.9300,-1.3494,0.1298,1.0265
3,-3.3700,4.5300,-3.9200,-1.2806,0.3578,1.3766
4,-2.9500,4.6800,-4.1400,-1.2697,0.6076,1.7573
5,-3.6000,4.2900,-4.4100,-1.2981,0.8956,2.2177
6,-3.5300,4.5000,-4.8100,-1.2883,1.2654,2.7216
7,-3.8000,4.4200,-4.7700,-1.0417,1.6842,3.3118
8,-5.0200,4.8600,-4.4500,-0.7669,2.1457,3.8648
9,-4.9600,4.8400,-4.6400,-0.4058,2.6104,4.3470
10,-5.0200,5.3200,-4.7400,-0.1244,2.8994,4.8477
11,-4.9000,5.3700,-4.7300,0.0600,3.4274,5.6734
12,-6.2600,5.2000,-4.3800,0.0469,3.7426,6.0912
13,-5.4300,5.9600,-4.7800,0.0469,3.7426,6.0912
14,-4.8700,5.8400,-5.0900,0.2956,3.8059,6.7970
15,-5.3200,5.4900,-5.5000,0.4091,3.9794,7.1940
16,-5.6300,4.8700,-5.1200,0.4091,3.9794,7.1940
17,-6.3500,6.1500,-4.7900,0.5880,4.3688,7.6762
18,-8.0000,7.0900,-3.1900,1.5272,5.6134,8.6688
19,-9.4700,4.4100,-1.8100,1.2152,6.2854,8.9961
20,-11.7500,3.5200,0.4200,1.2152,6.2854,8.9961
21,-12.2500,2.5000,2.8300,1.2130,6.8373,9.2273
22,-11.0000,-0.7100,4.3700,1.8173,6.6017,9.0026
23,-10.0800,-3.6400,4.9500,1.3744,5.2927,8.0078
24,-10.6400,-5.7800,5.7300,1.3744,5.2927,8.0078
25,-8.7100,-7.3800,7.7100,1.1257,4.9098,7.3195
26,-11.9300,-7.0500,9.4400,1.3701,4.2902,6.5035
27,-9.5900,-5.6300,9.7800,1.5970,3.8321,5.8087
28,-9.7000,-4.8300,9.4500,2.0628,2.1991,4.5968
29,-8.5400,-5.8300,8.9600,1.2381,1.8162,3.6816
30,-8.1300,-6.0900,8.3600,0.7832,1.0450,2.8656
31,-7.6600,-6.1900,7.8500,0.7832,1.0450,2.8656
32,-6.7200,-6.9900,6.3600,0.3469,-0.0175,1.6592
33,-6.0000,-7.7000,5.7100,0.2651,-0.4821,1.1410
