lineno,aX,aY,aZ,gX,gY,gZ
0,0.0100,1.3400,1.9000,1.3068,-0.7919,-0.9828
1,0.5200,2.5500,1.5400,1.3068,-0.7919,-0.9828
2,0.7600,3.0200,1.4200,1.1225,-0.8465,-0.8792
3,1.0900,2.9400,1.2400,0.8945,-0.8301,-0.8094
4,1.1600,2.6100,1.2200,0.6992,-0.7876,-0.7810
5,1.1000,4.5200,0.8900,0.7058,-0.7287,-0.7069
6,0.9100,4.4500,0.8400,0.7058,-0.7287,-0.7069
7,0.6400,4.8300,0.7900,0.4669,-0.6120,-0.5094
8,0.2500,5.7900,0.5500,0.4669,-0.6120,-0.5094
9,0.1300,6.2000,0.3900,0.4014,-0.5378,-0.3414
10,-0.0300,6.3700,0.2200,0.3294,-0.4811,-0.1385
11,-0.2900,6.5700,-0.3700,0.2760,-0.4385,0.1189
12,-0.4700,6.5900,-0.6800,0.2345,-0.4167,0.4156
13,-0.5900,6.8900,-1.1400,0.1669,-0.4036,0.6861
14,-0.6500,7.1100,-1.6600,0.0785,-0.4025,0.9119
15,-0.5500,7.2500,-2.6000,-0.0633,-0.4047,1.1159
16,-0.7300,7.0200,-3.0100,-0.2487,-0.4003,1.3483
17,-0.9100,6.6900,-3.3400,-0.4832,-0.3534,1.5773
18,-1.4400,5.9100,-3.9700,-0.9218,-0.2007,1.9700
19,-1.7600,5.4100,-4.1900,-1.1290,-0.1014,2.1500
20,-2.0900,4.8100,-4.3700,-1.3603,-0.0033,2.3257
21,-2.5700,3.3500,-4.5600,-1.5752,0.0993,2.4936
22,-2.8400,2.6800,-4.7200,-1.7628,0.2062,2.6234
23,-3.2100,2.1000,-4.7900,-1.7628,0.2062,2.6234
24,-3.5700,1.4100,-4.6900,-1.9330,0.3174,2.7096
25,-4.2700,-0.0500,-4.4500,-2.0955,0.4451,2.7478
26,-4.5600,-0.2800,-4.4100,-2.2482,0.6654,2.7249
27,-4.8000,-0.5200,-4.2800,-2.3355,0.7734,2.7020
28,-5.6700,-1.6700,-4.0300,-2.3835,0.8661,2.7118
29,-5.3700,-2.1300,-3.8200,-2.3966,0.9021,2.7467
30,-5.4600,-3.1200,-3.9200,-2.3966,0.9021,2.7467
31,-5.6100,-4.0500,-3.4700,-2.1031,1.0472,3.0314
32,-5.7700,-4.3400,-3.2900,-1.9231,0.9785,2.8842
33,-5.9200,-4.4600,-3.1000,-1.6897,1.0450,2.7838
34,-5.6000,-4.2300,-2.9600,-1.4508,1.0548,2.6278
35,-5.3800,-4.0000,-3.0600,-1.4508,1.0548,2.6278
36,-5.2700,-3.6600,-3.0800,-1.1410,1.1017,2.3813
37,-4.8800,-3.4400,-3.2500,-1.0974,1.1345,2.2864
38,-4.7300,-3.2500,-3.5800,-1.0930,1.2032,2.2482
39,-4.6100,-3.4400,-3.7100,-1.0930,1.2032,2.2482
40,-4.6000,-4.0500,-3.6600,-1.0788,1.2883,2.2602
41,-4.7400,-5.5200,-3.2400,-1.0276,1.4083,2.2853
42,-4.6400,-6.2300,-2.8300,-0.8476,1.5304,2.2984
43,-4.3700,-6.4500,-2.5900,-0.5487,1.6701,2.2427
44,-4.1000,-5.8000,-2.5400,-0.2138,1.7639,2.0508
45,-3.6600,-5.1400,-2.9100,0.1691,1.7453,1.3821
46,-3.5400,-4.9000,-3.0000,0.2182,1.7835,1.2086
47,-3.2600,-4.7300,-3.1000,0.3338,1.9351,1.1148
48,-3.6900,-4.7600,-2.8300,0.5432,2.1086,1.0756
49,-3.6100,-4.9300,-2.5400,0.5432,2.1086,1.0756
50,-3.5600,-5.1000,-2.1600,0.7712,2.1980,0.9937
51,-3.4500,-5.4500,-1.2500,0.9676,2.2755,0.8596
52,-3.4300,-5.4100,-0.9600,1.1214,2.3224,0.6545
53,-3.3800,-5.1000,-0.7100,1.5457,2.3082,0.1680
54,-3.6900,-4.0600,-0.3800,1.6962,2.2875,-0.0949
55,-3.6100,-3.5000,-0.2800,1.7715,2.2711,-0.3600
56,-3.3300,-2.9600,-0.2900,1.8021,2.2722,-0.5640
57,-4.8400,-2.8600,0.3000,1.7704,2.4227,-0.7352
58,-4.4800,-2.4200,1.0700,1.8141,2.2373,-0.8727
59,-4.8700,-2.3200,1.3900,1.8141,2.2373,-0.8727
60,-4.8400,-2.2200,1.7500,1.9122,2.0857,-0.9599
61,-4.5800,-1.9000,2.5400,1.8926,1.9886,-1.1628
62,-4.6500,-1.7700,3.0400,1.8642,1.8697,-1.4868
63,-4.5400,-1.6000,3.2900,1.8828,1.7704,-1.6908
64,-4.3700,-1.2500,3.5000,1.8893,1.6144,-1.8522
65,-4.1700,-0.9000,3.5300,1.8511,1.4301,-2.0344
66,-3.9800,-0.6600,3.5900,1.8162,1.2795,-2.2526
67,-3.8100,-0.5800,3.7600,1.7977,1.1497,-2.4500
68,-3.8200,-0.1600,4.2200,1.7791,0.9076,-2.6627
69,-3.7700,0.0800,4.3400,1.7911,0.7396,-2.7020
70,-3.5900,0.1600,4.3200,1.7726,0.5007,-2.7347
71,-3.0900,0.4400,4.0700,1.7726,0.5007,-2.7347
72,-2.8600,0.4200,4.0200,1.7464,0.0011,-2.7947
73,-2.9300,0.6100,4.0300,1.7650,-0.2203,-2.8514
74,-3.1000,1.1900,4.1800,1.8195,-0.4385,-2.8776
75,-3.0700,1.5600,4.0900,1.8762,-0.6970,-2.9071
76,-3.0400,1.5200,3.9500,1.8762,-0.6970,-2.9071
77,-2.7500,2.3300,3.2200,1.9111,-0.9981,-2.8907
78,-2.4900,2.6300,2.7400,1.9842,-1.3254,-2.8416
79,-2.3100,2.8800,2.3300,2.0497,-1.8468,-2.6758
80,-2.0400,3.1700,1.8800,1.9624,-2.0420,-2.5242
81,-1.0300,4.3300,0.9800,1.8315,-2.1882,-2.3715
82,-0.8900,4.3600,0.8100,1.5577,-2.2449,-2.2220
83,-0.6200,4.3900,0.5100,1.2097,-2.2482,-2.1020
84,-0.2800,3.6300,0.3500,1.2097,-2.2482,-2.1020
85,-0.4700,3.4200,0.4100,0.9119,-2.2187,-1.9340
86,-0.5200,3.4300,0.5400,0.7221,-2.1446,-1.7093
87,-0.4700,3.1800,0.8000,0.6360,-2.0682,-1.4988
88,-0.5800,3.3100,0.7500,0.5127,-1.9766,-1.2141
89,-0.6300,3.4600,0.6800,0.4898,-1.9864,-1.0592
90,-0.6900,3.4400,0.6300,0.3905,-1.9919,-0.9283
91,-0.6100,3.1200,0.3200,0.2705,-2.0148,-0.7778
92,-0.6100,3.0400,0.0900,0.1844,-2.0202,-0.6130
93,-0.6200,2.9400,-0.0700,0.1004,-2.0017,-0.4527
94,-0.5100,2.6800,-0.2500,-0.0033,-1.9624,-0.3022
95,-0.4800,2.6700,-0.3400,-0.0774,-1.9210,-0.1484
96,-0.4900,2.4600,-0.4100,-0.1244,-1.9024,0.0207
97,-0.1700,2.2000,-0.6800,-0.1680,-1.8882,0.1898
98,-0.1800,2.2100,-0.8800,-0.1789,-1.8588,0.3567
99,-0.1800,2.1900,-0.9800,-0.1789,-1.8588,0.3567
100,-0.2400,2.0600,-1.1800,-0.1713,-1.7999,0.5181
101,-0.4400,1.9200,-1.4700,-0.1691,-1.7061,0.6730
102,-0.6000,2.0700,-1.6000,-0.1636,-1.5882,0.8203
103,-0.7600,2.2900,-1.7700,-0.1822,-1.4606,0.9239
104,-0.9800,2.0700,-1.9700,-0.3578,-1.2425,1.0363
105,-1.1800,1.6700,-1.9900,-0.4603,-1.1541,1.1563
106,-1.3400,1.2300,-2.0900,-0.5476,-1.0788,1.2741
107,-1.3100,0.7300,-2.4400,-0.5880,-1.0287,1.3559
108,-1.3700,0.6300,-2.5400,-0.6021,-0.9687,1.3930
109,-1.4800,0.4900,-2.6500,-0.6032,-0.8999,1.4268
110,-1.5600,0.4000,-2.7200,-0.6032,-0.8999,1.4268
111,-1.7500,-0.1700,-2.8700,-0.6316,-0.7483,1.5097
112,-1.8200,-0.2200,-2.9700,-0.6763,-0.6785,1.5032
113,-1.8900,-0.2600,-3.0500,-0.6763,-0.6785,1.5032
114,-2.0400,-0.6200,-3.1000,-0.6970,-0.6032,1.4912
115,-2.0200,-0.8100,-3.1600,-0.7330,-0.5247,1.5010
116,-2.0000,-1.0100,-3.2900,-0.7559,-0.4571,1.5413
117,-1.9200,-1.4700,-3.4000,-0.7669,-0.3916,1.5752
118,-1.9300,-1.8100,-3.3800,-0.8083,-0.3131,1.5806
119,-2.0200,-2.4100,-3.3200,-0.8454,-0.2171,1.5643
120,-2.1700,-2.8700,-3.1900,-0.8770,-0.1222,1.5621
121,-2.3000,-3.4500,-2.9600,-0.8999,-0.0240,1.5479
122,-2.2700,-3.5000,-2.9500,-0.7429,0.1124,1.4279
123,-2.2400,-3.7100,-2.8600,-0.6709,0.1680,1.3363
124,-2.1900,-4.2200,-2.5300,-0.5040,0.2825,1.1530
125,-2.2000,-4.2800,-2.3000,-0.4178,0.3403,1.0385
126,-2.2300,-4.1000,-2.1600,-0.3982,0.4112,0.9327
127,-2.8000,-4.6600,-1.1300,-0.2378,0.4276,0.8116
128,-2.9200,-4.2800,-0.9100,-0.0360,0.3731,0.6883
129,-2.8500,-4.1800,-0.7000,-0.0360,0.3731,0.6883
130,-2.4900,-3.9800,-0.5700,0.0371,0.2814,0.5683
131,-2.2800,-3.9400,-0.5900,0.0971,0.2105,0.4963
132,-2.0000,-3.9500,-0.5000,0.1484,0.1920,0.4309
133,-1.8300,-3.6200,-0.3900,0.2160,0.2160,0.3240
134,-1.9000,-2.7400,0.1000,0.3087,0.2629,0.2051
135,-1.9900,-2.5700,0.3600,0.3600,0.2989,0.1353
136,-2.0500,-2.6500,0.6000,0.3523,0.3065,0.0916
137,-2.1600,-2.4200,0.9600,0.3447,0.2978,0.0535
138,-2.1500,-2.0500,1.0500,0.4865,0.2465,-0.1058
139,-2.0800,-1.7300,1.1900,0.5334,0.2160,-0.1571
140,-2.1200,-1.2400,1.3500,0.5443,0.1800,-0.1778
141,-2.0900,-1.1200,1.2700,0.5443,0.1494,-0.2062
142,-2.0900,-0.8300,1.2300,0.5563,0.1298,-0.2356
