lineno,aX,aY,aZ,gX,gY,gZ
0,-0.8500,2.9100,-1.6500,-0.4811,-0.4789,0.3567
1,-0.9700,3.3300,-1.8800,-0.4811,-0.4789,0.3567
2,-1.1400,3.8200,-2.0400,-0.5138,-0.3589,0.3785
3,-1.3700,2.5100,-2.3300,-0.5956,-0.1963,0.4843
4,-1.9400,4.2500,-2.2100,-0.8530,0.0098,0.5661
5,-1.9000,4.6600,-2.4200,-0.8836,0.2978,0.6981
6,-2.5000,3.1400,-2.7400,-1.0767,0.5160,0.9261
7,-2.7300,2.7800,-3.0300,-1.4377,0.7145,1.1312
8,-2.9500,2.3200,-3.3600,-1.7715,1.1050,1.4704
9,-3.0700,2.1000,-3.7200,-1.8686,1.2785,1.5664
10,-3.0100,1.5700,-4.1000,-1.9984,1.4388,1.6755
11,-2.9900,1.4100,-4.3000,-1.9984,1.4388,1.6755
12,-3.0500,1.2700,-4.5300,-2.1020,1.6275,1.8162
13,-3.5800,0.4600,-4.5300,-2.1849,1.8446,1.9689
14,-3.9500,0.0600,-4.6200,-2.3038,2.0933,2.1326
15,-4.2900,-0.1100,-4.8000,-2.4260,2.3551,2.2875
16,-4.9700,-1.1400,-4.6900,-2.8645,2.8438,2.3584
17,-5.2100,-1.1800,-4.8800,-3.1634,3.0281,2.2329
18,-5.4600,-1.4800,-5.0200,-3.1634,3.0281,2.2329
19,-5.7200,-1.8600,-5.0700,-3.8463,3.3063,1.8937
20,-6.3700,-2.4700,-4.9400,-4.1724,3.3947,1.7290
21,-6.7500,-2.9400,-4.7600,-4.4779,3.4438,1.5959
22,-7.2600,-3.2900,-4.3300,-4.5891,3.4307,1.5217
23,-7.8600,-3.8400,-3.7300,-4.6360,3.3096,1.4563
24,-7.7400,-4.3400,-3.6600,-4.6360,3.3096,1.4563
25,-7.5700,-4.7900,-3.6600,-4.7091,2.9267,1.2839
26,-7.1400,-5.8900,-3.5100,-4.7091,2.9267,1.2839
27,-6.9000,-6.1700,-3.4500,-4.3851,2.6234,1.0876
28,-6.7500,-6.2000,-3.3800,-4.0655,2.5187,1.0297
29,-7.0800,-6.7000,-2.9300,-4.0655,2.5187,1.0297
30,-5.2400,-7.0300,-2.6700,-3.7426,2.4271,1.0167
31,-7.5800,-7.8300,-2.4600,-3.4525,2.2678,1.0374
32,-7.2100,-7.5800,-1.6200,-3.0140,2.2297,1.5435
33,-7.1100,-7.8200,-0.9600,-2.4075,2.1457,1.3919
34,-6.8400,-7.3600,-0.7200,-1.3472,1.8097,1.1737
35,-6.4000,-6.8700,-0.8200,-1.3472,1.8097,1.1737
36,-5.7000,-6.4700,-1.3400,-0.5334,1.3690,0.9425
37,-5.2500,-6.2500,-1.5600,-0.2302,1.2512,0.7287
