lineno,aX,aY,aZ,gX,gY,gZ
0,-1.9900,0.6100,-3.9400,-0.1920,-1.9122,-0.5858
1,-1.8000,0.4300,-4.5100,-0.1254,-1.7453,-0.5814
2,-1.6400,0.9900,-5.0800,-0.0349,-1.5086,-0.5825
3,-1.2800,1.2600,-6.1700,-0.0502,-1.2250,-0.5901
4,-1.1700,1.3400,-6.4500,-0.0175,-0.8901,-0.5105
5,-1.2200,1.4600,-6.7300,-0.0175,-0.8901,-0.5105
6,-1.0800,1.3400,-7.1300,0.0556,-0.5323,-0.3698
7,-1.0700,1.3400,-7.3800,0.0676,-0.1396,-0.2389
8,-1.1800,1.4200,-7.8000,0.0796,0.2836,-0.1091
9,-1.5000,1.2300,-7.8600,0.0971,0.7418,0.0382
10,-2.0800,1.9900,-7.7700,0.1702,1.2937,0.1898
11,-2.4300,1.9800,-7.7300,0.3556,1.8620,0.3251
12,-2.6000,2.4600,-7.8100,0.5192,2.3682,0.5072
13,-2.5300,3.0500,-7.8900,0.6720,2.7554,0.6032
14,-2.3300,3.4300,-7.9700,0.6458,3.3532,0.7363
15,-2.1500,3.5100,-8.0400,0.5727,3.6041,0.8443
16,-1.8700,3.5600,-8.0900,0.5727,3.6041,0.8443
17,-1.6100,3.6000,-8.2700,0.5094,3.8299,0.9610
18,-1.3500,3.7900,-8.6300,0.5236,4.0481,1.1410
19,-0.9300,3.6000,-8.7700,0.5072,4.3251,1.3690
20,-1.0200,2.4900,-8.4500,0.3174,4.7124,1.5457
21,-0.9700,2.3500,-8.6200,0.3011,5.1029,1.7639
22,-0.8200,2.4700,-8.7000,0.6349,5.9308,2.1740
23,-1.3900,3.1700,-8.3300,0.6349,5.9308,2.1740
24,-1.7300,3.1200,-7.9800,0.7516,6.3770,2.3115
25,-2.3700,3.0100,-7.2600,0.8934,6.7599,2.4904
26,-4.4900,4.8300,-6.6000,1.0221,7.0751,2.7336
27,-5.4900,5.2400,-5.5300,0.7199,7.3871,2.7445
28,-5.9500,4.9800,-4.3200,0.7199,7.3871,2.7445
29,-7.8100,1.9300,-1.7900,-0.2596,7.3282,2.7783
30,-7.4600,1.2200,-0.0600,-0.2847,7.2126,2.8700
31,-7.7800,1.0100,1.2100,-0.2847,7.2126,2.8700
32,-7.7700,0.5000,2.4200,-0.0305,6.8253,2.8547
33,-7.9700,0.9300,3.6000,0.0698,6.3988,2.6485
