lineno,aX,aY,aZ,gX,gY,gZ
0,-3.7800,0.9900,-4.5300,1.3734,4.5739,1.6264
1,-3.9300,1.1000,-4.1700,1.3734,4.5739,1.6264
2,-4.5000,1.3000,-3.4300,1.5250,4.6153,1.7879
3,-4.5200,0.9800,-3.1000,1.5795,4.5215,1.9482
4,-4.2800,0.7100,-3.0900,1.4377,4.2946,2.1337
5,-4.0900,0.3200,-2.9800,1.3254,4.2564,2.0977
6,-3.9400,0.2800,-2.7300,1.3254,4.2564,2.0977
7,-3.8700,0.9500,-2.6800,1.3166,4.2477,1.9886
8,-4.0800,1.0200,-2.2500,1.3537,4.2346,1.7759
9,-4.1500,2.0000,-1.8800,1.1432,4.1921,1.5424
10,-3.9700,1.2900,-1.5100,0.9272,4.1266,1.6275
11,-3.7900,0.9100,-1.0600,0.8792,4.0219,1.8064
12,-3.6000,0.1100,-0.8600,0.9076,3.8735,1.9668
13,-3.2800,0.3200,-0.9800,0.9076,3.8735,1.9668
14,-2.8700,0.3300,-0.8900,1.0690,3.7339,2.1577
15,-3.6800,0.4300,-0.4000,1.0690,3.7339,2.1577
16,-3.9500,0.8700,0.4900,1.3221,3.6914,2.3202
17,-4.0500,0.4400,1.0200,1.3526,3.4798,2.2558
18,-3.8800,-0.3700,1.4100,1.2163,3.2834,2.2297
19,-3.3800,-1.2700,1.3900,1.2163,3.2834,2.2297
20,-3.1900,-2.3700,1.6900,1.0690,3.0783,2.1042
21,-3.1800,-3.1200,1.9000,0.7679,2.9049,1.7737
22,-3.1100,-3.7600,2.2300,0.8410,2.8198,1.5970
23,-3.1200,-3.2700,2.4900,0.8410,2.8198,1.5970
24,-3.1700,-2.8000,2.6800,0.9883,2.7064,1.3581
25,-3.0900,-2.4800,2.7900,1.3254,2.2940,1.0941
26,-2.7100,-1.8600,2.6100,1.3254,2.2940,1.0941
27,-2.2800,-2.0500,2.4500,1.2992,2.0180,1.0483
28,-2.1300,-2.2000,2.3900,1.2294,1.8402,1.0679
29,-2.2100,-2.7300,2.8900,1.2425,1.8261,1.1126
30,-2.3100,-2.3200,3.1600,1.3548,1.9351,1.1072
31,-0.7000,-2.5000,2.7900,1.3548,1.9351,1.1072
32,-1.8300,-2.8500,3.5900,1.3232,2.0802,1.0494
33,-2.2200,-2.7500,3.7700,1.2425,2.3802,0.9425
34,-2.8900,-3.0200,4.2200,1.1661,1.9657,0.6861
35,-2.7000,-3.0800,3.8900,1.0614,1.8010,0.6643
36,-2.6700,-3.1400,3.7100,0.9207,1.6101,0.6000
37,-2.9600,-3.3000,3.7800,0.7581,1.5392,0.4854
38,-3.0500,-3.6000,3.9800,0.6556,1.4312,0.3665
39,-3.5800,-3.4800,4.3100,0.6240,1.2708,0.2214
40,-3.8300,-3.7800,4.5100,0.4963,1.1268,0.0676
41,-3.8000,-3.8700,4.4500,0.3676,0.8814,-0.1265
42,-3.7800,-4.0700,4.1700,0.2323,0.5956,-0.3240
43,-3.4600,-4.4400,3.9200,0.1211,0.2803,-0.5334
44,-3.1100,-4.1600,3.5400,0.1440,-0.0535,-0.6960
45,-2.8800,-3.8100,2.8100,0.1844,-0.2934,-0.8301
46,-2.4800,-3.3900,2.0700,0.1920,-0.5531,-0.9970
47,-2.1800,-3.2600,1.3800,0.1560,-0.7516,-1.1334
48,-1.9400,-3.6400,0.8300,0.0633,-0.8268,-1.2283
49,-2.1600,-4.7900,0.9100,0.0840,-0.7865,-1.2534
50,-2.6600,-5.3700,1.2600,0.2116,-0.7276,-1.2708
51,-3.0000,-5.7200,1.5400,0.4047,-0.7385,-1.3592
52,-3.1900,-5.8500,1.5400,0.5509,-0.8596,-1.5839
53,-3.1200,-5.7600,1.3600,0.6469,-1.0625,-1.9090
54,-2.9300,-5.5200,1.0700,0.7418,-1.2686,-2.2613
55,-2.6900,-5.0100,0.5800,0.8781,-1.4563,-2.5776
56,-2.5700,-4.5800,0.2000,1.0276,-1.6515,-2.8569
57,-2.3700,-3.9800,-0.3300,1.0276,-1.6515,-2.8569
58,-2.1100,-3.6800,-0.8200,1.1672,-1.9439,-3.3576
59,-1.7300,-2.7400,-1.1100,1.1268,-1.9373,-3.5594
60,-1.8800,-2.2900,-1.0500,1.0527,-1.8533,-3.7132
61,-2.1000,-2.1900,-0.8200,1.0527,-1.8533,-3.7132
62,-2.6700,-2.8000,-0.0900,0.9414,-1.7628,-3.7765
63,-3.0900,-3.0400,0.2700,0.8650,-1.7290,-3.7568
64,-3.7000,-2.6000,0.4500,0.8825,-1.7628,-3.7165
65,-3.5200,-0.5700,0.0400,0.9817,-1.8991,-3.7165
66,-3.4800,-0.0900,-0.2200,1.0232,-2.3878,-3.9106
67,-3.4700,-0.0500,-0.3400,1.0232,-2.3878,-3.9106
68,-3.5000,-0.5300,-0.3500,1.0156,-2.5896,-3.9030
69,-3.5800,0.0300,-0.5000,1.4246,-2.8612,-3.5779
70,-3.2400,0.5500,-0.6800,1.7344,-2.9845,-3.4950
71,-3.0800,0.4200,-0.7300,1.7344,-2.9845,-3.4950
72,-2.8300,-0.1100,-0.8500,1.8970,-3.1274,-3.4012
73,-2.9000,0.3800,-1.0000,1.9155,-3.2856,-3.2594
74,-2.8100,0.4700,-1.3400,1.7770,-3.5037,-3.0805
75,-1.9000,0.6300,-2.2800,1.5686,-3.6488,-3.0729
76,-1.4400,1.0000,-2.5700,1.5686,-3.6488,-3.0729
77,-1.2400,1.2100,-2.5500,1.4366,-3.6925,-3.0412
78,-0.6400,1.5300,-2.6600,1.0374,-3.3870,-2.8482
79,-0.3200,1.4000,-2.8500,1.0374,-3.3870,-2.8482
80,0.0000,1.0600,-3.0700,0.8050,-3.2299,-2.7413
81,0.3300,0.8300,-3.2300,0.6327,-2.8940,-2.3496
82,0.7700,0.5100,-3.1200,0.6730,-2.6529,-2.1555
83,0.3100,0.5800,-2.7700,0.6730,-2.6529,-2.1555
84,-0.0400,0.5100,-2.4000,0.7178,-2.3813,-1.9493
85,-0.4900,0.9900,-1.7900,0.5138,-2.1173,-1.8217
86,-0.7900,1.1100,-1.7000,0.3349,-2.1369,-1.7715
87,-0.7100,1.2300,-1.9200,0.1669,-2.2220,-1.6842
88,0.3200,0.7900,-2.8600,0.0524,-2.2984,-1.5577
89,0.7600,0.7000,-3.3000,0.0109,-2.2384,-1.4126
90,1.1100,0.9900,-3.3100,0.0971,-2.0246,-1.3046
91,0.9600,1.4600,-3.1000,0.2258,-1.6832,-1.2185
92,0.5700,1.8900,-2.7200,0.2454,-1.3766,-1.0941
93,0.7600,1.6900,-2.7100,0.2454,-1.3766,-1.0941
94,0.9800,1.1000,-2.7800,0.1527,-1.2119,-0.9632
95,1.1000,0.4500,-2.6800,0.0295,-1.1366,-0.7985
96,0.9600,0.3700,-2.6000,-0.0251,-1.0265,-0.6196
97,0.9800,0.3800,-2.6300,0.0185,-0.8552,-0.4505
98,1.0500,0.6500,-2.6000,0.0764,-0.7374,-0.3033
99,1.4100,0.8400,-2.7300,0.0894,-0.6545,-0.2171
100,1.3000,0.8000,-2.6400,-0.0011,-0.5367,-0.0807
101,1.3100,0.6400,-2.4400,-0.0011,-0.5367,-0.0807
