lineno,aX,aY,aZ,gX,gY,gZ
0,-1.5400,1.0300,-4.0500,-0.2956,-1.0472,-0.0720
1,-1.5300,1.2600,-4.3000,-0.2956,-1.0472,-0.0720
2,-1.2500,1.1300,-4.8800,-0.2302,-0.9458,-0.0513
3,-1.0300,0.6800,-5.1000,-0.2171,-0.8378,-0.0076
4,-0.9400,0.2100,-5.1800,-0.2476,-0.7167,0.0447
5,-0.8200,0.7200,-5.5300,-0.2007,-0.5421,0.0938
6,-0.6900,0.5600,-5.8600,-0.0360,-0.3589,0.1593
7,-0.5700,0.4900,-6.2800,-0.0109,-0.0011,0.1244
8,-0.6400,0.5800,-6.4300,-0.0338,0.2313,0.0873
9,-0.6700,0.2400,-6.4000,0.0207,0.4985,0.0873
10,-0.7100,0.5700,-6.4700,0.1767,0.7701,0.1244
11,-0.6500,0.8800,-6.6400,0.3229,1.0167,0.1702
12,-0.5600,1.4700,-6.7700,0.3229,1.0167,0.1702
13,-0.4300,1.8000,-6.8000,0.3709,1.2534,0.1898
14,-0.2600,1.9900,-6.8200,0.4243,1.4955,0.2422
15,-0.1500,2.0700,-6.9900,0.4363,1.7224,0.3153
16,-0.0800,1.8300,-7.0600,0.4003,1.9384,0.3731
17,-0.1900,1.7700,-7.1400,0.2563,2.3889,0.4396
18,-0.4400,1.7300,-6.8600,0.2160,2.6333,0.4331
19,-0.6400,1.8000,-6.8200,0.1909,2.9103,0.4003
20,-1.0600,1.9300,-6.5300,0.1767,3.2365,0.4418
21,-1.5400,2.1600,-6.0100,0.2705,3.5474,0.5563
22,-2.6400,2.8600,-5.1100,0.2705,3.5474,0.5563
23,-3.0500,3.0500,-4.7900,0.4243,3.8299,0.7036
24,-3.4000,3.3200,-4.4900,0.4538,4.0753,0.7952
25,-4.3000,2.9800,-3.6000,0.1680,4.3906,0.9632
26,-4.5900,2.8100,-2.9600,-0.0382,4.5171,0.9948
27,-4.8900,2.8400,-2.3800,-0.0916,4.5979,0.9905
28,-4.9200,2.5800,-1.8500,-0.0916,4.5979,0.9905
29,-4.3600,2.0700,-1.7000,-0.3207,4.4997,1.0308
30,-4.0200,1.6300,-1.4000,-0.4843,4.4986,1.0352
31,-3.8700,1.4400,-0.9400,-0.5203,4.5542,1.0297
32,-4.2800,1.1900,-0.2100,-0.4767,4.5935,1.0472
33,-3.7900,0.9500,-0.1300,-0.3840,4.5760,1.1083
34,-3.8500,1.4500,0.0100,-0.2847,4.5586,1.1683
35,-4.2500,2.1200,0.0800,-0.1898,4.5728,1.1912
36,-4.5000,2.4000,0.7000,-0.1898,4.5728,1.1912
37,-4.9100,2.2300,1.2800,-0.1091,4.6600,1.2719
38,-5.4400,1.4700,1.8900,-0.1134,4.5149,1.4606
39,-5.6800,1.1800,2.5200,-0.1134,4.5149,1.4606
40,-5.5800,0.3300,3.0700,-0.1974,4.3699,1.5632
41,-5.7800,-0.2300,4.0800,-0.3392,4.1866,1.5741
42,-5.7600,-0.4500,4.5700,-0.3763,3.9641,1.5141
43,-5.7700,-0.6800,5.0600,-0.3185,3.7088,1.4552
44,-5.6000,-1.0700,5.3300,-0.2683,3.4241,1.4115
45,-5.9800,-0.9800,5.8500,-0.2694,2.8013,1.2785
46,-5.7800,-1.3600,6.1300,-0.3382,2.4936,1.1028
47,-6.0300,-1.8900,6.3200,-0.4254,2.1555,0.8759
48,-6.1900,-2.3200,6.5500,-0.4254,2.1555,0.8759
49,-6.2500,-2.5400,6.6600,-0.4440,1.8162,0.6578
50,-6.3100,-2.8300,6.7800,-0.4505,1.0625,0.1985
51,-6.3100,-3.2100,6.6600,-0.4538,0.6578,0.0175
52,-6.3200,-3.3500,6.7000,-0.4494,0.2509,-0.1429
53,-6.2200,-3.4300,6.5700,-0.4494,0.2509,-0.1429
54,-6.0100,-3.2800,6.1600,-0.3731,-0.1647,-0.2858
55,-5.3600,-2.7500,5.0300,-0.0774,-1.0276,-0.5258
56,-4.9300,-2.1700,4.2600,0.0240,-1.3886,-0.6643
57,-4.4900,-1.7600,3.6100,0.0207,-1.6810,-0.7996
58,-4.0600,-1.6200,3.0300,0.0207,-1.6810,-0.7996
59,-3.9000,-1.7800,2.7700,-0.0480,-1.8871,-0.9359
60,-3.8700,-1.9300,2.5200,-0.0949,-2.2526,-1.1541
61,-3.8700,-1.7800,2.1800,0.0055,-2.4555,-1.2512
62,-3.8200,-1.8000,1.7200,0.1473,-2.6933,-1.3679
63,-3.6900,-1.8200,1.0900,0.2825,-2.9671,-1.4923
64,-3.1000,-1.1600,0.0200,0.4298,-3.2256,-1.5926
65,-2.6600,-0.8100,-0.5900,0.4298,-3.2256,-1.5926
66,-2.5500,-0.6700,-1.2800,0.6436,-3.4427,-1.6330
67,-2.1400,-0.3600,-2.0700,0.8094,-3.5965,-1.6777
68,-1.1100,0.4200,-3.1500,1.0101,-3.6717,-1.7170
69,-0.8800,0.4100,-3.4700,0.9490,-3.5452,-1.7137
70,-0.7400,0.3600,-3.6800,0.9490,-3.5452,-1.7137
71,-0.3900,0.2400,-3.8100,0.8803,-3.3739,-1.6537
72,-0.4500,0.0200,-3.9400,0.8978,-3.1972,-1.5315
73,-0.3800,-0.0500,-4.0900,0.9305,-3.0260,-1.4334
74,-0.2700,0.0200,-4.2600,0.9948,-2.8700,-1.3646
75,-0.2300,-0.0200,-4.4600,1.2141,-2.5798,-1.3090
76,-0.1500,-0.2000,-4.7500,1.2926,-2.4718,-1.3210
77,-0.0800,-0.3300,-4.9900,1.3635,-2.3627,-1.3614
78,0.2400,0.1000,-5.3800,1.4672,-2.2144,-1.4235
79,0.2700,0.5300,-5.7300,1.5632,-2.0377,-1.4792
80,0.4200,0.6900,-5.9300,1.5632,-2.0377,-1.4792
81,0.9100,1.1500,-6.3300,1.5501,-1.8457,-1.5119
82,1.1500,1.2200,-6.5000,1.4399,-1.6482,-1.4933
83,1.3400,1.3400,-6.7500,1.3963,-1.4301,-1.4290
84,1.5900,1.6700,-6.7600,1.3188,-1.1770,-1.3657
85,1.6200,1.8300,-6.7100,1.2239,-0.2214,-1.1465
86,1.6300,1.8800,-6.7600,1.2239,-0.2214,-1.1465
87,1.7200,1.9400,-6.8200,1.1803,0.0578,-1.0843
88,1.7900,2.5200,-6.9300,0.9937,0.6283,-1.0668
89,1.7700,2.7600,-6.8100,0.8039,0.9436,-1.0832
90,1.6700,2.8200,-6.5500,0.8039,0.9436,-1.0832
91,1.0400,3.0400,-6.0100,0.6610,1.2675,-1.0701
92,0.7300,3.1900,-5.6700,0.5978,1.5479,-1.0003
93,0.4100,3.4200,-5.2200,0.5585,1.7835,-0.9054
94,-0.2600,4.0100,-4.6700,0.5421,1.9635,-0.7963
95,-0.3600,4.2000,-4.5400,0.4767,2.1828,-0.5465
96,-0.3200,4.2600,-4.3700,0.3512,2.3267,-0.4254
97,-0.4900,4.0900,-4.0800,0.2803,2.4751,-0.3033
98,-0.7800,3.7800,-3.4600,0.2116,2.5591,-0.1963
99,-0.7400,3.5900,-3.1900,0.1069,2.6562,-0.1189
100,-0.7300,3.3400,-2.9300,0.1069,2.6562,-0.1189
101,-1.0600,2.5700,-2.4300,-0.0120,2.7565,-0.0360
102,-1.3400,2.2500,-1.9700,-0.0796,2.8820,0.0240
103,-1.4500,1.9000,-1.5000,-0.0873,2.9736,0.0731
104,-2.2600,1.6900,-0.5100,-0.0633,3.0096,0.1036
105,-2.3300,1.8200,-0.0200,0.0000,2.9954,0.1494
106,-2.5900,2.0100,0.4500,0.0960,2.9191,0.1854
107,-3.2900,2.9300,1.1500,0.1920,2.8482,0.2476
108,-3.3300,2.8100,1.7800,0.2203,2.7467,0.3109
109,-3.3300,2.7700,2.2600,0.1320,2.5918,0.3894
110,-3.3100,2.8400,2.7100,0.1418,2.4249,0.4680
111,-3.0300,3.4000,3.2400,0.2302,2.0824,0.6545
112,-3.2500,3.4700,3.2300,0.3327,2.0540,0.8552
113,-3.6200,4.3500,3.5800,0.3327,2.0540,0.8552
114,-3.3700,5.4200,3.7300,0.3022,1.7650,1.0537
115,-3.1700,5.4400,3.8300,0.1233,1.6439,1.2097
116,-3.2000,5.5500,3.9200,-0.0295,1.5381,1.3657
117,-3.1700,5.8100,3.8300,-0.1702,1.4148,1.4704
118,-3.1500,5.7900,3.8900,-0.3251,1.2599,1.5424
119,-3.0200,5.8500,3.8700,-0.4734,1.0472,1.5893
120,-2.8300,5.8400,3.7600,-0.6730,0.7909,1.6188
121,-1.8800,5.1000,3.0500,-0.9577,0.5421,1.6068
122,-1.7800,4.4800,2.8400,-0.9577,0.5421,1.6068
123,-1.8900,3.7100,2.9100,-1.5403,0.4276,1.6352
124,-2.3300,2.0100,3.1000,-1.7606,0.3731,1.6472
125,-2.6100,1.1700,3.1800,-1.7606,0.3731,1.6472
126,-2.9400,0.2300,3.3600,-1.9079,0.2923,1.6482
127,-4.1000,-1.3200,3.8600,-1.9897,0.1734,1.6210
128,-4.5100,-1.7500,4.0900,-1.9308,-0.2553,1.4497
129,-4.9600,-2.3600,4.1500,-1.9308,-0.2553,1.4497
130,-5.0700,-2.8900,4.0300,-1.7944,-0.9316,1.1912
131,-5.0400,-4.2200,3.7800,-1.7006,-1.2577,1.0614
132,-5.0500,-4.7600,3.5700,-1.5413,-1.5097,0.9458
