lineno,aX,aY,aZ,gX,gY,gZ
0,0.4900,0.4400,-4.3500,-0.2563,-0.5487,-0.1593
1,0.1500,1.1300,-4.7000,-0.1407,-0.3327,-0.2356
2,0.1000,1.1300,-4.9400,-0.1407,-0.3327,-0.2356
3,0.0600,0.9600,-5.0800,0.0087,-0.1494,-0.1636
4,-0.0200,0.7600,-5.2000,0.1931,0.0305,0.0175
5,-0.2800,2.3600,-5.9700,0.3883,0.2160,0.1571
6,-0.2500,1.8900,-6.1100,0.5225,0.4178,0.1156
7,-0.2600,2.0800,-6.2700,0.3251,0.6338,0.0404
8,-0.4000,1.7300,-6.7100,0.1865,0.8421,0.1418
9,-0.4700,1.6000,-6.9000,0.1145,1.0439,0.2149
10,-0.4500,1.6200,-7.0800,0.0305,1.2534,0.2214
11,-0.9100,1.3500,-7.1900,-0.0993,1.6744,0.1593
12,-0.9800,1.3300,-7.1900,-0.1200,1.9199,0.1560
13,-1.3200,1.6800,-7.1400,-0.0676,2.1882,0.1625
14,-1.7500,2.0300,-6.9600,-0.0676,2.1882,0.1625
15,-2.5900,2.2300,-6.8000,0.0065,2.4456,0.2029
16,-2.8900,2.6000,-6.6700,0.2400,2.9638,0.3545
17,-3.4100,3.2100,-6.2700,0.2400,2.9638,0.3545
18,-4.6600,3.8000,-5.1400,0.3883,3.2463,0.4494
19,-4.8300,3.9700,-4.8800,0.4363,3.4481,0.5607
20,-4.8600,4.0700,-4.5700,0.4756,3.5267,0.6905
21,-5.3000,4.3000,-3.1400,0.4527,3.5648,0.7996
22,-5.3500,3.8800,-2.6000,0.3982,3.5408,0.8399
23,-5.3400,2.9600,-2.1100,0.2629,3.5321,0.8890
24,-5.3000,1.9900,-1.5500,0.2116,3.5517,0.9207
25,-5.6900,0.5900,-0.1200,0.2116,3.5517,0.9207
26,-5.7700,0.2300,0.6200,0.3327,3.5648,0.9316
27,-5.5600,0.3100,0.9800,0.5400,3.5234,0.8879
28,-4.3400,1.1500,0.4400,0.7909,3.4067,0.8388
29,-3.4000,1.6600,0.0800,1.1290,3.0652,0.7363
30,-2.8000,2.3200,-0.1000,1.2130,2.9976,0.7439
31,-2.1600,3.1100,-0.2400,1.2174,2.9987,0.7909
32,-2.3700,3.0700,-0.2200,1.0919,3.0761,0.8301
33,-2.7700,2.7800,0.0100,0.9098,3.1514,0.8607
34,-2.3700,1.9400,-0.1400,0.9098,3.1514,0.8607
35,-3.1400,1.0500,-0.5400,0.7090,3.2005,0.8378
36,-1.7900,1.3400,-0.1400,0.5411,3.2790,0.9032
37,-1.8300,1.6200,-0.0800,0.5716,3.4001,0.5541
38,-2.1000,1.3800,1.2400,0.5760,3.4645,0.5029
