lineno,aX,aY,aZ,gX,gY,gZ
0,0.4000,0.6900,-2.5400,0.4200,-1.1388,-1.2905
1,0.4200,0.5800,-2.4600,0.4800,-1.0657,-1.2697
2,0.4800,0.5300,-2.4800,0.6272,-0.9948,-1.2141
3,0.9100,0.4800,-2.6500,0.7974,-0.9141,-1.1443
4,1.1000,0.3200,-2.7000,0.7974,-0.9141,-1.1443
5,1.3300,0.3500,-2.6900,0.9577,-0.8159,-1.0843
6,1.3400,0.7400,-2.6200,1.1366,-0.6970,-1.0417
7,1.2800,2.1100,-2.5000,1.3330,-0.5225,-1.0396
8,1.0800,2.6800,-2.3400,1.4726,-0.3382,-1.0745
9,0.6200,3.2300,-1.9000,1.4879,-0.1800,-1.0865
10,-0.3900,4.2300,-1.2700,1.4323,-0.0415,-1.0647
11,-0.6500,4.4200,-1.1300,1.2730,0.0458,-0.7843
12,-0.6700,4.2400,-1.2900,1.2730,0.0458,-0.7843
13,-0.7300,5.1500,-1.6800,1.1028,-0.0055,-0.6032
14,-0.7600,5.2600,-1.8200,1.0199,-0.0425,-0.4025
15,-0.7600,5.9800,-2.1300,0.9305,-0.0251,-0.1658
16,-0.8100,6.1000,-2.3000,0.7079,0.0185,-0.0251
17,-1.2500,6.0100,-2.5600,0.3687,0.0535,0.0415
18,-1.3500,6.2000,-2.7000,0.0273,0.0894,0.0589
19,-1.5100,6.2900,-2.8200,-0.1451,0.1124,0.1276
20,-1.7400,6.1100,-3.1500,-0.2771,0.1473,0.2618
21,-1.9200,6.1800,-3.3100,-0.4309,0.1909,0.4472
22,-2.0300,6.2700,-3.5200,-0.5509,0.2378,0.7101
23,-2.0600,6.0200,-3.8300,-0.5967,0.3087,0.9905
24,-2.1800,5.7900,-3.9400,-0.6785,0.3785,1.2654
25,-2.2400,5.7700,-4.0000,-0.7974,0.4723,1.5097
26,-2.6800,5.4800,-3.8800,-1.1039,0.7232,1.8522
27,-2.9700,5.2900,-3.7100,-1.3025,0.8530,2.0137
28,-3.2500,4.9100,-3.6900,-1.5250,0.9414,2.2100
29,-3.5100,4.4600,-3.6400,-1.5250,0.9414,2.2100
30,-4.1700,3.3100,-3.3600,-1.7781,1.0112,2.3769
31,-4.4300,2.8800,-3.3500,-2.0649,1.0483,2.5122
32,-4.5400,2.2300,-3.2900,-2.3649,1.1050,2.5907
33,-4.8200,1.3500,-3.3000,-2.6944,1.1345,2.6267
34,-5.4700,0.7900,-3.1700,-3.2289,1.1159,2.6442
35,-3.3900,0.0000,-3.4500,-3.2289,1.1159,2.6442
36,-5.5000,-1.5500,-3.0100,-3.7328,1.0385,2.9780
37,-5.6700,-1.8200,-3.0300,-3.6979,0.9643,2.9180
38,-5.7200,-2.2800,-3.0300,-3.6368,0.8585,2.8907
39,-5.4500,-2.5200,-3.0400,-3.5376,0.7374,2.8176
40,-5.2600,-2.9900,-3.1900,-3.3696,0.6250,2.7413
41,-4.9000,-2.7100,-3.3200,-3.3696,0.6250,2.7413
42,-4.6700,-2.3300,-3.3900,-3.1372,0.5171,2.7129
43,-4.3200,-3.1300,-3.5800,-2.8754,0.4581,2.7184
44,-4.1200,-3.9800,-3.5800,-2.6922,0.4505,2.7860
45,-3.5400,-4.2500,-3.7000,-2.5613,0.4865,2.8416
46,-3.6400,-5.3000,-3.5500,-2.4184,0.5214,2.7925
47,-3.5600,-5.2400,-3.1900,-2.3333,0.6283,2.5536
48,-3.6300,-5.4800,-2.8500,-2.2547,0.7734,2.2547
49,-4.0100,-5.8400,-2.4800,-2.0966,0.8574,1.9875
50,-4.0000,-6.1800,-2.2500,-1.9711,0.8923,1.7693
51,-3.7100,-6.5900,-2.4200,-1.5501,0.7069,1.4901
52,-3.4800,-7.0500,-2.4500,-1.3319,0.6054,1.3755
53,-3.0200,-7.8200,-2.5500,-1.0439,0.5520,1.2348
54,-2.5800,-7.9900,-2.5700,-1.0439,0.5520,1.2348
55,-2.0900,-7.9600,-2.6200,-0.6905,0.5498,1.0777
56,-1.6700,-7.8500,-2.7400,-0.0131,0.5989,0.5825
57,-1.5100,-7.6900,-2.8500,0.2291,0.6785,0.2847
58,-1.5900,-7.5200,-2.7800,0.4636,0.7778,0.0011
59,-1.7400,-7.4800,-2.5900,0.4636,0.7778,0.0011
60,-2.2100,-7.0100,-2.1200,0.6687,0.8967,-0.2607
61,-2.2800,-6.7700,-2.0000,1.0941,1.0734,-0.7538
62,-2.2100,-6.4500,-2.0400,1.2850,1.0963,-1.0188
63,-1.9400,-5.3700,-2.0900,1.4454,1.0941,-1.3068
64,-1.8800,-4.7100,-2.0300,1.5817,1.1159,-1.5806
65,-1.8000,-4.1300,-2.0300,1.6842,1.1596,-1.8413
66,-1.7500,-3.0400,-1.9200,1.7508,1.2152,-2.0715
67,-1.7400,-2.6400,-1.9000,1.7999,1.2872,-2.2569
68,-1.9300,-2.0400,-1.7600,1.8751,1.3712,-2.4031
69,-2.6500,-0.5800,-1.0400,1.9744,1.4573,-2.5351
70,-3.0900,-0.0100,-0.7200,2.0606,1.5283,-2.6409
71,-3.3600,0.5100,-0.4300,2.1489,1.5643,-2.6878
72,-3.5200,0.9800,-0.2000,2.1489,1.5643,-2.6878
73,-3.2300,2.2500,-0.1500,2.2384,1.5468,-2.7151
74,-2.9500,2.7600,-0.2900,2.2951,1.4944,-2.7445
75,-2.8200,3.2700,-0.3300,2.3377,1.4104,-2.7805
76,-2.7500,4.3000,-0.2500,2.1795,1.1890,-2.7947
77,-2.5600,4.7200,-0.4600,2.1795,1.1890,-2.7947
78,-2.3000,4.8600,-0.7100,2.0857,1.0821,-2.7238
79,-1.6100,4.9400,-1.3000,1.9439,0.9752,-2.6049
80,-1.3600,4.8000,-1.5800,1.9439,0.9752,-2.6049
81,-1.2000,4.4600,-1.5700,1.5719,0.9370,-2.4522
82,-1.0600,4.1200,-1.4400,1.4486,1.0276,-2.3813
83,-0.9800,4.1800,-1.2300,1.4497,1.1246,-2.2602
84,-0.8500,4.1900,-1.0800,1.5021,1.2032,-2.1424
85,-0.6700,4.3000,-1.0800,1.5621,1.2435,-2.0388
86,-0.4700,4.9900,-1.1800,1.6112,1.2479,-1.9340
87,-0.4500,5.1900,-1.2000,1.6210,1.2566,-1.8228
88,-0.4600,5.2200,-1.1500,1.5577,1.2861,-1.7028
89,-0.7700,5.3300,-0.8300,1.4584,1.3406,-1.5817
90,-0.7000,5.1400,-0.6800,1.2174,1.4639,-1.2959
