lineno,aX,aY,aZ,gX,gY,gZ
0,-1.6300,-3.6800,-3.4200,-0.0131,0.1429,0.7952
1,-1.8400,-4.2200,-3.4700,0.1113,0.2073,0.6501
2,-1.7600,-4.2900,-3.4700,0.0087,0.2869,0.3829
3,-1.8300,-4.0400,-3.4800,0.0011,0.4145,0.1887
4,-1.8300,-4.4000,-3.3600,0.0960,0.5378,0.0491
5,-1.7800,-4.9100,-3.1200,0.0480,0.6272,-0.1440
6,-1.7400,-5.0600,-3.0300,0.1418,0.7745,-0.3927
7,-1.5100,-5.2500,-2.9900,0.1418,0.7745,-0.3927
8,-1.1400,-5.4500,-3.0800,0.3982,0.9316,-0.4941
9,-0.9400,-5.4000,-3.1100,0.5007,1.0276,-0.5956
10,-0.7800,-5.9800,-3.0100,0.5552,1.1617,-0.7254
11,-0.6800,-5.7500,-2.8300,0.6796,1.3145,-0.8018
12,-0.8800,-5.9100,-2.7400,0.7570,1.4530,-0.9567
13,-1.0600,-6.0200,-2.4500,0.7570,1.4530,-0.9567
14,-1.3600,-6.0000,-1.9600,0.7810,1.6253,-1.1530
15,-2.1800,-5.6300,-0.6200,0.8999,1.7650,-1.3537
16,-2.6900,-4.9200,0.0900,1.3483,1.9744,-1.7115
17,-3.1300,-4.2900,0.8700,1.3483,1.9744,-1.7115
18,-4.1800,-2.4400,2.1900,1.6592,2.0529,-1.8250
19,-4.3600,-1.6300,2.6700,1.9744,2.0551,-1.8839
20,-4.3800,-1.1300,3.0300,2.2187,1.9689,-1.9133
21,-4.5500,0.9100,3.4200,2.3955,1.6362,-1.9733
22,-3.7600,0.7600,3.4000,2.3955,1.6362,-1.9733
23,-4.9500,1.8700,3.4100,2.3922,1.4595,-1.9809
24,-4.4800,3.0300,3.9400,2.3507,1.3723,-1.8086
25,-4.6200,3.3200,4.0300,2.1544,1.1661,-1.7857
26,-4.1800,3.4200,4.0600,2.0322,0.9392,-1.7290
27,-3.4800,3.3200,3.8400,1.8566,0.6720,-1.6722
28,-2.7400,3.3000,3.0800,1.7377,0.4680,-1.5435
29,-2.3600,3.0400,2.9600,1.6352,0.2913,-1.4497
30,-2.1000,2.9000,2.8700,1.5839,0.1287,-1.3581
31,-1.6000,2.8500,2.5600,1.5839,-0.0055,-1.2370
32,-1.3800,2.7400,2.4700,1.5773,-0.1134,-1.1072
33,-1.2600,2.6000,2.4900,1.5773,-0.1134,-1.1072
34,-1.1200,2.1100,2.4900,1.5479,-0.2083,-0.9807
35,-1.2300,2.0600,2.5900,1.5064,-0.2858,-0.8825
36,-1.4600,2.0600,2.8800,1.4868,-0.3272,-0.8083
37,-1.7700,2.6200,3.2000,1.4617,-0.3567,-0.7799
38,-2.1100,3.8800,3.7100,1.4693,-0.4112,-0.7690
39,-2.2400,3.8400,4.0000,1.4159,-0.5214,-0.7549
40,-2.2800,3.8100,4.1700,1.2075,-0.7112,-0.7199
41,-2.5200,3.7600,4.4500,0.6120,-1.1574,-0.6796
42,-2.6000,3.6400,4.5600,0.6120,-1.1574,-0.6796
43,-2.5400,3.3800,4.4900,0.1189,-1.6373,-0.6981
44,-2.2500,2.8500,4.0100,-0.0480,-1.9199,-0.6534
45,-2.2800,3.0300,3.7400,-0.1069,-2.1609,-0.6087
46,-2.4400,3.4200,3.4900,-0.0905,-2.3715,-0.5541
47,-2.4600,3.9300,3.0300,-0.1200,-2.5776,-0.4898
48,-2.3200,4.8800,2.1500,-0.2225,-2.7653,-0.4080
49,-2.3400,5.1600,1.8700,-0.4396,-2.9452,-0.3447
50,-2.3600,5.0700,1.5300,-0.4396,-2.9452,-0.3447
51,-2.1000,4.9900,0.7300,-1.0025,-3.2649,-0.2258
52,-1.9100,4.6100,0.2400,-1.2294,-3.3652,-0.1200
53,-1.9600,4.6200,-0.1100,-1.3821,-3.4165,0.0273
54,-1.9900,4.0700,-0.3700,-1.4835,-3.4143,0.2073
55,-2.1400,4.1300,-0.6100,-1.6079,-3.4219,0.3382
56,-2.1200,3.8000,-0.9500,-1.6079,-3.4219,0.3382
57,-2.0800,3.3200,-1.3500,-1.7115,-3.4678,0.4778
58,-2.1700,3.0900,-1.6100,-1.8577,-3.5147,0.6294
59,-2.2600,3.1000,-1.6900,-1.9133,-3.5234,0.7450
60,-2.8000,2.9400,-1.9000,-2.0268,-3.5561,0.8694
61,-2.5100,2.3400,-2.2600,-2.3060,-3.5179,1.0417
62,-2.6100,2.2200,-2.4100,-2.4282,-3.5539,1.0767
63,-2.8900,2.5200,-2.8500,-2.5395,-3.5277,1.0897
64,-2.6300,1.1300,-2.8700,-2.5395,-3.5277,1.0897
65,-2.6800,1.0000,-2.9800,-2.6289,-3.4950,1.1225
66,-2.6300,0.9400,-3.1800,-2.6365,-3.4110,1.2523
67,-2.5800,0.5900,-3.3400,-2.4489,-3.2845,1.4552
68,-2.2100,0.4400,-3.7400,-2.3584,-3.2005,1.5239
69,-2.4500,0.7300,-3.7500,-2.3584,-3.2005,1.5239
70,-2.5800,0.7200,-3.8400,-2.2417,-3.0707,1.6112
71,-2.8000,1.0300,-4.1000,-2.3180,-2.8525,1.7039
72,-2.8300,1.1800,-4.3300,-2.4555,-2.7740,1.7246
73,-2.7400,0.5700,-4.5500,-2.7205,-2.7042,1.6897
74,-2.6000,-0.7700,-4.6200,-2.7205,-2.7042,1.6897
75,-2.6500,-1.1100,-4.5800,-2.9027,-2.6082,1.7104
76,-2.6600,-1.3500,-4.6200,-2.7849,-2.2602,1.8042
77,-2.6000,-1.2100,-4.6500,-2.6202,-2.0715,1.8446
78,-2.7900,-1.5000,-4.5700,-2.4336,-1.8697,1.8915
79,-2.9600,-1.2100,-4.4600,-2.4336,-1.8697,1.8915
80,-3.1000,-0.9400,-4.5100,-2.2351,-1.6810,1.9537
81,-3.1200,-0.9600,-4.6600,-2.0693,-1.5293,2.0148
82,-3.0100,-1.2600,-4.7100,-1.9548,-1.3112,2.0562
83,-3.0100,-1.4300,-4.7100,-1.8566,-1.2043,2.1020
84,-3.1600,-1.3200,-4.6500,-1.6788,-1.0527,2.1817
85,-3.2200,-1.0400,-4.6600,-1.5163,-0.8847,2.2657
86,-3.1800,-0.8800,-4.7800,-1.3744,-0.7123,2.3758
87,-3.1400,-0.9200,-4.9300,-1.3744,-0.7123,2.3758
88,-3.3400,-0.8800,-4.7800,-1.2610,-0.5345,2.4936
89,-3.3000,-0.5600,-4.7700,-0.9719,-0.1167,2.7271
90,-3.1800,-0.4300,-4.8500,-0.9185,0.0458,2.7893
91,-3.2000,-0.4100,-4.9500,-0.8814,0.2062,2.8525
92,-3.2700,-0.3400,-4.8000,-0.8083,0.3905,2.9431
93,-3.4100,-0.2500,-4.6100,-0.7330,0.5760,3.0445
94,-3.4000,-0.5900,-4.6300,-0.6741,0.7287,3.1569
95,-3.2800,-0.9400,-4.6700,-0.6687,0.8650,3.2463
96,-3.1700,-1.0100,-4.7000,-0.6272,1.2075,3.3336
97,-3.6600,-1.2900,-4.2200,-0.6272,1.2075,3.3336
98,-3.8000,-1.5600,-3.9200,-0.6272,1.2075,3.3336
99,-3.8800,-1.6700,-3.5200,-0.5421,1.4083,3.3532
100,-3.8200,-1.7100,-3.3400,-0.4592,1.5741,3.3281
101,-3.6300,-2.1500,-3.1700,-0.3731,1.7301,3.0947
102,-3.4800,-2.0100,-3.1100,-0.3120,1.7901,2.9322
103,-2.9700,-1.8000,-3.0300,0.0240,2.0039,2.7478
104,-3.0900,-0.7100,-2.6600,0.2127,2.1708,2.6911
105,-3.5000,-0.4400,-2.3500,0.3120,2.4456,2.7194
106,-3.4500,-0.2500,-2.1800,0.4091,2.6791,2.7882
107,-3.7200,-0.4500,-1.8600,0.4963,2.8732,2.8405
108,-3.8800,-1.0700,-1.7200,0.6174,3.0881,2.9016
109,-3.6900,-1.6400,-1.6300,0.6174,3.0881,2.9016
110,-3.6700,-2.0900,-1.4400,0.8988,3.3805,2.8427
111,-3.9000,-2.8800,-0.9700,0.8988,3.3805,2.8427
112,-3.5400,-3.4900,-0.9900,1.0090,3.4372,2.6682
113,-3.6500,-3.6500,-0.8200,1.1759,3.4765,2.1151
114,-3.6400,-3.3600,-0.6400,1.1759,3.4765,2.1151
115,-3.6600,-3.0200,-0.7300,1.3275,3.4296,1.8053
116,-3.4800,-2.6400,-0.7900,1.4094,3.3423,1.5588
117,-3.2600,-3.0800,-0.6000,1.3963,3.2169,1.4104
118,-2.9500,-3.4700,-0.5500,1.3472,3.0980,1.3210
119,-2.6900,-3.4800,-0.5600,1.5108,2.9540,1.1148
120,-2.5000,-3.1800,-0.5900,1.5108,2.9540,1.1148
121,-2.4900,-2.6300,-0.3200,1.4683,2.8045,0.6796
122,-2.2900,-2.5300,-0.1400,1.4181,2.7391,0.5105
123,-2.3800,-2.6700,0.1900,1.3603,2.6954,0.4232
124,-3.4400,-3.2800,0.9300,1.4235,2.7500,0.3818
125,-2.8900,-4.1500,1.5200,1.4235,2.7500,0.3818
126,-3.0800,-4.6900,2.1100,1.4104,2.4795,-0.2694
127,-3.5600,-5.1900,2.8400,1.4912,2.3322,-0.4931
128,-3.7200,-4.8500,3.1200,1.4912,2.3322,-0.4931
129,-3.9100,-4.6100,3.4700,1.6275,2.1184,-0.6338
130,-4.0500,-4.4600,3.7500,1.6886,1.8424,-0.8618
131,-4.7500,-3.8300,4.4900,1.6875,1.5315,-1.1105
