lineno,aX,aY,aZ,gX,gY,gZ
0,-3.0200,6.8200,-0.6100,0.4636,-4.0961,-1.2839
1,-0.1000,3.7700,-1.9400,0.4636,-4.0961,-1.2839
2,0.1300,2.9000,-2.0700,-0.1222,-4.1702,-1.0527
3,0.0800,2.7400,-1.8700,-0.1909,-3.4961,-0.6676
4,0.0600,2.4000,-1.1700,-0.0447,-3.1841,-0.6490
5,-0.3600,2.6900,-0.7500,0.0993,-2.9725,-0.5967
6,-0.6400,2.7400,-0.5000,0.0993,-2.9725,-0.5967
7,-0.3800,2.4700,-0.6900,0.1647,-2.8798,-0.4909
8,-0.4100,3.0300,-0.7800,0.2662,-2.7947,-0.3709
9,-0.5600,3.3500,-0.7900,0.3611,-2.6736,-0.2629
10,-0.5900,3.7900,-0.9200,0.3338,-2.4729,-0.0185
11,-0.3500,3.5100,-1.1500,0.2193,-2.3671,0.0720
12,-0.3400,3.5900,-1.2100,0.1124,-2.2395,0.1364
13,-0.3100,3.3300,-1.3100,0.1124,-2.2395,0.1364
14,-0.6200,3.1100,-1.4800,0.0327,-1.9035,0.2727
15,-1.1100,2.9600,-1.4300,0.0687,-1.6875,0.3752
16,-1.5200,2.9600,-1.4900,0.1014,-1.4955,0.4581
17,-1.7700,3.5200,-1.9000,0.0469,-1.3417,0.5356
18,-1.8800,3.4200,-2.1900,-0.1309,-1.2446,0.6174
19,-2.0000,3.0300,-2.4600,-0.3971,-1.1476,0.7178
20,-2.0300,1.8400,-3.5300,-0.6316,-1.0265,0.8039
21,-2.0500,1.5400,-3.9600,-0.7985,-0.8552,0.8421
22,-2.2300,1.3800,-4.3500,-0.7985,-0.8552,0.8421
23,-2.3000,1.3600,-4.6900,-0.8628,-0.6109,0.8825
24,-2.5400,1.1800,-5.5200,-0.8661,-0.3043,0.9708
25,-2.7200,1.0000,-5.7000,-0.9076,0.0644,1.0799
26,-2.9300,0.8000,-5.8200,-0.9916,0.4058,1.1781
27,-3.1100,-0.5800,-5.7900,-1.0897,0.7079,1.2348
28,-3.8300,-1.2600,-5.7000,-1.2152,1.3701,1.3275
29,-4.4500,-1.5000,-5.6100,-1.1508,1.6973,1.2686
30,-4.7900,-1.2800,-5.0500,-1.1017,1.8446,1.1137
31,-5.1700,-0.9900,-4.8600,-1.1017,1.8446,1.1137
32,-5.2300,-1.0400,-4.9800,-1.1028,1.9384,1.1061
33,-5.3400,-1.5500,-5.2200,-1.4355,1.8424,1.1879
34,-5.1700,-2.1500,-5.4600,-1.4355,1.8424,1.1879
35,-5.0000,-1.9600,-5.4900,-1.4824,1.8261,1.0854
36,-4.8200,-2.0100,-5.3300,-1.4137,1.8860,0.9381
37,-4.8800,-2.0600,-4.7600,-1.3177,2.0857,0.6960
38,-4.9200,-1.9500,-4.3700,-1.3177,2.0857,0.6960
39,-4.9200,-1.8600,-4.0300,-1.2414,2.1555,0.6261
40,-5.1000,-2.2900,-3.5900,-1.1454,2.1904,0.5956
41,-5.1100,-2.4100,-3.3200,-1.0799,2.1904,0.5803
42,-5.0700,-2.4300,-3.0700,-1.0156,2.1817,0.5389
43,-5.0100,-2.2900,-2.9300,-0.7647,2.1620,0.3709
44,-4.9700,-1.7000,-2.9200,-0.6545,2.1751,0.3043
45,-3.8600,-1.1100,-2.9900,-0.5291,2.1511,0.2029
46,-3.9800,-0.7800,-3.1800,-0.4331,2.3104,0.1767
47,-3.6800,-0.1100,-3.0900,-0.3360,2.4456,0.1298
48,-3.8400,0.1600,-2.8300,-0.3360,2.4456,0.1298
49,-4.0600,0.3300,-2.4700,-0.2607,2.6431,0.1331
50,-4.4300,0.4600,-1.9300,-0.1854,2.8231,0.1822
51,-4.3000,0.6400,-1.9500,-0.0938,2.9322,0.2542
52,-4.1100,0.9600,-2.0200,-0.0262,2.9529,0.2945
53,-4.0300,1.2200,-1.9700,0.0720,2.9551,0.2803
54,-4.2500,2.2500,-1.6800,0.1789,2.9943,0.2356
55,-4.0800,2.4900,-1.4300,0.3033,3.0478,0.2160
56,-3.9400,2.5900,-1.2000,0.3163,3.1514,0.2716
57,-4.0500,2.3700,-0.7200,0.2323,3.1950,0.3251
58,-3.9100,2.0400,-0.4000,0.1473,3.2365,0.3512
59,-3.9300,1.7600,0.0300,0.1145,3.2779,0.3120
60,-4.6600,1.1000,0.4300,0.1145,3.2779,0.3120
61,-4.5900,1.4900,0.7600,0.1604,3.3630,0.3872
62,-4.1700,1.9000,0.9100,0.3218,3.5114,0.4418
63,-4.7200,2.5800,1.0600,0.5138,3.4710,0.3927
64,-4.5000,3.6800,1.3500,0.6872,3.4754,0.3742
65,-4.1600,3.9800,1.5100,0.7767,3.3630,0.3392
66,-3.8000,4.0300,1.7200,0.7810,3.2550,0.3251
67,-3.6500,3.5600,2.3500,0.6545,3.1132,0.2989
68,-3.5000,3.4100,2.5700,0.4745,3.0031,0.3469
69,-3.3800,3.1900,2.7700,0.3360,2.8962,0.4298
70,-3.4100,3.1000,2.8900,0.1036,2.6791,0.6720
71,-3.1200,3.1200,2.8800,0.1113,2.5547,0.7821
72,-2.9400,3.2000,2.8800,0.1429,2.4173,0.8454
73,-2.7300,3.5500,2.7900,0.1429,2.4173,0.8454
74,-2.6800,3.8800,2.8600,0.1974,2.2940,0.8923
75,-2.5600,4.3200,3.0100,0.2116,2.1806,1.0407
76,-2.2400,4.2900,3.3400,0.0622,2.1184,1.1203
77,-2.4100,2.0900,4.2400,-0.2367,2.0148,1.1836
78,-2.7800,0.8600,4.9600,-0.2367,2.0148,1.1836
79,-2.8600,-0.0600,5.6600,-0.6949,1.6701,1.0854
80,-3.0900,-0.9600,6.7000,-0.6850,1.4246,0.9894
81,-3.3300,-0.8000,7.1200,-0.5912,1.1683,0.9261
82,-2.5900,-0.1900,7.0900,-0.4603,0.8945,0.8454
83,-3.4000,0.3200,7.1600,-0.4603,0.8945,0.8454
84,-3.6700,0.2800,7.7100,-0.4429,0.5345,0.7974
85,-3.9200,0.1400,7.8800,-0.4941,0.3011,0.8018
86,-4.2100,-0.5600,7.9000,-0.6774,-0.0207,0.7679
87,-4.3200,-1.4100,7.8300,-0.6774,-0.0207,0.7679
88,-4.2600,-1.4300,7.5900,-0.8268,-0.7090,0.5181
89,-4.2100,-1.1600,7.3200,-0.7669,-1.0450,0.3807
