lineno,aX,aY,aZ,gX,gY,gZ
0,-1.3500,0.5700,-9.7300,0.2869,4.5313,0.1920
1,-0.9900,0.6600,-10.0100,0.2869,4.5313,0.1920
2,-1.4400,0.1900,-10.2400,0.5312,4.9916,0.3578
3,-0.8000,0.6100,-10.9300,0.5869,5.5305,0.4407
4,-0.6900,1.2500,-10.9200,0.5509,5.9461,0.4287
5,-1.0100,1.5900,-10.8800,0.7156,6.4206,0.3818
6,-2.2700,2.5100,-11.5100,0.5400,6.9846,0.2956
7,-2.2700,3.0400,-12.1900,0.4625,7.4820,0.3240
8,-2.1100,2.3500,-12.7400,0.0338,8.4812,0.4756
9,-4.8800,1.8200,-13.9300,0.0338,8.4812,0.4756
10,-6.0600,2.3500,-13.7700,-0.2193,9.2066,0.6065
11,-6.0800,3.0300,-13.4200,-0.2520,9.8120,0.8301
12,-9.1400,5.0100,-12.7800,-0.1789,10.1993,1.0799
13,-9.8200,3.9300,-11.3800,-0.0513,10.5396,1.3363
14,-10.6500,2.8700,-9.5600,0.1625,10.8952,1.8533
15,-11.4000,4.2300,-8.0800,0.8498,10.8756,2.2962
16,-13.1500,4.2900,-4.6500,0.8498,10.8756,2.2962
17,-13.8200,3.0600,-2.3600,0.9610,10.6989,2.4718
18,-13.8700,2.4000,-0.4800,0.5138,10.2756,2.2427
19,-14.4500,0.8600,2.2100,0.1822,9.5306,1.8784
20,-14.6900,0.5300,4.0600,0.1451,8.6296,1.7257
21,-15.5900,1.7400,6.0000,0.3218,7.6685,1.8522
22,-13.4100,-1.2600,5.4900,0.6261,5.4356,2.4031
23,-13.1200,0.3900,5.8200,0.5760,4.3840,2.2111
24,-12.1800,0.8100,5.1400,1.1934,3.4339,2.2657
25,-11.3200,0.2500,4.8500,1.3908,2.5918,2.2700
26,-9.8600,0.5900,3.3100,1.5577,1.8948,2.2940
27,-9.5500,0.6700,3.3600,1.5577,1.8948,2.2940
28,-9.4700,0.2900,3.5200,1.6679,1.4006,2.2678
29,-9.2300,0.5100,3.3700,1.7639,0.5083,1.7191
30,-9.0400,0.6400,3.3500,1.6384,0.1276,1.4137
31,-8.9200,0.8600,3.4900,1.4770,-0.2269,1.1606
32,-8.4000,0.0800,3.9800,1.2872,-0.5596,0.9294
33,-8.1800,0.2800,4.1600,1.1356,-0.8836,0.8061
34,-8.6900,0.5400,4.8900,1.0952,-1.1574,0.8192
35,-8.7400,0.4500,5.3300,1.0363,-1.5075,0.7712
36,-9.2100,0.0900,5.5500,0.9228,-1.9111,0.7014
37,-9.7100,-1.0500,5.7500,0.9228,-1.9111,0.7014
38,-10.2300,-1.4200,5.5400,0.7690,-2.3180,0.6480
39,-11.0700,-1.1500,6.1900,0.9152,-3.3205,0.4243
40,-11.9600,-1.3300,6.8000,0.9872,-3.8714,0.0676
41,-12.6700,-1.3900,7.1100,0.9567,-4.5248,-0.4189
42,-14.1900,-1.6700,7.4200,0.9708,-5.3134,-0.9392
