lineno,aX,aY,aZ,gX,gY,gZ
0,2.1500,-1.0800,1.0800,-0.5138,-1.2326,-0.5574
1,2.3100,-0.9700,0.9600,-0.3458,-1.3199,-0.4974
2,2.2800,-1.0500,1.0600,-0.3458,-1.3199,-0.4974
3,2.5800,-1.1200,0.9400,-0.2585,-1.3537,-0.3796
4,2.2600,-0.5700,0.8700,-0.0033,-1.3908,-0.3676
5,1.9700,-0.1500,0.8500,0.0916,-1.3875,-0.4254
6,1.6600,-0.0800,0.8700,0.1069,-1.3592,-0.4832
7,0.9500,0.8600,0.7900,0.2094,-1.3014,-0.4789
8,0.6900,1.4400,0.7300,0.3458,-1.2403,-0.4145
9,0.5200,1.6100,0.4600,0.3458,-1.2403,-0.4145
10,-1.3700,3.4600,0.5100,0.4211,-1.1748,-0.3982
11,-2.0800,4.2200,0.4100,0.4712,-1.0679,-0.4636
12,-2.6100,4.9200,0.1500,0.5356,-1.0199,-0.4385
13,-3.6300,6.5900,-0.5500,0.5323,-1.0047,-0.2640
14,-4.1000,6.9300,-0.9000,0.3840,-1.0123,-0.0622
15,-4.5400,7.2400,-1.3200,0.0862,-1.0472,0.0982
16,-4.9500,7.4400,-1.5600,-0.1582,-1.0734,0.2618
17,-5.5200,6.7500,-2.3200,-0.5803,-1.0854,0.7352
18,-5.8600,6.4500,-2.5800,-0.5803,-1.0854,0.7352
19,-5.9900,5.9200,-3.1800,-0.7254,-1.0777,1.0036
20,-5.5400,5.3400,-4.9700,-0.8258,-1.1061,1.2632
21,-5.3500,5.3900,-5.8500,-0.8476,-1.1225,1.4857
22,-5.0100,5.4200,-6.6300,-0.8585,-1.1159,1.6657
23,-4.5000,5.4700,-8.0800,-0.9032,-1.1083,1.8250
24,-4.3700,5.3600,-8.6200,-0.9348,-1.0341,1.9995
25,-4.3600,5.0900,-8.8800,-1.0145,-0.9261,2.1948
26,-4.5800,4.7500,-8.9700,-1.1574,-0.7309,2.3900
27,-4.9500,3.4400,-8.9700,-1.2785,-0.4756,2.6038
28,-5.0900,2.8200,-8.8600,-1.3559,-0.2171,2.8253
29,-5.1700,2.3800,-8.6300,-1.3919,0.0404,2.9921
30,-5.3000,1.6100,-8.4600,-1.3472,0.2858,3.1220
31,-5.0100,1.4400,-8.4100,-1.3035,0.5214,3.1765
32,-4.6900,1.2500,-8.4300,-1.2959,0.7592,3.1580
33,-4.2900,0.8200,-8.2800,-1.3384,1.3188,3.0871
34,-4.1700,0.1400,-8.0600,-1.3384,1.3188,3.0871
35,-3.9200,-0.7300,-7.9200,-1.4835,1.6046,3.0238
36,-4.3700,-2.3500,-7.0400,-1.6232,1.8708,2.9442
37,-4.3400,-2.5400,-6.3000,-1.5533,2.3736,2.7293
38,-3.8800,-2.6500,-5.8400,-1.4072,2.5133,2.6344
39,-3.2200,-3.6300,-5.6200,-1.4672,2.5689,2.4980
40,-2.4400,-6.8300,-5.3500,-1.4672,2.5689,2.4980
41,-2.3900,-8.5600,-4.9000,-1.5872,2.7020,2.1402
42,-1.2400,-9.6300,-3.8900,-1.5872,2.7020,2.1402
43,-1.8900,-12.3900,-2.0300,-1.3395,2.7129,2.0202
44,-1.5100,-13.6800,-1.0300,-0.8181,2.7783,2.1555
45,-1.4700,-15.3600,0.0600,0.0840,2.6824,1.6690
46,-1.8000,-17.6500,2.7500,0.6523,2.5264,1.4595
47,-1.4300,-18.1700,4.1500,1.3014,2.2897,1.2163
48,-0.3300,-17.6400,4.9400,1.9111,1.8664,0.8530
49,0.0300,-16.7700,5.6800,1.9111,1.8664,0.8530
50,-0.4300,-13.7300,7.6300,2.2515,1.7464,0.3851
51,-0.9700,-12.1200,8.6500,2.3387,1.7955,-0.1549
52,-1.4800,-10.6800,9.5500,2.2329,1.8239,-0.6654
53,-2.4000,-8.4200,10.7500,1.9417,1.6602,-1.1803
54,-2.8100,-7.2300,11.0100,1.5544,1.3908,-1.7028
55,-3.5900,-5.9000,11.3900,1.2032,1.0592,-2.2035
56,-3.5000,-3.7400,10.8400,0.9719,0.7058,-2.6125
57,-4.1400,-3.0100,10.4800,0.9141,0.2629,-2.8569
58,-3.9100,-1.6400,9.7100,0.9796,0.1047,-2.8994
59,-3.9600,-0.3600,8.9500,1.1956,-0.2138,-2.8776
60,-3.5700,2.4600,7.1000,1.4955,-1.0025,-2.7849
61,-3.5000,3.6500,6.1500,1.4617,-1.3483,-2.7773
62,-3.5100,4.5600,5.2200,1.4617,-1.3483,-2.7773
63,-3.2200,5.3000,3.4700,1.0101,-1.8631,-2.6594
64,-3.2100,5.2600,2.4600,0.7778,-2.0671,-2.4784
65,-3.1700,5.1000,1.4200,0.5618,-2.2209,-2.3540
66,-3.2000,4.9900,-0.3600,0.5618,-2.2209,-2.3540
67,-3.3400,5.1100,-1.1600,0.3774,-2.2646,-2.2286
68,-3.4500,5.3900,-1.9500,0.4265,-2.2078,-2.1118
69,-3.3500,5.9800,-2.7900,0.4265,-2.2078,-2.1118
70,-2.7600,6.7400,-4.2900,0.4996,-2.1478,-1.9570
71,-2.5400,6.6900,-5.1200,0.5400,-2.0813,-1.7366
72,-2.2300,6.6900,-5.8600,0.5989,-2.0093,-1.3897
73,-1.8000,6.7500,-7.0800,0.6643,-1.8959,-1.0177
74,-1.8100,6.6000,-7.6000,0.6774,-1.7344,-0.7112
75,-1.7800,6.5300,-8.0700,0.6043,-1.3286,-0.3033
76,-1.7600,6.7400,-8.6400,0.5781,-1.1050,-0.1233
77,-1.7500,6.9700,-8.7700,0.5923,-0.8694,0.0938
78,-1.6900,7.0600,-8.9100,0.5825,-0.6185,0.3556
79,-1.4900,6.9500,-9.0700,0.5149,-0.3818,0.6414
80,-1.3400,6.2500,-9.2400,0.4178,-0.1593,0.9076
81,-1.4200,6.1700,-9.1500,0.3632,0.0894,1.1214
82,-1.4500,5.9800,-9.0400,0.3131,0.3414,1.3046
83,-1.3200,5.4400,-9.0500,0.2574,0.5825,1.4661
84,-1.1900,5.1500,-8.9400,0.1931,0.8388,1.5915
85,-1.4600,5.1900,-8.6500,0.1931,0.8388,1.5915
86,-2.1100,4.6200,-7.5600,0.1462,1.1476,1.6810
87,-2.0700,4.3100,-7.1900,0.1233,1.4552,1.7835
88,-1.9800,3.9000,-6.9400,0.1080,1.6995,1.9297
89,-2.1000,3.5300,-6.1700,0.0873,1.8784,2.0649
90,-1.9600,3.6000,-5.7500,0.0916,2.0508,2.1457
91,-1.7500,3.8300,-5.2800,0.1189,2.1991,2.2537
92,-1.8300,3.2600,-4.7100,0.1418,2.3562,2.3507
93,-2.2300,1.6700,-3.5400,0.0905,2.4947,2.4424
94,-2.6600,0.2100,-2.7800,0.0131,2.6071,2.5307
95,-2.9500,-1.2300,-2.0900,-0.0829,2.6649,2.5613
96,-3.3800,-3.1800,-0.7700,0.2160,2.7554,2.5187
97,-3.1200,-3.3700,-0.2000,0.2160,2.7554,2.5187
98,-2.8100,-2.8900,0.3000,0.6087,2.7729,2.4086
99,-2.2300,-1.4600,1.0700,1.1661,2.7740,2.3300
100,-1.6100,-0.4100,1.1500,1.7224,2.7740,2.3322
101,-1.0000,0.2100,1.2100,2.1653,2.6780,2.3660
102,-0.9200,0.0100,1.3100,2.3213,2.4227,2.3387
103,0.4100,-0.2900,2.0100,2.3213,2.4227,2.3387
104,-1.6500,0.4800,2.4400,2.1195,2.3878,2.2700
105,-1.7700,-0.5800,3.5900,1.7835,2.2897,2.3518
106,-7.6200,-1.7800,7.5300,1.3319,2.9365,2.1828
107,-3.2500,-1.5100,7.2400,0.4189,4.0186,1.4355
108,-4.7500,-3.6900,8.3400,0.0284,3.3096,1.0810
109,-4.0000,-6.8900,8.5100,-0.4734,3.0118,0.9414
110,-2.7200,-7.9800,8.5000,-0.5072,2.5067,0.7734
111,-2.6100,-9.2100,8.7500,-0.5072,2.5067,0.7734
112,-2.2800,-9.2900,8.8800,-0.2967,2.1555,0.5901
113,-0.7600,-8.5900,8.2500,0.1844,1.9199,0.5683
114,0.1500,-8.7800,7.4600,0.7265,1.5828,0.6316
115,0.8300,-9.3900,6.7800,0.8792,0.9403,0.4571
116,1.4600,-9.4700,6.1100,0.8792,0.9403,0.4571
117,1.5100,-9.5700,6.0700,0.4418,0.8018,-0.1702
118,1.5100,-10.0300,6.0300,0.1036,0.7679,-0.6229
119,0.9400,-10.9700,6.4800,0.1036,0.7679,-0.6229
120,-1.1200,-11.1400,7.0700,-0.2171,0.7210,-1.0494
121,-2.1200,-11.3500,7.9400,-0.4614,0.6621,-1.3221
122,-3.5000,-11.1000,8.4600,-0.5061,0.6174,-1.5741
123,-5.2300,-9.0900,8.4900,-0.3665,0.3611,-1.9155
124,-5.7800,-7.4700,8.1900,-0.0731,-0.0164,-2.2558
125,-5.9000,-5.3400,7.6300,0.3458,-0.4898,-2.5471
126,-5.8200,-1.4400,5.9100,0.8967,-0.9643,-2.6845
127,-5.8800,0.8200,5.0900,1.8555,-1.8413,-2.6322
128,-5.9800,3.0100,4.4400,1.8555,-1.8413,-2.6322
129,-6.2900,6.8400,3.5300,2.1402,-2.1413,-2.5438
130,-6.2800,8.0500,2.9400,2.1915,-2.3551,-2.4424
