lineno,aX,aY,aZ,gX,gY,gZ
0,-0.5700,-0.8300,2.4000,-0.6818,-1.7093,-0.5770
1,-0.5100,-0.6100,1.9600,-0.6818,-1.7093,-0.5770
2,-0.4800,-0.1800,1.0500,-0.6130,-1.8697,-0.5127
3,-0.4400,-0.0200,0.4200,-0.4669,-2.0475,-0.5192
4,-0.4200,-0.4600,-0.0600,-0.4669,-2.0475,-0.5192
5,-0.5300,-0.4700,-0.5900,-0.3403,-2.0835,-0.5323
6,-0.7000,2.0200,-1.9200,-0.0545,-2.0497,-0.4952
7,-1.0900,2.4500,-2.0600,0.0796,-1.9940,-0.5421
8,-1.3900,3.2400,-2.2600,-0.0055,-1.8740,-0.5792
9,-1.7800,3.9600,-2.8400,0.0087,-1.7530,-0.4047
10,-2.1000,4.3000,-3.0700,-0.0513,-1.6526,-0.2323
11,-2.4900,4.7700,-3.1600,-0.1298,-1.5272,-0.1320
12,-3.1100,5.4700,-3.4200,-0.2443,-1.2599,0.1462
13,-3.3200,5.5800,-3.5700,-0.2443,-1.2599,0.1462
14,-3.3500,5.6100,-3.9700,-0.3109,-1.1737,0.4112
15,-3.2900,5.5100,-4.4100,-0.3883,-1.1203,0.7167
16,-3.2800,5.2200,-5.0900,-0.5149,-1.0417,0.9785
17,-3.2900,5.1700,-5.4600,-0.6327,-0.9261,1.2217
18,-3.4900,4.9600,-5.7300,-0.7265,-0.8050,1.4584
19,-3.8400,4.4800,-6.1100,-0.8149,-0.6709,1.7039
20,-4.0000,4.6600,-6.4100,-0.8748,-0.5498,1.9548
21,-4.0800,4.5200,-6.6000,-1.1039,-0.2902,2.3791
22,-4.1400,3.0700,-6.8000,-1.2414,-0.1189,2.6071
23,-3.9800,2.4500,-7.0000,-1.2665,0.0709,2.8242
24,-3.7800,1.9900,-7.0800,-1.2665,0.0709,2.8242
25,-3.9300,1.1100,-6.6200,-1.2948,0.6163,3.0107
26,-4.0200,0.8100,-6.3700,-1.2894,0.8934,3.0707
27,-4.0700,0.5200,-6.0200,-1.2425,1.1246,3.1852
28,-4.3300,0.3500,-5.7100,-1.2425,1.1246,3.1852
29,-4.2100,-1.0400,-5.4900,-1.1956,1.2872,3.3379
30,-4.3800,-1.5400,-5.1800,-1.2381,1.4028,3.5801
31,-3.9000,-2.4000,-4.9500,-1.2435,1.6133,3.7023
32,-4.2500,-4.2700,-4.1600,-1.2097,1.6886,3.6957
33,-4.0400,-5.2000,-3.7400,-0.9643,1.9242,3.5779
34,-3.5200,-5.7200,-3.5000,-0.7647,1.9362,3.3478
35,-3.4500,-6.6400,-3.0300,-0.6065,2.0006,3.0151
36,-2.8700,-7.0200,-3.0200,-0.4985,2.0191,2.6278
37,-2.3900,-7.6200,-2.7500,-0.4472,2.0584,2.3224
38,-2.5300,-8.0700,-2.1900,-0.2727,2.2057,2.0464
39,-2.6400,-8.4700,-1.1300,0.0556,2.3049,1.8250
40,-2.7300,-8.5500,-0.5700,0.3938,2.3867,1.6842
41,-2.3100,-8.7700,-0.1400,0.6512,2.3366,1.5435
42,-1.8900,-9.8200,0.7700,0.7581,2.2853,1.3286
43,-1.6600,-10.1200,1.3700,0.7690,2.2635,0.9828
44,-1.7100,-10.3400,2.1800,0.7047,2.2798,0.5389
45,-2.6300,-10.6600,4.4700,0.5411,2.2820,0.0393
46,-3.0900,-10.6200,5.6500,0.5411,2.2820,0.0393
47,-3.3600,-10.4400,6.6000,0.3382,2.2144,-0.4789
48,-3.7300,-10.2900,7.3600,-0.0742,1.8097,-1.5250
49,-4.6300,-9.3000,8.5800,-0.1865,1.5337,-2.0213
50,-4.9800,-8.6400,8.9800,-0.1942,1.2054,-2.4805
51,-5.2800,-7.9200,9.1400,-0.1942,1.2054,-2.4805
52,-5.4400,-6.3600,8.8300,-0.0491,0.8181,-2.8493
53,-5.3900,-5.0900,8.1900,0.2269,0.3894,-3.1034
54,-5.2200,-3.7500,7.3000,0.5716,-0.0720,-3.3019
55,-4.7600,-1.1700,5.4100,0.8847,-0.5389,-3.4819
56,-4.7300,-0.0500,4.4900,1.1421,-0.9403,-3.6205
57,-4.5200,0.9600,3.4600,1.4039,-1.2752,-3.6390
58,-3.5500,2.9400,1.3900,1.7693,-1.8446,-3.4699
59,-3.2600,3.8000,0.4500,1.8151,-1.9668,-3.3838
60,-3.1100,4.5500,-0.3300,1.7497,-1.9864,-3.3041
61,-3.0300,5.2000,-1.0000,1.7497,-1.9864,-3.3041
62,-2.5100,6.4500,-2.2200,1.3494,-1.8708,-3.0347
63,-2.4500,6.6900,-2.8000,1.1159,-1.7813,-2.8231
64,-2.3700,6.7300,-3.3500,0.8879,-1.6297,-2.6027
65,-2.0900,6.7400,-4.2800,0.8879,-1.6297,-2.6027
66,-2.0700,6.5100,-4.6500,0.7090,-1.4497,-2.3278
67,-2.1600,5.9800,-4.9800,0.6043,-1.2610,-1.9897
68,-1.8900,5.7000,-5.6700,0.5574,-1.0788,-1.6559
69,-1.8500,5.6400,-5.9600,0.5836,-0.9545,-1.3657
70,-1.6900,5.6500,-6.2500,0.6207,-0.8618,-1.1105
71,-1.4000,5.5100,-6.6400,0.6872,-0.7778,-0.8443
72,-0.7600,5.8400,-7.5000,0.7178,-0.7123,-0.5585
73,-0.5300,5.8500,-7.7000,0.7189,-0.6087,-0.2945
74,-0.4400,5.8000,-7.8600,0.7090,-0.4287,-0.0589
75,-0.5900,5.3500,-7.7300,0.6567,-0.1800,0.1691
76,-0.7900,5.0100,-7.4600,0.5781,0.1069,0.3862
77,-1.0200,4.6900,-7.1500,0.5127,0.4036,0.5989
78,-1.4200,3.6800,-6.5700,0.3632,0.8683,0.9676
79,-1.4900,3.1600,-6.3300,0.2880,1.0265,1.0843
80,-1.4000,2.7300,-6.2100,0.2880,1.0265,1.0843
81,-1.2600,2.4700,-6.0700,0.2814,1.1476,1.2086
82,-1.2100,2.2600,-5.5500,0.3218,1.2468,1.3101
83,-1.0900,1.6200,-5.3900,0.3578,1.3439,1.3766
84,-1.8100,1.5700,-4.8900,0.3720,1.4246,1.4792
85,-1.8600,0.9400,-4.0000,0.4298,1.6013,1.7115
86,-2.1300,0.3400,-3.5700,0.4789,1.7257,1.7421
87,-2.1300,-0.2000,-3.1800,0.5181,1.8424,1.8370
88,-2.1700,-0.5700,-2.2900,0.6000,1.9450,1.8871
89,-2.4000,-0.6100,-1.7200,0.7723,2.0246,1.9111
90,-2.2900,-0.6300,-1.2000,0.9381,2.1217,1.8959
91,-2.2200,-1.0100,-0.8400,1.0843,2.2068,1.8599
92,-1.9100,-1.6100,-0.2900,1.3734,2.2558,1.8599
93,-1.4900,-1.7600,-0.1300,1.3734,2.2558,1.8599
94,-1.9900,-1.6400,0.5100,1.5893,2.2700,1.9090
95,-2.1800,-1.1200,1.3900,1.8337,2.4631,1.9668
96,-2.4300,-1.0700,2.0400,2.0137,2.6093,1.9504
97,-2.5900,-0.6800,2.5800,2.0486,2.7151,1.7257
98,-3.1700,-0.4500,3.4500,2.0486,2.7151,1.7257
99,-3.1900,-0.4700,3.7400,1.8915,2.6747,1.5457
