lineno,aX,aY,aZ,gX,gY,gZ
0,-1.7300,3.1400,-6.4300,-1.0014,-2.0017,-0.7516
1,-1.4600,1.6900,-6.7400,-1.0014,-2.0017,-0.7516
2,-1.1600,-0.3400,-7.2100,-0.7625,-1.4955,-0.3905
3,-1.8300,2.8200,-7.7100,-0.7625,-1.4955,-0.3905
4,-1.7400,2.5100,-8.0900,-0.3840,-1.1639,-0.5770
5,-1.7000,2.7700,-8.9300,-0.2487,-0.9403,-0.7145
6,-1.2300,3.0400,-9.5000,-0.2073,-0.7385,-0.6807
7,-0.6500,2.7300,-10.7700,-0.1963,-0.5203,-0.5585
8,-0.4600,2.8500,-11.3400,-0.2116,-0.2574,-0.3982
9,-0.3400,3.1500,-11.7000,-0.1374,0.1004,-0.2618
10,-0.4900,3.2300,-12.1000,0.0022,0.5203,-0.0709
11,-0.6100,3.0800,-12.2800,0.1004,1.0243,0.1364
12,-0.7800,2.8200,-12.5000,0.1571,2.0671,0.4374
13,-1.1500,2.9900,-12.5800,0.0862,2.5765,0.5040
14,-1.0500,2.9000,-12.5900,0.0327,3.0554,0.5596
15,-1.1100,2.9200,-12.6200,0.0218,3.5245,0.6556
16,-1.0200,3.2500,-12.5000,0.0513,4.0306,0.7538
17,-1.7800,3.3100,-11.8000,0.0927,4.5706,0.9076
18,-2.4800,2.9400,-11.0700,0.0927,4.5706,0.9076
19,-3.2500,2.6300,-10.2400,0.4636,5.5523,1.5261
20,-5.2500,1.4700,-8.4000,0.8367,5.8447,1.8948
21,-5.6000,1.0400,-7.6000,1.3265,5.9843,2.1762
22,-5.5700,1.5300,-6.9500,1.8708,6.0127,2.3147
23,-7.0300,3.3300,-4.7100,2.2460,6.1174,2.2918
24,-8.6500,3.6500,-2.4700,2.2460,6.1174,2.2918
25,-8.5000,5.4400,-0.6800,2.4685,6.2908,2.2329
26,-9.5900,6.8000,0.7900,2.7238,6.1425,2.2667
27,-10.7100,4.1900,3.9700,1.6832,5.8992,2.0813
28,-10.4700,2.8500,4.8900,1.2370,5.3854,1.8239
29,-9.5500,1.4500,5.5000,0.9218,4.9284,1.5359
30,-5.4200,1.8400,4.5100,0.7832,4.4757,1.1999
31,-8.1300,-0.6400,4.9900,0.5236,4.4615,0.8847
32,-5.2100,1.3200,4.4700,0.6970,4.3404,0.7963
