lineno,aX,aY,aZ,gX,gY,gZ
0,-0.8600,-0.8400,2.5300,0.0360,-1.1890,-0.0371
1,-0.6400,-1.0400,2.5300,0.0731,-1.2501,-0.0600
2,-0.5900,-1.8700,2.6400,0.1353,-1.3057,-0.1385
3,-1.0800,-0.1700,2.9400,0.3992,-1.4094,-0.3054
4,-0.9400,0.1400,3.0700,0.5291,-1.6144,-0.4647
5,-1.1200,-0.4200,3.3200,0.5291,-1.6144,-0.4647
6,-1.1700,-0.1000,3.2600,0.5269,-1.8075,-0.5411
7,-0.6000,0.8100,3.1900,0.5989,-1.9820,-0.5476
8,-0.3100,1.5900,2.8300,0.6032,-2.1751,-0.5672
9,0.0800,2.3000,2.5300,0.5247,-2.3693,-0.4821
10,0.4900,3.1800,2.3200,0.4374,-2.3420,-0.3240
11,0.4900,3.4600,2.3800,0.3131,-2.2897,-0.1844
12,0.2700,3.6100,2.3900,0.3131,-2.2897,-0.1844
13,0.2000,4.0600,2.3300,0.1702,-2.2766,-0.0807
14,0.0400,4.2800,2.1400,0.0818,-2.3049,0.0087
15,-0.0700,4.6800,1.8800,0.0251,-2.3562,0.1102
16,-0.1800,4.8600,1.5400,-0.1178,-2.4740,0.3556
17,-0.4400,5.1400,0.9300,-0.2193,-2.5427,0.4800
18,-0.6400,5.2300,0.4900,-0.3283,-2.6224,0.5912
19,-0.7700,5.2200,0.0000,-0.4123,-2.6813,0.7189
20,-0.5300,5.1000,-1.1900,-0.4123,-2.6813,0.7189
21,-0.4300,5.2800,-1.8500,-0.4680,-2.6987,0.8519
22,-0.4000,5.5100,-2.5000,-0.5040,-2.6649,0.9861
23,-0.1400,5.4400,-3.6800,-0.5487,-2.5864,1.1628
24,-0.3900,5.1700,-4.1000,-0.6392,-2.4358,1.3821
25,-0.5400,5.2400,-4.6200,-0.8508,-2.0551,1.8599
26,-0.7000,5.2900,-5.1600,-0.9850,-1.8686,2.0791
27,-0.7800,5.0000,-6.2900,-1.1443,-1.6472,2.3126
28,-0.9600,5.0400,-6.8800,-1.3788,-1.3363,2.5013
29,-1.2000,5.1100,-7.4000,-1.6668,-0.9239,2.6813
30,-1.7500,4.4100,-7.8500,-1.6668,-0.9239,2.6813
31,-2.0800,3.8300,-7.9700,-1.9439,-0.4571,2.9027
32,-2.5200,3.0400,-7.8700,-2.1620,-0.0295,3.1296
33,-2.4500,1.6800,-8.4600,-2.3387,0.3327,3.3052
34,-2.5200,1.4400,-8.6300,-2.2962,1.0177,3.5474
35,-2.7200,1.4800,-8.6300,-2.2187,1.4083,3.6903
36,-2.9100,1.5200,-8.5600,-2.1228,1.7421,3.8724
37,-3.3800,0.7800,-8.6800,-2.0584,1.9908,4.0208
38,-3.4400,0.2500,-8.7200,-1.9831,2.2177,4.0601
39,-3.4700,-0.2700,-8.6300,-1.8631,2.4620,3.9957
40,-3.4800,-0.3700,-8.5900,-1.7693,2.7358,3.8441
41,-3.2100,-0.5500,-8.7300,-1.7868,3.0543,3.6761
42,-2.8700,-1.1700,-8.7600,-1.8664,3.4514,3.5256
43,-2.9300,-2.3200,-8.2500,-1.7955,3.8375,3.3510
44,-2.8000,-2.3500,-7.9600,-1.7955,3.8375,3.3510
45,-2.7500,-2.4500,-7.8100,-1.5403,4.2968,2.8547
46,-2.8300,-3.5600,-8.0400,-1.5555,4.4462,2.6202
47,-3.0200,-4.2400,-7.7200,-1.5555,4.4462,2.6202
48,-3.4500,-5.0800,-6.9600,-1.4977,4.6917,2.4631
49,-3.8500,-6.0700,-6.3200,-1.2283,4.9251,2.3987
50,-5.0000,-8.0000,-4.5700,-0.8258,5.0385,2.3300
51,-5.4200,-8.1700,-3.4100,-0.2934,5.0527,2.1948
52,-5.7600,-8.2300,-2.2200,0.2923,4.9426,2.0006
53,-5.8600,-7.8600,-0.7800,0.7821,4.7200,1.7279
54,-5.8000,-8.4100,0.1000,1.1486,4.3786,1.3832
55,-6.0200,-8.8000,1.0600,1.3483,3.9761,0.9872
56,-6.4200,-8.2000,2.5800,1.5970,3.5692,0.6218
57,-6.1500,-7.8800,3.0000,1.9493,3.1023,0.3338
58,-6.3600,-7.6200,3.6700,2.2068,2.6104,-0.0415
59,-8.0200,-7.3400,5.0300,2.3082,2.2362,-0.5192
60,-8.0500,-5.0100,6.6300,2.4576,1.7770,-0.9032
61,-7.4000,-4.8300,7.2200,2.3911,1.1301,-1.8206
62,-6.9800,-4.7700,7.2200,2.3736,0.5051,-2.0486
63,-6.6800,-3.3400,7.9100,2.3486,0.1004,-2.3976
64,-6.8100,-2.0500,8.4100,2.4282,-0.2858,-2.6802
65,-6.7900,-1.5100,8.8100,2.4304,-0.7647,-2.9507
66,-7.2100,-0.6000,9.2200,2.4304,-0.7647,-2.9507
67,-7.5300,-0.0600,9.1100,2.3137,-1.9035,-3.6161
68,-7.5000,0.8900,8.4800,2.3278,-2.5111,-3.9379
69,-7.3700,1.7100,7.7500,2.3911,-3.0085,-4.1353
70,-6.9600,3.0300,6.3600,2.5253,-3.3925,-4.1702
71,-7.0000,3.5600,5.6500,2.7358,-3.6652,-3.9597
72,-6.5400,3.9700,4.9000,2.7358,-3.6652,-3.9597
73,-5.6000,5.1600,3.4300,3.0118,-3.9270,-3.5474
74,-4.8800,5.7300,2.1600,3.2921,-4.2008,-3.0063
75,-4.3000,5.8900,1.0200,3.4536,-4.7517,-1.8293
76,-2.4300,6.9700,-1.4400,3.2452,-4.9502,-1.5053
77,-1.8100,7.1200,-2.6900,2.8732,-4.9807,-1.3406
78,-1.1300,7.3300,-3.7500,2.4675,-4.8226,-1.2861
79,-0.5200,7.3700,-4.6700,2.0519,-4.5346,-1.2195
80,0.5500,7.1300,-5.8800,1.6166,-4.1713,-1.1159
81,0.8200,6.7000,-6.4400,1.6166,-4.1713,-1.1159
82,1.1400,6.1800,-6.9000,0.7821,-3.3630,-0.7996
83,1.7400,5.4300,-7.5600,0.4342,-2.9343,-0.5520
84,2.0300,5.0500,-7.9700,0.1145,-2.4991,-0.2640
85,2.2900,4.7700,-8.4000,-0.1364,-2.0573,0.0185
86,2.3800,4.7900,-8.6200,-0.3043,-1.5981,0.3043
87,2.5100,4.9500,-8.9000,-0.3043,-1.5981,0.3043
88,2.6200,4.6200,-9.2000,-0.5029,-1.1356,0.6000
89,2.3700,3.9100,-9.4300,-0.8716,-0.6054,0.9218
90,2.1100,3.7300,-9.4400,-1.2348,0.0185,1.2370
91,1.7500,3.5100,-9.4500,-1.7464,1.2883,1.8468
