lineno,aX,aY,aZ,gX,gY,gZ
0,-8.3800,-1.1500,2.5500,0.7516,-4.5128,-3.0794
1,-7.5900,-0.5400,1.2300,0.7505,-4.9076,-3.1874
2,-6.7100,-0.0600,-0.1600,0.7690,-5.1902,-3.2289
3,-4.7400,0.5100,-2.4200,0.7690,-5.1902,-3.2289
4,-3.6000,0.8700,-3.4500,0.6545,-5.1705,-3.1274
5,-2.9100,1.2000,-4.2500,0.5978,-4.8095,-3.0772
6,-1.6900,0.9100,-4.5700,0.5978,-4.8095,-3.0772
7,-1.2300,1.4400,-4.6900,0.6578,-4.3895,-2.9343
8,-1.1100,1.7900,-4.7900,0.8607,-3.9957,-2.8220
9,-0.9700,2.3100,-4.9500,0.9807,-3.6663,-2.7096
10,-0.1800,2.4800,-5.1700,1.0505,-3.4950,-2.5242
11,0.1100,2.6600,-5.5200,1.1105,-3.4525,-2.0126
12,0.2700,2.8400,-6.0300,1.1301,-3.4710,-1.7475
13,1.8600,3.0300,-7.3700,1.0548,-3.4034,-1.5817
14,2.4400,2.8900,-7.9600,0.8879,-3.1361,-1.4617
15,3.0100,3.2200,-8.2800,0.8138,-2.7303,-1.3603
16,3.7200,3.4800,-8.6700,0.7701,-2.2547,-1.1857
17,3.9800,3.4200,-8.7600,0.6698,-1.7650,-1.0101
18,4.2300,3.3800,-8.8400,0.5749,-1.3014,-0.8388
19,4.3700,3.3000,-8.9100,0.4811,-0.8498,-0.6807
20,4.3400,2.8500,-8.7100,0.4069,-0.4189,-0.5280
21,4.2300,2.7800,-8.6100,0.3840,-0.0229,-0.3436
22,4.0400,2.5900,-8.3900,0.3447,0.3502,-0.1309
23,3.7300,2.4500,-8.3200,0.2945,0.6850,0.0753
24,3.5500,2.4100,-8.1800,0.2018,1.0014,0.2531
25,3.5600,2.2800,-8.1900,0.0687,1.3134,0.4418
26,2.8500,0.8800,-7.8100,0.0687,1.3134,0.4418
27,2.4400,0.2800,-7.3700,-0.1974,2.0595,0.7079
28,1.9200,-0.1800,-6.9000,-0.1178,2.3998,0.8268
29,0.7600,-1.1300,-5.6600,-0.0240,2.6878,0.8978
30,0.4100,-1.5200,-5.2400,0.1265,2.8842,0.9927
31,0.2600,-1.7500,-4.9500,0.1265,2.8842,0.9927
32,0.1200,-1.8500,-4.4500,0.3163,2.9998,1.0657
33,-1.1700,-0.9700,-3.4800,0.4811,3.1067,1.0767
34,-1.1900,-0.9900,-3.0100,0.7003,3.1230,1.0756
35,-1.1900,-1.2900,-2.6100,0.6010,3.0358,1.0014
36,-1.8300,-1.0600,-1.9500,0.5705,2.9551,0.9283
37,-2.0900,-0.6000,-1.6200,0.5705,2.9551,0.9283
38,-2.3200,-0.0900,-1.2000,0.5967,2.9071,0.8454
39,-2.9700,-0.2000,-0.4600,0.5127,2.8765,0.6785
40,-3.1600,0.1200,-0.1700,0.4854,2.8951,0.6796
41,-3.3200,0.1400,0.4200,0.4854,2.8951,0.6796
42,-3.9000,-0.2000,1.2000,0.4396,2.9267,0.6840
43,-5.0400,-0.5000,2.3600,0.4440,2.9387,0.7472
44,-5.4700,-0.1600,2.9400,0.4941,2.8831,0.8138
45,-5.5500,0.0200,3.2800,0.4887,2.7773,0.7472
46,-5.4800,-0.7400,3.8400,0.2116,2.4304,0.5618
47,-5.5500,-0.7900,4.2400,0.1156,2.3267,0.5661
48,-5.3600,-0.9200,4.5600,0.1156,2.3267,0.5661
49,-5.4000,-1.8700,4.8300,0.0807,2.2035,0.5607
50,-5.5100,-2.5600,5.1200,0.0044,2.0235,0.5487
51,-5.5000,-3.1700,5.4400,-0.2051,1.7301,0.5836
52,-5.7700,-4.0700,5.7700,-0.3087,1.6308,0.5116
53,-6.5700,-6.2100,6.5500,-0.3774,1.4901,0.3938
54,-7.1800,-7.1500,7.1200,-0.3774,1.4901,0.3938
55,-7.7000,-7.5700,7.5200,-0.3698,1.3155,0.1974
56,-8.5900,-8.2500,8.0900,-0.3327,1.0941,-0.0535
57,-8.7400,-8.3000,8.1300,-0.3731,0.8159,-0.3796
