lineno,aX,aY,aZ,gX,gY,gZ
0,-1.0100,0.4100,-4.5200,-0.2040,-1.1486,-0.3611
1,-1.0600,0.6500,-4.5800,-0.2040,-1.1486,-0.3611
2,-0.9300,3.6400,-4.7900,0.3982,-0.5312,0.0785
3,-1.1300,3.6000,-4.6000,0.5770,-0.1931,0.2411
4,-1.3200,4.1600,-4.6300,0.4832,0.1200,0.4363
5,-0.8500,5.1000,-5.3100,0.4254,0.3534,0.7461
6,-1.1100,4.5300,-5.0900,0.1691,0.6163,0.9948
7,-1.3000,5.0100,-4.9300,-0.1254,0.9676,1.1846
8,-1.2300,5.9600,-5.0800,-0.1058,1.2970,1.4868
9,-1.9600,5.3300,-4.5400,-0.2945,2.0060,2.3344
10,-2.3200,5.0600,-4.1700,-0.1789,2.2678,2.7500
11,-2.5700,5.2300,-3.9800,-0.1789,2.2678,2.7500
12,-3.0800,4.6600,-3.6800,-0.0916,2.4293,3.0587
13,-3.0100,4.7800,-3.6700,-0.0567,2.5209,3.2976
14,-2.9700,4.3600,-3.5000,-0.0774,2.6344,3.5539
15,-3.1700,4.1900,-3.4400,-0.1331,2.7871,3.8168
16,-3.5000,3.3200,-2.8700,-0.2313,3.0118,4.0437
17,-4.0200,3.0400,-2.1100,-0.3163,3.2703,4.2281
18,-4.4100,2.5500,-1.2300,-0.1734,3.4121,4.4102
19,-5.0900,1.6100,-0.5200,-0.0687,3.4514,4.5204
20,-5.2300,0.4000,0.1500,-0.1298,3.4056,4.5051
21,-5.4200,-0.3500,0.9700,-0.4331,3.3750,4.4288
22,-5.5700,-1.5000,1.7400,-0.4941,3.2474,4.3153
23,-5.0100,-2.3700,1.9000,-0.3098,2.8951,4.0306
24,-4.9200,-2.6000,2.1500,-0.0807,2.7107,3.8277
25,-5.1400,-2.5700,3.1300,-0.1156,2.5973,3.5867
26,-5.4800,-3.4500,4.0700,-0.1571,2.4249,3.3379
27,-5.8700,-4.0400,4.7500,-0.1004,2.1129,3.0543
28,-6.2900,-6.6000,5.6900,-0.1004,2.1129,3.0543
29,-6.1000,-7.6900,5.8500,-0.1680,1.7181,2.6333
30,-5.9200,-8.2600,6.0200,-0.2018,1.2446,2.0529
31,-5.9300,-8.4100,6.2200,-0.1604,0.7876,1.4584
32,-6.0200,-8.0100,6.1500,-0.1713,0.3960,0.8410
33,-5.9900,-8.0500,5.8700,-0.2814,-0.0196,0.2269
34,-5.8100,-8.6100,5.3700,-0.4461,-0.4789,-0.3502
35,-5.4900,-8.9300,4.4100,-0.4232,-1.2937,-1.3799
36,-5.0700,-8.0500,3.5600,-0.4232,-1.2937,-1.3799
37,-4.8000,-7.2500,2.8500,-0.2083,-1.6330,-1.8740
38,-4.1300,-5.5400,1.5400,0.0567,-2.0453,-2.7893
39,-4.0400,-4.6800,0.8400,0.1549,-2.2144,-3.1329
40,-3.5500,-3.5700,0.0500,0.1549,-2.2144,-3.1329
41,-3.4100,-2.8100,-0.5500,0.1963,-2.3573,-3.4470
42,-2.6400,-1.3100,-1.6500,0.1418,-2.2853,-3.6652
43,-2.5200,-0.5400,-1.9800,0.4058,-1.9515,-3.8146
44,-2.6200,-0.1300,-2.1200,0.4058,-1.9515,-3.8146
45,-2.1100,1.3900,-2.7000,0.7341,-1.7224,-3.7688
46,-1.8400,1.7600,-3.2200,0.7341,-1.7224,-3.7688
47,-1.6100,1.7500,-3.7500,0.7559,-1.6417,-3.7863
48,-1.1500,2.2900,-4.6000,0.8018,-1.5075,-3.7601
49,-1.0500,3.1200,-4.8600,0.9338,-1.3014,-3.7023
50,-0.9900,3.7300,-4.9700,1.0690,-1.0057,-3.6521
51,-0.9300,4.5600,-5.2000,1.1236,-0.3371,-3.2965
52,-0.1500,5.6300,-5.6200,0.9632,-0.0273,-3.0009
53,0.1100,6.0200,-5.9800,0.8258,0.2956,-2.6845
54,0.3500,6.3500,-6.3500,0.6218,0.6949,-2.3518
55,0.4400,6.3700,-6.1300,0.4309,1.1126,-2.0235
56,0.1300,6.6000,-5.9000,0.4767,1.4421,-1.6090
57,-0.1100,6.7300,-5.6200,0.5661,1.6995,-1.1901
58,-0.2700,6.8700,-5.4200,0.5661,1.6995,-1.1901
59,-0.2800,6.7100,-5.4000,0.5945,1.9013,-0.7909
60,-0.3300,6.8400,-5.2300,0.5203,2.3595,-0.1254
61,-0.3900,7.3200,-5.1200,0.4211,2.6191,0.1833
62,-1.1700,7.5500,-3.9800,0.2760,2.8809,0.5051
63,-1.4100,7.8500,-3.3900,0.2160,3.0500,0.8672
64,-1.4700,7.6700,-2.8100,0.1113,3.1372,1.2152
65,-1.4200,7.4300,-2.4200,-0.0513,3.1983,1.5250
66,-1.6800,6.8300,-1.7600,-0.2662,3.3641,1.8228
67,-2.0700,6.4000,-1.0300,-0.2651,3.5136,2.1631
68,-3.1800,5.7000,0.1300,-0.2651,3.5136,2.1631
69,-3.5400,5.0400,0.9200,-0.1418,3.5517,2.5253
70,-4.0800,4.2200,1.8700,-0.0698,3.5048,2.8460
71,-5.0800,2.6900,3.4000,0.0044,3.4099,3.1209
72,-5.1400,1.5700,3.9500,0.0774,3.2201,3.2921
73,-4.9500,0.1800,4.4400,0.0425,2.9202,3.2572
74,-4.8700,-1.5600,5.0100,-0.3153,2.3540,2.8972
75,-5.4500,-3.3700,6.0200,-0.3916,2.0584,2.6256
76,-5.3900,-3.8500,6.2800,-0.4298,1.6908,2.2897
77,-5.4100,-4.2800,6.4100,-0.4560,1.2850,1.9493
78,-5.7700,-5.8600,6.8300,-0.5421,0.8978,1.6657
79,-5.5200,-7.2700,6.7400,-0.6610,0.4789,1.3832
80,-5.4400,-8.7000,6.6300,-0.7363,0.0742,1.0527
81,-5.2600,-10.1700,6.2000,-0.7363,0.0742,1.0527
82,-5.5200,-11.1400,6.3000,-0.7221,-0.2716,0.6490
83,-5.2100,-10.2300,5.8700,-0.6338,-0.5334,0.1920
84,-5.4800,-10.1100,5.6900,-0.3883,-0.9741,-0.3949
85,-5.1900,-8.3700,4.6300,-0.2694,-1.2850,-1.0036
86,-5.1300,-7.7800,3.9000,-0.2138,-1.6984,-1.5937
87,-4.7500,-6.8500,3.1200,-0.2236,-2.0551,-2.1577
88,-4.2100,-5.2700,2.1700,0.0153,-2.4991,-3.0107
89,-4.3100,-4.0100,1.5000,0.1942,-2.5395,-3.3423
90,-4.1300,-3.0200,0.6800,0.1942,-2.5395,-3.3423
91,-3.3300,-1.3200,-0.2600,0.2411,-2.5853,-3.5670
92,-3.1600,-0.6200,-0.7300,0.2803,-2.6093,-3.6597
93,-3.0500,-0.2300,-1.1900,0.4603,-2.4805,-3.5059
94,-3.0800,0.1800,-1.4800,0.4451,-2.4260,-3.4710
95,-2.6000,0.5500,-2.1300,0.3960,-2.4173,-3.4699
96,-2.3700,0.8100,-2.8900,0.3960,-2.4173,-3.4699
97,-2.0000,1.4600,-3.5100,0.4167,-2.3998,-3.4612
98,-1.5500,2.5200,-3.9700,0.5989,-2.0420,-3.3914
99,-1.3600,3.0300,-4.2600,0.6043,-1.7944,-3.3270
100,-1.2700,3.3200,-4.4900,0.5509,-1.5719,-3.2190
101,-0.7700,3.2800,-4.6700,0.3829,-1.3483,-3.1241
102,-0.7500,3.2300,-4.8900,0.2716,-1.1530,-3.0238
103,-0.6600,3.2700,-5.0500,0.2716,-1.1530,-3.0238
104,-0.6600,3.2100,-5.2000,0.2673,-0.9403,-2.8972
105,-0.2800,2.9600,-5.6800,0.2749,-0.7287,-2.7358
106,-0.1900,2.8800,-5.8700,0.3774,-0.3360,-2.3758
107,0.0300,3.0700,-6.1600,0.4538,-0.0927,-2.2471
108,0.1500,3.1100,-6.2300,0.4538,-0.0927,-2.2471
109,0.2000,3.4000,-6.1900,0.5138,0.5618,-2.0202
110,0.1500,3.6900,-6.1700,0.4974,0.8803,-1.8926
111,-0.0900,3.7900,-5.8900,0.3982,1.1999,-1.7453
112,-0.2000,4.0500,-5.7800,0.3360,1.5086,-1.5730
113,-0.2700,4.1400,-5.6300,0.3360,1.5086,-1.5730
114,-0.8100,4.2700,-5.0200,0.3218,1.8162,-1.3777
115,-1.1200,4.0800,-4.5800,0.3316,2.1217,-1.1323
116,-1.2900,3.9500,-4.3800,0.3818,2.3998,-0.8650
117,-1.1900,4.1300,-4.5600,0.3851,2.7096,-0.4472
118,-1.4400,4.0700,-4.4200,0.3851,2.7096,-0.4472
119,-1.5200,4.5200,-4.3200,0.2847,2.9212,-0.3033
120,-1.5000,4.7200,-4.2300,0.3360,3.1874,-0.1004
121,-1.8800,5.2900,-3.8900,0.4331,3.4678,0.1451
122,-1.9100,6.0700,-3.7700,0.5432,3.7186,0.3763
123,-1.7600,6.4500,-3.8300,0.6032,4.1146,0.7418
124,-2.5900,6.8100,-3.5300,0.4265,4.3306,0.9807
125,-3.4400,6.2800,-2.7900,0.2553,4.5139,1.2675
126,-3.9300,5.4700,-1.9600,0.2553,4.5139,1.2675
127,-4.3100,4.4000,-1.3500,0.1014,4.6077,1.5882
128,-5.3500,1.8800,0.4200,0.0742,4.5869,1.9090
129,-5.2600,2.1200,1.0700,0.1462,4.4691,2.1249
130,-5.2400,1.3700,1.7200,0.4516,4.2597,2.2242
131,-4.8300,1.7500,2.1400,0.5770,3.6139,2.1184
132,-4.6600,1.9900,2.4200,0.6338,3.2845,2.0584
133,-4.6100,2.5900,2.6200,0.6218,3.0500,1.9962
134,-4.3300,3.1200,3.1500,0.5476,2.8558,1.9602
135,-4.0700,2.7300,3.0300,0.4254,2.6442,1.9635
136,-3.9900,1.3700,3.1700,0.4254,2.6442,1.9635
137,-4.1000,0.1500,3.5400,0.0229,2.1642,2.0169
138,-4.8100,-2.2400,4.2400,0.0229,2.1642,2.0169
139,-5.1600,-2.9400,4.9900,-0.0349,1.9897,1.9308
140,-5.3800,-3.2700,5.5000,-0.0502,1.8424,1.7464
141,-4.9900,-3.6700,5.5800,0.0022,1.6362,1.5130
142,-4.4700,-3.5400,5.3100,0.0251,1.3079,1.2534
143,-4.3100,-3.7300,4.9900,0.0338,0.6938,0.6720
144,-3.1900,-2.7200,4.6100,0.0545,0.5258,0.4418
145,-3.7500,-2.9100,4.9400,0.0545,0.5258,0.4418
146,-4.0200,-3.3000,5.2100,-0.0491,0.4538,0.2585
147,-3.6700,-3.2700,5.1900,-0.2083,0.1080,0.1091
148,-3.7300,-3.4100,5.0800,-0.2465,-0.1854,0.0338
149,-3.5300,-2.9500,4.8000,-0.2716,-0.5171,-0.0949
150,-3.3400,-2.6800,4.4600,-0.2738,-0.7985,-0.2345
151,-3.2000,-1.7800,4.0800,-0.2476,-1.0188,-0.3382
152,-3.1700,-1.7000,3.9900,-0.2345,-1.2185,-0.4123
153,-2.7900,-1.9700,3.6700,-0.2345,-1.2185,-0.4123
154,-2.6700,-1.2000,2.5500,-0.2618,-1.4519,-0.4800
155,-2.5000,-1.4000,2.5200,-0.2378,-1.7104,-0.7025
156,-2.1400,-0.9300,2.2300,-0.2749,-1.8326,-0.9250
157,-1.7300,0.3700,1.5700,-0.3425,-1.8871,-0.8945
158,-1.5500,0.3700,1.3100,-0.1244,-2.0159,-0.7636
159,-1.4400,0.7200,1.0400,-0.2171,-2.0791,-0.8007
160,-1.2700,1.0800,0.7300,-0.2258,-2.1293,-0.8029
