lineno,aX,aY,aZ,gX,gY,gZ
0,-1.2100,1.7400,-4.4800,-0.0731,-2.3682,-0.2891
1,-0.8000,1.1800,-5.2000,-0.2127,-2.1675,-0.1320
2,-0.6700,0.4600,-5.4100,-0.4036,-1.9417,0.0654
3,-0.5700,-0.1800,-5.5700,-0.4036,-1.9417,0.0654
4,-0.5200,-0.2800,-5.7700,-0.5018,-1.6635,0.2073
5,-0.5700,-0.1000,-6.0300,-0.4134,-1.3515,0.2422
6,-0.6800,0.0700,-6.2700,-0.2313,-1.0396,0.2869
7,-0.3100,-0.4500,-6.7800,-0.0949,-0.7079,0.3818
8,-0.2000,-0.9200,-6.8800,-0.0971,-0.3818,0.5301
9,-0.1500,-0.9700,-7.0400,-0.1691,-0.0436,0.6436
10,-0.3100,-0.9800,-7.1000,-0.1658,0.2782,0.6469
11,-0.4000,-1.6000,-7.3100,-0.1582,0.5923,0.6185
12,-0.3000,-1.8600,-7.4700,-0.1931,0.8879,0.6261
13,-0.3900,-1.7000,-7.5600,-0.2029,1.1759,0.6447
14,-0.6700,-1.4500,-7.7200,-0.1669,1.5064,0.6120
15,-0.8300,-1.4200,-7.6700,-0.1265,1.8620,0.5814
16,-1.0100,-1.1900,-7.5600,-0.1854,2.2133,0.6272
17,-1.5700,-1.4700,-7.1900,-0.1036,2.9158,0.8116
18,-1.8700,-0.9000,-7.0900,0.0044,3.2321,0.8563
19,-2.1100,-0.4000,-6.8500,0.0927,3.5027,0.8672
20,-2.4500,-0.5600,-6.6800,0.0327,3.7328,0.8585
21,-3.6500,-0.7500,-5.9300,0.0022,3.9412,0.8945
22,-3.8800,-0.8200,-5.6700,0.0109,4.1441,0.9468
23,-4.0700,-0.8100,-5.4200,0.1025,4.3535,0.9817
24,-4.9900,-0.2200,-4.5500,0.2171,4.6120,1.0068
25,-5.2000,0.2400,-4.3200,0.3491,4.8411,1.0428
26,-5.2000,1.1000,-4.4600,0.4047,5.0091,1.1257
27,-5.8600,2.1200,-4.0500,0.3436,5.1771,1.2272
28,-5.7300,2.5500,-4.1100,0.3142,5.2524,1.2828
29,-5.4700,2.3900,-4.1000,0.3142,5.2524,1.2828
30,-5.1500,1.9800,-4.1500,0.1625,5.2524,1.2545
31,-4.7800,1.6900,-4.1600,-0.0404,5.2251,1.1497
32,-4.4500,1.2100,-4.0300,-0.2323,5.2338,1.0123
33,-4.3900,1.1000,-3.8500,-0.4189,5.3156,0.8683
34,-4.9600,0.8200,-3.4200,-0.5378,5.6385,0.7178
35,-5.3500,1.0400,-2.7500,-0.5465,5.7901,0.7025
36,-5.5100,1.3500,-2.2200,-0.4156,5.8359,0.8258
37,-6.1600,1.9900,-1.8700,-0.1876,5.7290,0.9981
38,-6.4200,2.3500,-1.0200,-0.1876,5.7290,0.9981
39,-6.2100,2.6200,-0.5700,-0.0065,5.6450,1.1836
40,-6.3100,2.9600,0.2300,0.2127,5.5218,1.3766
41,-5.9600,2.7100,0.6500,0.2542,5.3178,1.4813
42,-5.4800,2.5000,0.7300,0.0938,4.7920,1.4977
43,-5.1100,2.3600,1.0100,0.0938,4.7920,1.4977
44,-5.6600,2.5900,1.9300,-0.2280,4.4659,1.2785
45,-5.9100,2.7900,2.7400,-0.2716,4.3306,1.1476
46,-6.7200,2.3700,3.8800,-0.3807,4.1637,1.0199
47,-6.1800,0.8000,5.1700,-0.4821,3.8441,0.9970
48,-5.9100,-0.3900,5.9000,-0.4832,3.4448,1.0188
49,-5.8000,-1.0200,6.5800,-0.3425,3.1765,1.1072
50,-5.7900,-0.7500,7.4400,-0.0796,2.9714,1.1705
51,-5.8200,-1.1000,7.8900,0.0873,2.6976,1.1596
52,-5.9000,-1.2000,8.3800,0.0873,2.6976,1.1596
53,-5.8800,-1.2900,8.9200,0.1364,2.2068,1.1781
54,-6.1600,-1.9700,9.8500,0.1364,2.2068,1.1781
55,-6.1500,-2.5500,10.2500,0.0731,1.5184,0.8999
56,-6.1900,-3.0400,10.6000,0.0731,1.5184,0.8999
57,-6.3900,-3.6500,10.8300,0.0055,1.0919,0.7090
58,-6.6600,-3.8300,10.9700,-0.0578,0.1909,0.2334
59,-6.8700,-4.1400,11.0000,-0.0665,-0.2967,-0.0578
60,-6.7800,-4.2000,10.3400,-0.0349,-0.8378,-0.3512
61,-6.6500,-4.0700,9.7500,0.0469,-1.4072,-0.5890
62,-6.3900,-4.0200,8.9800,0.0873,-1.9460,-0.7898
63,-6.3100,-3.4200,8.1000,0.1462,-2.4369,-1.0003
