lineno,aX,aY,aZ,gX,gY,gZ
0,1.4100,1.2200,1.4000,0.7723,-0.9992,-0.5225
1,1.5100,1.3600,1.1300,0.7723,-0.9992,-0.5225
2,1.6900,1.2700,0.9300,0.7287,-1.0068,-0.3872
3,1.8100,1.1900,0.7800,0.6480,-1.0265,-0.2673
4,1.8000,1.3800,0.6200,0.5083,-1.0036,-0.1636
5,1.9200,1.7500,0.4800,0.3872,-0.9414,-0.0731
6,2.0700,1.9700,0.4100,0.3502,-0.8683,-0.0196
7,2.1500,1.7600,0.2800,0.3033,-0.7952,0.0622
8,2.2100,2.1100,0.0900,0.1931,-0.7036,0.1636
9,2.1900,2.4300,-0.0100,0.1113,-0.5923,0.2902
10,1.9000,2.6900,-0.0900,0.0862,-0.4352,0.4385
11,1.5300,3.3000,-0.1600,0.0578,-0.2487,0.5978
12,1.2800,3.5400,-0.1700,0.0993,-0.0698,0.8214
13,0.9500,3.7300,-0.2400,0.1069,0.0818,1.0777
14,0.3000,3.7500,-0.6400,0.0087,0.1942,1.3330
15,0.1200,3.7400,-0.9600,-0.1145,0.2542,1.5566
16,-0.1300,3.7900,-1.2300,-0.2891,0.2847,1.7257
17,-0.5500,3.6400,-1.7400,-0.4865,0.3022,1.8522
18,-0.8000,3.6600,-2.0600,-0.6916,0.3327,1.9809
19,-1.0400,3.4400,-2.3500,-0.8967,0.3643,2.1391
20,-1.2600,2.4300,-3.1700,-1.1366,0.4069,2.3224
21,-1.3300,2.1000,-3.6700,-1.3908,0.4691,2.5165
22,-1.4900,1.8100,-4.1000,-1.6112,0.5563,2.6911
23,-1.8100,1.3600,-4.3100,-1.8271,0.7090,2.8034
24,-2.5600,0.2500,-4.4600,-2.0006,0.9065,2.8711
25,-2.9400,0.0200,-4.6000,-2.0333,1.1094,2.9703
26,-3.3600,0.0800,-4.7000,-1.9264,1.4377,3.1820
27,-4.1800,-0.2200,-4.7000,-1.9264,1.4377,3.1820
28,-4.6300,-0.0400,-4.9200,-1.9570,1.5926,3.2441
29,-5.0000,0.0200,-5.0700,-2.1140,1.7235,3.2823
30,-5.9300,-1.1800,-5.1400,-2.2907,1.8402,3.3227
31,-6.2800,-1.6600,-5.1200,-2.7184,2.0966,3.4787
32,-6.5800,-2.3000,-5.1000,-2.8362,2.2231,3.5474
33,-7.2000,-3.8900,-4.6700,-2.8362,2.2231,3.5474
34,-7.3500,-4.6600,-4.4000,-2.9409,2.3115,3.5288
35,-7.2800,-5.2100,-4.3400,-2.9114,2.3518,3.5267
36,-7.2600,-5.9200,-4.1000,-2.7914,2.3758,3.5408
37,-5.4800,-6.6200,-3.9600,-1.7170,2.2842,3.6685
38,-8.1100,-5.7800,-3.6800,-1.7170,2.2842,3.6685
39,-6.9800,-6.2400,-3.6000,-1.3079,2.5787,3.7732
40,-6.9000,-6.3400,-3.5800,-1.0396,2.4860,3.4896
41,-6.3600,-6.5900,-3.4800,-0.6960,2.5842,3.3510
42,-6.2200,-6.4900,-3.3700,-0.4189,2.5973,3.2158
43,-6.3200,-6.4600,-3.3500,0.0862,2.6965,2.7413
44,-6.0600,-6.4700,-3.2400,0.3305,2.6758,2.4533
45,-5.8900,-6.4600,-3.3100,0.5127,2.7162,2.1598
