lineno,aX,aY,aZ,gX,gY,gZ
0,-0.2900,-2.2500,-2.0100,0.1691,-2.3496,-0.4898
1,-0.1000,-4.1400,-2.1500,0.3851,-2.2907,-0.5345
2,-0.1300,-2.6000,-3.2200,0.8290,-2.2482,-0.5792
3,0.6100,1.0900,-4.5200,0.5792,-2.1446,-1.0843
4,0.5600,1.6300,-5.0800,0.1909,-2.0093,-1.3984
5,0.6800,2.5300,-5.6500,0.1909,-2.0093,-1.3984
6,0.8500,2.9100,-5.8800,0.0709,-1.8119,-1.4312
7,1.0100,3.3400,-6.7600,-0.0611,-1.6079,-1.3199
8,1.3000,3.1400,-7.3100,-0.2531,-1.3875,-1.1923
9,1.5600,2.7600,-7.8000,-0.5094,-1.1726,-1.1225
10,1.8800,2.5500,-8.6000,-0.5661,-0.9218,-0.9948
11,1.9300,2.8600,-8.8300,-0.2825,-0.2673,-0.6556
12,1.9000,2.8600,-9.1700,-0.2193,0.0894,-0.5225
13,2.0300,3.0400,-9.8500,-0.1462,0.4789,-0.3982
14,1.8100,3.3400,-9.8700,-0.0327,0.9392,-0.2618
15,1.5200,3.3500,-9.9300,0.0556,1.4257,-0.0753
16,1.2900,3.1700,-9.8700,0.0556,1.4257,-0.0753
17,0.2400,3.2900,-9.5100,0.0905,1.9406,0.0894
18,-0.1300,3.4700,-9.3200,0.1974,2.4075,0.2182
19,-0.5200,3.6400,-9.2400,0.3665,2.7620,0.3763
20,-1.2800,3.8600,-8.9600,0.5323,3.0849,0.5454
21,-1.4500,4.0800,-9.0100,0.6741,3.3827,0.7014
22,-1.5700,4.7800,-8.9100,0.8574,3.6576,0.8487
23,-2.6200,5.5900,-8.2200,1.0177,3.9564,0.9872
24,-3.2000,5.6500,-7.4200,1.0276,4.2390,1.1039
25,-4.0500,5.7700,-6.3500,0.9359,4.6764,1.3799
26,-4.9000,5.6500,-5.3100,0.8868,4.7298,1.5959
27,-6.6400,3.7200,-3.1800,0.8912,4.6764,1.8053
28,-6.9500,3.2200,-2.2900,1.1094,4.5542,1.9733
29,-7.1900,2.8600,-1.3000,1.3832,4.3873,2.0519
30,-8.3800,3.4600,0.6800,1.3832,4.3873,2.0519
31,-8.4000,4.0800,1.3300,1.6002,4.1844,2.0420
32,-8.0500,5.1100,1.7100,1.6406,3.8844,1.9722
33,-7.5600,5.9100,2.3100,1.4606,3.5725,1.8544
34,-7.1100,5.2400,2.4600,1.0101,3.3630,1.6908
35,-7.0400,4.7200,2.7500,0.3163,3.3041,1.6275
36,-6.9900,3.8000,3.4300,0.2356,3.2976,1.6744
37,-6.4200,2.8600,3.8600,0.4123,3.1623,1.8151
38,-5.8400,2.7100,3.8900,0.6283,3.0074,1.9711
39,-5.0200,3.1600,3.6600,0.7799,2.8547,2.0988
40,-3.8300,3.9000,3.1300,0.7919,2.7816,2.1980
41,-3.6400,4.0500,3.2800,0.7625,2.7958,2.3802
42,-2.8400,3.6800,3.1600,0.6632,2.7227,2.6082
43,-2.5600,2.3500,2.8100,0.4789,2.7653,2.7358
44,-2.5000,1.1400,2.8900,0.2531,2.7794,2.8242
45,-2.3800,0.1000,3.1600,0.2531,2.7794,2.8242
46,-2.8100,-0.6100,3.8100,0.2138,2.9071,2.9311
47,-4.3500,-1.7800,5.1800,0.1451,3.1056,2.9169
48,-4.4200,-1.6900,6.3300,0.1091,3.2758,2.8263
49,-5.3400,-1.7500,7.3200,0.1025,3.2038,2.5602
50,-5.6600,-0.9900,8.2600,0.0600,3.0216,2.5580
51,-5.2700,-1.2400,8.3500,-0.0545,2.6496,2.5220
52,-4.8700,-2.3900,8.1300,-0.2956,2.2253,2.5144
53,-5.0600,-4.2100,8.1500,-0.5301,1.8261,2.4707
54,-5.4400,-5.5800,8.5800,-0.5880,1.5119,2.4391
55,-5.6700,-6.7600,8.8500,-0.5792,0.9687,2.0660
56,-6.9100,-6.9300,9.8900,-0.5040,0.6130,1.7050
57,-7.3700,-6.7400,10.3300,-0.5367,0.1898,1.2741
58,-7.5600,-6.6500,10.4200,-0.6916,-0.3283,0.8192
59,-7.6200,-6.1300,10.3300,-0.6916,-0.3283,0.8192
60,-7.4600,-6.5100,9.7500,-1.1661,-1.3123,-0.1942
61,-6.9700,-5.9000,9.6600,-1.2654,-1.7650,-0.6796
62,-7.6900,-5.5300,9.2200,-1.2654,-1.7650,-0.6796
63,-6.7600,-3.8400,8.1400,-1.2948,-2.1086,-0.9905
64,-6.7000,-2.9500,7.2900,-1.2261,-2.5536,-1.3635
65,-6.0900,-2.1800,6.3200,-1.0570,-3.4187,-1.8904
