lineno,aX,aY,aZ,gX,gY,gZ
0,-3.0100,2.8200,-6.3800,-0.4265,-0.3120,0.2258
1,-3.0200,3.2700,-6.7400,-0.3862,-0.0873,0.3883
2,-2.8900,3.3200,-6.9500,-0.0218,0.4865,0.6621
3,-2.6700,4.7700,-8.0200,0.1124,0.8214,0.8399
4,-2.3200,3.6800,-8.3300,0.0469,1.1912,1.0832
5,-2.3700,3.2000,-8.5400,-0.3414,1.6657,1.3046
6,-3.2600,2.5600,-7.9100,-0.4658,2.2558,1.4355
7,-3.3100,3.2900,-7.8600,-0.3382,2.8591,1.5653
8,-3.1800,3.7200,-7.7000,0.0240,3.3390,1.7366
9,-3.2000,3.9600,-7.5300,0.1778,3.7056,1.9046
10,-3.6500,4.8000,-6.9100,0.2956,3.9357,2.1151
11,-3.8300,4.7800,-6.8800,0.2956,3.9357,2.1151
12,-3.9600,4.2800,-6.7700,0.3534,4.1070,2.3835
13,-5.0000,4.0300,-6.2500,0.2520,4.3022,2.6376
14,-5.2100,4.8100,-5.8700,0.2411,4.5280,2.9027
15,-5.5500,4.8500,-5.1700,0.5912,5.0887,3.3499
16,-4.8700,4.7100,-4.6500,0.7570,5.2840,3.5703
17,-6.2000,3.5800,-4.0700,0.7810,5.3134,3.9597
18,-5.6000,2.7300,-4.0800,0.7810,5.3134,3.9597
19,-6.4500,2.4300,-2.9900,0.7472,5.6603,4.1932
20,-9.2500,2.8900,0.8200,0.8192,6.4468,3.7579
21,-7.2200,3.9900,0.8400,1.0352,6.1076,3.5550
22,-9.3100,3.1500,2.2600,0.9850,5.7901,3.5790
23,-7.1600,3.6200,2.3400,0.9850,5.7901,3.5790
24,-6.3300,2.8800,2.4000,0.7439,5.5501,3.4972
25,-5.1600,2.7900,1.9900,0.7701,4.5531,3.5037
26,-4.1800,1.6900,1.9400,0.8159,4.3393,3.5692
27,-3.7300,2.5500,1.7600,0.8159,4.3393,3.5692
28,-4.1500,1.5400,2.6400,0.9959,4.5979,3.6728
29,-5.6400,0.6400,4.0100,0.9261,4.8084,3.7535
30,-6.2200,-0.3000,4.9900,0.9261,4.8084,3.7535
31,-7.5800,-1.4500,6.3200,0.9261,4.8411,3.6674
32,-6.3100,-1.2000,6.3400,1.0287,4.6033,3.4416
33,-7.1100,-2.1800,6.7500,1.0287,4.6033,3.4416
34,-6.4100,-2.2800,6.7200,0.6305,4.2030,2.8187
35,-7.1300,-2.8500,7.3400,0.3752,4.0033,2.4696
36,-8.4600,-2.9900,8.0800,0.3687,3.7535,2.2427
37,-6.4600,-3.3300,7.7200,0.4571,3.4088,2.1369
38,-7.1200,-4.1800,7.7200,0.4418,2.6071,1.8217
39,-7.2700,-4.9900,7.7600,0.3491,2.1282,1.5468
40,-7.6000,-5.3200,8.0400,0.2662,1.3930,0.7789
41,-7.9600,-5.2200,8.2800,0.1996,1.0134,0.3927
42,-8.2700,-5.1100,8.4400,0.0022,0.5520,-0.0338
43,-8.2300,-5.5200,8.3500,-0.1920,0.0229,-0.4778
44,-7.9800,-5.4000,8.0500,-0.2411,-0.5705,-0.8945
45,-7.5700,-5.0600,7.4900,-0.2956,-1.1726,-1.3199
46,-6.2700,-3.3700,6.0100,-0.4789,-1.7126,-1.7486
47,-5.5900,-2.9000,5.3200,-0.7352,-2.1718,-2.1238
48,-5.0900,-2.5600,4.8500,-0.9327,-2.5242,-2.4206
49,-4.2500,-1.6400,4.2100,-1.1443,-2.8111,-2.7609
50,-3.9100,-1.1100,3.8100,-1.1443,-2.8111,-2.7609
