lineno,aX,aY,aZ,gX,gY,gZ
0,-3.4800,2.0700,-3.5200,-0.6480,-0.0938,-0.0295
1,-3.6300,2.1300,-3.6700,-0.6294,0.0109,-0.0535
2,-3.5200,2.5800,-4.2700,-0.6054,0.1200,-0.0425
3,-3.5400,2.7800,-4.4000,-0.6567,0.2629,-0.0316
4,-3.3900,2.4500,-4.4800,-0.7876,0.3851,-0.0033
5,-3.0300,1.9000,-4.9300,-0.8672,0.4996,-0.0011
6,-2.9300,2.0300,-5.1700,-0.8214,0.6272,0.0175
7,-2.6800,1.4600,-5.1800,-0.7483,0.7494,0.0753
8,-2.5500,1.3700,-5.4200,-0.7483,0.7494,0.0753
9,-2.3100,1.4200,-5.6200,-0.5869,0.8934,0.1178
10,-2.2000,1.2800,-5.7200,-0.4734,1.0036,0.1811
11,-1.9400,1.1900,-5.9100,-0.4145,1.1585,0.1833
12,-1.7300,0.4000,-6.1700,-0.3720,1.2970,0.2182
13,-1.8000,-0.3400,-6.3200,-0.3120,1.4595,0.2531
14,-1.8800,-1.3400,-6.5400,-0.2618,1.6319,0.2498
15,-1.9800,-2.2800,-6.4000,-0.1931,1.8282,0.2116
16,-2.0100,-2.5200,-6.0700,0.2247,2.3257,0.0425
17,-1.8600,-1.9200,-5.7500,0.5890,2.5493,-0.0273
18,-1.8200,-0.4800,-4.0000,0.8956,2.7783,-0.0927
19,-1.9200,-0.1800,-3.1300,1.0832,2.9812,-0.1254
20,-2.1900,-0.3700,-2.2000,1.1912,3.1350,-0.1385
21,-2.4500,-0.3700,-1.2800,1.2861,3.2747,-0.1833
22,-3.0500,0.3400,1.1500,1.2861,3.2747,-0.1833
23,-3.4300,0.3300,2.4100,1.2850,3.3848,-0.2574
24,-3.9200,0.3500,3.7200,1.0603,3.4645,-0.3752
25,-4.8100,0.5500,6.2100,0.9654,3.3958,-0.4243
26,-4.7400,1.0300,6.9500,0.8312,3.2147,-0.5236
27,-4.5200,1.3700,7.6300,0.6861,2.9442,-0.6207
28,-3.8000,1.6700,8.2300,0.5989,2.6376,-0.6403
29,-3.2800,1.8400,8.1200,0.6065,2.3158,-0.5890
30,-2.7400,1.8700,7.8900,0.6130,2.0213,-0.5214
31,-2.0300,2.4700,7.6300,0.6480,1.7759,-0.4516
32,-1.7800,2.4800,7.3800,0.6480,1.7759,-0.4516
33,-1.6300,2.6800,7.0200,0.6512,1.5359,-0.3709
34,-1.4800,2.7700,6.7500,0.6349,1.2992,-0.3033
35,-1.4600,3.5800,6.5600,0.6196,1.0974,-0.2345
36,-1.4600,3.9200,6.5100,0.5727,0.9218,-0.1833
37,-1.5000,4.3100,6.4900,0.4745,0.7679,-0.1451
38,-1.7300,4.8400,6.6000,0.3982,0.5967,-0.0753
39,-1.8400,5.0200,6.4300,0.2258,0.2247,0.1298
40,-1.8000,4.9700,6.0500,0.1680,0.0393,0.2793
41,-2.1300,5.0900,5.9200,0.1320,-0.1091,0.4331
42,-2.4200,5.0800,6.0200,0.0862,-0.2465,0.5574
