lineno,aX,aY,aZ,gX,gY,gZ
0,1.2700,-1.9900,-7.0300,0.3720,3.1001,1.2283
1,0.8000,-2.7100,-6.0800,0.4167,3.4688,1.4497
2,0.9700,-3.6700,-5.7600,0.4167,3.4688,1.4497
3,0.8000,-3.0500,-5.6600,0.4887,3.7721,1.6984
4,0.4600,-1.0500,-5.6500,0.7581,4.0132,1.8239
5,0.4200,-0.8800,-5.8100,0.8694,4.4691,1.8740
6,0.3500,-0.7000,-6.0700,0.8694,4.4691,1.8740
7,0.2600,-1.2200,-6.0000,0.6305,4.8727,2.0911
8,-1.2100,-2.2300,-4.6400,0.3294,5.4203,2.3638
9,-1.8000,-2.2100,-3.5600,0.2869,5.9734,2.5569
10,-1.5300,-2.2000,-2.6500,1.0930,6.4217,3.0423
11,-1.6300,-3.0000,-1.2100,1.0930,6.4217,3.0423
12,-1.9700,-3.5800,-0.4400,0.9948,6.1970,3.0216
13,-1.4700,-2.9700,-0.6600,0.9948,6.1970,3.0216
14,-1.2000,-3.9200,-1.5200,0.2127,5.4672,2.5438
15,-1.4900,-4.3100,-1.7500,-0.2760,5.3440,2.4326
16,-1.7400,-3.8200,-1.9400,-0.2760,5.3440,2.4326
17,-1.6900,-4.0500,-1.4500,-0.2302,5.2862,2.5045
18,-4.2700,-5.9800,0.7900,-0.1560,5.6003,2.5962
19,-4.1200,-6.9400,2.0100,-0.0229,6.0072,2.7053
20,-4.7000,-7.7300,3.3600,0.2149,5.8447,2.7642
21,-5.1400,-7.5400,4.9300,0.7090,5.2927,2.6005
22,-5.0500,-7.8700,5.1800,0.8029,4.7658,2.3475
23,-4.7400,-8.3100,5.0200,0.7723,4.2444,2.1162
24,-4.9000,-9.0000,4.9700,0.7723,4.2444,2.1162
25,-5.0600,-9.5500,5.3300,0.7527,3.8561,1.8337
26,-5.2100,-9.4200,5.7100,1.1236,3.4230,1.2217
27,-5.4800,-9.0000,6.1500,1.3079,3.1525,0.8792
28,-5.8700,-8.1900,7.0300,1.3395,2.7543,0.5291
29,-6.1700,-8.0100,7.3900,1.3395,2.7543,0.5291
30,-6.3700,-7.8700,7.8500,1.0854,1.8031,-0.2149
31,-6.9400,-8.1900,8.9300,1.0854,1.8031,-0.2149
32,-7.1700,-8.0800,9.4900,0.8596,1.2915,-0.6578
33,-6.6800,-7.7900,9.3700,0.7199,0.7701,-1.0537
34,-5.4900,-8.2000,7.9500,0.5269,-0.6316,-1.7726
35,-5.1300,-8.2000,7.5600,0.2891,-1.1999,-2.2002
36,-5.0400,-7.7600,7.4500,0.1593,-1.6210,-2.6878
37,-4.8600,-7.1900,7.2500,0.0687,-2.0202,-3.2038
38,-4.9800,-6.7500,7.2200,-0.0491,-2.4249,-3.7066
39,-5.2800,-6.4400,7.0400,-0.3065,-2.8896,-4.1561
40,-5.4500,-6.0400,6.7200,-0.4309,-3.4088,-4.4724
41,-5.0700,-5.0100,5.3000,-0.4309,-3.4088,-4.4724
42,-5.0100,-3.8100,4.2100,-0.3163,-3.9368,-4.5782
43,-4.1100,-2.3400,3.2200,0.1647,-4.8597,-4.5106
44,-3.1000,-1.0200,2.4600,0.3011,-5.1105,-4.3731
45,-2.5800,-0.8200,1.7200,0.1724,-5.2131,-4.1473
46,-1.9400,-0.4900,0.8900,0.1724,-5.2131,-4.1473
47,-0.4700,-0.1400,-0.4600,0.1974,-5.3538,-3.8375
48,-0.0300,0.3500,-0.9400,0.3534,-5.4792,-3.5485
49,0.0000,0.5500,-1.4600,0.5258,-5.5894,-3.3150
50,0.2000,0.5800,-2.2700,0.3676,-5.6352,-3.3314
