lineno,aX,aY,aZ,gX,gY,gZ
0,-1.6300,2.7300,-6.2700,-0.9098,0.0654,0.9992
1,-1.6800,2.7800,-6.5000,-0.9425,0.4832,1.2992
2,-1.6800,2.5900,-6.6000,-0.9905,0.8923,1.5141
3,-0.9600,3.3400,-7.9100,-0.8236,1.3504,1.7944
4,-1.3300,3.5900,-8.4000,-0.8268,1.9242,2.0966
5,-2.5200,4.4100,-7.5700,-1.2130,2.7129,2.2144
6,-2.9200,5.3800,-7.6200,-1.1956,3.3325,2.5002
7,-3.4000,5.8600,-7.8000,-1.1356,3.7754,2.9147
8,-3.2300,5.5900,-8.1400,-1.1356,3.7754,2.9147
9,-4.0700,4.9700,-8.7300,-1.6439,4.1441,3.2343
10,-4.4200,4.5700,-8.7500,-2.1653,4.4833,3.4787
11,-4.3900,4.6200,-8.9200,-2.3889,4.8215,3.8485
12,-5.0600,4.1500,-8.7000,-2.4216,5.1225,4.2837
13,-8.0100,1.8700,-7.4800,-2.4249,5.4967,4.7298
14,-7.4000,1.4500,-7.1200,-2.4533,5.8883,5.0756
15,-7.4500,0.7100,-6.5300,-1.7410,5.9461,5.5000
16,-8.0700,-0.4300,-4.9700,-1.4312,6.1425,5.5491
17,-10.6800,-1.5400,-2.6600,-1.1061,6.6868,5.4389
18,-10.5600,-2.5800,-0.5800,-0.5138,6.9410,5.2262
19,-13.3500,-3.8200,4.0600,0.0993,6.7402,4.8727
20,-12.8500,-4.3900,5.9100,0.2574,6.2799,4.3655
21,-13.5100,-6.0400,7.9900,0.2574,6.2799,4.3655
22,-14.0800,-7.2400,10.3500,-0.2105,4.5804,2.7053
23,-13.4200,-7.2700,10.4100,-0.2105,4.5804,2.7053
24,-12.4700,-7.4700,9.7200,-0.4145,3.3827,1.9439
25,-11.3300,-7.8000,8.6400,-0.6469,2.0289,1.2763
26,-9.4500,-8.9600,6.6200,-0.8585,0.7265,0.7123
27,-8.9100,-9.2600,6.0400,-0.9447,-0.2913,0.3076
28,-8.4500,-9.5800,5.5600,-0.4571,-1.4999,-0.3054
29,-7.8600,-9.4100,5.0300,-0.2073,-1.8686,-0.7516
30,-7.7600,-8.9200,4.7300,0.1156,-2.1620,-1.2785
31,-7.7000,-8.0300,4.2900,0.5291,-2.4500,-1.8261
32,-6.8300,-5.5000,3.0400,0.9501,-2.8089,-2.3496
33,-6.6700,-4.5300,1.8800,0.9501,-2.8089,-2.3496
34,-5.8600,-3.7100,0.5200,1.3265,-3.7252,-3.2910
35,-4.9500,-2.6800,-0.7100,1.5053,-4.1277,-3.6259
36,-3.9100,-1.7800,-2.4300,1.6253,-4.1801,-3.8125
37,-3.4100,-1.0900,-3.2200,1.8042,-4.1255,-3.8637
38,-3.3300,-0.7900,-3.6500,1.8042,-4.1255,-3.8637
39,-3.0900,-0.1600,-4.2000,2.0268,-3.9804,-3.8703
