lineno,aX,aY,aZ,gX,gY,gZ
0,-0.5600,-0.2800,-1.2600,0.0949,-0.5247,0.1407
1,-0.5800,0.2700,-1.2300,0.0949,-0.5247,0.1407
2,-0.3600,0.7600,-1.4000,0.5640,-0.3480,0.2574
3,0.0400,0.1500,-2.1100,0.2323,-0.2673,0.2531
4,-0.6600,0.1000,-1.7300,-0.0251,-0.1505,0.0360
5,-0.6500,0.6100,-1.6700,0.1374,-0.0676,-0.0720
6,-0.7100,1.1700,-1.7000,0.1658,0.0382,-0.1374
7,-0.6000,1.1400,-1.7000,0.0971,0.0971,-0.1560
8,-0.7100,1.0400,-1.7400,0.0971,0.0971,-0.1560
9,-0.6200,1.2300,-1.8100,0.0458,0.1527,-0.1374
10,-0.5600,1.0100,-1.8300,0.0175,0.1669,-0.1167
11,-0.5000,0.9100,-1.9600,0.0033,0.1789,-0.0447
12,-0.3000,0.8200,-2.0500,0.0469,0.2280,0.0349
13,-0.4000,0.8600,-1.7400,0.1854,0.3982,0.1418
14,-0.4200,0.9400,-1.5900,0.1854,0.3982,0.1418
15,-0.3900,0.9800,-1.4800,0.1844,0.4625,0.1625
16,-0.6200,0.7500,-0.9800,0.1582,0.4996,0.1800
17,-0.7200,0.6700,-0.6400,0.1309,0.5661,0.2138
18,-0.9200,0.9700,-0.2800,0.0949,0.5814,0.2171
19,-1.0400,0.7400,0.0000,0.0502,0.5585,0.2542
20,-1.3800,0.5100,0.6100,0.0382,0.5345,0.2967
21,-1.2600,0.1100,0.7000,0.0338,0.4865,0.3185
22,-1.0700,-0.0300,0.6300,0.0338,0.4865,0.3185
23,-1.0400,-0.1600,0.9800,0.0447,0.4592,0.2978
24,-0.8700,-0.2300,0.8800,0.0415,0.4352,0.2673
25,-0.6700,-0.2500,0.7900,0.0327,0.3862,0.2269
26,-0.6700,-0.1900,0.8700,0.0480,0.3502,0.1996
27,-0.6000,-0.1300,0.8800,0.0654,0.3382,0.1767
28,-0.5200,-0.1200,0.8200,0.0665,0.2934,0.1320
29,-0.4600,-0.1200,0.7000,0.0535,0.2716,0.1069
30,-0.5200,-0.2000,0.7100,0.0284,0.2465,0.0840
31,-0.4300,-0.5200,0.6200,0.0284,0.2465,0.0840
32,-0.4100,-0.4500,0.4500,0.0305,0.2225,0.0785
33,-0.4500,-0.2500,0.3600,0.0284,0.1974,-0.0240
34,-0.3800,-0.0400,0.1700,0.0720,0.1745,-0.0284
35,-0.4000,0.0000,0.0800,0.0851,0.1778,-0.0327
36,-0.3900,0.1900,-0.0300,0.1069,0.1833,-0.0284
37,-0.3200,0.1900,-0.1900,0.1036,0.1811,-0.0447
38,-0.3600,0.3400,-0.3200,0.1036,0.1811,-0.0447
