lineno,aX,aY,aZ,gX,gY,gZ
0,0.7500,1.0400,-2.7900,-0.6818,-0.3360,1.7770
1,0.5300,1.0700,-2.8700,-0.6818,-0.3360,1.7770
2,0.3000,1.2000,-3.0900,-0.7069,-0.2378,1.7519
3,0.1400,0.4500,-3.3800,-0.8716,-0.0404,1.7006
4,0.0000,0.4200,-3.5800,-0.8956,0.0993,1.7224
5,-0.0500,0.6600,-3.9800,-0.9687,0.2749,1.7366
6,0.7700,0.0200,-4.8100,-1.1541,0.5072,1.7813
7,0.9900,-0.4500,-4.9000,-1.1541,0.5072,1.7813
8,0.7300,-0.1900,-4.7800,-1.3537,0.8781,1.8544
9,0.0400,-0.6800,-4.2400,-1.3963,1.6428,1.8141
10,-0.2500,-0.6300,-4.3000,-1.4061,1.8075,1.7061
11,-0.5300,-0.6300,-4.3700,-1.5010,1.8915,1.5839
12,-0.9500,-0.9300,-4.4200,-1.6613,1.9559,1.4977
13,-0.9900,-1.2100,-4.5900,-1.8555,2.0104,1.4464
14,-1.1000,-1.4400,-4.8200,-2.0289,2.1162,1.4148
15,-1.1200,-1.6800,-4.8900,-2.1588,2.2798,1.3799
16,-1.6500,-1.9000,-4.3800,-2.1664,2.4685,1.3592
17,-1.7500,-2.0900,-4.2600,-2.1664,2.4685,1.3592
18,-1.8200,-2.2600,-4.1500,-2.3267,2.7718,1.3112
19,-1.9800,-2.9400,-3.9300,-2.3693,2.8831,1.2828
20,-1.8700,-2.9800,-4.0200,-2.3693,2.8831,1.2828
21,-1.8800,-2.9900,-3.9200,-2.3344,3.0009,1.2610
22,-2.2300,-3.1900,-3.6600,-2.2962,3.1307,1.2326
23,-2.3600,-3.2800,-3.5200,-2.2384,3.2387,1.2261
24,-2.5900,-3.2600,-3.3900,-2.2166,3.3227,1.2152
25,-2.8200,-3.3000,-3.2600,-2.1948,3.3696,1.1988
26,-3.3700,-3.5300,-2.8000,-2.1686,3.3728,1.1759
27,-3.3300,-3.5100,-2.7300,-2.0737,3.3456,1.1628
28,-3.2400,-3.4000,-2.5700,-1.9646,3.3030,1.1497
29,-3.0400,-3.2900,-2.7100,-1.8610,3.2256,1.0919
30,-2.6300,-3.1300,-3.0000,-1.7857,3.1416,1.0439
31,-2.2400,-3.0300,-3.1600,-1.7344,3.0751,0.9905
32,-2.2200,-2.9600,-2.9700,-1.6570,3.0761,0.9359
33,-2.1600,-2.7600,-2.9600,-1.5370,3.1329,0.8825
34,-2.0400,-2.8000,-3.0800,-1.3908,3.1678,0.8476
35,-1.7400,-2.9800,-3.2100,-1.3112,3.1710,0.8247
36,-2.1000,-2.8300,-2.8500,-1.2490,3.1754,0.7898
37,-2.2800,-2.6900,-2.4700,-1.0876,3.2190,0.7483
38,-2.1800,-2.6700,-2.3200,-0.8999,3.2332,0.7527
39,-1.9500,-2.7800,-2.6500,-0.7679,3.1612,0.7701
40,-1.5900,-2.5400,-2.7600,-0.6730,3.0631,0.7461
41,-1.5000,-2.1700,-2.8200,-0.3916,3.0205,0.6130
42,-1.7200,-1.7500,-2.6300,-0.3120,3.0707,0.5618
43,-1.7000,-1.3900,-2.5300,-0.2476,3.0794,0.5400
44,-1.5800,-1.1900,-2.5900,-0.2083,3.0391,0.5400
45,-1.4400,-1.2100,-2.8800,-0.2411,2.9987,0.5432
46,-1.4500,-1.4400,-2.6500,-0.2913,3.0271,0.5640
47,-1.8600,-1.6500,-2.2100,-0.2913,3.0271,0.5640
48,-2.0900,-1.9100,-1.8600,-0.1963,3.1100,0.6109
49,-2.6200,-2.2300,-1.3900,-0.0524,3.0805,0.6283
50,-2.7900,-2.2400,-0.9800,0.1876,3.0052,0.6556
51,-2.7300,-2.1900,-0.7200,0.4287,2.8842,0.6840
52,-2.9300,-1.8500,-0.6300,0.4287,2.8842,0.6840
53,-2.6100,-1.5500,-0.7900,0.6480,2.7282,0.7123
54,-2.3500,-1.3200,-0.8900,0.8716,2.5460,0.7549
55,-2.1500,-0.7300,-1.0900,1.2195,2.2962,0.7985
