lineno,aX,aY,aZ,gX,gY,gZ
0,0.2500,-2.1600,-2.3100,-0.4516,-1.9908,-0.3600
1,0.2500,-1.8800,-2.5600,-0.4516,-1.9908,-0.3600
2,0.2500,-1.6500,-2.7500,-0.3087,-1.8631,-0.4658
3,0.2600,-0.6600,-3.0100,-0.1614,-1.7202,-0.5792
4,0.4500,-0.0300,-3.2400,0.0327,-1.5806,-0.6545
5,0.5900,0.1000,-3.3300,0.1724,-1.3635,-0.8094
6,0.5900,0.5400,-3.5500,0.2171,-1.2174,-0.7636
7,0.7100,1.1200,-3.9700,0.2171,-1.2174,-0.7636
8,0.8700,1.3800,-4.2600,0.2585,-1.0341,-0.6556
9,0.9100,1.6300,-4.5600,0.2509,-0.8367,-0.5400
10,1.1400,1.7900,-4.9800,0.1265,-0.3600,-0.2934
11,1.1300,1.8800,-5.2900,0.1014,-0.1080,-0.1713
12,1.0600,2.0200,-5.4600,0.1014,-0.1080,-0.1713
13,0.5300,2.4600,-5.4400,0.1025,0.1647,-0.0742
14,0.4100,2.8800,-5.7200,0.1102,0.4374,-0.0033
15,0.3000,2.9400,-6.0000,0.1604,0.6938,0.1276
16,0.3100,3.0500,-6.1700,0.1025,0.9730,0.2760
17,0.0900,3.5700,-6.0900,0.0840,1.2894,0.4461
18,0.2300,3.5100,-6.0700,0.1756,1.6013,0.6654
19,0.3400,3.4900,-6.1100,0.2367,1.8806,0.9098
20,0.4200,3.9000,-6.5500,0.1680,2.3922,1.2752
21,0.6600,4.2200,-6.8400,0.0109,2.6987,1.4432
22,0.6400,4.2500,-6.6500,0.0109,2.6987,1.4432
23,0.1400,4.1700,-5.9300,-0.1309,3.4023,2.0660
24,-0.1300,3.8000,-5.3800,-0.1309,3.4023,2.0660
25,-0.2600,3.1600,-4.9400,0.0164,3.6892,2.6714
26,-0.1200,2.4500,-4.7300,0.0196,3.7066,2.7903
27,-0.4600,1.5000,-4.3200,0.1091,3.7557,2.8405
28,-0.5000,1.9200,-4.1400,0.1091,3.7557,2.8405
29,-0.6200,2.8300,-3.8800,0.4178,4.0339,2.8285
30,-1.4300,3.8300,-3.7100,0.4178,4.0339,2.8285
31,-1.9900,3.4600,-2.8000,0.2858,4.2117,2.8340
32,-2.2800,2.9000,-2.0700,-0.0011,4.4233,2.9507
33,-3.8500,0.8800,-0.8400,-0.3883,4.7102,3.2638
34,-3.3100,0.7700,-0.4200,-0.4811,4.5084,3.1460
35,-3.9100,0.5400,0.3300,-0.4440,4.3906,3.0609
36,-4.0100,0.0400,1.0200,-0.4167,4.2924,3.0140
37,-4.9800,-1.1200,1.9200,-0.2913,4.1550,2.9605
38,-5.2500,-1.2400,2.5200,-0.1047,3.9783,2.8863
