lineno,aX,aY,aZ,gX,gY,gZ
0,-2.6300,0.8500,-4.8200,-0.0535,0.9141,0.7472
1,-3.1100,1.4800,-4.7300,0.2574,1.2152,0.9087
2,-3.3100,2.7000,-4.5200,0.2574,1.2152,0.9087
3,-3.2000,3.4300,-4.3000,0.5651,1.4977,0.8945
4,-3.0000,3.7600,-4.4700,0.6720,1.6668,0.9163
5,-2.5800,4.1000,-4.8600,0.7047,1.8391,1.1792
6,-2.0700,3.6100,-5.0700,0.6545,2.0551,1.4770
7,-2.0900,3.4100,-4.8800,-0.0676,2.6824,1.9809
8,-2.1800,3.9600,-4.7000,-0.0676,2.6824,1.9809
9,-3.0600,4.4100,-3.8700,0.0349,3.0478,2.2569
10,-3.1900,4.4600,-3.8700,0.3131,3.3979,2.6529
11,-3.1100,4.0900,-4.0000,0.3131,3.3979,2.6529
12,-2.5300,3.6500,-4.4400,0.3862,3.3663,2.8689
13,-2.2300,3.2100,-4.3400,0.4931,3.5027,3.1514
14,-2.0700,3.3400,-4.2400,0.6130,3.7317,3.2212
15,-1.9600,3.6100,-4.3000,0.8923,3.9706,3.3467
16,-2.2700,4.6300,-4.5100,0.8923,3.9706,3.3467
17,-2.7900,4.4900,-4.2600,1.0188,4.2488,3.4219
18,-3.5100,4.3100,-3.9000,0.7778,4.6197,3.4819
19,-4.9900,3.2200,-2.9900,0.4538,5.0462,3.5419
20,-5.7900,1.9900,-1.9000,0.1778,5.3952,3.5812
21,-5.4500,1.1400,-1.0700,-0.1036,5.6570,3.5670
22,-5.8200,0.0000,0.5800,0.1069,5.4509,3.5605
23,-5.1800,0.3400,0.9200,0.3894,5.3363,3.5212
24,-5.1600,1.2800,1.2600,0.6829,5.2196,3.3641
25,-5.5500,1.2400,1.9400,0.7069,5.1782,3.1940
26,-5.4800,1.1300,2.4100,0.7069,5.1782,3.1940
27,-5.4000,1.4300,2.4000,0.7570,4.9502,3.1012
28,-3.6500,1.6600,1.6800,0.9523,4.7386,3.0489
29,-5.6600,1.2500,1.9300,0.9839,4.6328,2.9529
30,-3.8000,1.1900,1.4000,0.7647,4.9229,2.8351
31,-3.9800,1.0500,1.5300,0.6567,4.2651,2.6824
32,-4.5100,-0.2600,2.4200,0.8061,4.4833,2.7107
33,-4.3600,-0.2300,2.8300,0.8061,4.4833,2.7107
34,-5.1600,-0.0800,3.7100,1.1454,4.2433,2.6638
35,-5.4700,-0.3800,4.5600,1.4159,4.1081,2.5798
36,-6.3400,-1.0600,5.4300,1.4323,4.0132,2.4216
37,-6.5300,-0.7800,5.9700,1.4083,3.7590,2.1948
38,-7.1000,-0.4100,6.6500,1.1432,3.2016,1.5828
39,-7.2800,-1.0100,6.8400,0.6807,2.8034,1.2283
40,-7.1900,-1.0400,6.3100,0.1244,2.2951,0.9316
41,-6.7100,-1.6700,6.1000,0.1244,2.2951,0.9316
42,-6.8700,-1.8500,5.8100,-0.3349,1.9199,0.7472
43,-6.4300,-2.2400,5.6000,-0.6043,1.6592,0.5814
44,-6.3000,-2.3900,5.3500,-0.4287,0.8770,0.4647
45,-5.7400,-2.2700,4.8100,-0.1636,0.3883,0.4996
46,-5.4500,-2.4900,4.5900,-0.1636,0.3883,0.4996
47,-5.5300,-2.5300,4.8600,-0.0273,-0.0360,0.4080
48,-5.9700,-2.8400,5.2300,-0.0153,-0.3720,0.1756
49,-6.3700,-3.3500,5.5700,0.0676,-0.7396,-0.0862
50,-6.5400,-3.1300,5.4200,0.1145,-1.1846,-0.3698
51,-6.3300,-3.0100,4.8600,0.0229,-1.6864,-0.7701
52,-5.8000,-3.2700,3.7700,-0.1025,-2.2558,-1.2403
53,-5.5600,-2.6900,3.0100,-0.2640,-2.7882,-1.7890
54,-5.3300,-2.2400,2.3000,-0.3120,-3.2310,-2.2471
55,-5.0600,-1.5500,1.3200,-0.3283,-3.6008,-2.6464
56,-3.7500,-0.1200,-0.6600,-0.4014,-3.9139,-3.0031
57,-3.1800,0.0500,-1.4100,-0.4287,-4.1659,-3.2550
58,-3.0800,0.8200,-1.6600,-0.7210,-4.1659,-3.5332
59,-2.7500,1.5000,-1.6500,-0.6567,-3.9663,-3.4612
60,-2.5600,1.4000,-1.8300,-0.6512,-3.8026,-3.3838
61,-2.5300,1.3700,-1.7900,-0.5683,-3.6652,-3.3314
62,-2.4600,0.4900,-1.5800,-0.5683,-3.6652,-3.3314
63,-2.6000,0.1800,-1.5800,-0.2989,-3.5277,-3.2016
64,-3.0800,0.4100,-1.4600,0.4451,-3.3816,-3.0969
65,-2.4700,0.3400,-2.0000,0.4451,-3.3816,-3.0969
66,-1.5800,0.7900,-3.0600,0.7418,-3.4503,-3.2485
67,-1.7900,1.4500,-3.4600,0.8792,-3.5714,-3.4339
68,-1.5300,1.9300,-3.8200,0.8978,-3.6237,-3.9270
69,-0.5300,2.5200,-4.6800,0.9021,-3.4776,-3.9128
70,-0.3400,2.2700,-4.8200,0.9534,-3.2169,-3.7350
71,-0.5900,2.0700,-4.7100,0.9534,-3.2169,-3.7350
72,-0.1700,2.6300,-4.7700,1.0581,-2.9245,-3.4874
73,-0.1700,2.7500,-4.9100,1.1966,-2.6354,-3.2670
74,0.0000,2.7600,-4.9100,1.1966,-2.3093,-3.0871
75,-0.0100,2.8200,-5.0100,1.1486,-1.9929,-2.9736
76,0.4300,3.1500,-5.1100,1.1443,-1.6733,-2.8405
77,0.5500,3.2600,-5.2700,1.1519,-1.3592,-2.7074
78,0.8100,3.5600,-5.3200,1.1617,-0.7232,-2.5067
79,1.0600,3.9900,-5.3400,1.0745,-0.3600,-2.4184
80,1.1400,4.1700,-5.2700,0.9785,-0.0153,-2.2918
81,1.0500,4.1000,-5.1200,0.9785,-0.0153,-2.2918
82,1.1000,4.3800,-4.9200,0.8988,0.2923,-2.0988
83,1.2600,4.1600,-5.0400,0.7396,0.8814,-1.6581
84,1.1900,3.8800,-5.0600,0.6861,1.2152,-1.4377
85,1.2600,4.1300,-5.2700,0.6861,1.2152,-1.4377
86,0.9400,4.7100,-5.3300,0.6436,1.5992,-1.1759
87,0.6400,4.6200,-5.0500,0.4974,2.0279,-0.8934
88,0.5700,4.6600,-4.7000,0.1931,2.8122,-0.2651
89,0.3900,4.5200,-4.8800,0.3338,3.0554,0.0731
90,0.7100,4.1900,-5.2500,0.3949,3.2736,0.2749
91,1.0900,3.8300,-5.4600,0.3949,3.2736,0.2749
92,1.0600,4.3000,-5.5400,0.5640,3.7939,0.4472
93,0.9800,4.5600,-5.3900,0.5651,4.0928,0.5236
94,0.6700,4.9600,-5.0000,0.4461,4.3710,0.5945
95,0.1200,5.0000,-4.4100,0.2356,4.5673,0.6818
96,-0.5800,4.7800,-4.1400,-0.1091,4.7473,0.7516
97,-1.3300,4.1800,-3.4200,-0.5574,4.9567,0.7603
98,-1.9100,3.0800,-2.3800,-0.6338,4.8978,0.8661
