lineno,aX,aY,aZ,gX,gY,gZ
0,-1.6800,-3.2900,-2.7000,-0.3087,0.3294,0.2542
1,-1.1700,-5.6400,-2.6700,-0.2749,0.3949,0.2214
2,-1.3500,-5.7600,-2.8000,-0.0229,0.4592,0.1745
3,-1.2200,-4.2800,-2.9100,0.4156,0.5552,-0.0022
4,-1.2400,-4.6500,-2.8300,0.5781,0.6600,-0.2585
5,-1.5900,-3.8800,-2.6600,0.7712,0.7636,-0.3698
6,-1.4900,-3.6600,-2.6200,0.9261,0.8378,-0.4232
7,-1.4400,-3.7100,-2.5100,0.9261,0.8378,-0.4232
8,-1.5700,-3.8300,-2.3100,0.8683,0.8803,-0.5367
9,-1.7100,-3.8100,-2.0300,0.8050,0.9163,-0.6610
10,-1.7900,-3.7400,-1.7300,0.7603,0.9512,-0.7516
11,-1.9300,-3.1800,-1.2700,0.7429,1.0057,-0.9098
12,-1.8200,-2.9100,-1.1100,0.7429,1.0319,-1.0723
13,-1.7100,-2.8200,-0.9600,0.6861,1.0374,-1.2523
14,-1.3900,-2.9200,-0.8100,0.6229,1.0483,-1.3952
15,-1.5100,-2.4100,-0.2900,0.5738,1.0679,-1.5261
16,-1.7400,-2.0700,0.1600,0.6065,1.1268,-1.6439
17,-1.9700,-1.7800,0.6800,0.6861,1.2163,-1.7508
18,-2.3700,-1.4300,1.4000,0.9883,1.2817,-1.7464
19,-1.8700,-1.4600,1.5400,0.9883,1.2817,-1.7464
20,-2.8500,-1.0300,1.6200,1.1486,1.2239,-1.7050
21,-2.3700,0.3800,1.6400,1.5784,1.2174,-1.5904
22,-2.6000,0.8800,1.6800,1.6079,1.2174,-1.6155
23,-2.7300,1.2700,1.8100,1.5697,1.2283,-1.6068
24,-2.6500,1.3100,2.1300,1.4475,1.1476,-1.6319
25,-2.9100,0.9100,2.9500,1.3734,1.0505,-1.6286
26,-2.9000,0.8100,3.3400,1.3734,1.0505,-1.6286
27,-2.6800,0.8400,3.5300,1.4192,0.9207,-1.5708
28,-1.4900,0.9900,3.3000,1.5021,0.7025,-1.5337
29,-1.1200,1.1100,3.2000,1.5708,0.4200,-1.5239
30,-1.0800,1.1000,3.4200,1.6668,0.1822,-1.4857
31,-1.5200,1.3600,4.3100,1.9122,0.0327,-1.3581
32,-1.7200,1.6400,4.7400,2.0377,-0.0491,-1.2970
33,-1.9200,1.9700,5.0700,2.1391,-0.2116,-1.2675
34,-2.3500,3.5600,5.5600,2.1806,-0.4167,-1.2785
35,-2.5300,4.1800,5.6500,2.1500,-0.6621,-1.3221
36,-2.5600,4.8600,5.5400,2.1500,-0.6621,-1.3221
37,-2.6300,5.5300,5.4000,2.0257,-0.9599,-1.3494
38,-2.2500,6.8900,4.7800,1.9002,-1.2479,-1.3286
39,-2.0600,6.9400,4.3200,1.7933,-1.5163,-1.2152
40,-1.7900,6.9000,3.8600,1.5653,-1.7955,-1.0897
41,-0.9000,6.6400,2.5300,1.2861,-2.0682,-0.9414
42,-0.7500,6.3100,2.1200,1.0352,-2.3104,-0.8007
43,-0.8600,6.2800,1.7600,0.6436,-2.6049,-0.4712
44,-0.9000,5.9500,1.3600,0.4331,-2.7194,-0.3338
45,-0.7800,5.3600,0.9700,0.2498,-2.7925,-0.1920
46,-0.8000,4.9800,0.8500,0.1331,-2.8274,-0.0207
47,-1.1300,4.6100,0.9300,0.0480,-2.8340,0.1691
48,-1.9300,4.0400,1.2800,0.0480,-2.8340,0.1691
49,-1.8100,3.7500,0.9200,-0.2323,-3.1252,0.3632
50,-1.8900,3.6600,0.4000,-0.3556,-3.3325,0.3960
51,-1.4200,3.7100,-0.6500,-0.3523,-3.4361,0.4789
52,-1.2500,3.6500,-0.9700,-0.3229,-3.4601,0.5923
53,-1.5200,3.6900,-1.0900,-0.3229,-3.4601,0.5923
54,-1.6800,3.1600,-1.3200,-0.3272,-3.4503,0.6840
55,-2.0000,2.8600,-1.5900,-0.3774,-3.3816,0.7843
56,-2.1800,2.6400,-1.8500,-0.5858,-3.3489,1.0276
57,-2.3000,2.1600,-2.0700,-0.6458,-3.3641,1.1170
58,-2.2100,1.5900,-2.7300,-0.6458,-3.3641,1.1170
59,-2.3000,1.2400,-2.8900,-0.7112,-3.2998,1.2381
60,-2.2300,1.1600,-3.2000,-0.7232,-3.2267,1.2795
61,-1.7600,0.7000,-3.8000,-0.7123,-3.1241,1.3155
62,-1.7900,0.5700,-4.0100,-0.7123,-3.1241,1.3155
63,-1.9500,0.5300,-4.1000,-0.6992,-2.9725,1.3526
64,-2.0800,0.7500,-4.2500,-0.6436,-2.5318,1.4072
65,-2.3800,0.8100,-4.0700,-0.6370,-2.3082,1.4224
66,-2.7400,0.6500,-4.0600,-0.6872,-2.1304,1.4650
67,-2.9100,0.5900,-4.1600,-0.6872,-2.1304,1.4650
68,-2.5300,0.3500,-4.6700,-0.7614,-2.0049,1.5272
69,-2.5500,1.0500,-5.1300,-0.6621,-1.8042,1.6461
70,-2.5500,0.9100,-5.4700,-0.7145,-1.6406,1.7104
71,-1.9800,0.1500,-5.9000,-0.9490,-1.4170,1.8217
72,-1.8700,-0.2300,-5.9100,-0.9490,-1.4170,1.8217
73,-1.8400,-0.5900,-5.9000,-1.2010,-0.8094,2.0846
74,-1.9500,-1.2500,-5.6200,-1.2097,-0.4505,2.1784
75,-2.1500,-1.4700,-5.4000,-1.2097,-0.4505,2.1784
76,-2.4000,-1.4800,-5.0800,-1.2185,-0.1680,2.2155
77,-2.7900,-1.3800,-4.6900,-1.0559,0.3447,2.3017
78,-2.8900,-1.3000,-4.5100,-1.0374,0.4898,2.3071
79,-2.8100,-1.2800,-4.6000,-1.0374,0.4898,2.3071
80,-2.7900,-1.2500,-4.5000,-1.0810,0.5836,2.2897
81,-2.5900,-1.1700,-4.3700,-1.0941,0.6949,2.3213
82,-2.4700,-1.1100,-4.3900,-1.1083,0.9719,2.4358
83,-2.3600,-1.1400,-4.3900,-1.1999,1.1105,2.4456
84,-2.4400,-1.8300,-4.2000,-1.2763,1.2730,2.4598
85,-2.4900,-2.0100,-4.1400,-1.2763,1.2730,2.4598
86,-2.5800,-2.1100,-3.9400,-1.2141,1.6668,2.4456
87,-2.7300,-2.1300,-3.6200,-1.0886,1.8817,2.3976
88,-3.3200,-2.1400,-2.8200,-0.9239,2.0639,2.3595
89,-3.4000,-2.0000,-2.6000,-0.7701,2.1838,2.3202
90,-3.3500,-1.9900,-2.5300,-0.6567,2.2417,2.2897
91,-3.2700,-1.7000,-2.7300,-0.5378,2.2798,2.2787
92,-3.1800,-1.7300,-2.8700,-0.4352,2.3147,2.2886
93,-3.0700,-1.7700,-3.0300,-0.4352,2.3147,2.2886
94,-3.2200,-1.9800,-2.9700,-0.4134,2.4347,2.2318
95,-3.1800,-2.2800,-2.8800,-0.4691,2.5155,2.1249
96,-3.0700,-2.4700,-2.7900,-0.4691,2.5155,2.1249
97,-2.8400,-2.3300,-2.7300,-0.5498,2.5918,1.9820
98,-2.7700,-2.6100,-2.3300,-0.5531,2.9114,1.6493
99,-3.2900,-2.8200,-2.0500,-0.4952,3.0347,1.5784
100,-3.1300,-2.8500,-1.7200,-0.4156,3.0849,1.4813
101,-3.5200,-3.2700,-1.3200,-0.2934,3.1067,1.4137
102,-3.4000,-3.5200,-1.2600,-0.2934,3.1067,1.4137
103,-3.2400,-3.6700,-1.2700,-0.1451,3.1110,1.3679
104,-3.1600,-4.2700,-1.2500,0.0011,3.0903,1.2915
105,-2.8800,-4.3900,-1.4200,0.1113,3.0456,1.1683
106,-2.6900,-4.3800,-1.6100,0.2280,2.9965,0.9828
107,-2.4200,-4.2500,-1.6700,0.4669,2.9943,0.4898
108,-2.6700,-3.6000,-1.2000,0.5487,3.0718,0.2422
109,-3.0100,-3.4000,-0.6700,0.5487,3.0718,0.2422
110,-2.9800,-3.0600,-0.1600,0.5945,3.1274,0.0240
111,-3.1800,-3.0600,0.5900,0.6109,3.0238,-0.2291
112,-2.3100,-3.2900,0.6500,0.6109,3.0238,-0.2291
113,-3.3100,-3.1900,0.9300,0.6218,2.9452,-0.2814
114,-2.8000,-3.1300,1.4800,0.8029,2.7762,-0.5465
115,-3.0100,-3.1100,1.7400,0.7690,2.6267,-0.7418
116,-3.3400,-3.3800,2.0700,0.7221,2.5460,-0.8454
117,-3.6000,-3.5200,2.2200,0.7843,2.3355,-1.0385
118,-3.1600,-4.2300,2.5300,1.1486,2.1904,-1.2774
119,-2.9500,-2.9200,2.2500,1.7421,2.0639,-1.5184
120,-2.8100,-1.5900,1.9300,1.8817,1.9886,-1.7442
121,-3.3300,-1.1400,2.0800,1.8817,1.9886,-1.7442
122,-3.3800,-1.0500,2.5400,1.7595,1.9886,-1.8740
123,-3.4600,-0.8400,3.0700,1.7366,2.0017,-1.8490
124,-3.9600,0.1200,3.7000,1.8457,1.9504,-1.8326
125,-4.0200,0.3100,3.9100,1.9460,1.7911,-1.8828
126,-4.1500,0.4600,4.0200,1.9210,1.3472,-1.9122
